"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"cci","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","BLRMICS201207","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2011","AMR","BLZ","","","","BLZMICS201107","","74.5 [0.0-0.0]","74.00000","","",""
"cci","EQ_MICS","PUBLISHED","2015","AMR","BLZ","","","","BLZMICS201506","","76.6 [0.0-0.0]","77.00000","","",""
"cci","EQ_DHS","PUBLISHED","2001","AFR","BEN","","","","BENDHS200101","","40.6 [0.0-0.0]","41.00000","","",""
"cci","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201521","","45.3 [0.0-0.0]","45.00000","","",""
"cci","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","AFGDHS201522","","43.0 [0.0-0.0]","43.00000","","",""
"cci","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","BENDHS201104","","44.0 [0.0-0.0]","44.00000","","",""
"cci","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","BENDHS201105","","59.1 [0.0-0.0]","59.00000","","",""
"cci","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","BENDHS201107","","52.4 [0.0-0.0]","52.00000","","",""
"cci","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","BENDHS201708","","56.7 [0.0-0.0]","57.00000","","",""
"cci","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201003","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201004","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201005","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201020","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199801","","43.2 [0.0-0.0]","43.00000","","",""
"cci","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199801","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199808","","48.8 [0.0-0.0]","49.00000","","",""
"cci","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199809","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","BOLDHS200307","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","BOLDHS200307","","64.8 [0.0-0.0]","65.00000","","",""
"cci","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","BOLDHS200308","","61.1 [0.0-0.0]","61.00000","","",""
"cci","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","BIHMICS201101","","65.6 [0.0-0.0]","66.00000","","",""
"cci","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","BWAMICS200010","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","BFADHS199802","","22.0 [0.0-0.0]","22.00000","","",""
"cci","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200603","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200604","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200605","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201006","","47.6 [0.0-0.0]","48.00000","","",""
"cci","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201006","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","BDIMICS200502","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","BDIMICS200503","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201612","","65.8 [0.0-0.0]","66.00000","","",""
"cci","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201615","","62.4 [0.0-0.0]","62.00000","","",""
"cci","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200005","","34.5 [0.0-0.0]","34.00000","","",""
"cci","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200008","","42.6 [0.0-0.0]","43.00000","","",""
"cci","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200507","","39.7 [0.0-0.0]","40.00000","","",""
"cci","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200508","","64.3 [0.0-0.0]","64.00000","","",""
"cci","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200510","","54.1 [0.0-0.0]","54.00000","","",""
"cci","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201404","","66.2 [0.0-0.0]","66.00000","","",""
"cci","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201406","","66.7 [0.0-0.0]","67.00000","","",""
"cci","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201407","","53.9 [0.0-0.0]","54.00000","","",""
"cci","EQ_DHS","PUBLISHED","1991","AFR","CMR","","","","CMRDHS199103","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200605","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200608","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","CMRDHS201801","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","1994","AFR","CAF","","","","CAFDHS199403","","25.7 [0.0-0.0]","26.00000","","",""
"cci","EQ_DHS","PUBLISHED","1994","AFR","CAF","","","","CAFDHS199404","","35.8 [0.0-0.0]","36.00000","","",""
"cci","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","CAFMICS200014","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","CAFMICS200016","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","CAFMICS200017","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200603","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200603","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200604","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200605","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200611","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200612","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200613","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201003","","27.3 [0.0-0.0]","27.00000","","",""
"cci","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201004","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201005","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199605","","17.0 [0.0-0.0]","17.00000","","",""
"cci","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199607","","2.7 [0.0-0.0]","3.00000","","",""
"cci","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","TCDDHS199608","","22.0 [0.0-0.0]","22.00000","","",""
"cci","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201001","","8.8 [0.0-0.0]","9.00000","","",""
"cci","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201004","","21.1 [0.0-0.0]","21.00000","","",""
"cci","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201407","","13.6 [0.0-0.0]","14.00000","","",""
"cci","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","","TCDDHS201410","","34.9 [0.0-0.0]","35.00000","","",""
"cci","EQ_DHS","PUBLISHED","2000","AMR","COL","","","","COLDHS200003","","70.3 [0.0-0.0]","70.00000","","",""
"cci","EQ_DHS","PUBLISHED","2000","AMR","COL","","","","COLDHS200005","","76.6 [0.0-0.0]","77.00000","","",""
"cci","EQ_DHS","PUBLISHED","2005","AMR","COL","","","","COLDHS200505","","78.2 [0.0-0.0]","78.00000","","",""
"cci","EQ_DHS","PUBLISHED","1996","AFR","COM","","","","COMDHS199601","","55.2 [0.0-0.0]","55.00000","","",""
"cci","EQ_DHS","PUBLISHED","1996","AFR","COM","","","","COMDHS199602","","41.0 [0.0-0.0]","41.00000","","",""
"cci","EQ_MICS","PUBLISHED","2011","AMR","CRI","","","","CRIMICS201102","","88.4 [0.0-0.0]","88.00000","","",""
"cci","EQ_MICS","PUBLISHED","2011","AMR","CRI","","","","CRIMICS201104","","88.3 [0.0-0.0]","88.00000","","",""
"cci","EQ_MICS","PUBLISHED","2010","AMR","CUB","","","","CUBMICS201001","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2010","AMR","CUB","","","","CUBMICS201002","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2014","AMR","CUB","","","","CUBMICS201403","","90.9 [0.0-0.0]","91.00000","","",""
"cci","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","","CIVMICS200603","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","","CIVMICS200604","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","","CIVMICS200611","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","CIVDHS201103","","43.5 [0.0-0.0]","44.00000","","",""
"cci","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","CIVDHS201104","","39.3 [0.0-0.0]","39.00000","","",""
"cci","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","CIVDHS201104","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","CIVDHS201111","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2016","AFR","CIV","","","","CIVMICS201603","","52.5 [0.0-0.0]","53.00000","","",""
"cci","EQ_MICS","PUBLISHED","2016","AFR","CIV","","","","CIVMICS201604","","44.2 [0.0-0.0]","44.00000","","",""
"cci","EQ_MICS","PUBLISHED","2016","AFR","CIV","","","","CIVMICS201604","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2001","AFR","COD","","","","CODMICS200102","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","CODDHS200703","","46.9 [0.0-0.0]","47.00000","","",""
"cci","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","CODDHS200704","","30.4 [0.0-0.0]","30.00000","","",""
"cci","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","CODMICS201004","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","CODDHS201304","","38.9 [0.0-0.0]","39.00000","","",""
"cci","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","CODDHS201304","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","CODDHS201305","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","1991","AMR","DOM","","","","DOMDHS199102","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","DOMDHS199605","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","DOMDHS199605","","66.3 [0.0-0.0]","66.00000","","",""
"cci","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","DOMDHS199606","","66.4 [0.0-0.0]","66.00000","","",""
"cci","EQ_MICS","PUBLISHED","2016","AFR","CIV","","","","CIVMICS201611","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2000","AMR","DOM","","","","DOMMICS200007","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200203","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200204","","76.1 [0.0-0.0]","76.00000","","",""
"cci","EQ_MICS","PUBLISHED","2014","AFR","COG","","","","COGMICS201409","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2014","AFR","COG","","","","COGMICS201407","","51.0 [0.0-0.0]","51.00000","","",""
"cci","EQ_DHS","PUBLISHED","2011","AFR","COG","","","","COGDHS201107","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2011","AFR","COG","","","","COGDHS201107","","52.5 [0.0-0.0]","52.00000","","",""
"cci","EQ_DHS","PUBLISHED","2011","AFR","COG","","","","COGDHS201106","","39.0 [0.0-0.0]","39.00000","","",""
"cci","EQ_DHS","PUBLISHED","2005","AFR","COG","","","","COGDHS200501","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201019","","16.4 [0.0-0.0]","16.00000","","",""
"cci","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","","TCDMICS201018","","43.8 [0.0-0.0]","44.00000","","",""
"cci","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200703","","78.7 [0.0-0.0]","79.00000","","",""
"cci","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200704","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201012","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","CAFMICS201012","","41.7 [0.0-0.0]","42.00000","","",""
"cci","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","CMRMICS201409","","57.7 [0.0-0.0]","58.00000","","",""
"cci","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","CMRMICS201408","","67.0 [0.0-0.0]","67.00000","","",""
"cci","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201016","","54.0 [0.0-0.0]","54.00000","","",""
"cci","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201015","","65.2 [0.0-0.0]","65.00000","","",""
"cci","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200023","","23.8 [0.0-0.0]","24.00000","","",""
"cci","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200022","","33.9 [0.0-0.0]","34.00000","","",""
"cci","EQ_MICS","PUBLISHED","2014","AMR","DOM","","","","DOMMICS201407","","77.2 [0.0-0.0]","77.00000","","",""
"cci","EQ_MICS","PUBLISHED","2014","AMR","DOM","","","","DOMMICS201408","","76.6 [0.0-0.0]","77.00000","","",""
"cci","EQ_MICS","PUBLISHED","2014","AMR","DOM","","","","DOMMICS201410","","77.9 [0.0-0.0]","78.00000","","",""
"cci","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","ECURHS199415","","No data","","","","Not calculated."
"cci","EQ_RHS","PUBLISHED","2004","AMR","ECU","","","","ECURHS200401","","No data","","","","Not calculated."
"cci","EQ_RHS","PUBLISHED","2004","AMR","ECU","","","","ECURHS200402","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","BFADHS201013","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200613","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200612","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2005","EMR","EGY","","","","EGYDHS200502","","80.5 [0.0-0.0]","81.00000","","",""
"cci","EQ_DHS","PUBLISHED","2008","EMR","EGY","","","","EGYDHS200805","","68.4 [0.0-0.0]","68.00000","","",""
"cci","EQ_DHS","PUBLISHED","2008","EMR","EGY","","","","EGYDHS200806","","75.6 [0.0-0.0]","76.00000","","",""
"cci","EQ_RHS","PUBLISHED","1993","AMR","SLV","","","","SLVRHS199304","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200612","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200307","","35.4 [0.0-0.0]","35.00000","","",""
"cci","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","BRADHS199606","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200806","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","DOMDHS199903","","77.5 [0.0-0.0]","78.00000","","",""
"cci","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","SLVRHS200210","","No data","","","","Not calculated."
"cci","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","SLVRHS200212","","No data","","","","Not calculated."
"cci","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","SLVRHS200803","","No data","","","","Not calculated."
"cci","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","SLVRHS200803","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2014","AMR","SLV","","","","SLVMICS201401","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2014","AMR","SLV","","","","SLVMICS201402","","85.8 [0.0-0.0]","86.00000","","",""
"cci","EQ_DHS","PUBLISHED","2002","AFR","ERI","","","","ERIDHS200203","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2010","AFR","SWZ","","","","SWZMICS201001","","78.3 [0.0-0.0]","78.00000","","",""
"cci","EQ_MICS","PUBLISHED","2010","AFR","SWZ","","","","SWZMICS201002","","78.6 [0.0-0.0]","79.00000","","",""
"cci","EQ_MICS","PUBLISHED","2014","AFR","SWZ","","","","SWZMICS201403","","82.8 [0.0-0.0]","83.00000","","",""
"cci","EQ_MICS","PUBLISHED","2014","AFR","SWZ","","","","SWZMICS201404","","82.4 [0.0-0.0]","82.00000","","",""
"cci","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","","ETHDHS200004","","14.0 [0.0-0.0]","14.00000","","",""
"cci","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200711","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200711","","79.8 [0.0-0.0]","80.00000","","",""
"cci","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200712","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200720","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2016","AFR","ETH","","","","ETHDHS201603","","50.7 [0.0-0.0]","51.00000","","",""
"cci","EQ_DHS","PUBLISHED","2016","AFR","ETH","","","","ETHDHS201605","","27.0 [0.0-0.0]","27.00000","","",""
"cci","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200721","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2000","AFR","GMB","","","","GMBMICS200005","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2000","AFR","GMB","","","","GMBMICS200006","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2010","AFR","GMB","","","","GMBMICS201002","","66.3 [0.0-0.0]","66.00000","","",""
"cci","EQ_DHS","PUBLISHED","2013","AFR","GMB","","","","GMBDHS201306","","54.1 [0.0-0.0]","54.00000","","",""
"cci","EQ_DHS","PUBLISHED","2013","AFR","GMB","","","","GMBDHS201307","","56.4 [0.0-0.0]","56.00000","","",""
"cci","EQ_MICS","PUBLISHED","2005","EUR","GEO","","","","GEOMICS200507","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2005","EUR","GEO","","","","GEOMICS200508","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","1993","AFR","GHA","","","","GHADHS199301","","40.7 [0.0-0.0]","41.00000","","",""
"cci","EQ_DHS","PUBLISHED","1998","AFR","GHA","","","","GHADHS199806","","50.1 [0.0-0.0]","50.00000","","",""
"cci","EQ_DHS","PUBLISHED","1998","AFR","GHA","","","","GHADHS199809","","43.1 [0.0-0.0]","43.00000","","",""
"cci","EQ_MICS","PUBLISHED","2006","AFR","GHA","","","","GHAMICS200605","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2006","AFR","GHA","","","","GHAMICS200608","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2011","AFR","GHA","","","","GHAMICS201104","","56.0 [0.0-0.0]","56.00000","","",""
"cci","EQ_MICS","PUBLISHED","2011","AFR","GHA","","","","GHAMICS201106","","64.0 [0.0-0.0]","64.00000","","",""
"cci","EQ_MICS","PUBLISHED","2011","AFR","GHA","","","","GHAMICS201107","","59.6 [0.0-0.0]","60.00000","","",""
"cci","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","DOMDHS200728","","No data","","","","Not calculated."
"cci","EQ_RHS","PUBLISHED","2002","AMR","GTM","","","","GTMRHS200202","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","1999","AFR","GIN","","","","GINDHS199901","","34.8 [0.0-0.0]","35.00000","","",""
"cci","EQ_DHS","PUBLISHED","2005","AFR","GIN","","","","GINDHS200501","","32.9 [0.0-0.0]","33.00000","","",""
"cci","EQ_DHS","PUBLISHED","2012","AFR","GIN","","","","GINDHS201205","","39.6 [0.0-0.0]","40.00000","","",""
"cci","EQ_DHS","PUBLISHED","2012","AFR","GIN","","","","GINDHS201208","","42.8 [0.0-0.0]","43.00000","","",""
"cci","EQ_DHS","PUBLISHED","2018","AFR","GIN","","","","GINDHS201801","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2018","AFR","GIN","","","","GINDHS201802","","No data","","","","Not calculated."
"cci","EQ_RHS","PUBLISHED","2004","AMR","ECU","","","","ECURHS200414","","No data","","","","Not calculated."
"cci","EQ_RHS","PUBLISHED","2004","AMR","ECU","","","","ECURHS200417","","No data","","","","Not calculated."
"cci","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","SLVRHS200209","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2010","AFR","GNB","","","","GNBMICS201003","","No data","","","","Not calculated."
"cci","EQ_MICS","PUBLISHED","2010","AFR","GNB","","","","GNBMICS201005","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200211","","No data","","","","Not calculated."
"cci","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200212","","74.2 [0.0-0.0]","74.00000","","",""
"cci","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","DOMDHS200212","","No data","","","","Not calculated."
