"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001539","PUBLISHED","2016","AFR","GHA","SA_WINE","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","GNB","SA_BEER","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","GNB","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","LSO","SA_BEER","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","MRT","SA_SPIRITS","ban","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","MOZ","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","MOZ","SA_SPIRITS","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","NER","SA_WINE","ban","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","NER","SA_SPIRITS","ban","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","RWA","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","RWA","SA_SPIRITS","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","SWZ","SA_SPIRITS","partial restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","UGA","SA_SPIRITS","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","ZMB","SA_SPIRITS","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","DOM","SA_BEER","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","SLV","SA_BEER","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","MEX","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","PAN","SA_BEER","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","PAN","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","PER","SA_BEER","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","PER","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","LCA","SA_BEER","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","URY","SA_SPIRITS","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","EMR","AFG","SA_WINE","ban","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","ATG","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","WPR","AUS","","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","BRA","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","CRI","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","HRV","","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","ETH","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","GUY","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","MLT","","partial restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","MUS","","ban","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","MEX","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","NER","","ban","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","NGA","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","RUS","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","RWA","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","ZAF","","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","ESP","","partial restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","TTO","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","ZMB","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","ZWE","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","CPV","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","CPV","SA_SPIRITS","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","CAF","SA_WINE","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","CAF","SA_SPIRITS","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","GHA","SA_SPIRITS","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","BEN","SA_SPIRITS","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","BFA","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","GAB","SA_SPIRITS","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","BFA","SA_SPIRITS","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","ERI","SA_SPIRITS","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","GNB","SA_SPIRITS","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","SEN","SA_BEER","ban","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","ZMB","SA_BEER","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","RWA","SA_BEER","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","ZMB","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","ATG","SA_BEER","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","ATG","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","BHS","SA_BEER","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","UGA","SA_WINE","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","COL","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","COL","SA_SPIRITS","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","HND","SA_SPIRITS","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","DOM","SA_WINE","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","PAN","SA_SPIRITS","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","EMR","DJI","SA_BEER","ban","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","AUT","SA_SPIRITS","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","BLR","SA_WINE","ban","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","BLR","SA_SPIRITS","ban","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","BIH","SA_WINE","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","BDI","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","CMR","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","BEN","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","WPR","NZL","","partial restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","ECU","","partial restriction","","","",""
"SA_0000001539","PUBLISHED","2016","EMR","PAK","","ban","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","SLV","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","FRA","","partial restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","GMB","","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","EMR","JOR","","ban","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","KEN","","partial restriction","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","LVA","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","PAN","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","LSO","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","SLE","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","SVK","","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","EMR","SDN","","ban","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","SWZ","","partial restriction","","","",""
"SA_0000001539","PUBLISHED","2016","WPR","VUT","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","WPR","VNM","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","SSD","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","COM","SA_SPIRITS","ban","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","COD","SA_BEER","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","GAB","SA_BEER","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","BWA","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","TCD","SA_SPIRITS","partial restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","LBR","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","MDG","SA_WINE","ban","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","MRT","SA_WINE","ban","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","SEN","SA_SPIRITS","ban","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","ZAF","SA_BEER","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","ZAF","SA_SPIRITS","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","SSD","SA_BEER","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","SSD","SA_SPIRITS","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","UGA","SA_BEER","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","BRB","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","BLZ","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","CHL","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","URY","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","ECU","SA_SPIRITS","partial restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","GUY","SA_BEER","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","GUY","SA_SPIRITS","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","MEX","SA_BEER","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","SLV","SA_SPIRITS","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","ALB","SA_WINE","partial restriction","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","AUT","SA_WINE","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","CPV","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","TCD","","partial restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","BRB","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","BEL","","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","DNK","","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","DMA","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","GRC","","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","EMR","IRQ","","ban","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","ISR","","partial restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","JAM","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","EMR","LBY","","ban","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","LUX","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","NAM","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","PRY","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","WPR","PHL","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AMR","URY","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","SRB","","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","CHE","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","EUR","TJK","","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","TZA","","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","GMB","SA_BEER","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","GMB","SA_SPIRITS","voluntary/self-restricted","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","KEN","SA_BEER","partial restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","CMR","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","TCD","SA_BEER","partial restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","GIN","SA_WINE","ban","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","BDI","SA_BEER","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","BDI","SA_SPIRITS","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","ZWE","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","TZA","SA_SPIRITS","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","NAM","SA_BEER","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","NAM","SA_SPIRITS","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","NGA","SA_WINE","no restriction","","","",""
"SA_0000001539","PUBLISHED","2016","AFR","STP","SA_BEER","no restriction","","","",""
