"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_ITN","EQ_DHS","PUBLISHED","2006","AFR","BEN","EDLVL06TO11YR","","","36.0","36.03946","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","WQ1","14.1","14.11372","","",""
"EQ_ITN","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","WQ4","32.9","32.93826","","",""
"EQ_ITN","EQ_MICS","PUBLISHED","2010","AFR","CAF","EDLVL12PLUSYR","","","57.3","57.27519","","",""
"EQ_ITN","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","WQ2","55.1","55.14663","","",""
"EQ_ITN","EQ_MICS","PUBLISHED","2010","AFR","TCD","EDLVL00TO05YR","","","56.4","56.38584","","",""
"EQ_ITN","EQ_MICS","PUBLISHED","2010","AFR","TCD","EDLVL12PLUSYR","","","79.4","79.42623","","",""
"EQ_ITN","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","WQ5","72.9","72.86592","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2012","AFR","COM","","URB","","56.5","56.52673","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2012","AFR","COM","","","WQ3","57.4","57.44935","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2012","AFR","COM","","","WQ5","58.0","58.00967","","",""
"EQ_ITN","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","WQ2","16.6","16.62769","","",""
"EQ_ITN","EQ_MICS","PUBLISHED","2006","AFR","CAF","","RUR","","11.4","11.43138","","",""
"EQ_ITN","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","16.8","16.80617","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","WQ4","35.6","35.56207","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2011","AFR","CMR","EDLVL06TO11YR","","","36.0","35.97068","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2011","AFR","CMR","","RUR","","37.5","37.50415","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2007","AFR","COD","","","WQ4","15.4","15.35041","","",""
"EQ_ITN","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","51.0","50.97980","","",""
"EQ_ITN","EQ_MICS","PUBLISHED","2010","AFR","COD","EDLVL12PLUSYR","","","71.3","71.32052","","",""
"EQ_ITN","EQ_MICS","PUBLISHED","2010","AFR","COD","","","WQ2","45.9","45.91350","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2013","AFR","COD","EDLVL00TO05YR","","","68.4","68.43947","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2013","AFR","COD","EDLVL12PLUSYR","","","74.0","74.04270","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","WQ1","6.3","6.25038","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2005","WPR","KHM","EDLVL06TO11YR","","","2.0","2.02263","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","WQ5","80.4","80.35269","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","WQ3","67.2","67.21265","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","WQ1","57.4","57.40028","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2010","AFR","BDI","","URB","","67.7","67.73634","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","WQ5","72.9","72.86121","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2010","AFR","BFA","EDLVL00TO05YR","","","54.0","53.98785","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2010","AFR","BFA","","URB","","60.0","59.97159","","",""
"EQ_ITN","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","WQ2","31.3","31.31925","","",""
"EQ_ITN","EQ_MICS","PUBLISHED","2006","AFR","BFA","EDLVL12PLUSYR","","","80.8","80.81618","","",""
"EQ_ITN","EQ_MICS","PUBLISHED","2006","AFR","BFA","EDLVL00TO05YR","","","35.3","35.31153","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","WQ4","17.5","17.49203","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","WQ2","6.7","6.69501","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","5.6","5.62233","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","WQ4","80.1","80.11130","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2011","AFR","BEN","","RUR","","81.0","80.96301","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","79.8","79.75253","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2005","AFR","COG","","","WQ1","3.4","3.37095","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2008","AFR","GHA","","URB","","34.7","34.73295","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2008","AFR","GHA","","","WQ1","31.8","31.80234","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2008","AFR","GHA","","","WQ3","34.7","34.72190","","",""
"EQ_ITN","EQ_DHS","PUBLISHED","2008","AFR","GHA","","","WQ5","40.7","40.65906","","",""
"EQ_ITN","EQ_MICS","PUBLISHED","2011","AFR","GHA","EDLVL06TO11YR","","","38.9","38.88232","","",""
"EQ_ITN","EQ_MICS","PUBLISHED","2011","AFR","GHA","","","WQ1","49.6","49.60009","","",""
