"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"vdpt","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201507","","44.3 [34.3-54.7]","44.00000","34.00000","55.00000",""
"vdpt","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201508","","32.0 [21.7-44.5]","32.00000","22.00000","44.00000",""
"vdpt","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201509","","34.1 [26.6-42.4]","34.00000","27.00000","42.00000",""
"vdpt","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201510","","42.4 [32.1-53.4]","42.00000","32.00000","53.00000",""
"vdpt","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201511","","15.8 [9.9-24.1]","16.00000","10.00000","24.00000",""
"vdpt","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201512","","12.7 [6.4-23.6]","13.00000","6.00000","24.00000",""
"vdpt","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201513","","23.2 [16.9-31.1]","23.00000","17.00000","31.00000",""
"vdpt","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201514","","42.0 [29.2-56.0]","42.00000","29.00000","56.00000",""
"vdpt","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201515","","34.0 [23.0-46.9]","34.00000","23.00000","47.00000",""
"vdpt","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201516","","57.1 [44.0-69.3]","57.00000","44.00000","69.00000",""
"vdpt","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201517","","40.6 [29.5-52.8]","41.00000","29.00000","53.00000",""
"vdpt","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201518","","30.8 [21.8-41.5]","31.00000","22.00000","42.00000",""
"vdpt","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201101","","No data","","","","Not available."
"vdpt","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201102","","No data","","","","Not available."
"vdpt","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201103","","No data","","","","Not available."
"vdpt","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201104","","No data","","","","Not available."
"vdpt","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201105","","No data","","","","Not available."
