"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","POLICYSECTOR","Display Value","Numeric","Low","High","Comments"
"SA_0000001694","PUBLISHED","2016","EUR","NOR","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","PRT","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","PRT","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MDA","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MDA","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SMR","ROAD_SAFETY","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ISR","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ISR","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ITA","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ITA","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MKD","AGRICULTURE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","UZB","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","BGD","FINANCE_TAXATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","BGD","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","BTN","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","IDN","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","LKA","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","LKA","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","LKA","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","THA","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","AUS","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","KHM","FINANCE_TAXATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","KHM","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","VUT","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","WSM","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","SGP","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","SGP","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","VUT","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","JPN","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","LAO","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","GHA","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","BWA","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","MDG","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CPV","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","MWI","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CAF","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CAF","AGRICULTURE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CIV","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","SYC","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","NER","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","DZA","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","GNQ","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","GHA","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","AGO","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","AGO","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","BEN","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","BRA","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","CHL","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","CHL","AGRICULTURE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","COL","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","SYC","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","ZAF","ROAD_SAFETY","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","ARG","ROAD_SAFETY","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","ARG","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","BHS","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AUT","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AZE","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","BLR","JUSTICE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","BLR","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","MEX","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","PRY","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","USA","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","USA","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","DJI","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","BGR","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","BGR","AGRICULTURE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","EGY","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","LBN","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","LBN","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ALB","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AND","ROAD_SAFETY","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AND","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AUT","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","EST","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","EST","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","FIN","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","FRA","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","GEO","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","GEO","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","HRV","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CYP","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CZE","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","PRT","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SWE","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CHE","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","TJK","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MDA","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","RUS","ROAD_SAFETY","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","RUS","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SMR","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SVK","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","DEU","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ISL","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ISL","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SVN","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SVN","AGRICULTURE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ESP","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","LVA","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","LTU","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MNE","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MNE","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","NLD","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","NOR","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","POL","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","PRT","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","IRL","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ISR","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ITA","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","KAZ","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","KAZ","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","TJK","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MKD","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","UZB","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","BGD","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","BGD","LAW_ENFORCEMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","BTN","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","IDN","ROAD_SAFETY","No","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","IDN","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","LKA","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","VUT","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","VUT","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","VNM","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","KOR","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","KOR","FINANCE_TAXATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","THA","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","AUS","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","KHM","JUSTICE","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","WSM","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","WSM","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","SGP","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","KHM","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","JPN","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","LAO","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","MYS","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","GHA","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","MDG","AGRICULTURE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","MDG","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","MWI","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","NER","EDUCATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","DZA","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","NER","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","DZA","AGRICULTURE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","BEN","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","BEN","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CPV","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CPV","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CAF","ROAD_SAFETY","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CAF","FINANCE_TAXATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CIV","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","GNQ","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","GHA","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","BRA","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","BRA","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","CHL","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","CHL","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","ZAF","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","ZAF","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","ARG","FINANCE_TAXATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","ARG","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","ARG","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","HRV","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","HRV","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","MEX","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","MEX","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","PRY","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","PRY","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","DJI","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","DJI","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","EGY","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","EGY","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ALB","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ALB","JUSTICE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AND","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AND","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AZE","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AZE","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","BLR","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","BLR","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","GEO","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CYP","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CYP","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","EST","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","EST","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","FIN","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","FIN","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","GEO","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MDA","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ESP","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SWE","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SWE","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CHE","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CHE","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","DEU","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MDA","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","RUS","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","DEU","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","IRL","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","IRL","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","RUS","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SVK","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SVK","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SVN","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SVN","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","LVA","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","LTU","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MNE","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MNE","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MNE","LAW_ENFORCEMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","NLD","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","NLD","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","POL","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","POL","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ISR","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ITA","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","KAZ","ROAD_SAFETY","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","KAZ","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MKD","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MKD","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","UZB","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","UZB","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","BTN","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","BTN","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","IDN","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","IDN","AGRICULTURE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","VNM","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","WSM","EDUCATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","SGP","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","THA","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","AUS","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","AUS","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","SGP","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","VNM","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","JPN","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","JPN","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","LAO","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","LAO","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","NZL","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","NZL","ROAD_SAFETY","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","PHL","AGRICULTURE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","PHL","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","WSM","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","DZA","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","DZA","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","AGO","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","AGO","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","BWA","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","BWA","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CPV","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CPV","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CIV","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CIV","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","GNQ","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","GNQ","FINANCE_TAXATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","MDG","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","MDG","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","MWI","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","MWI","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","SYC","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","SYC","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","ZAF","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","ZAF","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","BHS","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","BHS","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","BRA","ROAD_SAFETY","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","BRA","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","BRA","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","COL","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","COL","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","COL","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","MEX","FINANCE_TAXATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","MEX","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","USA","LAW_ENFORCEMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","USA","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","DJI","EDUCATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","DJI","LAW_ENFORCEMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","LBN","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","LBN","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ALB","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ALB","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AUT","AGRICULTURE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AZE","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AZE","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AZE","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","BGR","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","BGR","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","HRV","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","HRV","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CZE","AGRICULTURE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","EST","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","EST","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","EST","AGRICULTURE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","FRA","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","GEO","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","GEO","EMPLOYMENT","Yes","","","",""
