"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ADVERTISINGTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EUR","AUT","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EMR","BHR","SA_SPIRITS_ADS","","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AMR","BLZ","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AMR","BLZ","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AMR","BLZ","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","BEN","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","BWA","SA_BEER_ADS","voluntary/self-restricted","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","BWA","SA_SPIRITS_ADS","voluntary/self-restricted","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","WPR","BRN","SA_BEER_ADS","ban","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","CPV","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AMR","CHL","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","CIV","SA_SPIRITS_ADS","partial restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","COD","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","ETH","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","GAB","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EUR","DEU","SA_BEER_ADS","","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EUR","ISL","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","SEAR","IDN","SA_BEER_ADS","ban","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EUR","IRL","SA_WINE_ADS","partial restriction time/place","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EUR","IRL","SA_SPIRITS_ADS","partial restriction time/place","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EMR","JOR","SA_WINE_ADS","ban","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","WPR","KIR","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","WPR","LAO","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","WPR","LAO","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EMR","LBY","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","MWI","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","SEAR","MDV","SA_BEER_ADS","ban","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","SEAR","MDV","SA_WINE_ADS","ban","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","SEAR","MDV","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","MUS","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_WINE_ADS","partial restriction time/place","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_SPIRITS_ADS","partial restriction time/place","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EUR","MCO","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EUR","MCO","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","WPR","MNG","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EMR","MAR","SA_BEER_ADS","","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EMR","MAR","SA_WINE_ADS","","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","MOZ","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","NAM","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","NAM","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","NAM","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","WPR","NRU","SA_BEER_ADS","","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EUR","NLD","SA_BEER_ADS","voluntary/self-restricted","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EUR","NLD","SA_SPIRITS_ADS","voluntary/self-restricted","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_BEER_ADS","voluntary/self-restricted","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","WPR","NIU","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","WPR","NIU","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","WPR","NIU","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EMR","OMN","SA_WINE_ADS","ban","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EMR","PAK","SA_BEER_ADS","ban","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AMR","PRY","SA_SPIRITS_ADS","partial restriction time/place","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AMR","PER","SA_BEER_ADS","partial restriction content","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AMR","PER","SA_SPIRITS_ADS","partial restriction content","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EUR","POL","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EMR","QAT","SA_BEER_ADS","","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EMR","QAT","SA_WINE_ADS","","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EMR","QAT","SA_SPIRITS_ADS","","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EUR","ROU","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EUR","ROU","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","RWA","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AMR","KNA","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AMR","KNA","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","STP","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","STP","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EMR","SAU","SA_BEER_ADS","ban","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EMR","SAU","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","SEN","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EUR","SVK","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EMR","SOM","SA_BEER_ADS","","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EUR","ESP","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EUR","SWE","SA_WINE_ADS","ban","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_WINE_ADS","ban","","","",""
"SA_0000001720_ARCHIVED","PUBLISHED","2012","SEAR","THA","SA_BEER_ADS","partial restriction time/place","","","",""
