"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"Adult_daily_tob_smoking","PUBLISHED","2018","EMR","AFG","MLE","Data not available","","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","AFR","AGO","MLE","8.8","8.80000","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","EUR","ALB","MLE","Data not available","","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","EUR","AND","MLE","35.3","35.30000","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","EMR","ARE","MLE","Data not available","","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","AMR","ARG","MLE","Data not available","","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","EUR","ARM","MLE","53.4","53.40000","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","AMR","ATG","MLE","Data not available","","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","WPR","AUS","MLE","Data not available","","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","EUR","AUT","MLE","Data not available","","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","EUR","AZE","MLE","47.2","47.20000","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","AFR","BDI","MLE","10.8","10.80000","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","EUR","BEL","MLE","17.0","17.00000","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","AFR","BEN","MLE","7.4","7.40000","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","AFR","BFA","MLE","20.8","20.80000","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","SEAR","BGD","MLE","33.1","33.10000","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","EUR","BGR","MLE","Data not available","","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","EMR","BHR","MLE","30.6","30.60000","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","AMR","BHS","MLE","6.8","6.80000","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","EUR","BIH","MLE","Data not available","","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","EUR","BLR","MLE","45.7","45.70000","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","AMR","BLZ","MLE","Data not available","","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","AMR","BOL","MLE","Data not available","","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","AMR","BRA","MLE","16.2","16.20000","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","AMR","BRB","MLE","11.0","11.00000","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","WPR","BRN","MLE","24.8","24.80000","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","SEAR","BTN","MLE","6.0","6.00000","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","AFR","BWA","MLE","18.2","18.20000","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","AFR","CAF","MLE","17.3","17.30000","","",""
"Adult_daily_tob_smoking","PUBLISHED","2018","AMR","CAN","MLE","Data not available","","","",""
