"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"WHOSIS_000003","PUBLISHED","1996","EMR","","","AFG","BTSX","65.7","65.67110","59.40363","72.46575",""
"WHOSIS_000003","PUBLISHED","1997","EMR","","","AFG","BTSX","64.3","64.34481","58.35495","70.92460",""
"WHOSIS_000003","PUBLISHED","1998","EMR","","","AFG","BTSX","63.1","63.07214","57.27969","69.48922",""
"WHOSIS_000003","PUBLISHED","1999","EMR","","","AFG","BTSX","61.9","61.85019","56.20270","68.13250",""
"WHOSIS_000003","PUBLISHED","2013","EMR","","","AFG","BTSX","43","42.99490","37.72995","48.80173",""
"WHOSIS_000003","PUBLISHED","2014","EMR","","","AFG","BTSX","41.6","41.61608","36.03816","47.86063",""
"WHOSIS_000003","PUBLISHED","2015","EMR","","","AFG","BTSX","40.3","40.27052","34.33988","46.94010",""
"WHOSIS_000003","PUBLISHED","2016","EMR","","","AFG","BTSX","39.1","39.05227","32.58671","46.17071",""
"WHOSIS_000003","PUBLISHED","1999","AFR","","","AGO","BTSX","51.1","51.12355","42.75362","61.27757",""
"WHOSIS_000003","PUBLISHED","2000","AFR","","","AGO","BTSX","50.3","50.28426","41.86484","60.38014",""
"WHOSIS_000003","PUBLISHED","2001","AFR","","","AGO","BTSX","49.2","49.24041","40.68250","59.35671",""
"WHOSIS_000003","PUBLISHED","2002","AFR","","","AGO","BTSX","47.9","47.94725","39.54899","57.88101",""
"WHOSIS_000003","PUBLISHED","2015","AFR","","","AGO","BTSX","30.6","30.63347","15.64536","53.27440",""
"WHOSIS_000003","PUBLISHED","2016","AFR","","","AGO","BTSX","29.8","29.77726","14.54751","53.42298",""
"WHOSIS_000003","PUBLISHED","2017","AFR","","","AGO","BTSX","29","29.00269","13.70458","53.58295",""
"WHOSIS_000003","PUBLISHED","2018","AFR","","","AGO","BTSX","28.3","28.25211","12.82763","53.61759",""
"WHOSIS_000003","PUBLISHED","2019","AFR","","","AGO","BTSX","27.6","27.57348","12.16560","53.69734",""
"WHOSIS_000003","PUBLISHED","1991","EUR","","","ALB","BTSX","12.4","12.38132","9.61390","15.47765",""
"WHOSIS_000003","PUBLISHED","1992","EUR","","","ALB","BTSX","12.3","12.32434","9.52717","15.34648",""
"WHOSIS_000003","PUBLISHED","1993","EUR","","","ALB","BTSX","12.3","12.32160","9.63592","15.25310",""
"WHOSIS_000003","PUBLISHED","1994","EUR","","","ALB","BTSX","12.4","12.39032","9.90955","15.23079",""
"WHOSIS_000003","PUBLISHED","2008","EUR","","","ALB","BTSX","8.3","8.26528","7.41963","9.09410",""
"WHOSIS_000003","PUBLISHED","2009","EUR","","","ALB","BTSX","7.4","7.37319","6.61263","8.13014",""
"WHOSIS_000003","PUBLISHED","2010","EUR","","","ALB","BTSX","6.7","6.66147","5.94768","7.37054",""
"WHOSIS_000003","PUBLISHED","2011","EUR","","","ALB","BTSX","6.2","6.22647","5.58914","6.86495",""
"WHOSIS_000003","PUBLISHED","1994","EUR","","","AND","BTSX","5.6","5.57412","1.85748","16.01372",""
"WHOSIS_000003","PUBLISHED","1995","EUR","","","AND","BTSX","5.2","5.22960","1.85897","14.12697",""
"WHOSIS_000003","PUBLISHED","1996","EUR","","","AND","BTSX","4.9","4.93847","1.88699","12.42596",""
"WHOSIS_000003","PUBLISHED","1997","EUR","","","AND","BTSX","4.7","4.67684","1.91108","11.01866",""
"WHOSIS_000003","PUBLISHED","2010","EUR","","","AND","BTSX","2.2","2.18728","0.96673","4.77630",""
"WHOSIS_000003","PUBLISHED","2011","EUR","","","AND","BTSX","2.1","2.08191","0.87637","4.81416",""
"WHOSIS_000003","PUBLISHED","2012","EUR","","","AND","BTSX","2","1.98255","0.79240","4.90449",""
"WHOSIS_000003","PUBLISHED","2013","EUR","","","AND","BTSX","1.9","1.89283","0.70086","5.01473",""
"WHOSIS_000003","PUBLISHED","1985","EMR","","","ARE","BTSX","10.7","10.74597","8.65066","13.05450",""
"WHOSIS_000003","PUBLISHED","1986","EMR","","","ARE","BTSX","10.1","10.11539","8.17580","12.25703",""
"WHOSIS_000003","PUBLISHED","1987","EMR","","","ARE","BTSX","9.6","9.56072","7.78264","11.57662",""
"WHOSIS_000003","PUBLISHED","1988","EMR","","","ARE","BTSX","9.1","9.08384","7.44395","10.99102",""
"WHOSIS_000003","PUBLISHED","2002","EMR","","","ARE","BTSX","5.6","5.62016","5.03391","6.51823",""
"WHOSIS_000003","PUBLISHED","2003","EMR","","","ARE","BTSX","5.5","5.47363","4.91446","6.34574",""
"WHOSIS_000003","PUBLISHED","2004","EMR","","","ARE","BTSX","5.3","5.32184","4.78759","6.15191",""
"WHOSIS_000003","PUBLISHED","2005","EMR","","","ARE","BTSX","5.2","5.17966","4.65642","5.98262",""
"WHOSIS_000003","PUBLISHED","2018","EMR","","","ARE","BTSX","4.1","4.05046","3.44544","4.72585",""
"WHOSIS_000003","PUBLISHED","2019","EMR","","","ARE","BTSX","4","3.97888","3.27383","4.79318",""
"WHOSIS_000003","PUBLISHED","1970","AMR","","","ARG","BTSX","24.9","24.85124","23.33525","26.45713",""
"WHOSIS_000003","PUBLISHED","1971","AMR","","","ARG","BTSX","24.3","24.33616","22.26939","26.47958",""
"WHOSIS_000003","PUBLISHED","1972","AMR","","","ARG","BTSX","23.7","23.69703","20.70929","26.70923",""
"WHOSIS_000003","PUBLISHED","1985","AMR","","","ARG","BTSX","16.6","16.57663","16.07727","17.07858",""
"WHOSIS_000003","PUBLISHED","1986","AMR","","","ARG","BTSX","17","17.04827","16.56713","17.55353",""
"WHOSIS_000003","PUBLISHED","1987","AMR","","","ARG","BTSX","17","16.99620","16.50813","17.51022",""
"WHOSIS_000003","PUBLISHED","1988","AMR","","","ARG","BTSX","16.3","16.32682","15.84197","16.81055",""
"WHOSIS_000003","PUBLISHED","2002","AMR","","","ARG","BTSX","10.8","10.79288","10.46551","11.11515",""
"WHOSIS_000003","PUBLISHED","2003","AMR","","","ARG","BTSX","10.3","10.30399","9.99900","10.60191",""
"WHOSIS_000003","PUBLISHED","2004","AMR","","","ARG","BTSX","9.7","9.70440","9.40472","10.00053",""
"WHOSIS_000003","PUBLISHED","2005","AMR","","","ARG","BTSX","9.2","9.17809","8.89103","9.46149",""
"WHOSIS_000003","PUBLISHED","2019","AMR","","","ARG","BTSX","6.1","6.08219","5.70431","6.48202",""
"WHOSIS_000003","PUBLISHED","1977","EUR","","","ARM","BTSX","27.7","27.69079","21.58839","34.54232",""
"WHOSIS_000003","PUBLISHED","1978","EUR","","","ARM","BTSX","27","27.00871","21.43762","33.15153",""
"WHOSIS_000003","PUBLISHED","1979","EUR","","","ARM","BTSX","26.4","26.36152","21.11396","31.98401",""
"WHOSIS_000003","PUBLISHED","1992","EUR","","","ARM","BTSX","21.5","21.53835","18.72731","24.99755",""
"WHOSIS_000003","PUBLISHED","1993","EUR","","","ARM","BTSX","21","20.96908","18.22055","24.33335",""
"WHOSIS_000003","PUBLISHED","1994","EUR","","","ARM","BTSX","20.3","20.31414","17.69372","23.52683",""
"WHOSIS_000003","PUBLISHED","1995","EUR","","","ARM","BTSX","19.6","19.63052","17.11445","22.67078",""
"WHOSIS_000003","PUBLISHED","2009","EUR","","","ARM","BTSX","10.6","10.62281","8.55993","12.94353",""
"WHOSIS_000003","PUBLISHED","2010","EUR","","","ARM","BTSX","10.1","10.09157","8.00922","12.45424",""
"WHOSIS_000003","PUBLISHED","2011","EUR","","","ARM","BTSX","9.6","9.59836","7.49260","12.02133",""
"WHOSIS_000003","PUBLISHED","2012","EUR","","","ARM","BTSX","9.1","9.10700","7.00457","11.60126",""
"WHOSIS_000003","PUBLISHED","1977","AMR","","","ATG","BTSX","11.4","11.44230","9.96366","13.06213",""
"WHOSIS_000003","PUBLISHED","1978","AMR","","","ATG","BTSX","10.7","10.68856","9.25985","12.26216",""
"WHOSIS_000003","PUBLISHED","1979","AMR","","","ATG","BTSX","10","9.96064","8.59012","11.47572",""
"WHOSIS_000003","PUBLISHED","1980","AMR","","","ATG","BTSX","9.3","9.29082","7.99953","10.73371",""
"WHOSIS_000003","PUBLISHED","1993","AMR","","","ATG","BTSX","9.1","9.10694","7.88606","10.43625",""
"WHOSIS_000003","PUBLISHED","1994","AMR","","","ATG","BTSX","9.4","9.40425","8.18270","10.74457",""
"WHOSIS_000003","PUBLISHED","1995","AMR","","","ATG","BTSX","9.7","9.65450","8.41939","10.99373",""
"WHOSIS_000003","PUBLISHED","1996","AMR","","","ATG","BTSX","9.8","9.81532","8.56424","11.15256",""
"WHOSIS_000003","PUBLISHED","1997","AMR","","","ATG","BTSX","9.9","9.87669","8.64981","11.22211",""
"WHOSIS_000003","PUBLISHED","2010","AMR","","","ATG","BTSX","5.9","5.85700","4.98156","6.83006",""
"WHOSIS_000003","PUBLISHED","2011","AMR","","","ATG","BTSX","5.4","5.44697","4.59862","6.38995",""
"WHOSIS_000003","PUBLISHED","2012","AMR","","","ATG","BTSX","5.1","5.08469","4.23550","6.03415",""
"WHOSIS_000003","PUBLISHED","2013","AMR","","","ATG","BTSX","4.8","4.76218","3.90617","5.77776",""
"WHOSIS_000003","PUBLISHED","1975","WPR","","","AUS","BTSX","10.4","10.40942","10.11995","10.70260",""
"WHOSIS_000003","PUBLISHED","1976","WPR","","","AUS","BTSX","9.6","9.64043","9.36665","9.91632",""
"WHOSIS_000003","PUBLISHED","1977","WPR","","","AUS","BTSX","8.9","8.87110","8.61148","9.13964",""
"WHOSIS_000003","PUBLISHED","1978","WPR","","","AUS","BTSX","8.2","8.16546","7.93471","8.41070",""
"WHOSIS_000003","PUBLISHED","1991","WPR","","","AUS","BTSX","4.4","4.43793","4.28830","4.59002",""
"WHOSIS_000003","PUBLISHED","1992","WPR","","","AUS","BTSX","4.2","4.24024","4.09647","4.38392",""
"WHOSIS_000003","PUBLISHED","1993","WPR","","","AUS","BTSX","4","4.04718","3.91329","4.17938",""
"WHOSIS_000003","PUBLISHED","1994","WPR","","","AUS","BTSX","3.9","3.87774","3.74520","4.00625",""
"WHOSIS_000003","PUBLISHED","1995","WPR","","","AUS","BTSX","3.7","3.74493","3.62154","3.86831",""
"WHOSIS_000003","PUBLISHED","2008","WPR","","","AUS","BTSX","2.9","2.94564","2.84989","3.04125",""
"WHOSIS_000003","PUBLISHED","2009","WPR","","","AUS","BTSX","2.8","2.83977","2.74503","2.93462",""
"WHOSIS_000003","PUBLISHED","2010","WPR","","","AUS","BTSX","2.7","2.72692","2.63966","2.81755",""
"WHOSIS_000003","PUBLISHED","2011","WPR","","","AUS","BTSX","2.6","2.61633","2.53205","2.70246",""
"WHOSIS_000003","PUBLISHED","1960","EUR","","","AUT","BTSX","23.7","23.67152","22.82524","24.53186",""
"WHOSIS_000003","PUBLISHED","1961","EUR","","","AUT","BTSX","22.8","22.75803","21.94652","23.59387",""
"WHOSIS_000003","PUBLISHED","1962","EUR","","","AUT","BTSX","21.9","21.89748","21.16276","22.66181",""
"WHOSIS_000003","PUBLISHED","1963","EUR","","","AUT","BTSX","21.2","21.18304","20.44897","21.92193",""
"WHOSIS_000003","PUBLISHED","1977","EUR","","","AUT","BTSX","11.7","11.71782","11.30869","12.14506",""
"WHOSIS_000003","PUBLISHED","1978","EUR","","","AUT","BTSX","10.5","10.48332","10.07584","10.89333",""
"WHOSIS_000003","PUBLISHED","1979","EUR","","","AUT","BTSX","9.6","9.57264","9.20326","9.95586",""
"WHOSIS_000003","PUBLISHED","1980","EUR","","","AUT","BTSX","8.9","8.91366","8.56745","9.27654",""
"WHOSIS_000003","PUBLISHED","1993","EUR","","","AUT","BTSX","4","3.97092","3.77105","4.17187",""
"WHOSIS_000003","PUBLISHED","1994","EUR","","","AUT","BTSX","3.7","3.74654","3.56467","3.93093",""
"WHOSIS_000003","PUBLISHED","1995","EUR","","","AUT","BTSX","3.5","3.53672","3.35736","3.71594",""
"WHOSIS_000003","PUBLISHED","1996","EUR","","","AUT","BTSX","3.4","3.36045","3.18351","3.53823",""
"WHOSIS_000003","PUBLISHED","1997","EUR","","","AUT","BTSX","3.2","3.22975","3.06454","3.40047",""
"WHOSIS_000003","PUBLISHED","2010","EUR","","","AUT","BTSX","2.5","2.50661","2.37002","2.65405",""
"WHOSIS_000003","PUBLISHED","2011","EUR","","","AUT","BTSX","2.5","2.45413","2.31656","2.60056",""
"WHOSIS_000003","PUBLISHED","2012","EUR","","","AUT","BTSX","2.4","2.39658","2.26430","2.53775",""
"WHOSIS_000003","PUBLISHED","2013","EUR","","","AUT","BTSX","2.3","2.34053","2.20657","2.48051",""
"WHOSIS_000003","PUBLISHED","1990","EUR","","","AZE","BTSX","32.9","32.89326","27.33940","39.08155",""
"WHOSIS_000003","PUBLISHED","1991","EUR","","","AZE","BTSX","33.8","33.77165","28.31185","39.94539",""
"WHOSIS_000003","PUBLISHED","1992","EUR","","","AZE","BTSX","34.7","34.70213","29.22585","40.99581",""
"WHOSIS_000003","PUBLISHED","1993","EUR","","","AZE","BTSX","35.5","35.52405","30.20331","41.86174",""
"WHOSIS_000003","PUBLISHED","2006","EUR","","","AZE","BTSX","25","24.99004","20.63241","30.30464",""
"WHOSIS_000003","PUBLISHED","2007","EUR","","","AZE","BTSX","23.7","23.66658","19.48563","28.76313",""
"WHOSIS_000003","PUBLISHED","2008","EUR","","","AZE","BTSX","22.4","22.40471","18.38941","27.34562",""
"WHOSIS_000003","PUBLISHED","2009","EUR","","","AZE","BTSX","21.2","21.17539","17.20124","26.01333",""
"WHOSIS_000003","PUBLISHED","2010","EUR","","","AZE","BTSX","19.9","19.94042","15.98204","24.80023",""
"WHOSIS_000003","PUBLISHED","1967","AFR","","","BDI","BTSX","49.7","49.67491","41.49075","60.29611",""
"WHOSIS_000003","PUBLISHED","1968","AFR","","","BDI","BTSX","49.7","49.72628","41.95642","59.73602",""
"WHOSIS_000003","PUBLISHED","1969","AFR","","","BDI","BTSX","49.7","49.73555","42.05822","59.36827",""
"WHOSIS_000003","PUBLISHED","1970","AFR","","","BDI","BTSX","49.7","49.65280","42.09035","58.91142",""
"WHOSIS_000003","PUBLISHED","1984","AFR","","","BDI","BTSX","41.7","41.73900","35.74077","48.43228",""
"WHOSIS_000003","PUBLISHED","1985","AFR","","","BDI","BTSX","40.9","40.91234","34.97266","47.48805",""
"WHOSIS_000003","PUBLISHED","1986","AFR","","","BDI","BTSX","40.3","40.30652","34.43767","46.93232",""
"WHOSIS_000003","PUBLISHED","1987","AFR","","","BDI","BTSX","40","39.95923","34.26926","46.46798",""
"WHOSIS_000003","PUBLISHED","2001","AFR","","","BDI","BTSX","36.2","36.24162","31.18079","41.60273",""
"WHOSIS_000003","PUBLISHED","2002","AFR","","","BDI","BTSX","35.5","35.52431","30.52914","40.86043",""
"WHOSIS_000003","PUBLISHED","2003","AFR","","","BDI","BTSX","34.8","34.77539","29.86581","40.06691",""
"WHOSIS_000003","PUBLISHED","2004","AFR","","","BDI","BTSX","34","33.98914","29.19503","39.36845",""
"WHOSIS_000003","PUBLISHED","2017","AFR","","","BDI","BTSX","22","22.01672","15.22940","31.73781",""
"WHOSIS_000003","PUBLISHED","2018","AFR","","","BDI","BTSX","21.5","21.45281","14.28445","31.97878",""
"WHOSIS_000003","PUBLISHED","2019","AFR","","","BDI","BTSX","21","20.97438","13.58163","32.28630",""
"WHOSIS_000003","PUBLISHED","1960","EUR","","","BEL","BTSX","19.9","19.92759","19.11826","20.75641",""
"WHOSIS_000003","PUBLISHED","1961","EUR","","","BEL","BTSX","18.8","18.79755","18.15200","19.47832",""
"WHOSIS_000003","PUBLISHED","1974","EUR","","","BEL","BTSX","12.1","12.11745","11.70461","12.52905",""
"WHOSIS_000003","PUBLISHED","1975","EUR","","","BEL","BTSX","11.4","11.37644","10.97842","11.77464",""
"WHOSIS_000003","PUBLISHED","1976","EUR","","","BEL","BTSX","10.5","10.45787","10.08184","10.82056",""
"WHOSIS_000003","PUBLISHED","1977","EUR","","","BEL","BTSX","9.5","9.52931","9.15728","9.88501",""
"WHOSIS_000003","PUBLISHED","1991","EUR","","","BEL","BTSX","4.4","4.40018","4.18935","4.62559",""
"WHOSIS_000003","PUBLISHED","1992","EUR","","","BEL","BTSX","4.2","4.23212","4.00542","4.47624",""
"WHOSIS_000003","PUBLISHED","1993","EUR","","","BEL","BTSX","4.1","4.08620","3.83418","4.34126",""
"WHOSIS_000003","PUBLISHED","1994","EUR","","","BEL","BTSX","3.9","3.94220","3.67208","4.22245",""
"WHOSIS_000003","PUBLISHED","2007","EUR","","","BEL","BTSX","2.5","2.52371","2.39672","2.65795",""
"WHOSIS_000003","PUBLISHED","2008","EUR","","","BEL","BTSX","2.5","2.46147","2.33687","2.59238",""
"WHOSIS_000003","PUBLISHED","2009","EUR","","","BEL","BTSX","2.4","2.39586","2.27161","2.52163",""
"WHOSIS_000003","PUBLISHED","2010","EUR","","","BEL","BTSX","2.3","2.33984","2.21453","2.46571",""
"WHOSIS_000003","PUBLISHED","2011","EUR","","","BEL","BTSX","2.3","2.29949","2.18324","2.42426",""
"WHOSIS_000003","PUBLISHED","1962","AFR","","","BEN","BTSX","63.2","63.24033","54.96443","73.57479",""
"WHOSIS_000003","PUBLISHED","1963","AFR","","","BEN","BTSX","62.7","62.71963","54.75198","72.45954",""
"WHOSIS_000003","PUBLISHED","1964","AFR","","","BEN","BTSX","62.2","62.15307","54.41390","71.46803",""
"WHOSIS_000003","PUBLISHED","1965","AFR","","","BEN","BTSX","61.6","61.59416","54.10774","70.34923",""
"WHOSIS_000003","PUBLISHED","1979","AFR","","","BEN","BTSX","52.8","52.80734","47.67203","58.24338",""
"WHOSIS_000003","PUBLISHED","1980","AFR","","","BEN","BTSX","52.1","52.09515","47.10308","57.42544",""
"WHOSIS_000003","PUBLISHED","1981","AFR","","","BEN","BTSX","51.4","51.41888","46.52031","56.63018",""
"WHOSIS_000003","PUBLISHED","1982","AFR","","","BEN","BTSX","50.8","50.78399","45.96411","55.99830",""
"WHOSIS_000003","PUBLISHED","1996","AFR","","","BEN","BTSX","42","41.97936","38.14597","46.21811",""
"WHOSIS_000003","PUBLISHED","1997","AFR","","","BEN","BTSX","41.5","41.47988","37.68027","45.68522",""
"WHOSIS_000003","PUBLISHED","1998","AFR","","","BEN","BTSX","40.9","40.91968","37.14602","44.99697",""
"WHOSIS_000003","PUBLISHED","1999","AFR","","","BEN","BTSX","40.3","40.27404","36.51134","44.33727",""
"WHOSIS_000003","PUBLISHED","2012","AFR","","","BEN","BTSX","33.7","33.69951","29.96485","37.85960",""
"WHOSIS_000003","PUBLISHED","2013","AFR","","","BEN","BTSX","33.3","33.27518","29.44974","37.44733",""
"WHOSIS_000003","PUBLISHED","2014","AFR","","","BEN","BTSX","32.8","32.81287","28.90587","37.11791",""
"WHOSIS_000003","PUBLISHED","2015","AFR","","","BEN","BTSX","32.3","32.34856","28.32624","36.81207",""
"WHOSIS_000003","PUBLISHED","1978","AFR","","","BFA","BTSX","63.1","63.12010","55.68301","71.46299",""
"WHOSIS_000003","PUBLISHED","1979","AFR","","","BFA","BTSX","61.4","61.36651","54.38097","69.36570",""
"WHOSIS_000003","PUBLISHED","1980","AFR","","","BFA","BTSX","59.9","59.85775","53.10973","67.46941",""
"WHOSIS_000003","PUBLISHED","1981","AFR","","","BFA","BTSX","58.6","58.59912","51.90370","66.24074",""
"WHOSIS_000003","PUBLISHED","1995","AFR","","","BFA","BTSX","43.5","43.53383","38.76396","48.74806",""
"WHOSIS_000003","PUBLISHED","1996","AFR","","","BFA","BTSX","43.1","43.11653","38.36656","48.29437",""
"WHOSIS_000003","PUBLISHED","1997","AFR","","","BFA","BTSX","42.7","42.65866","37.92717","47.77845",""
"WHOSIS_000003","PUBLISHED","1998","AFR","","","BFA","BTSX","42.2","42.23437","37.38059","47.42846",""
"WHOSIS_000003","PUBLISHED","2011","AFR","","","BFA","BTSX","30.2","30.22756","24.18578","36.96990",""
"WHOSIS_000003","PUBLISHED","2012","AFR","","","BFA","BTSX","29.7","29.65264","23.16072","37.01817",""
"WHOSIS_000003","PUBLISHED","2013","AFR","","","BFA","BTSX","29","29.04211","22.10284","36.99707",""
"WHOSIS_000003","PUBLISHED","2014","AFR","","","BFA","BTSX","28.5","28.52137","21.13040","37.11804",""
"WHOSIS_000003","PUBLISHED","2015","AFR","","","BFA","BTSX","28","27.99272","20.17349","37.32131",""
"WHOSIS_000003","PUBLISHED","1960","SEAR","","","BGD","BTSX","102.4","102.41364","90.54201","115.47160",""
"WHOSIS_000003","PUBLISHED","1961","SEAR","","","BGD","BTSX","100.8","100.80046","89.49204","113.11712",""
"WHOSIS_000003","PUBLISHED","1962","SEAR","","","BGD","BTSX","99.2","99.20012","88.42692","110.95896",""
"WHOSIS_000003","PUBLISHED","1963","SEAR","","","BGD","BTSX","97.8","97.79101","87.73713","108.91191",""
"WHOSIS_000003","PUBLISHED","1977","SEAR","","","BGD","BTSX","90.9","90.89757","84.47978","97.73100",""
"WHOSIS_000003","PUBLISHED","1978","SEAR","","","BGD","BTSX","89.7","89.69814","83.45879","96.28521",""
"WHOSIS_000003","PUBLISHED","1979","SEAR","","","BGD","BTSX","88.2","88.21687","82.21088","94.64502",""
"WHOSIS_000003","PUBLISHED","1980","SEAR","","","BGD","BTSX","86.5","86.50526","80.80016","92.52054",""
"WHOSIS_000003","PUBLISHED","1994","SEAR","","","BGD","BTSX","55.2","55.17202","51.78241","58.59640",""
"WHOSIS_000003","PUBLISHED","1995","SEAR","","","BGD","BTSX","52.9","52.86890","49.68199","56.11447",""
"WHOSIS_000003","PUBLISHED","1996","SEAR","","","BGD","BTSX","50.7","50.65815","47.59614","53.70882",""
"WHOSIS_000003","PUBLISHED","1997","SEAR","","","BGD","BTSX","48.5","48.50976","45.61609","51.46964",""
"WHOSIS_000003","PUBLISHED","2010","SEAR","","","BGD","BTSX","28.3","28.28129","26.69951","29.95764",""
"WHOSIS_000003","PUBLISHED","2011","SEAR","","","BGD","BTSX","27","26.98740","25.46223","28.59157",""
"WHOSIS_000003","PUBLISHED","2012","SEAR","","","BGD","BTSX","25.8","25.76161","24.26318","27.30989",""
"WHOSIS_000003","PUBLISHED","2013","SEAR","","","BGD","BTSX","24.6","24.61351","23.15738","26.10328",""
"WHOSIS_000003","PUBLISHED","1971","EUR","","","BGR","BTSX","13.4","13.39121","12.89012","13.89977",""
"WHOSIS_000003","PUBLISHED","1972","EUR","","","BGR","BTSX","13.6","13.57111","13.08655","14.08779",""
"WHOSIS_000003","PUBLISHED","1973","EUR","","","BGR","BTSX","13.7","13.68660","13.17136","14.22707",""
"WHOSIS_000003","PUBLISHED","1974","EUR","","","BGR","BTSX","13.6","13.56883","13.07633","14.07704",""
"WHOSIS_000003","PUBLISHED","1988","EUR","","","BGR","BTSX","7.6","7.58606","7.27711","7.91279",""
"WHOSIS_000003","PUBLISHED","1989","EUR","","","BGR","BTSX","7.7","7.74077","7.44019","8.04848",""
"WHOSIS_000003","PUBLISHED","1990","EUR","","","BGR","BTSX","8.1","8.05400","7.72306","8.38248",""
"WHOSIS_000003","PUBLISHED","1991","EUR","","","BGR","BTSX","8.4","8.39417","8.05861","8.73279",""
"WHOSIS_000003","PUBLISHED","2004","EUR","","","BGR","BTSX","6.4","6.43519","6.15411","6.73031",""
"WHOSIS_000003","PUBLISHED","2005","EUR","","","BGR","BTSX","6","5.98496","5.70635","6.27324",""
"WHOSIS_000003","PUBLISHED","2006","EUR","","","BGR","BTSX","5.6","5.60270","5.34353","5.86915",""
"WHOSIS_000003","PUBLISHED","2007","EUR","","","BGR","BTSX","5.3","5.32845","5.08327","5.58392",""
"WHOSIS_000003","PUBLISHED","2008","EUR","","","BGR","BTSX","5.2","5.18771","4.94590","5.43625",""
"WHOSIS_000003","PUBLISHED","1972","EMR","","","BHR","BTSX","27.7","27.72456","23.46585","32.73606",""
"WHOSIS_000003","PUBLISHED","1973","EMR","","","BHR","BTSX","25.8","25.82079","22.04382","30.18942",""
"WHOSIS_000003","PUBLISHED","1974","EMR","","","BHR","BTSX","24.1","24.11909","20.92527","27.93020",""
"WHOSIS_000003","PUBLISHED","1975","EMR","","","BHR","BTSX","22.7","22.67178","19.90719","25.97333",""
"WHOSIS_000003","PUBLISHED","1989","EMR","","","BHR","BTSX","15.6","15.59488","14.69139","16.52193",""
"WHOSIS_000003","PUBLISHED","1990","EMR","","","BHR","BTSX","15.1","15.07501","14.13360","16.05535",""
"WHOSIS_000003","PUBLISHED","1991","EMR","","","BHR","BTSX","14.4","14.36474","13.39445","15.36278",""
"WHOSIS_000003","PUBLISHED","1992","EMR","","","BHR","BTSX","13.4","13.39940","12.43163","14.40799",""
"WHOSIS_000003","PUBLISHED","2006","EMR","","","BHR","BTSX","3.4","3.44320","3.10873","3.80014",""
"WHOSIS_000003","PUBLISHED","2007","EMR","","","BHR","BTSX","3.3","3.31978","2.99701","3.66106",""
"WHOSIS_000003","PUBLISHED","2008","EMR","","","BHR","BTSX","3.2","3.22964","2.91195","3.56557",""
"WHOSIS_000003","PUBLISHED","2009","EMR","","","BHR","BTSX","3.2","3.17404","2.86750","3.50066",""
"WHOSIS_000003","PUBLISHED","1971","AMR","","","BHS","BTSX","20.9","20.86224","19.09991","22.77338",""
"WHOSIS_000003","PUBLISHED","1972","AMR","","","BHS","BTSX","21","20.96638","19.34333","22.72917",""
"WHOSIS_000003","PUBLISHED","1973","AMR","","","BHS","BTSX","21.1","21.12445","19.53857","22.85817",""
"WHOSIS_000003","PUBLISHED","1974","AMR","","","BHS","BTSX","21.2","21.24207","19.65950","22.93423",""
"WHOSIS_000003","PUBLISHED","1988","AMR","","","BHS","BTSX","15.4","15.44876","14.26684","16.66984",""
"WHOSIS_000003","PUBLISHED","1989","AMR","","","BHS","BTSX","14.7","14.67079","13.52105","15.88284",""
"WHOSIS_000003","PUBLISHED","1990","AMR","","","BHS","BTSX","13.8","13.80354","12.67110","14.99594",""
"WHOSIS_000003","PUBLISHED","1991","AMR","","","BHS","BTSX","12.9","12.91470","11.79084","14.11742",""
"WHOSIS_000003","PUBLISHED","2005","AMR","","","BHS","BTSX","8.7","8.66090","7.91733","9.46578",""
"WHOSIS_000003","PUBLISHED","2006","AMR","","","BHS","BTSX","8.7","8.68093","7.91928","9.49381",""
"WHOSIS_000003","PUBLISHED","2007","AMR","","","BHS","BTSX","8.6","8.62671","7.87217","9.42977",""
"WHOSIS_000003","PUBLISHED","2008","AMR","","","BHS","BTSX","8.5","8.50541","7.74797","9.28940",""
"WHOSIS_000003","PUBLISHED","1986","EUR","","","BIH","BTSX","14.1","14.14110","13.51226","14.76046",""
"WHOSIS_000003","PUBLISHED","1987","EUR","","","BIH","BTSX","13","13.02526","12.45062","13.59962",""
"WHOSIS_000003","PUBLISHED","1988","EUR","","","BIH","BTSX","12.2","12.16524","11.63215","12.70005",""
"WHOSIS_000003","PUBLISHED","1989","EUR","","","BIH","BTSX","11.6","11.59942","11.10916","12.09387",""
"WHOSIS_000003","PUBLISHED","1990","EUR","","","BIH","BTSX","11.3","11.25886","10.78649","11.74319",""
"WHOSIS_000003","PUBLISHED","2003","EUR","","","BIH","BTSX","5.9","5.91834","5.60546","6.22748",""
"WHOSIS_000003","PUBLISHED","2004","EUR","","","BIH","BTSX","5.7","5.69131","5.38099","5.99429",""
"WHOSIS_000003","PUBLISHED","2005","EUR","","","BIH","BTSX","5.5","5.50984","5.21604","5.80726",""
"WHOSIS_000003","PUBLISHED","2006","EUR","","","BIH","BTSX","5.4","5.37487","5.08819","5.66980",""
"WHOSIS_000003","PUBLISHED","1989","EUR","","","BLR","BTSX","8.7","8.65428","6.47824","11.14456",""
