"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"WSH_1","PUBLISHED","2016","AFR","AGO","BTSX","14 065","14065.20000","","",""
"WSH_1","PUBLISHED","2016","EMR","ARE","BTSX","3","2.69967","","",""
"WSH_1","PUBLISHED","2016","EUR","BIH","BTSX","3","2.76853","","",""
"WSH_1","PUBLISHED","2016","AMR","BLZ","BTSX","4","3.54188","","",""
"WSH_1","PUBLISHED","2016","AFR","CMR","BTSX","10 583","10583.47000","","",""
"WSH_1","PUBLISHED","2016","AFR","COG","BTSX","1984","1984.13800","","",""
"WSH_1","PUBLISHED","2016","AFR","COM","BTSX","404","403.66420","","",""
"WSH_1","PUBLISHED","2016","AFR","ERI","BTSX","2258","2257.55600","","",""
"WSH_1","PUBLISHED","2016","EUR","EST","BTSX","0","0.08229","","",""
"WSH_1","PUBLISHED","2016","AMR","GRD","BTSX","0","0.36792","","",""
"WSH_1","PUBLISHED","2016","AMR","GUY","BTSX","28","28.21598","","",""
"WSH_1","PUBLISHED","2016","WPR","JPN","BTSX","213","212.96280","","",""
"WSH_1","PUBLISHED","2016","AFR","KEN","BTSX","24 790","24790.32000","","",""
"WSH_1","PUBLISHED","2016","EUR","LVA","BTSX","0","0.40592","","",""
"WSH_1","PUBLISHED","2016","EUR","MDA","BTSX","4","3.89474","","",""
"WSH_1","PUBLISHED","2016","AFR","NAM","BTSX","454","454.21270","","",""
"WSH_1","PUBLISHED","2016","AFR","NGA","BTSX","127 641","127641.30000","","",""
"WSH_1","PUBLISHED","2016","AMR","PRY","BTSX","98","98.49413","","",""
"WSH_1","PUBLISHED","2016","EUR","ROU","BTSX","72","71.66723","","",""
"WSH_1","PUBLISHED","2016","AFR","STP","BTSX","23","22.71185","","",""
"WSH_1","PUBLISHED","2016","EUR","SVK","BTSX","2","2.43565","","",""
"WSH_1","PUBLISHED","2016","EUR","SWE","BTSX","21","21.16900","","",""
