"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"itnch","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","","BENDHS201103","","71.1 [68.0-74.0]","71.00000","68.00000","74.00000",""
"itnch","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","","BENDHS201104","","67.0 [62.8-70.9]","67.00000","63.00000","71.00000",""
"itnch","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","","BENMICS201411","","63.9 [58.5-69.0]","64.00000","58.00000","69.00000",""
"itnch","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","","BENMICS201412","","75.1 [69.5-80.0]","75.00000","69.00000","80.00000",""
"itnch","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","","BENDHS201703","","85.7 [82.6-88.4]","86.00000","83.00000","88.00000",""
"itnch","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","","BENDHS201704","","70.2 [65.5-74.4]","70.00000","66.00000","74.00000",""
"itnch","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","","BENDHS201705","","70.4 [65.9-74.5]","70.00000","66.00000","75.00000",""
"itnch","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","","BENDHS201706","","78.5 [74.3-82.1]","78.00000","74.00000","82.00000",""
"itnch","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201003","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201004","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201005","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201006","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201019","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201020","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199801","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199802","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199802","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199803","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200301","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200301","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200302","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200308","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200309","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200309","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200807","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200808","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200808","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200809","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","","BIHMICS200601","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","","BIHMICS200602","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","","BIHMICS200602","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","","BIHMICS200603","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","","BIHMICS201103","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","BWAMICS200002","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","BWAMICS200003","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","BWAMICS200004","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","BWAMICS200005","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","","BRADHS199602","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","","BRADHS199603","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","","BRADHS199604","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","","BRADHS199605","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","","BFADHS199801","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","","BFADHS199802","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","","BFADHS199802","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","","BFADHS199803","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200301","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200301","","3.9 [1.8-7.9]","4.00000","2.00000","8.00000",""
"itnch","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200302","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200302","","2.3 [1.0-5.5]","2.00000","1.00000","5.00000",""
"itnch","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200309","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200309","","2.1 [0.8-5.1]","2.00000","1.00000","5.00000",""
"itnch","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200310","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","BFADHS200310","","1.3 [0.6-2.8]","1.00000","1.00000","3.00000",""
"itnch","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200607","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200607","","5.8 [3.1-10.6]","6.00000","3.00000","11.00000",""
"itnch","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200608","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","BFAMICS200608","","4.5 [2.6-7.9]","5.00000","3.00000","8.00000",""
"itnch","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201001","","46.5 [42.1-51.0]","47.00000","42.00000","51.00000",""
"itnch","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201002","","57.4 [47.1-67.0]","57.00000","47.00000","67.00000",""
"itnch","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201009","","39.6 [34.0-45.4]","40.00000","34.00000","45.00000",""
"itnch","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201009","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201010","","74.6 [69.4-79.1]","75.00000","69.00000","79.00000",""
"itnch","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","BFADHS201010","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2000","AFR","BDI","","","","","BDIMICS200005","","No data","","","","Not available."
"itnch","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","","BDIMICS200501","","5.3 [3.7-7.6]","5.00000","4.00000","8.00000",""
"itnch","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","","BDIMICS200502","","7.9 [5.7-10.9]","8.00000","6.00000","11.00000",""
"itnch","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","","BDIMICS200503","","12.0 [8.4-16.8]","12.00000","8.00000","17.00000",""
"itnch","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","","BDIMICS200504","","12.7 [9.6-16.7]","13.00000","10.00000","17.00000",""
"itnch","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","BDIDHS201601","","51.3 [44.8-57.8]","51.00000","45.00000","58.00000",""
"itnch","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","BDIDHS201602","","39.2 [30.5-48.8]","39.00000","30.00000","49.00000",""
"itnch","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","BDIDHS201616","","41.1 [35.5-47.0]","41.00000","35.00000","47.00000",""
"itnch","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","BDIDHS201617","","60.4 [51.5-68.8]","60.00000","51.00000","69.00000",""
"itnch","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","BDIDHS201618","","49.9 [42.6-57.2]","50.00000","43.00000","57.00000",""
"itnch","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200001","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200002","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200003","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200016","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200017","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200018","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200019","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200501","","5.1 [1.2-19.7]","5.00000","1.00000","20.00000",""
"itnch","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200502","","2.3 [0.4-11.0]","2.00000","0.00000","11.00000",""
"itnch","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200503","","3.0 [1.3-6.6]","3.00000","1.00000","7.00000",""
"itnch","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200504","","0.4 [0.1-1.7]","0.00000","0.00000","2.00000",""
"itnch","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200518","","36.6 [28.5-45.5]","37.00000","28.00000","46.00000",""
"itnch","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200519","","31.6 [26.4-37.3]","32.00000","26.00000","37.00000",""
"itnch","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201008","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201009","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201010","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201011","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201401","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201414","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201415","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201416","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201417","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","1991","AFR","CMR","","","","","CMRDHS199101","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","1991","AFR","CMR","","","","","CMRDHS199102","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","1991","AFR","CMR","","","","","CMRDHS199103","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","","","CMRDHS199801","","No data","","","","Not available."
"itnch","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","","","CMRDHS199802","","No data","","","","Not available."
