"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","RESIDENCEAREATYPE","Display Value","Numeric","Low","High","Comments"
"MDG_0000000013","DHS_2006","PUBLISHED","2006","AFR","UGA","URB","20.5 [14.9-26]","20.50000","14.90000","26.00000",""
"MDG_0000000013","DHS_2005","PUBLISHED","2005","WPR","VNM","TOTL","12.8 [7.4-18.2]","12.80000","7.40000","18.20000",""
"MDG_0000000013","DHS_2002","PUBLISHED","2002","AFR","ZMB","TOTL","7.2 [6-8.4]","7.20000","6.00000","8.40000",""
"MDG_0000000013","DHS_2002","PUBLISHED","2002","AFR","ZMB","URB","8.8 [6.4-11.2]","8.80000","6.40000","11.20000",""
"MDG_0000000013","MICS_2009","PUBLISHED","2009","AFR","ZWE","URB","85.5 [80.1-90.8]","85.50000","80.10000","90.80000",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","SWZ","","2","2.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AMR","HTI","","12","12.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","MRT","","19","19.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","GNQ","","23","23.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","SSD","","25","25.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","CAF","","36","36.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","MOZ","","36","36.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","COM","","41","41.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","WPR","LAO","","43","43.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","BFA","","47","47.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","SLE","","49","49.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","BEN","","70","70.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","RWA","","74","74.00000","","",""
"MDG_0000000013","","PUBLISHED","2006-2007","AFR","AGO","","17.7 [13.7-21.7]","17.68817","13.69030","21.68604",""
"MDG_0000000013","","PUBLISHED","2010","AFR","BDI","","45.0 [41.8-48.1]","44.97755","41.82192","48.13319",""
"MDG_0000000013","","PUBLISHED","2000","AFR","BDI","","1.0","1.00000","","",""
"MDG_0000000013","","PUBLISHED","2010","AFR","BFA","","47.4 [45.3-49.4]","47.35214","45.25941","49.44488",""
"MDG_0000000013","","PUBLISHED","2003","AFR","BFA","","1.9 [1.5-2.4]","1.93658","1.47052","2.40263",""
"MDG_0000000013","","PUBLISHED","2003-2004","AFR","CIV","","4.0","4.00000","","",""
"MDG_0000000013","","PUBLISHED","2014","AFR","CMR","","54.8","54.80000","","",""
"MDG_0000000013","","PUBLISHED","2007","AFR","COD","","5.8 [4.5-7.1]","5.79814","4.46837","7.12790",""
"MDG_0000000013","","PUBLISHED","2014-2015","AFR","COG","","60.5","60.50000","","",""
"MDG_0000000013","","PUBLISHED","2006","EMR","DJI","","1.0","1.00000","","",""
"MDG_0000000013","","PUBLISHED","2007","AFR","ETH","","33.0","33.00000","","",""
"MDG_0000000013","","PUBLISHED","2003","AFR","GHA","","3.9 [2.9-5.0]","3.91318","2.85675","4.96960",""
"MDG_0000000013","","PUBLISHED","2007","AFR","GIN","","5.0","5.00000","","",""
"MDG_0000000013","","PUBLISHED","2010","AFR","GNB","","35.5","35.50000","","",""
"MDG_0000000013","","PUBLISHED","2000","AFR","GNB","","7.0","7.00000","","",""
"MDG_0000000013","","PUBLISHED","2012","AMR","HTI","","12.0 [10.6-13.4]","11.98081","10.56223","13.39939",""
"MDG_0000000013","","PUBLISHED","2000","SEAR","IDN","","0.0","0.00000","","",""
"MDG_0000000013","","PUBLISHED","2011-2012","WPR","LAO","","43.2","43.20000","","",""
"MDG_0000000013","","PUBLISHED","2000","WPR","LAO","","18.0","18.00000","","",""
"MDG_0000000013","","PUBLISHED","2008-2009","AFR","MDG","","45.8 [42.8-48.7]","45.77964","42.81430","48.74497",""
"MDG_0000000013","","PUBLISHED","2015","AFR","MLI","","71.2 [68.9-73.4]","71.19440","68.94171","73.44708",""
"MDG_0000000013","","PUBLISHED","2009-2010","SEAR","MMR","","11.1","11.10000","","",""
"MDG_0000000013","","PUBLISHED","2008","AFR","MOZ","","22.8","22.80000","","",""
"MDG_0000000013","","PUBLISHED","2012","AFR","MWI","","55.9 [51.2-60.6]","55.93968","51.24038","60.63898",""
"MDG_0000000013","","PUBLISHED","2006","AFR","MWI","","25.0","25.00000","","",""
"MDG_0000000013","","PUBLISHED","2009","AFR","NER","","43.0","43.00000","","",""
"MDG_0000000013","","PUBLISHED","2000","AFR","NER","","1.0","1.00000","","",""
"MDG_0000000013","","PUBLISHED","2008","AFR","NGA","","5.4 [4.9-6.0]","5.44561","4.85071","6.04051",""
"MDG_0000000013","","PUBLISHED","2014-2015","AFR","RWA","","67.7 [65.7-69.7]","67.73556","65.72309","69.74803",""
"MDG_0000000013","","PUBLISHED","2015","AFR","SEN","","55.4 [51.0-59.8]","55.42755","51.01132","59.84377",""
"MDG_0000000013","","PUBLISHED","2012-2013","AFR","SEN","","45.8 [41.4-50.2]","45.78928","41.38594","50.19262",""
"MDG_0000000013","","PUBLISHED","2010","AFR","SLE","","30.3","30.30000","","",""
"MDG_0000000013","","PUBLISHED","2005","AFR","SLE","","5.0","5.00000","","",""
"MDG_0000000013","","PUBLISHED","2008-2009","AFR","STP","","56.0 [51.2-60.7]","55.98561","51.23485","60.73637",""
"MDG_0000000013","","PUBLISHED","2000","AFR","STP","","23.0","23.00000","","",""
"MDG_0000000013","","PUBLISHED","2010","AFR","TCD","","9.8","9.80000","","",""
"MDG_0000000013","","PUBLISHED","2013-2014","AFR","TGO","","42.8 [40.7-44.9]","42.83593","40.73654","44.93532",""
"MDG_0000000013","","PUBLISHED","2015-2016","AFR","TZA","","54.4 [51.6-57.3]","54.43790","51.60690","57.26890",""
"MDG_0000000013","","PUBLISHED","2010","AFR","TZA","","63.6 [60.5-66.7]","63.59064","60.51925","66.66203",""
"MDG_0000000013","","PUBLISHED","2009","AFR","UGA","","32.8 [28.4-37.1]","32.76936","28.41351","37.12521",""
"MDG_0000000013","","PUBLISHED","2010-2011","WPR","VNM","","9.4","9.40000","","",""
"MDG_0000000013","","PUBLISHED","2007","AFR","ZMB","","28.5 [26.1-31.0]","28.53598","26.05332","31.01864",""
"MDG_0000000013","","PUBLISHED","2001-2002","AFR","ZMB","","7.3 [6.1-8.5]","7.33827","6.12924","8.54729",""
"MDG_0000000013","MIS_2012","PUBLISHED","2012","AFR","BDI","RUR","51.6 [47.4-55.7]","51.60000","47.40000","55.70000",""
"MDG_0000000013","MICS_2005","PUBLISHED","2005","AFR","BDI","RUR","92.7 [89.1-96.2]","92.70000","89.10000","96.20000",""
"MDG_0000000013","DHS_2010","PUBLISHED","2010","AFR","BDI","RUR","42.8 [39.5-46.1]","42.80000","39.50000","46.10000",""
"MDG_0000000013","MIS_2012","PUBLISHED","2012","AFR","BDI","TOTL","53.2 [49.3-57.1]","53.20000","49.30000","57.10000",""
"MDG_0000000013","DHS_2003","PUBLISHED","2003","AFR","BFA","TOTL","1.9 [1.4-2.3]","1.90000","1.40000","2.30000",""
"MDG_0000000013","MICS_2006","PUBLISHED","2006","AFR","BFA","URB","63.5 [46.2-80.8]","63.50000","46.20000","80.80000",""
"MDG_0000000013","DHS_2010","PUBLISHED","2010","AFR","BFA","URB","44.8 [40.8-48.9]","44.80000","40.80000","48.90000",""
"MDG_0000000013","DHS_2003","PUBLISHED","2003","AFR","BFA","URB","5.9 [4.2-7.6]","5.90000","4.20000","7.60000",""
"MDG_0000000013","MICS_2006","PUBLISHED","2006","AFR","CMR","RUR","71.4 [62.2-80.6]","71.40000","62.20000","80.60000",""
"MDG_0000000013","DHS_2011","PUBLISHED","2011","AFR","CMR","RUR","9.6 [8.1-11.1]","9.60000","8.10000","11.10000",""
"MDG_0000000013","DHS_2004","PUBLISHED","2004","AFR","CMR","RUR","0.5 [0.2-0.7]","0.50000","0.20000","0.70000",""
"MDG_0000000013","MICS_2006","PUBLISHED","2006","AFR","CMR","TOTL","66.9 [61.7-72.2]","66.90000","61.70000","72.20000",""
"MDG_0000000013","DHS_2011","PUBLISHED","2011","AFR","CMR","TOTL","11 [9.9-12.1]","11.00000","9.90000","12.10000",""
"MDG_0000000013","DHS_2005","PUBLISHED","2005","AFR","COG","URB","5.4 [4.1-6.8]","5.40000","4.10000","6.80000",""
"MDG_0000000013","DHS_2005","PUBLISHED","2005","AFR","ETH","RUR","1.3 [0.7-1.9]","1.30000","0.70000","1.90000",""
"MDG_0000000013","DHS_2005","PUBLISHED","2005","AFR","ETH","TOTL","1.5 [0.9-2.1]","1.50000","0.90000","2.10000",""
"MDG_0000000013","DHS_2005","PUBLISHED","2005","AFR","ETH","URB","3.6 [1.4-5.8]","3.60000","1.40000","5.80000",""
"MDG_0000000013","DHS_2005","PUBLISHED","2005","AFR","GIN","TOTL","1.4 [1-1.8]","1.40000","1.00000","1.80000",""
"MDG_0000000013","DHS_2005","PUBLISHED","2005","AFR","GIN","URB","3.1 [1.8-4.4]","3.10000","1.80000","4.40000",""
"MDG_0000000013","MICS_2006","PUBLISHED","2006","AFR","GMB","RUR","76.3 [73.2-79.5]","76.30000","73.20000","79.50000",""
"MDG_0000000013","MICS_2006","PUBLISHED","2006","AFR","GMB","TOTL","74.5 [72-77.1]","74.50000","72.00000","77.10000",""
"MDG_0000000013","DHS_2007","PUBLISHED","2007","SEAR","IDN","RUR","4.9 [3.9-5.9]","4.90000","3.90000","5.90000",""
"MDG_0000000013","DHS_2007","PUBLISHED","2007","SEAR","IDN","TOTL","3.6 [3-4.2]","3.60000","3.00000","4.20000",""
"MDG_0000000013","DHS_2007","PUBLISHED","2007","SEAR","IDN","URB","1.7 [1.2-2.2]","1.70000","1.20000","2.20000",""
"MDG_0000000013","DHS_2009","PUBLISHED","2009","AFR","KEN","RUR","43.4 [39.2-47.6]","43.40000","39.20000","47.60000",""
"MDG_0000000013","MIS_2011","PUBLISHED","2011","AFR","LBR","URB","39.3 [34.2-44.3]","39.30000","34.20000","44.30000",""
"MDG_0000000013","MIS_2009","PUBLISHED","2009","AFR","LBR","URB","23.4 [18.7-28.2]","23.40000","18.70000","28.20000",""
"MDG_0000000013","MIS_2011","PUBLISHED","2011","AFR","MDG","RUR","74.9 [70.2-79.6]","74.90000","70.20000","79.60000",""
"MDG_0000000013","DHS_2009","PUBLISHED","2009","AFR","MDG","RUR","43.5 [40.4-46.7]","43.50000","40.40000","46.70000",""
"MDG_0000000013","MIS_2011","PUBLISHED","2011","AFR","MDG","TOTL","75.1 [70.7-79.5]","75.10000","70.70000","79.50000",""
"MDG_0000000013","MIS_2012","PUBLISHED","2012","AFR","MWI","RUR","56.1 [50.8-61.4]","56.10000","50.80000","61.40000",""
"MDG_0000000013","DHS_2010","PUBLISHED","2010","AFR","MWI","RUR","37.4 [35.9-38.8]","37.40000","35.90000","38.80000",""
"MDG_0000000013","DHS_2004","PUBLISHED","2004","AFR","MWI","RUR","12.1 [10.7-13.4]","12.10000","10.70000","13.40000",""
"MDG_0000000013","MIS_2012","PUBLISHED","2012","AFR","MWI","TOTL","55.8 [51.1-60.4]","55.80000","51.10000","60.40000",""
"MDG_0000000013","DHS_2008","PUBLISHED","2008","AFR","NGA","RUR","5 [4.3-5.7]","5.00000","4.30000","5.70000",""
"MDG_0000000013","DHS_2003","PUBLISHED","2003","AFR","NGA","RUR","1.4 [0.5-2.4]","1.40000","0.50000","2.40000",""
"MDG_0000000013","MIS_2010","PUBLISHED","2010","AFR","NGA","TOTL","28.8 [24.6-33.1]","28.80000","24.60000","33.10000",""
"MDG_0000000013","MICS_2007","PUBLISHED","2007","AFR","NGA","TOTL","94.8 [92.3-97.3]","94.80000","92.30000","97.30000",""
"MDG_0000000013","DHS_2010","PUBLISHED","2010","AFR","RWA","URB","74.4 [70.8-77.9]","74.40000","70.80000","77.90000",""
"MDG_0000000013","DHS_2008","PUBLISHED","2008","AFR","RWA","URB","61.1 [57.3-65]","61.10000","57.30000","65.00000",""
"MDG_0000000013","DHS_2005","PUBLISHED","2005","AFR","RWA","URB","24.8 [21.1-28.4]","24.80000","21.10000","28.40000",""
"MDG_0000000013","DHS_2012","PUBLISHED","2012","EMR","SDN","RUR","52.2 [-]","52.20000","","",""
"MDG_0000000013","DHS_2012","PUBLISHED","2012","EMR","SDN","TOTL","15.7 [ - ]","15.70000","","",""
"MDG_0000000013","DHS_2005","PUBLISHED","2005","AFR","SEN","URB","7.2 [5.4-8.9]","7.20000","5.40000","8.90000",""
"MDG_0000000013","MICS_2005","PUBLISHED","2005","AFR","SLE","RUR","37.6 [28-47.3]","37.60000","28.00000","47.30000",""
"MDG_0000000013","DHS_2008","PUBLISHED","2008","AFR","SLE","RUR","23.9 [21.1-26.7]","23.90000","21.10000","26.70000",""
"MDG_0000000013","MICS_2005","PUBLISHED","2005","AFR","SLE","TOTL","28.7 [23.1-34.2]","28.70000","23.10000","34.20000",""
"MDG_0000000013","DHS_2010","PUBLISHED","2010","SEAR","TLS","TOTL","41 [38.7-43.3]","41.00000","38.70000","43.30000",""
"MDG_0000000013","DHS_2010","PUBLISHED","2010","SEAR","TLS","URB","50.3 [45.9-54.7]","50.30000","45.90000","54.70000",""
"MDG_0000000013","DHS_2012","PUBLISHED","2012","AFR","TZA","RUR","70.2 [68.2-72.1]","70.20000","68.20000","72.10000",""
"MDG_0000000013","DHS_2010","PUBLISHED","2010","AFR","TZA","RUR","61.7 [58.1-65.3]","61.70000","58.10000","65.30000",""
"MDG_0000000013","MIS_2009","PUBLISHED","2009","AFR","UGA","TOTL","32.2 [27.9-36.5]","32.20000","27.90000","36.50000",""
"MDG_0000000013","DHS_2011","PUBLISHED","2011","AFR","UGA","TOTL","41.8 [39.5-44.2]","41.80000","39.50000","44.20000",""
"MDG_0000000013","DHS_2006","PUBLISHED","2006","AFR","UGA","TOTL","9.4 [7.9-10.8]","9.40000","7.90000","10.80000",""
"MDG_0000000013","MIS_2009","PUBLISHED","2009","AFR","UGA","URB","32 [24.5-39.6]","32.00000","24.50000","39.60000",""
"MDG_0000000013","DHS_2011","PUBLISHED","2011","AFR","ZWE","RUR","9.3 [7.4-11.2]","9.30000","7.40000","11.20000",""
"MDG_0000000013","DHS_2006","PUBLISHED","2006","AFR","ZWE","RUR","2.1 [1.5-2.8]","2.10000","1.50000","2.80000",""
"MDG_0000000013","MICS_2009","PUBLISHED","2009","AFR","ZWE","TOTL","91.5 [88.7-94.3]","91.50000","88.70000","94.30000",""
"MDG_0000000013","DHS_2011","PUBLISHED","2011","AFR","ZWE","TOTL","9.5 [8-11.1]","9.50000","8.00000","11.10000",""
"MDG_0000000013","DHS_2006","PUBLISHED","2006","AFR","ZWE","TOTL","2.8 [2.2-3.5]","2.80000","2.20000","3.50000",""
"MDG_0000000013","","PUBLISHED","2007-2013","EMR","DJI","","20","20.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","ERI","","20","20.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","NER","","20","20.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","CMR","","21","21.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","LBR","","37","37.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","COD","","38","38.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","GAB","","39","39.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","GHA","","39","39.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","BDI","","54","54.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","MWI","","56","56.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","STP","","56","56.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","TGO","","57","57.00000","","",""
"MDG_0000000013","","PUBLISHED","2007-2013","AFR","ZMB","","57","57.00000","","",""
"MDG_0000000013","","PUBLISHED","2014","AFR","BEN","","72.7","72.70000","","",""
"MDG_0000000013","","PUBLISHED","2011-2012","AFR","BEN","","69.7 [68.3-71.0]","69.67071","68.32686","71.01457",""
"MDG_0000000013","","PUBLISHED","2006","AFR","BEN","","20.3 [19.0-21.6]","20.28798","18.97426","21.60170",""
"MDG_0000000013","","PUBLISHED","2014","AFR","BFA","","75.3 [73.2-77.3]","75.29225","73.24870","77.33580",""
"MDG_0000000013","","PUBLISHED","2011","AFR","CMR","","21.0 [19.0-23.1]","21.02779","18.99964","23.05593",""
"MDG_0000000013","","PUBLISHED","2006","AFR","CMR","","13.0","13.00000","","",""
"MDG_0000000013","","PUBLISHED","2004","AFR","CMR","","1.1 [0.8-1.4]","1.10247","0.76205","1.44288",""
"MDG_0000000013","","PUBLISHED","2000","AFR","CMR","","1.0","1.00000","","",""
"MDG_0000000013","","PUBLISHED","2013-2014","AFR","COD","","55.8 [52.9-58.6]","55.78880","52.94247","58.63513",""
"MDG_0000000013","","PUBLISHED","2012","AFR","GAB","","38.8 [36.0-41.7]","38.83403","35.95961","41.70845",""
"MDG_0000000013","","PUBLISHED","2014","AFR","GHA","","46.6 [43.8-49.4]","46.60785","43.84590","49.36979",""
"MDG_0000000013","","PUBLISHED","2011","AFR","GHA","","39.0","39.00000","","",""
"MDG_0000000013","","PUBLISHED","2008","AFR","GHA","","38.7 [36.6-40.9]","38.73226","36.59250","40.87202",""
"MDG_0000000013","","PUBLISHED","2000","AFR","GNQ","","1.0","1.00000","","",""
"MDG_0000000013","","PUBLISHED","2014","AMR","GUY","","7.4","7.40000","","",""
"MDG_0000000013","","PUBLISHED","2009","AMR","GUY","","24.3 [20.1-28.6]","24.34321","20.12062","28.56581",""
"MDG_0000000013","","PUBLISHED","2005","AMR","GUY","","6.7 [2.4-10.9]","6.66203","2.44794","10.87612",""
"MDG_0000000013","","PUBLISHED","2011","AFR","LBR","","37.1 [33.8-40.3]","37.05447","33.75992","40.34903",""
"MDG_0000000013","","PUBLISHED","2009","AFR","LBR","","26.4 [22.7-30.2]","26.41944","22.66659","30.17229",""
"MDG_0000000013","","PUBLISHED","2016","AFR","MDG","","73.4 [70.2-76.7]","73.43048","70.15834","76.70263",""
"MDG_0000000013","","PUBLISHED","2013","AFR","MDG","","62.3 [57.1-67.6]","62.34052","57.08638","67.59466",""
"MDG_0000000013","","PUBLISHED","2015","AFR","MRT","","3.4","3.40000","","",""
"MDG_0000000013","","PUBLISHED","2011","AFR","MRT","","18.7","18.70000","","",""
"MDG_0000000013","","PUBLISHED","2015-2016","AFR","MWI","","42.7 [41.2-44.3]","42.74123","41.17671","44.30575",""
"MDG_0000000013","","PUBLISHED","2014","AFR","MWI","","67.1 [62.1-72.1]","67.09282","62.11263","72.07302",""
"MDG_0000000013","","PUBLISHED","2015","AFR","NGA","","43.6 [40.2-47.0]","43.60262","40.23266","46.97257",""
"MDG_0000000013","","PUBLISHED","2013","AFR","NGA","","16.6 [15.2-17.9]","16.57036","15.19251","17.94820",""
"MDG_0000000013","","PUBLISHED","2011","AFR","NGA","","16.4","16.40000","","",""
"MDG_0000000013","","PUBLISHED","2010","AFR","NGA","","28.9 [24.6-33.2]","28.91321","24.64049","33.18594",""
"MDG_0000000013","","PUBLISHED","2008-2009","AFR","SEN","","29.1 [26.4-31.9]","29.14137","26.39697","31.88577",""
"MDG_0000000013","","PUBLISHED","2006","AFR","SEN","","16.3 [13.1-19.6]","16.33111","13.10322","19.55900",""
"MDG_0000000013","","PUBLISHED","2005","AFR","SEN","","7.2 [6.0-8.4]","7.17417","5.95090","8.39744",""
"MDG_0000000013","","PUBLISHED","2000","AFR","SEN","","2.0","2.00000","","",""
"MDG_0000000013","","PUBLISHED","2000","AMR","SUR","","3.0","3.00000","","",""
"MDG_0000000013","","PUBLISHED","2010","AFR","SWZ","","1.5","1.50000","","",""
"MDG_0000000013","","PUBLISHED","2006-2007","AFR","SWZ","","0.6 [0.3-0.8]","0.55126","0.25570","0.84682",""
"MDG_0000000013","","PUBLISHED","2000","AFR","SWZ","","0.0","0.00000","","",""
