"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","Display Value","Numeric","Low","High","Comments"
"WHS7_105","NHA_BOL","PUBLISHED","2005","AMR","WB_LMI","BOL","240.27","240.26563","","",""
"WHS7_105","NHA_BOL","PUBLISHED","2007","AMR","WB_LMI","BOL","236.10","236.10065","","",""
"WHS7_105","","PUBLISHED","2010","AMR","WB_UMI","BRA","1167.13","1167.12589","","",""
"WHS7_105","","PUBLISHED","1999","AMR","WB_HI","BRB","553.60","553.60433","","",""
"WHS7_105","","PUBLISHED","2008","AMR","WB_HI","BRB","929.95","929.95437","","",""
"WHS7_105","NHA_BRN","PUBLISHED","2002","WPR","WB_HI","BRN","1919.42","1919.42364","","",""
"WHS7_105","NHA_BRN","PUBLISHED","2004","WPR","WB_HI","BRN","1988.18","1988.17995","","",""
"WHS7_105","NHA_BRN","PUBLISHED","2011","WPR","WB_HI","BRN","1645.46","1645.46083","","",""
"WHS7_105","NHA_BRN","PUBLISHED","2013","WPR","WB_HI","BRN","1903.79","1903.79442","","",""
"WHS7_105","NHA_BTN","PUBLISHED","2002","SEAR","WB_LMI","BTN","259.23","259.22607","","",""
"WHS7_105","NHA_BTN","PUBLISHED","2007","SEAR","WB_LMI","BTN","304.09","304.08706","","",""
"WHS7_105","NHA_BTN","PUBLISHED","2011","SEAR","WB_LMI","BTN","325.65","325.65149","","",""
"WHS7_105","","PUBLISHED","1996","AFR","WB_UMI","BWA","284.54","284.54446","","",""
"WHS7_105","","PUBLISHED","2005","AFR","WB_UMI","BWA","577.47","577.47121","","",""
"WHS7_105","","PUBLISHED","2007","AFR","WB_UMI","BWA","580.20","580.19531","","",""
"WHS7_105","","PUBLISHED","2014","AFR","WB_UMI","BWA","870.84","870.83699","","",""
"WHS7_105","NHA_CAF","PUBLISHED","1996","AFR","WB_LI","CAF","27.05","27.04578","","",""
"WHS7_105","NHA_CAF","PUBLISHED","2010","AFR","WB_LI","CAF","33.67","33.67422","","",""
"WHS7_105","","PUBLISHED","1999","AMR","WB_HI","CAN","2427.16","2427.16263","","",""
"WHS7_105","","PUBLISHED","2008","AMR","WB_HI","CAN","4047.28","4047.28297","","",""
"WHS7_105","","PUBLISHED","2011","EUR","WB_HI","CHE","5818.75","5818.74819","","",""
"WHS7_105","","PUBLISHED","2013","EUR","WB_HI","CHE","6364.78","6364.77714","","",""
"WHS7_105","","PUBLISHED","2002","AMR","WB_HI","CHL","669.32","669.31955","","",""
"WHS7_105","","PUBLISHED","2011","AMR","WB_HI","CHL","1422.06","1422.05592","","",""
"WHS7_105","NHA_CHN","PUBLISHED","1996","WPR","WB_UMI","CHN","76.68","76.68115","","",""
"WHS7_105","NHA_CHN","PUBLISHED","2005","WPR","WB_UMI","CHN","235.07","235.07105","","",""
"WHS7_105","NHA_CHN","PUBLISHED","2014","WPR","WB_UMI","CHN","730.52","730.51780","","",""
"WHS7_105","","PUBLISHED","1996","AFR","WB_LMI","CIV","152.98","152.97909","","",""
"WHS7_105","","PUBLISHED","2010","AFR","WB_LMI","CIV","168.92","168.91862","","",""
"WHS7_105","NHA_CMR","PUBLISHED","1999","AFR","WB_LMI","CMR","81.41","81.40906","","",""
"WHS7_105","NHA_CMR","PUBLISHED","2008","AFR","WB_LMI","CMR","127.98","127.97963","","",""
"WHS7_105","NHA_COD","PUBLISHED","1995","AFR","WB_LI","COD","17.09","17.09152","","",""
"WHS7_105","NHA_COD","PUBLISHED","1997","AFR","WB_LI","COD","17.43","17.42709","","",""
"WHS7_105","NHA_COD","PUBLISHED","2011","AFR","WB_LI","COD","21.82","21.81533","","",""
"WHS7_105","NHA_COD","PUBLISHED","2013","AFR","WB_LI","COD","27.04","27.04017","","",""
"WHS7_105","","PUBLISHED","2000","AFR","WB_LMI","COG","78.29","78.28895","","",""
"WHS7_105","","PUBLISHED","2002","AFR","WB_LMI","COG","97.26","97.25514","","",""
"WHS7_105","","PUBLISHED","2011","AFR","WB_LMI","COG","157.15","157.15351","","",""
"WHS7_105","NHA_COK","PUBLISHED","1996","WPR","WB_HI","COK","397.39","397.39331","","",""
"WHS7_105","NHA_COK","PUBLISHED","2005","WPR","WB_HI","COK","593.73","593.72722","","",""
"WHS7_105","NHA_COK","PUBLISHED","2014","WPR","WB_HI","COK","486.40","486.40374","","",""
"WHS7_105","NHA_COL","PUBLISHED","1996","AMR","WB_UMI","COL","513.70","513.70216","","",""
"WHS7_105","NHA_COL","PUBLISHED","2005","AMR","WB_UMI","COL","479.71","479.71085","","",""
"WHS7_105","NHA_COL","PUBLISHED","2012","AMR","WB_UMI","COL","835.69","835.68539","","",""
"WHS7_105","","PUBLISHED","1999","AFR","WB_LI","COM","40.68","40.68342","","",""
"WHS7_105","","PUBLISHED","2008","AFR","WB_LI","COM","69.25","69.25450","","",""
"WHS7_105","","PUBLISHED","1995","AFR","WB_LMI","CPV","94.06","94.06138","","",""
"WHS7_105","","PUBLISHED","1997","AFR","WB_LMI","CPV","102.44","102.44161","","",""
"WHS7_105","","PUBLISHED","2011","AFR","WB_LMI","CPV","282.70","282.69590","","",""
"WHS7_105","NHA_CRI","PUBLISHED","2000","AMR","WB_UMI","CRI","540.63","540.62920","","",""
"WHS7_105","NHA_CRI","PUBLISHED","2002","AMR","WB_UMI","CRI","649.34","649.33893","","",""
"WHS7_105","NHA_CRI","PUBLISHED","2011","AMR","WB_UMI","CRI","1271.84","1271.84101","","",""
"WHS7_105","","PUBLISHED","2000","AMR","WB_UMI","CUB","541.36","541.36498","","",""
"WHS7_105","","PUBLISHED","2005","AMR","WB_UMI","CUB","1192.89","1192.88647","","",""
"WHS7_105","","PUBLISHED","2014","AMR","WB_UMI","CUB","2474.62","2474.61678","","",""
"WHS7_105","NHA_CYP","PUBLISHED","2003","EUR","WB_HI","CYP","1495.08","1495.08385","","",""
"WHS7_105","NHA_CYP","PUBLISHED","2005","EUR","WB_HI","CYP","1599.97","1599.97374","","",""
"WHS7_105","","PUBLISHED","1999","EUR","WB_HI","CZE","937.92","937.91833","","",""
"WHS7_105","","PUBLISHED","2008","EUR","WB_HI","CZE","1778.98","1778.97653","","",""
"WHS7_105","NHA_DEU","PUBLISHED","1995","EUR","WB_HI","DEU","2280.00","2279.99650","","",""
"WHS7_105","NHA_DEU","PUBLISHED","1997","EUR","WB_HI","DEU","2418.56","2418.55779","","",""
"WHS7_105","NHA_DEU","PUBLISHED","2006","EUR","WB_HI","DEU","3586.92","3586.91991","","",""
"WHS7_105","","PUBLISHED","2000","EMR","WB_LMI","DJI","95.64","95.63839","","",""
"WHS7_105","","PUBLISHED","2002","EMR","WB_LMI","DJI","95.47","95.47277","","",""
"WHS7_105","","PUBLISHED","2009","EMR","WB_LMI","DJI","184.02","184.01683","","",""
"WHS7_105","","PUBLISHED","2011","EMR","WB_LMI","DJI","242.43","242.43073","","",""
"WHS7_105","","PUBLISHED","2000","AMR","WB_UMI","DMA","299.93","299.92814","","",""
"WHS7_105","","PUBLISHED","2005","AMR","WB_UMI","DMA","358.23","358.22951","","",""
"WHS7_105","","PUBLISHED","2014","AMR","WB_UMI","DMA","586.90","586.90191","","",""
"WHS7_105","","PUBLISHED","2003","EUR","WB_HI","DNK","2902.64","2902.63881","","",""
"WHS7_105","","PUBLISHED","2005","EUR","WB_HI","DNK","3248.02","3248.01957","","",""
"WHS7_105","NHA_DOM","PUBLISHED","2008","AMR","WB_UMI","DOM","424.53","424.52786","","",""
"WHS7_105","","PUBLISHED","1997","AFR","WB_UMI","DZA","256.90","256.90335","","",""
"WHS7_105","","PUBLISHED","2006","AFR","WB_UMI","DZA","380.57","380.56749","","",""
"WHS7_105","NHA_ECU","PUBLISHED","2000","AMR","WB_UMI","ECU","197.84","197.84121","","",""
"WHS7_105","NHA_ECU","PUBLISHED","2009","AMR","WB_UMI","ECU","495.57","495.57281","","",""
"WHS7_105","NHA_ECU","PUBLISHED","2011","AMR","WB_UMI","ECU","587.20","587.19589","","",""
"WHS7_105","","PUBLISHED","2000","EMR","WB_LMI","EGY","324.75","324.74737","","",""
"WHS7_105","","PUBLISHED","2005","EMR","WB_LMI","EGY","374.45","374.45213","","",""
"WHS7_105","","PUBLISHED","2009","EMR","WB_LMI","EGY","475.10","475.10316","","",""
"WHS7_105","","PUBLISHED","2014","EMR","WB_LMI","EGY","594.11","594.11025","","",""
"WHS7_105","NHA_ERI","PUBLISHED","2003","AFR","WB_LI","ERI","46.50","46.50221","","",""
"WHS7_105","NHA_ERI","PUBLISHED","2005","AFR","WB_LI","ERI","40.76","40.76207","","",""
"WHS7_105","NHA_ERI","PUBLISHED","2012","AFR","WB_LI","ERI","44.80","44.79593","","",""
"WHS7_105","NHA_ERI","PUBLISHED","2014","AFR","WB_LI","ERI","51.04","51.04059","","",""
"WHS7_105","","PUBLISHED","2008","EUR","WB_HI","ESP","2912.39","2912.39039","","",""
"WHS7_105","","PUBLISHED","1997","EUR","WB_HI","EST","492.20","492.20214","","",""
"WHS7_105","","PUBLISHED","2006","EUR","WB_HI","EST","957.16","957.16169","","",""
"WHS7_105","","PUBLISHED","1995","AFR","WB_LI","ETH","12.41","12.40729","","",""
"WHS7_105","","PUBLISHED","2009","AFR","WB_LI","ETH","41.87","41.86600","","",""
"WHS7_105","","PUBLISHED","2011","AFR","WB_LI","ETH","76.29","76.29494","","",""
"WHS7_105","","PUBLISHED","2000","EUR","WB_HI","FIN","1855.93","1855.92764","","",""
"WHS7_105","","PUBLISHED","2009","EUR","WB_HI","FIN","3297.30","3297.29770","","",""
"WHS7_105","","PUBLISHED","2014","EUR","WB_HI","FIN","3701.14","3701.14113","","",""
"WHS7_105","NHA_FJI","PUBLISHED","2003","WPR","WB_UMI","FJI","191.64","191.64305","","",""
"WHS7_105","NHA_FJI","PUBLISHED","2012","WPR","WB_UMI","FJI","309.73","309.72988","","",""
"WHS7_105","NHA_FJI","PUBLISHED","2014","WPR","WB_UMI","FJI","364.05","364.05092","","",""
"WHS7_105","NHA_FSM","PUBLISHED","1997","WPR","WB_LMI","FSM","168.89","168.88767","","",""
"WHS7_105","NHA_FSM","PUBLISHED","2006","WPR","WB_LMI","FSM","362.47","362.47228","","",""
"WHS7_105","","PUBLISHED","1995","AFR","WB_UMI","GAB","498.50","498.49850","","",""
"WHS7_105","","PUBLISHED","2009","AFR","WB_UMI","GAB","509.55","509.55118","","",""
"WHS7_105","","PUBLISHED","1998","EUR","WB_HI","GBR","1553.69","1553.69138","","",""
"WHS7_105","","PUBLISHED","2000","EUR","WB_HI","GBR","1833.53","1833.52821","","",""
"WHS7_105","","PUBLISHED","2009","EUR","WB_HI","GBR","3416.88","3416.88312","","",""
"WHS7_105","","PUBLISHED","2014","EUR","WB_HI","GBR","3376.87","3376.86997","","",""
"WHS7_105","NHA_GEO","PUBLISHED","1998","EUR","WB_LMI","GEO","141.77","141.76841","","",""
"WHS7_105","NHA_GEO","PUBLISHED","2003","EUR","WB_LMI","GEO","276.01","276.01011","","",""
"WHS7_105","NHA_GEO","PUBLISHED","2012","EUR","WB_LMI","GEO","634.46","634.45738","","",""
"WHS7_105","NHA_GEO","PUBLISHED","2014","EUR","WB_LMI","GEO","627.74","627.74076","","",""
"WHS7_105","NHA_GHA","PUBLISHED","2001","AFR","WB_LMI","GHA","103.48","103.48251","","",""
"WHS7_105","NHA_GHA","PUBLISHED","2003","AFR","WB_LMI","GHA","99.44","99.44233","","",""
"WHS7_105","NHA_GHA","PUBLISHED","2010","AFR","WB_LMI","GHA","161.18","161.18140","","",""
"WHS7_105","","PUBLISHED","1997","AFR","WB_LI","GIN","24.99","24.99209","","",""
"WHS7_105","","PUBLISHED","2004","AFR","WB_LI","GIN","32.17","32.17432","","",""
"WHS7_105","","PUBLISHED","2006","AFR","WB_LI","GIN","33.26","33.26281","","",""
"WHS7_105","","PUBLISHED","1995","AFR","WB_LI","GMB","34.39","34.38813","","",""
"WHS7_105","","PUBLISHED","2004","AFR","WB_LI","GMB","60.59","60.59106","","",""
"WHS7_105","NHA_GNB","PUBLISHED","1998","AFR","WB_LI","GNB","67.98","67.98115","","",""
"WHS7_105","NHA_GNB","PUBLISHED","2000","AFR","WB_LI","GNB","56.88","56.88218","","",""
"WHS7_105","NHA_GNB","PUBLISHED","2009","AFR","WB_LI","GNB","66.48","66.48265","","",""
"WHS7_105","NHA_GNQ","PUBLISHED","1998","AFR","WB_HI","GNQ","270.08","270.07635","","",""
"WHS7_105","NHA_GNQ","PUBLISHED","2003","AFR","WB_HI","GNQ","432.71","432.70867","","",""
"WHS7_105","NHA_GNQ","PUBLISHED","2012","AFR","WB_HI","GNQ","1367.39","1367.39344","","",""
"WHS7_105","","PUBLISHED","2001","EUR","WB_HI","GRC","1758.22","1758.21967","","",""
"WHS7_105","","PUBLISHED","2003","EUR","WB_HI","GRC","2036.15","2036.14948","","",""
"WHS7_105","","PUBLISHED","2010","EUR","WB_HI","GRC","2645.40","2645.40177","","",""
"WHS7_105","","PUBLISHED","2006","AMR","WB_UMI","GRD","625.91","625.91188","","",""
"WHS7_105","","PUBLISHED","2013","AMR","WB_UMI","GRD","716.50","716.50322","","",""
"WHS7_105","NHA_GTM","PUBLISHED","1995","AMR","WB_LMI","GTM","160.75","160.74635","","",""
"WHS7_105","NHA_GTM","PUBLISHED","2004","AMR","WB_LMI","GTM","360.73","360.73444","","",""
"WHS7_105","","PUBLISHED","1998","AMR","WB_LMI","GUY","202.86","202.85807","","",""
"WHS7_105","","PUBLISHED","2000","AMR","WB_LMI","GUY","235.77","235.76627","","",""
"WHS7_105","","PUBLISHED","2007","AMR","WB_LMI","GUY","323.07","323.07241","","",""
"WHS7_105","","PUBLISHED","2009","AMR","WB_LMI","GUY","215.73","215.73319","","",""
"WHS7_105","","PUBLISHED","1998","AMR","WB_LMI","HND","150.33","150.32780","","",""
"WHS7_105","","PUBLISHED","2003","AMR","WB_LMI","HND","254.29","254.28837","","",""
"WHS7_105","","PUBLISHED","2012","AMR","WB_LMI","HND","421.88","421.88279","","",""
"WHS7_105","","PUBLISHED","2001","EUR","WB_HI","HRV","872.94","872.93740","","",""
"WHS7_105","","PUBLISHED","2003","EUR","WB_HI","HRV","893.05","893.04937","","",""
"WHS7_105","","PUBLISHED","2010","EUR","WB_HI","HRV","1606.63","1606.62999","","",""
"WHS7_105","","PUBLISHED","2012","EUR","WB_HI","HRV","1643.41","1643.41053","","",""
"WHS7_105","NHA_HTI","PUBLISHED","2006","AMR","WB_LI","HTI","82.25","82.24634","","",""
"WHS7_105","","PUBLISHED","1995","EUR","WB_HI","HUN","658.56","658.55633","","",""
"WHS7_105","","PUBLISHED","2004","EUR","WB_HI","HUN","1329.84","1329.83884","","",""
"WHS7_105","","PUBLISHED","1998","SEAR","WB_LMI","IDN","88.56","88.55603","","",""
"WHS7_105","","PUBLISHED","2007","SEAR","WB_LMI","IDN","218.15","218.15107","","",""
"WHS7_105","","PUBLISHED","2009","SEAR","WB_LMI","IDN","220.83","220.82963","","",""
"WHS7_105","NHA_IND","PUBLISHED","1998","SEAR","WB_LMI","IND","75.82","75.82378","","",""
"WHS7_105","NHA_IND","PUBLISHED","2007","SEAR","WB_LMI","IND","148.90","148.90236","","",""
"WHS7_105","NHA_IND","PUBLISHED","2012","SEAR","WB_LMI","IND","217.18","217.18430","","",""
"WHS7_105","NHA_IRL","PUBLISHED","2001","EUR","WB_HI","IRL","2114.78","2114.77962","","",""
"WHS7_105","NHA_IRL","PUBLISHED","2010","EUR","WB_HI","IRL","3795.75","3795.75328","","",""
"WHS7_105","NHA_IRL","PUBLISHED","2012","EUR","WB_HI","IRL","3813.99","3813.98600","","",""
"WHS7_105","NHA_IRN","PUBLISHED","2006","EMR","WB_UMI","IRN","829.90","829.90068","","",""
"WHS7_105","NHA_IRQ","PUBLISHED","2003","EMR","WB_UMI","IRQ","66.65","66.65046","","",""
"WHS7_105","NHA_IRQ","PUBLISHED","2012","EMR","WB_UMI","IRQ","650.84","650.84116","","",""
"WHS7_105","","PUBLISHED","2001","EUR","WB_HI","ISL","2867.42","2867.42235","","",""
"WHS7_105","","PUBLISHED","1995","EUR","WB_HI","ISR","1440.23","1440.23266","","",""
"WHS7_105","","PUBLISHED","1997","EUR","WB_HI","ISR","1604.91","1604.91360","","",""
"WHS7_105","","PUBLISHED","2004","EUR","WB_HI","ISR","1834.01","1834.01050","","",""
"WHS7_105","","PUBLISHED","2006","EUR","WB_HI","ISR","1872.93","1872.92965","","",""
"WHS7_105","","PUBLISHED","1995","EUR","WB_HI","ITA","1559.33","1559.33450","","",""
"WHS7_105","","PUBLISHED","2000","EUR","WB_HI","ITA","2110.34","2110.34022","","",""
"WHS7_105","","PUBLISHED","2009","EUR","WB_HI","ITA","3222.29","3222.28508","","",""
"WHS7_105","NHA_JAM","PUBLISHED","1998","AMR","WB_UMI","JAM","338.24","338.23894","","",""
"WHS7_105","NHA_JAM","PUBLISHED","2000","AMR","WB_UMI","JAM","373.22","373.22212","","",""
"WHS7_105","NHA_JAM","PUBLISHED","2007","AMR","WB_UMI","JAM","408.83","408.82775","","",""
"WHS7_105","NHA_JOR","PUBLISHED","2003","EMR","WB_UMI","JOR","652.81","652.81188","","",""
"WHS7_105","NHA_JOR","PUBLISHED","2012","EMR","WB_UMI","JOR","834.68","834.67705","","",""
"WHS7_105","","PUBLISHED","2001","WPR","WB_HI","JPN","2054.79","2054.78529","","",""
"WHS7_105","","PUBLISHED","1995","EUR","WB_UMI","KAZ","270.11","270.11167","","",""
"WHS7_105","","PUBLISHED","2004","EUR","WB_UMI","KAZ","480.69","480.69332","","",""
"WHS7_105","","PUBLISHED","2006","EUR","WB_UMI","KAZ","574.06","574.05741","","",""
"WHS7_105","NHA_KEN","PUBLISHED","1995","AFR","WB_LMI","KEN","68.31","68.31217","","",""
"WHS7_105","NHA_KEN","PUBLISHED","2004","AFR","WB_LMI","KEN","81.34","81.34194","","",""
"WHS7_105","NHA_KEN","PUBLISHED","2009","AFR","WB_LMI","KEN","97.01","97.01444","","",""
"WHS7_105","","PUBLISHED","1998","EUR","WB_LMI","KGZ","86.58","86.58471","","",""
"WHS7_105","","PUBLISHED","2007","EUR","WB_LMI","KGZ","169.59","169.59304","","",""
"WHS7_105","","PUBLISHED","2009","EUR","WB_LMI","KGZ","186.70","186.69944","","",""
"WHS7_105","NHA_KHM","PUBLISHED","2003","WPR","WB_LI","KHM","91.76","91.76420","","",""
"WHS7_105","NHA_KHM","PUBLISHED","2012","WPR","WB_LI","KHM","177.61","177.61333","","",""
"WHS7_105","NHA_KIR","PUBLISHED","1999","WPR","WB_LMI","KIR","112.35","112.34835","","",""
"WHS7_105","NHA_KIR","PUBLISHED","2001","WPR","WB_LMI","KIR","127.88","127.87918","","",""
"WHS7_105","NHA_KIR","PUBLISHED","2010","WPR","WB_LMI","KIR","169.71","169.71113","","",""
"WHS7_105","NHA_KNA","PUBLISHED","2004","AMR","WB_HI","KNA","798.10","798.10227","","",""
"WHS7_105","NHA_KNA","PUBLISHED","2006","AMR","WB_HI","KNA","1102.18","1102.17993","","",""
"WHS7_105","NHA_KNA","PUBLISHED","2013","AMR","WB_HI","KNA","1304.45","1304.45410","","",""
"WHS7_105","","PUBLISHED","1995","WPR","WB_HI","KOR","492.98","492.98029","","",""
"WHS7_105","","PUBLISHED","2004","WPR","WB_HI","KOR","1139.06","1139.06197","","",""
"WHS7_105","","PUBLISHED","2009","WPR","WB_HI","KOR","1889.86","1889.85760","","",""
"WHS7_105","","PUBLISHED","1998","EMR","WB_HI","KWT","2673.98","2673.98246","","",""
"WHS7_105","","PUBLISHED","2007","EMR","WB_HI","KWT","1919.60","1919.60461","","",""
"WHS7_105","","PUBLISHED","2009","EMR","WB_HI","KWT","3004.52","3004.51903","","",""
"WHS7_105","NHA_LAO","PUBLISHED","2012","WPR","WB_LMI","LAO","97.41","97.41470","","",""
"WHS7_105","","PUBLISHED","1999","EMR","WB_UMI","LBN","1051.72","1051.72481","","",""
"WHS7_105","","PUBLISHED","2001","EMR","WB_UMI","LBN","1088.14","1088.13561","","",""
"WHS7_105","","PUBLISHED","2010","EMR","WB_UMI","LBN","1146.91","1146.90698","","",""
"WHS7_105","","PUBLISHED","2007","AFR","WB_LI","LBR","53.48","53.48294","","",""
"WHS7_105","NHA_LBY","PUBLISHED","1996","EMR","WB_UMI","LBY","614.02","614.01967","","",""
"WHS7_105","NHA_LBY","PUBLISHED","1998","EMR","WB_UMI","LBY","705.29","705.28557","","",""
"WHS7_105","NHA_LBY","PUBLISHED","2007","EMR","WB_UMI","LBY","605.87","605.87061","","",""
"WHS7_105","NHA_LBY","PUBLISHED","2012","EMR","WB_UMI","LBY","1148.51","1148.51074","","",""
"WHS7_105","","PUBLISHED","1996","AMR","WB_UMI","LCA","483.25","483.25494","","",""
"WHS7_105","","PUBLISHED","2001","AMR","WB_UMI","LCA","470.02","470.02009","","",""
"WHS7_105","","PUBLISHED","2010","AMR","WB_UMI","LCA","834.11","834.11274","","",""
"WHS7_105","NHA_LKA","PUBLISHED","1999","SEAR","WB_LMI","LKA","135.20","135.20456","","",""
"WHS7_105","NHA_LKA","PUBLISHED","2001","SEAR","WB_LMI","LKA","151.80","151.79510","","",""
"WHS7_105","","PUBLISHED","1995","AFR","WB_LMI","LSO","79.76","79.75557","","",""
"WHS7_105","","PUBLISHED","2002","AFR","WB_LMI","LSO","95.56","95.55944","","",""
"WHS7_105","","PUBLISHED","2004","AFR","WB_LMI","LSO","106.61","106.61361","","",""
"WHS7_105","","PUBLISHED","2013","AFR","WB_LMI","LSO","281.70","281.70280","","",""
