"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AFR","LSO","SA_BEER","Yes","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AFR","LSO","SA_SPIRITS","Yes","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AMR","BLZ","SA_BEER","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AMR","BLZ","SA_SPIRITS","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AMR","DOM","SA_WINE","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AMR","JAM","SA_BEER","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AMR","LCA","SA_WINE","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AMR","CUB","SA_SPIRITS","Yes","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","EMR","LBY","SA_BEER","","","","","missing data"
"SA_0000001528_ARCHIVED","PUBLISHED","2012","EMR","LBY","SA_SPIRITS","","","","","missing data"
"SA_0000001528_ARCHIVED","PUBLISHED","2012","EMR","EGY","SA_SPIRITS","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","EMR","OMN","SA_BEER","Yes","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","EUR","ARM","SA_BEER","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","EUR","ARM","SA_SPIRITS","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","EUR","AUT","SA_WINE","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","EUR","BIH","SA_SPIRITS","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","EUR","PRT","SA_BEER","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","EUR","SRB","SA_SPIRITS","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","EUR","SVK","SA_WINE","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_SPIRITS","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","EUR","CYP","SA_WINE","Yes","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","EUR","SWE","SA_BEER","Yes","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","SEAR","MMR","SA_WINE","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","SEAR","LKA","SA_BEER","Yes","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","WPR","SLB","SA_WINE","","","","","missing data"
"SA_0000001528_ARCHIVED","PUBLISHED","2012","WPR","PLW","SA_SPIRITS","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","WPR","FJI","SA_BEER","Yes","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AFR","COD","SA_WINE","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AFR","SYC","SA_SPIRITS","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_BEER","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AFR","ETH","SA_WINE","Yes","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_WINE","Yes","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AMR","ATG","SA_WINE","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AMR","CHL","SA_WINE","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AMR","SLV","SA_BEER","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AMR","SLV","SA_WINE","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AMR","PRY","SA_BEER","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AMR","PRY","SA_WINE","No","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AMR","BHS","SA_SPIRITS","Yes","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_WINE","Yes","","","",""
"SA_0000001528_ARCHIVED","PUBLISHED","2012","EMR","KWT","SA_BEER","","","","","missing data"
"SA_0000001528_ARCHIVED","PUBLISHED","2012","EMR","SOM","SA_BEER","","","","","missing data"
"SA_0000001528_ARCHIVED","PUBLISHED","2012","EMR","AFG","SA_SPIRITS","Yes","","","",""
