"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","RESIDENCEAREATYPE","Display Value","Numeric","Low","High","Comments"
"FINPROTECTION_IMP_PG_310","FPARM2004","PUBLISHED","2004","EUR","ARM","URB","3.05","3.05000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2004","PUBLISHED","2004","EUR","ARM","RUR","2.80","2.80000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2005","PUBLISHED","2005","EUR","ARM","TOTL","1.59","1.59000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2005","PUBLISHED","2005","EUR","ARM","URB","1.63","1.63000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2005","PUBLISHED","2005","EUR","ARM","RUR","1.52","1.52000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2006","PUBLISHED","2006","EUR","ARM","TOTL","1.72","1.72000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2006","PUBLISHED","2006","EUR","ARM","URB","1.87","1.87000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2006","PUBLISHED","2006","EUR","ARM","RUR","1.46","1.46000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2007","PUBLISHED","2007","EUR","ARM","TOTL","0.66","0.66000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2007","PUBLISHED","2007","EUR","ARM","URB","0.67","0.67000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2007","PUBLISHED","2007","EUR","ARM","RUR","0.64","0.64000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2008","PUBLISHED","2008","EUR","ARM","TOTL","0.37","0.37000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2008","PUBLISHED","2008","EUR","ARM","URB","0.40","0.40000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2008","PUBLISHED","2008","EUR","ARM","RUR","0.31","0.31000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2009","PUBLISHED","2009","EUR","ARM","TOTL","0.58","0.58000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2009","PUBLISHED","2009","EUR","ARM","URB","0.65","0.65000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2009","PUBLISHED","2009","EUR","ARM","RUR","0.46","0.46000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2010","PUBLISHED","2010","EUR","ARM","TOTL","1.26","1.26000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2010","PUBLISHED","2010","EUR","ARM","URB","1.51","1.51000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2010","PUBLISHED","2010","EUR","ARM","RUR","0.83","0.83000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2011","PUBLISHED","2011","EUR","ARM","TOTL","2.22","2.22000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2011","PUBLISHED","2011","EUR","ARM","URB","2.38","2.38000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2011","PUBLISHED","2011","EUR","ARM","RUR","1.95","1.95000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2012","PUBLISHED","2012","EUR","ARM","TOTL","1.96","1.96000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2012","PUBLISHED","2012","EUR","ARM","URB","1.51","1.51000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2012","PUBLISHED","2012","EUR","ARM","RUR","2.21","2.21000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2013","PUBLISHED","2013","EUR","ARM","TOTL","2.08","2.08000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2013","PUBLISHED","2013","EUR","ARM","URB","2.38","2.38000","","",""
"FINPROTECTION_IMP_PG_310","FPARM2013","PUBLISHED","2013","EUR","ARM","RUR","1.58","1.58000","","",""
"FINPROTECTION_IMP_PG_310","FPAUS2010","PUBLISHED","2010","WPR","AUS","TOTL","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPAUT1999","PUBLISHED","1999","EUR","AUT","TOTL","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPAZE2002","PUBLISHED","2002","EUR","AZE","TOTL","0.04","0.04000","","",""
"FINPROTECTION_IMP_PG_310","FPAZE2002","PUBLISHED","2002","EUR","AZE","URB","0.08","0.08000","","",""
"FINPROTECTION_IMP_PG_310","FPAZE2002","PUBLISHED","2002","EUR","AZE","RUR","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPAZE2003","PUBLISHED","2003","EUR","AZE","TOTL","0.06","0.06000","","",""
"FINPROTECTION_IMP_PG_310","FPAZE2003","PUBLISHED","2003","EUR","AZE","URB","0.10","0.10000","","",""
"FINPROTECTION_IMP_PG_310","FPAZE2003","PUBLISHED","2003","EUR","AZE","RUR","0.01","0.01000","","",""
"FINPROTECTION_IMP_PG_310","FPAZE2004","PUBLISHED","2004","EUR","AZE","TOTL","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPAZE2004","PUBLISHED","2004","EUR","AZE","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPAZE2004","PUBLISHED","2004","EUR","AZE","RUR","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPAZE2005","PUBLISHED","2005","EUR","AZE","TOTL","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPAZE2005","PUBLISHED","2005","EUR","AZE","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPAZE2005","PUBLISHED","2005","EUR","AZE","RUR","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBDI1986","PUBLISHED","1986","AFR","BDI","TOTL","1.34","1.34000","","",""
"FINPROTECTION_IMP_PG_310","FPBDI1998","PUBLISHED","1998","AFR","BDI","TOTL","1.91","1.91000","","",""
"FINPROTECTION_IMP_PG_310","FPBDI1998","PUBLISHED","1998","AFR","BDI","URB","2.77","2.77000","","",""
"FINPROTECTION_IMP_PG_310","FPBDI1998","PUBLISHED","1998","AFR","BDI","RUR","1.86","1.86000","","",""
"FINPROTECTION_IMP_PG_310","FPBDI2013","PUBLISHED","2013","AFR","BDI","TOTL","2.49","2.49000","","",""
"FINPROTECTION_IMP_PG_310","FPBDI2013","PUBLISHED","2013","AFR","BDI","URB","2.93","2.93000","","",""
"FINPROTECTION_IMP_PG_310","FPBDI2013","PUBLISHED","2013","AFR","BDI","RUR","2.44","2.44000","","",""
"FINPROTECTION_IMP_PG_310","FPBEL1997","PUBLISHED","1997","EUR","BEL","TOTL","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBEL2010","PUBLISHED","2010","EUR","BEL","TOTL","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBEL2010","PUBLISHED","2010","EUR","BEL","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBEL2010","PUBLISHED","2010","EUR","BEL","RUR","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBEN2003","PUBLISHED","2003","AFR","BEN","TOTL","6.33","6.33000","","",""
"FINPROTECTION_IMP_PG_310","FPBEN2003","PUBLISHED","2003","AFR","BEN","URB","5.41","5.41000","","",""
"FINPROTECTION_IMP_PG_310","FPBEN2003","PUBLISHED","2003","AFR","BEN","RUR","6.85","6.85000","","",""
"FINPROTECTION_IMP_PG_310","FPBEN2011","PUBLISHED","2011","AFR","BEN","TOTL","7.18","7.18000","","",""
"FINPROTECTION_IMP_PG_310","FPBEN2011","PUBLISHED","2011","AFR","BEN","URB","6.06","6.06000","","",""
"FINPROTECTION_IMP_PG_310","FPBEN2011","PUBLISHED","2011","AFR","BEN","RUR","7.99","7.99000","","",""
"FINPROTECTION_IMP_PG_310","FPBFA1998","PUBLISHED","1998","AFR","BFA","TOTL","4.46","4.46000","","",""
"FINPROTECTION_IMP_PG_310","FPBFA1998","PUBLISHED","1998","AFR","BFA","URB","6.76","6.76000","","",""
"FINPROTECTION_IMP_PG_310","FPBFA1998","PUBLISHED","1998","AFR","BFA","RUR","4.00","4.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBFA2003","PUBLISHED","2003","AFR","BFA","TOTL","4.00","4.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBFA2003","PUBLISHED","2003","AFR","BFA","URB","5.68","5.68000","","",""
"FINPROTECTION_IMP_PG_310","FPBFA2003","PUBLISHED","2003","AFR","BFA","RUR","3.62","3.62000","","",""
"FINPROTECTION_IMP_PG_310","FPBFA2009","PUBLISHED","2009","AFR","BFA","TOTL","2.78","2.78000","","",""
"FINPROTECTION_IMP_PG_310","FPBFA2009","PUBLISHED","2009","AFR","BFA","URB","3.51","3.51000","","",""
"FINPROTECTION_IMP_PG_310","FPBFA2009","PUBLISHED","2009","AFR","BFA","RUR","2.56","2.56000","","",""
"FINPROTECTION_IMP_PG_310","FPBFA2014","PUBLISHED","2014","AFR","BFA","TOTL","3.90","3.90000","","",""
"FINPROTECTION_IMP_PG_310","FPBFA2014","PUBLISHED","2014","AFR","BFA","URB","3.22","3.22000","","",""
"FINPROTECTION_IMP_PG_310","FPBFA2014","PUBLISHED","2014","AFR","BFA","RUR","4.09","4.09000","","",""
"FINPROTECTION_IMP_PG_310","FPBGD2000","PUBLISHED","2000","SEAR","BGD","TOTL","11.15","11.15000","","",""
"FINPROTECTION_IMP_PG_310","FPBGD2000","PUBLISHED","2000","SEAR","BGD","URB","12.15","12.15000","","",""
"FINPROTECTION_IMP_PG_310","FPBGD2000","PUBLISHED","2000","SEAR","BGD","RUR","7.15","7.15000","","",""
"FINPROTECTION_IMP_PG_310","FPBGD2005","PUBLISHED","2005","SEAR","BGD","TOTL","5.83","5.83000","","",""
"FINPROTECTION_IMP_PG_310","FPBGD2005","PUBLISHED","2005","SEAR","BGD","URB","3.81","3.81000","","",""
"FINPROTECTION_IMP_PG_310","FPBGD2005","PUBLISHED","2005","SEAR","BGD","RUR","6.50","6.50000","","",""
"FINPROTECTION_IMP_PG_310","FPBGD2010","PUBLISHED","2010","SEAR","BGD","TOTL","6.77","6.77000","","",""
"FINPROTECTION_IMP_PG_310","FPBGD2010","PUBLISHED","2010","SEAR","BGD","URB","2.79","2.79000","","",""
"FINPROTECTION_IMP_PG_310","FPBGD2010","PUBLISHED","2010","SEAR","BGD","RUR","8.19","8.19000","","",""
"FINPROTECTION_IMP_PG_310","FPBGD2016","PUBLISHED","2016","SEAR","BGD","TOTL","14.44","14.44000","","",""
"FINPROTECTION_IMP_PG_310","FPBGD2016","PUBLISHED","2016","SEAR","BGD","URB","10.36","10.36000","","",""
"FINPROTECTION_IMP_PG_310","FPBGD2016","PUBLISHED","2016","SEAR","BGD","RUR","15.98","15.98000","","",""
"FINPROTECTION_IMP_PG_310","FPBGR1995","PUBLISHED","1995","EUR","BGR","TOTL","0.08","0.08000","","",""
"FINPROTECTION_IMP_PG_310","FPBGR1995","PUBLISHED","1995","EUR","BGR","URB","0.08","0.08000","","",""
"FINPROTECTION_IMP_PG_310","FPBGR1995","PUBLISHED","1995","EUR","BGR","RUR","0.07","0.07000","","",""
"FINPROTECTION_IMP_PG_310","FPBGR1997","PUBLISHED","1997","EUR","BGR","TOTL","0.40","0.40000","","",""
"FINPROTECTION_IMP_PG_310","FPBGR1997","PUBLISHED","1997","EUR","BGR","URB","0.34","0.34000","","",""
"FINPROTECTION_IMP_PG_310","FPBGR1997","PUBLISHED","1997","EUR","BGR","RUR","0.54","0.54000","","",""
"FINPROTECTION_IMP_PG_310","FPBGR2000","PUBLISHED","2000","EUR","BGR","TOTL","0.21","0.21000","","",""
"FINPROTECTION_IMP_PG_310","FPBGR2000","PUBLISHED","2000","EUR","BGR","URB","0.18","0.18000","","",""
"FINPROTECTION_IMP_PG_310","FPBGR2000","PUBLISHED","2000","EUR","BGR","RUR","0.18","0.18000","","",""
"FINPROTECTION_IMP_PG_310","FPBGR2001","PUBLISHED","2001","EUR","BGR","TOTL","0.49","0.49000","","",""
"FINPROTECTION_IMP_PG_310","FPBGR2001","PUBLISHED","2001","EUR","BGR","URB","0.29","0.29000","","",""
"FINPROTECTION_IMP_PG_310","FPBGR2001","PUBLISHED","2001","EUR","BGR","RUR","0.91","0.91000","","",""
"FINPROTECTION_IMP_PG_310","FPBGR2007","PUBLISHED","2007","EUR","BGR","TOTL","0.36","0.36000","","",""
"FINPROTECTION_IMP_PG_310","FPBGR2007","PUBLISHED","2007","EUR","BGR","URB","0.33","0.33000","","",""
"FINPROTECTION_IMP_PG_310","FPBGR2007","PUBLISHED","2007","EUR","BGR","RUR","0.44","0.44000","","",""
"FINPROTECTION_IMP_PG_310","FPBGR2010","PUBLISHED","2010","EUR","BGR","TOTL","0.13","0.13000","","",""
"FINPROTECTION_IMP_PG_310","FPBGR2010","PUBLISHED","2010","EUR","BGR","URB","0.03","0.03000","","",""
"FINPROTECTION_IMP_PG_310","FPBGR2010","PUBLISHED","2010","EUR","BGR","RUR","0.21","0.21000","","",""
"FINPROTECTION_IMP_PG_310","FPBHS2013","PUBLISHED","2013","AMR","BHS","TOTL","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBIH2001","PUBLISHED","2001","EUR","BIH","TOTL","0.46","0.46000","","",""
"FINPROTECTION_IMP_PG_310","FPBIH2001","PUBLISHED","2001","EUR","BIH","URB","0.41","0.41000","","",""
"FINPROTECTION_IMP_PG_310","FPBIH2001","PUBLISHED","2001","EUR","BIH","RUR","0.49","0.49000","","",""
"FINPROTECTION_IMP_PG_310","FPBIH2004","PUBLISHED","2004","EUR","BIH","TOTL","0.16","0.16000","","",""
"FINPROTECTION_IMP_PG_310","FPBIH2004","PUBLISHED","2004","EUR","BIH","URB","0.18","0.18000","","",""
"FINPROTECTION_IMP_PG_310","FPBIH2004","PUBLISHED","2004","EUR","BIH","RUR","0.14","0.14000","","",""
"FINPROTECTION_IMP_PG_310","FPBIH2007","PUBLISHED","2007","EUR","BIH","TOTL","0.03","0.03000","","",""
"FINPROTECTION_IMP_PG_310","FPBIH2007","PUBLISHED","2007","EUR","BIH","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBIH2007","PUBLISHED","2007","EUR","BIH","RUR","0.05","0.05000","","",""
"FINPROTECTION_IMP_PG_310","FPBIH2011","PUBLISHED","2011","EUR","BIH","TOTL","0.02","0.02000","","",""
"FINPROTECTION_IMP_PG_310","FPBIH2011","PUBLISHED","2011","EUR","BIH","URB","0.01","0.01000","","",""
"FINPROTECTION_IMP_PG_310","FPBIH2011","PUBLISHED","2011","EUR","BIH","RUR","0.03","0.03000","","",""
"FINPROTECTION_IMP_PG_310","FPBIH2015","PUBLISHED","2015","EUR","BIH","TOTL","0.03","0.03000","","",""
"FINPROTECTION_IMP_PG_310","FPBIH2015","PUBLISHED","2015","EUR","BIH","URB","0.02","0.02000","","",""
"FINPROTECTION_IMP_PG_310","FPBIH2015","PUBLISHED","2015","EUR","BIH","RUR","0.04","0.04000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR1998","PUBLISHED","1998","EUR","BLR","TOTL","0.42","0.42000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR1998","PUBLISHED","1998","EUR","BLR","URB","0.53","0.53000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR1998","PUBLISHED","1998","EUR","BLR","RUR","0.19","0.19000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR1999","PUBLISHED","1999","EUR","BLR","TOTL","0.29","0.29000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR1999","PUBLISHED","1999","EUR","BLR","URB","0.37","0.37000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR1999","PUBLISHED","1999","EUR","BLR","RUR","0.12","0.12000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2000","PUBLISHED","2000","EUR","BLR","TOTL","0.28","0.28000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2000","PUBLISHED","2000","EUR","BLR","URB","0.36","0.36000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2000","PUBLISHED","2000","EUR","BLR","RUR","0.10","0.10000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2001","PUBLISHED","2001","EUR","BLR","TOTL","0.19","0.19000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2001","PUBLISHED","2001","EUR","BLR","URB","0.24","0.24000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2001","PUBLISHED","2001","EUR","BLR","RUR","0.09","0.09000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2002","PUBLISHED","2002","EUR","BLR","TOTL","0.71","0.71000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2002","PUBLISHED","2002","EUR","BLR","URB","0.51","0.51000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2002","PUBLISHED","2002","EUR","BLR","RUR","1.15","1.15000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2003","PUBLISHED","2003","EUR","BLR","TOTL","0.55","0.55000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2003","PUBLISHED","2003","EUR","BLR","URB","0.29","0.29000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2003","PUBLISHED","2003","EUR","BLR","RUR","1.07","1.07000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2004","PUBLISHED","2004","EUR","BLR","TOTL","0.25","0.25000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2004","PUBLISHED","2004","EUR","BLR","URB","0.15","0.15000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2004","PUBLISHED","2004","EUR","BLR","RUR","0.48","0.48000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2005","PUBLISHED","2005","EUR","BLR","TOTL","0.12","0.12000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2005","PUBLISHED","2005","EUR","BLR","URB","0.07","0.07000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2005","PUBLISHED","2005","EUR","BLR","RUR","0.23","0.23000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2006","PUBLISHED","2006","EUR","BLR","TOTL","0.05","0.05000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2006","PUBLISHED","2006","EUR","BLR","URB","0.02","0.02000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2006","PUBLISHED","2006","EUR","BLR","RUR","0.12","0.12000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2007","PUBLISHED","2007","EUR","BLR","TOTL","0.02","0.02000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2007","PUBLISHED","2007","EUR","BLR","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2007","PUBLISHED","2007","EUR","BLR","RUR","0.07","0.07000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2008","PUBLISHED","2008","EUR","BLR","TOTL","0.02","0.02000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2008","PUBLISHED","2008","EUR","BLR","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2008","PUBLISHED","2008","EUR","BLR","RUR","0.05","0.05000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2009","PUBLISHED","2009","EUR","BLR","TOTL","0.02","0.02000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2009","PUBLISHED","2009","EUR","BLR","URB","0.01","0.01000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2009","PUBLISHED","2009","EUR","BLR","RUR","0.05","0.05000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2010","PUBLISHED","2010","EUR","BLR","TOTL","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2010","PUBLISHED","2010","EUR","BLR","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2010","PUBLISHED","2010","EUR","BLR","RUR","0.01","0.01000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2011","PUBLISHED","2011","EUR","BLR","TOTL","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2011","PUBLISHED","2011","EUR","BLR","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2011","PUBLISHED","2011","EUR","BLR","RUR","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2012","PUBLISHED","2012","EUR","BLR","TOTL","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2012","PUBLISHED","2012","EUR","BLR","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2012","PUBLISHED","2012","EUR","BLR","RUR","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2013","PUBLISHED","2013","EUR","BLR","TOTL","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2013","PUBLISHED","2013","EUR","BLR","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2013","PUBLISHED","2013","EUR","BLR","RUR","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2014","PUBLISHED","2014","EUR","BLR","TOTL","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2014","PUBLISHED","2014","EUR","BLR","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2014","PUBLISHED","2014","EUR","BLR","RUR","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2015","PUBLISHED","2015","EUR","BLR","TOTL","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2015","PUBLISHED","2015","EUR","BLR","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2015","PUBLISHED","2015","EUR","BLR","RUR","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2016","PUBLISHED","2016","EUR","BLR","TOTL","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2016","PUBLISHED","2016","EUR","BLR","URB","0.01","0.01000","","",""
"FINPROTECTION_IMP_PG_310","FPBLR2016","PUBLISHED","2016","EUR","BLR","RUR","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310","FPBOL1999","PUBLISHED","1999","AMR","BOL","TOTL","7.29","7.29000","","",""
"FINPROTECTION_IMP_PG_310","FPBOL1999","PUBLISHED","1999","AMR","BOL","URB","5.80","5.80000","","",""
"FINPROTECTION_IMP_PG_310","FPBOL1999","PUBLISHED","1999","AMR","BOL","RUR","9.80","9.80000","","",""
"FINPROTECTION_IMP_PG_310","FPBOL2000","PUBLISHED","2000","AMR","BOL","TOTL","6.41","6.41000","","",""
