"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001532_ARCHIVED","PUBLISHED","2012","AFR","GIN","SA_BEER","No","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","AFR","GNB","SA_BEER","No","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","AFR","MOZ","SA_SPIRITS","No","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","AFR","COG","SA_WINE","Yes","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_BEER","Yes","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_WINE","Yes","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","AFR","ZWE","SA_BEER","Yes","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","AMR","BOL","SA_BEER","No","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","EMR","JOR","SA_BEER","Yes","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","EMR","TUN","SA_SPIRITS","Yes","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","EUR","ARM","SA_BEER","No","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","EUR","AZE","SA_BEER","No","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","EUR","BGR","SA_SPIRITS","No","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","EUR","SVN","SA_BEER","Yes","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","EUR","SWE","SA_BEER","Yes","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","WPR","MHL","SA_SPIRITS","","","","","missing data"
"SA_0000001532_ARCHIVED","PUBLISHED","2012","WPR","BRN","SA_WINE","Yes","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","WPR","BRN","SA_SPIRITS","Yes","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","WPR","NIU","SA_BEER","Yes","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","AFR","DZA","SA_SPIRITS","No","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","AFR","AGO","SA_WINE","No","","","",""
"SA_0000001532_ARCHIVED","PUBLISHED","2012","AFR","GMB","SA_BEER","No","","","",""
