"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","ENVCAUSE","Display Value","Numeric","Low","High","Comments"
"AIR_12","PUBLISHED","2016","EMR","AFG","BTSX","ENVCAUSE039","5896 [4184–7266]","5895.68018","4184.25586","7265.99268",""
"AIR_12","PUBLISHED","2016","EMR","AFG","MLE","ENVCAUSE039","2811 [1995–3464]","2810.75244","1994.83472","3464.04590",""
"AIR_12","PUBLISHED","2016","AMR","ARG","MLE","ENVCAUSE039","6 [0–19]","5.80799","0.19019","18.62713",""
"AIR_12","PUBLISHED","2016","EUR","ARM","FMLE","ENVCAUSE039","1 [0–4]","0.85062","0.02890","3.60942",""
"AIR_12","PUBLISHED","2016","AFR","BDI","FMLE","ENVCAUSE039","1331 [1044–1541]","1331.49377","1044.28369","1541.33411",""
"AIR_12","PUBLISHED","2016","EUR","BEL","BTSX","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","EMR","BHR","BTSX","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","EMR","BHR","MLE","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","AMR","BOL","MLE","ENVCAUSE039","136 [78–204]","135.92772","77.72847","204.13788",""
"AIR_12","PUBLISHED","2016","AMR","BRA","FMLE","ENVCAUSE039","97 [33–226]","97.36812","32.52671","226.31213",""
"AIR_12","PUBLISHED","2016","AFR","BWA","MLE","ENVCAUSE039","34 [18–49]","33.95182","18.41714","48.74642",""
"AIR_12","PUBLISHED","2016","AFR","CAF","FMLE","ENVCAUSE039","966 [758–1121]","965.91534","758.26550","1120.70654",""
"AIR_12","PUBLISHED","2016","AMR","CAN","BTSX","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","AFR","CIV","FMLE","ENVCAUSE039","2996 [2226–3591]","2995.69092","2225.88355","3591.29565",""
"AIR_12","PUBLISHED","2016","AFR","CMR","BTSX","ENVCAUSE039","5143 [3815–6239]","5143.31885","3815.43408","6238.60059",""
"AIR_12","PUBLISHED","2016","AFR","COM","BTSX","ENVCAUSE039","183 [141–215]","182.56102","140.82124","214.80069",""
"AIR_12","PUBLISHED","2016","AFR","COM","MLE","ENVCAUSE039","93 [72–109]","92.99944","71.73654","109.42284",""
"AIR_12","PUBLISHED","2016","EUR","CZE","MLE","ENVCAUSE039","0 [0–2]","0.36014","0.00314","1.79326",""
"AIR_12","PUBLISHED","2016","EUR","DEU","FMLE","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","AFR","DZA","FMLE","ENVCAUSE039","130 [0–771]","129.66797","0.10879","771.28198",""
"AIR_12","PUBLISHED","2016","AMR","ECU","BTSX","ENVCAUSE039","46 [2–156]","46.15521","2.01826","156.19400",""
"AIR_12","PUBLISHED","2016","AFR","ETH","BTSX","ENVCAUSE039","16852 [13112–19603]","16851.66602","13111.94824","19602.62109",""
"AIR_12","PUBLISHED","2016","AFR","ETH","MLE","ENVCAUSE039","9339 [7266–10863]","9338.56348","7266.15137","10863.04004",""
"AIR_12","PUBLISHED","2016","AFR","GAB","MLE","ENVCAUSE039","41 [17–85]","41.37994","16.56794","85.02785",""
"AIR_12","PUBLISHED","2016","EUR","GBR","FMLE","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","AFR","GMB","MLE","ENVCAUSE039","212 [164–247]","212.19707","164.43179","247.19858",""
"AIR_12","PUBLISHED","2016","AFR","GNB","FMLE","ENVCAUSE039","270 [211–313]","269.80237","211.10506","312.63983",""
"AIR_12","PUBLISHED","2016","AFR","GNQ","BTSX","ENVCAUSE039","242 [119–341]","242.01128","119.07455","340.82898",""
"AIR_12","PUBLISHED","2016","AMR","GUY","FMLE","ENVCAUSE039","5 [3–7]","4.72048","2.50050","7.13364",""
"AIR_12","PUBLISHED","2016","AMR","HND","BTSX","ENVCAUSE039","158 [107–209]","157.54085","106.90871","209.40195",""
"AIR_12","PUBLISHED","2016","SEAR","IND","BTSX","ENVCAUSE039","66891 [44326–87227]","66890.53906","44326.39844","87227.37500",""
"AIR_12","PUBLISHED","2016","SEAR","IND","MLE","ENVCAUSE039","30817 [20422–40187]","30817.40234","20421.78906","40186.86719",""
"AIR_12","PUBLISHED","2016","EUR","ISR","MLE","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","EUR","ITA","FMLE","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","AFR","KEN","FMLE","ENVCAUSE039","2685 [2042–3180]","2684.68799","2042.40125","3180.49609",""
"AIR_12","PUBLISHED","2016","EUR","KGZ","BTSX","ENVCAUSE039","123 [26–236]","123.06861","25.71251","236.12761",""
"AIR_12","PUBLISHED","2016","EMR","KWT","BTSX","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","EMR","KWT","MLE","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","AMR","LCA","MLE","ENVCAUSE039","0 [0–0]","0.03860","0.01495","0.07377",""
"AIR_12","PUBLISHED","2016","SEAR","LKA","FMLE","ENVCAUSE039","34 [25–43]","34.41671","25.08556","42.50372",""
"AIR_12","PUBLISHED","2016","EUR","LVA","MLE","ENVCAUSE039","0 [0–1]","0.16942","0.00470","0.53610",""
"AIR_12","PUBLISHED","2016","EMR","MAR","FMLE","ENVCAUSE039","39 [2–142]","39.11532","2.05898","141.57620",""
"AIR_12","PUBLISHED","2016","AMR","MEX","FMLE","ENVCAUSE039","252 [147–368]","251.66084","147.14700","367.63208",""
"AIR_12","PUBLISHED","2016","EUR","MNE","BTSX","ENVCAUSE039","0 [0–0]","0.29055","0.12117","0.44899",""
"AIR_12","PUBLISHED","2016","EUR","MNE","MLE","ENVCAUSE039","0 [0–0]","0.16300","0.06798","0.25189",""
"AIR_12","PUBLISHED","2016","AFR","MWI","MLE","ENVCAUSE039","1359 [1067–1580]","1358.69800","1067.29273","1579.55298",""
"AIR_12","PUBLISHED","2016","WPR","MYS","FMLE","ENVCAUSE039","5 [0–23]","4.62552","0.00590","22.79751",""
"AIR_12","PUBLISHED","2016","EUR","NLD","BTSX","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","EMR","OMN","BTSX","ENVCAUSE039","3 [0–17]","2.71400","0.00175","17.09778",""
"AIR_12","PUBLISHED","2016","EMR","OMN","MLE","ENVCAUSE039","1 [0–7]","1.14724","0.00074","7.22745",""
"AIR_12","PUBLISHED","2016","WPR","PNG","FMLE","ENVCAUSE039","426 [320–507]","426.39673","319.70273","507.22742",""
"AIR_12","PUBLISHED","2016","AMR","PRY","MLE","ENVCAUSE039","48 [30–66]","47.92144","30.16971","65.98779",""
"AIR_12","PUBLISHED","2016","EMR","QAT","FMLE","ENVCAUSE039","0 [0–0]","0.07108","0.00000","0.43778",""
"AIR_12","PUBLISHED","2016","EUR","ROU","BTSX","ENVCAUSE039","69 [4–204]","69.44520","4.16951","204.19388",""
"AIR_12","PUBLISHED","2016","EMR","SDN","FMLE","ENVCAUSE039","2987 [2115–3758]","2987.32202","2114.68506","3758.31494",""
"AIR_12","PUBLISHED","2016","AFR","SEN","BTSX","ENVCAUSE039","1776 [1241–2240]","1776.04651","1241.31909","2239.62940",""
"AIR_12","PUBLISHED","2016","AMR","SUR","MLE","ENVCAUSE039","1 [0–2]","0.91377","0.37860","1.62174",""
"AIR_12","PUBLISHED","2016","EUR","SVK","FMLE","ENVCAUSE039","0 [0–2]","0.41790","0.00415","2.43913",""
"AIR_12","PUBLISHED","2016","EMR","SYR","FMLE","ENVCAUSE039","4 [0–21]","3.57963","0.00003","20.68592",""
"AIR_12","PUBLISHED","2016","AFR","TCD","BTSX","ENVCAUSE039","10285 [8052–11941]","10284.54004","8052.48047","11941.06738",""
"AIR_12","PUBLISHED","2016","SEAR","TLS","BTSX","ENVCAUSE039","252 [193–297]","251.94600","192.89050","296.69464",""
"AIR_12","PUBLISHED","2016","SEAR","TLS","MLE","ENVCAUSE039","123 [94–145]","122.83873","94.04564","144.65637",""
"AIR_12","PUBLISHED","2016","AFR","TZA","FMLE","ENVCAUSE039","4746 [3692–5512]","4746.41846","3691.68701","5511.76465",""
"AIR_12","PUBLISHED","2016","AMR","USA","MLE","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","EUR","UZB","FMLE","ENVCAUSE039","82 [9–203]","82.25468","8.70511","203.25934",""
"AIR_12","PUBLISHED","2016","AMR","VCT","BTSX","ENVCAUSE039","0 [0–0]","0.15616","0.00791","0.45893",""
"AIR_12","PUBLISHED","2016","WPR","WSM","FMLE","ENVCAUSE039","1 [1–2]","1.36557","0.96134","1.70775",""
"AIR_12","PUBLISHED","2016","EMR","YEM","BTSX","ENVCAUSE039","2463 [1544–3371]","2462.53735","1543.83069","3371.18945",""
"AIR_12","PUBLISHED","2016","AFR","AGO","FMLE","ENVCAUSE039","3527 [2439–4502]","3526.93506","2439.09253","4502.47363",""
"AIR_12","PUBLISHED","2016","EUR","ALB","BTSX","ENVCAUSE039","10 [3–20]","10.35399","3.31780","20.05788",""
"AIR_12","PUBLISHED","2016","EMR","ARE","FMLE","ENVCAUSE039","0 [0–2]","0.32054","0.00000","2.26264",""
"AIR_12","PUBLISHED","2016","AMR","ARG","BTSX","ENVCAUSE039","11 [0–34]","10.65718","0.34899","34.17922",""
"AIR_12","PUBLISHED","2016","EUR","BEL","MLE","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","AFR","BEN","FMLE","ENVCAUSE039","1656 [1283–1932]","1656.11902","1283.19067","1932.19507",""
"AIR_12","PUBLISHED","2016","SEAR","BGD","MLE","ENVCAUSE039","4770 [3612–5650]","4770.04688","3612.12598","5650.03906",""
"AIR_12","PUBLISHED","2016","EUR","BGR","FMLE","ENVCAUSE039","2 [0–11]","1.94445","0.02434","10.96899",""
"AIR_12","PUBLISHED","2016","AMR","BRB","BTSX","ENVCAUSE039","0 [0–0]","0.00732","0.00028","0.02681",""
"AIR_12","PUBLISHED","2016","AMR","BRB","MLE","ENVCAUSE039","0 [0–0]","0.00386","0.00015","0.01413",""
"AIR_12","PUBLISHED","2016","SEAR","BTN","FMLE","ENVCAUSE039","11 [6–17]","11.46277","5.93733","16.86367",""
"AIR_12","PUBLISHED","2016","AFR","BWA","BTSX","ENVCAUSE039","66 [36–94]","65.59937","35.58434","94.18449",""
"AIR_12","PUBLISHED","2016","AFR","CMR","MLE","ENVCAUSE039","2816 [2089–3416]","2816.31397","2089.20752","3416.05420",""
"AIR_12","PUBLISHED","2016","AFR","COD","FMLE","ENVCAUSE039","13378 [10381–15601]","13378.36328","10380.78125","15600.90625",""
"AIR_12","PUBLISHED","2016","AFR","COG","BTSX","ENVCAUSE039","652 [481–795]","652.30292","481.22247","794.71069",""
"AIR_12","PUBLISHED","2016","AMR","COL","FMLE","ENVCAUSE039","50 [15–100]","49.94218","14.75005","99.76472",""
"AIR_12","PUBLISHED","2016","EMR","DJI","BTSX","ENVCAUSE039","100 [75–119]","100.43026","75.42958","118.73851",""
"AIR_12","PUBLISHED","2016","EMR","DJI","MLE","ENVCAUSE039","54 [41–64]","54.07981","40.61742","63.93847",""
"AIR_12","PUBLISHED","2016","AMR","DOM","BTSX","ENVCAUSE039","81 [33–149]","81.16674","32.59990","149.24496",""
"AIR_12","PUBLISHED","2016","AMR","DOM","MLE","ENVCAUSE039","49 [20–90]","48.84475","19.61806","89.81306",""
"AIR_12","PUBLISHED","2016","EUR","FIN","FMLE","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","WPR","FJI","BTSX","ENVCAUSE039","20 [11–26]","19.63873","11.16587","26.27819",""
"AIR_12","PUBLISHED","2016","WPR","FSM","FMLE","ENVCAUSE039","3 [2–3]","2.95481","2.19545","3.48675",""
"AIR_12","PUBLISHED","2016","AFR","GAB","BTSX","ENVCAUSE039","76 [30–156]","75.87498","30.37926","155.90857",""
"AIR_12","PUBLISHED","2016","AFR","GNQ","MLE","ENVCAUSE039","138 [68–195]","138.15865","67.97691","194.57138",""
"AIR_12","PUBLISHED","2016","EUR","GRC","FMLE","ENVCAUSE039","0 [0–3]","0.42496","0.00336","2.66439",""
"AIR_12","PUBLISHED","2016","AMR","GTM","BTSX","ENVCAUSE039","777 [547–968]","776.93567","546.72168","968.17664",""
"AIR_12","PUBLISHED","2016","AMR","GTM","MLE","ENVCAUSE039","417 [293–519]","416.85648","293.33765","519.46484",""
"AIR_12","PUBLISHED","2016","EUR","IRL","FMLE","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","EMR","IRN","BTSX","ENVCAUSE039","47 [0–220]","47.43991","0.18256","220.26363",""
"AIR_12","PUBLISHED","2016","EUR","ISL","FMLE","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","EUR","ISR","BTSX","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","EUR","KGZ","MLE","ENVCAUSE039","66 [14–127]","66.23265","13.83787","127.07837",""
"AIR_12","PUBLISHED","2016","WPR","KHM","FMLE","ENVCAUSE039","425 [319–508]","425.28204","319.21783","507.74707",""
"AIR_12","PUBLISHED","2016","WPR","KOR","FMLE","ENVCAUSE039","1 [0–3]","0.61050","0.00002","3.17508",""
"AIR_12","PUBLISHED","2016","AFR","LSO","BTSX","ENVCAUSE039","379 [273–474]","378.95062","273.47437","473.67361",""
"AIR_12","PUBLISHED","2016","AFR","LSO","MLE","ENVCAUSE039","188 [135–235]","187.61079","135.39162","234.50623",""
"AIR_12","PUBLISHED","2016","EUR","LUX","FMLE","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","EUR","LVA","BTSX","ENVCAUSE039","0 [0–1]","0.32369","0.00898","1.02425",""
"AIR_12","PUBLISHED","2016","EUR","MKD","FMLE","ENVCAUSE039","3 [2–4]","2.78486","1.60187","4.00278",""
"AIR_12","PUBLISHED","2016","AFR","MLI","BTSX","ENVCAUSE039","6105 [4794–7078]","6105.12109","4793.85205","7078.21875",""
"AIR_12","PUBLISHED","2016","EUR","MLT","MLE","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","SEAR","MMR","FMLE","ENVCAUSE039","1986 [1489–2376]","1985.78735","1489.03467","2376.31836",""
"AIR_12","PUBLISHED","2016","AFR","NAM","BTSX","ENVCAUSE039","231 [159–303]","230.79306","158.69385","302.69400",""
"AIR_12","PUBLISHED","2016","AFR","NAM","MLE","ENVCAUSE039","121 [83–159]","121.15598","83.30714","158.90076",""
"AIR_12","PUBLISHED","2016","AMR","NIC","BTSX","ENVCAUSE039","166 [115–210]","166.47606","115.09373","210.36932",""
"AIR_12","PUBLISHED","2016","AMR","NIC","MLE","ENVCAUSE039","103 [71–130]","102.52106","70.87825","129.55188",""
"AIR_12","PUBLISHED","2016","EMR","PAK","FMLE","ENVCAUSE039","13128 [8879–16797]","13127.68359","8879.43457","16796.76172",""
"AIR_12","PUBLISHED","2016","AMR","PAN","BTSX","ENVCAUSE039","21 [8–38]","20.82167","8.39112","37.90026",""
"AIR_12","PUBLISHED","2016","WPR","PHL","FMLE","ENVCAUSE039","2302 [1528–2980]","2302.44360","1528.21252","2980.37207",""
"AIR_12","PUBLISHED","2016","EUR","ROU","MLE","ENVCAUSE039","38 [2–112]","38.20428","2.29380","112.33434",""
"AIR_12","PUBLISHED","2016","EUR","RUS","FMLE","ENVCAUSE039","10 [1–33]","10.11513","0.97254","32.98099",""
"AIR_12","PUBLISHED","2016","EMR","SAU","BTSX","ENVCAUSE039","21 [0–138]","20.98051","0.00000","138.10886",""
"AIR_12","PUBLISHED","2016","EMR","SAU","MLE","ENVCAUSE039","11 [0–71]","10.71483","0.00000","70.53273",""
"AIR_12","PUBLISHED","2016","EMR","SOM","FMLE","ENVCAUSE039","4763 [3737–5508]","4762.64258","3737.25391","5507.91895",""
"AIR_12","PUBLISHED","2016","EUR","SRB","BTSX","ENVCAUSE039","4 [1–8]","4.42906","1.05676","8.11197",""
"AIR_12","PUBLISHED","2016","AFR","STP","FMLE","ENVCAUSE039","6 [4–8]","6.17073","4.16689","7.63900",""
"AIR_12","PUBLISHED","2016","AMR","SUR","BTSX","ENVCAUSE039","2 [1–3]","1.59930","0.66264","2.83840",""
"AIR_12","PUBLISHED","2016","AFR","TCD","MLE","ENVCAUSE039","5332 [4175–6191]","5331.96826","4174.76807","6190.78662",""
"AIR_12","PUBLISHED","2016","AFR","TGO","FMLE","ENVCAUSE039","688 [538–809]","688.13110","538.34973","808.56470",""
"AIR_12","PUBLISHED","2016","EUR","TJK","MLE","ENVCAUSE039","197 [64–356]","196.93561","64.48816","355.88385",""
"AIR_12","PUBLISHED","2016","EUR","TKM","FMLE","ENVCAUSE039","5 [0–17]","4.67373","0.25365","17.08821",""
"AIR_12","PUBLISHED","2016","AFR","UGA","BTSX","ENVCAUSE039","8078 [6331–9354]","8078.27100","6330.83106","9353.62109",""
"AIR_12","PUBLISHED","2016","AFR","UGA","MLE","ENVCAUSE039","4348 [3408–5035]","4348.06006","3407.51563","5034.50635",""
"AIR_12","PUBLISHED","2016","AMR","URY","FMLE","ENVCAUSE039","0 [0–1]","0.19637","0.01210","0.59906",""
"AIR_12","PUBLISHED","2016","AMR","USA","BTSX","ENVCAUSE039","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_12","PUBLISHED","2016","EMR","YEM","MLE","ENVCAUSE039","1060 [665–1451]","1060.08484","664.59558","1451.24561",""
"AIR_12","PUBLISHED","2016","AFR","ZAF","FMLE","ENVCAUSE039","647 [354–1006]","646.67535","353.86365","1005.77808",""
"AIR_12","PUBLISHED","2016","AFR","ZWE","MLE","ENVCAUSE039","1022 [769–1243]","1022.38226","768.88953","1242.91809",""
"AIR_12","PUBLISHED","2016","AFR","AGO","MLE","ENVCAUSE039","3197 [2211–4081]","3196.98999","2210.91504","4081.26709",""
"AIR_12","PUBLISHED","2016","EMR","ARE","BTSX","ENVCAUSE039","1 [0–4]","0.56728","0.00000","4.00439",""
"AIR_12","PUBLISHED","2016","AMR","ARG","FMLE","ENVCAUSE039","5 [0–16]","4.84919","0.15880","15.55209",""
"AIR_12","PUBLISHED","2016","AMR","ATG","MLE","ENVCAUSE039","0 [0–0]","0.00311","0.00021","0.01003",""
"AIR_12","PUBLISHED","2016","EUR","AZE","BTSX","ENVCAUSE039","36 [1–119]","35.57288","0.50548","119.45047",""
