"GHO","PUBLISHSTATE","YEAR","REGION","Display Value","Numeric","Low","High","Comments"
"LEAD_1","PUBLISHED","2004","WHO_LMI_AFR","34","0.34000","","",""
"LEAD_1","PUBLISHED","2004","WHO_LMI_AMR","36","0.36000","","",""
"LEAD_1","PUBLISHED","2004","WHO_LMI_EMR","78","0.78000","","",""
"LEAD_1","PUBLISHED","2004","WHO_LMI_EUR","17","0.17000","","",""
"LEAD_1","PUBLISHED","2004","WHO_LMI_SEAR","74","0.74000","","",""
"LEAD_1","PUBLISHED","2004","WHO_LMI_WPR","43","0.43000","","",""
"LEAD_1","PUBLISHED","2004","WHO_LMI_HIC","5","0.05000","","",""
"LEAD_1","PUBLISHED","2004","WHO_LMI_WORLD","49","0.49000","","",""
