"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"SA_0000001443","PUBLISHED","2002","EMR","AFG","","5.46","5.46000","","",""
"SA_0000001443","PUBLISHED","2002","EUR","ALB","","0.27","0.27000","","",""
"SA_0000001443","PUBLISHED","2002","AFR","DZA","","4.54","4.54000","","",""
"SA_0000001443","PUBLISHED","2002","EUR","AND","","0.25","0.25000","","",""
"SA_0000001443","PUBLISHED","2002","AFR","AGO","","9.62","9.62000","","",""
"SA_0000001443","PUBLISHED","2002","AMR","ATG","","0.42","0.42000","","",""
"SA_0000001443","PUBLISHED","2002","AMR","ARG","","1.21","1.21000","","",""
"SA_0000001443","PUBLISHED","2002","EUR","ARM","","1.75","1.75000","","",""
"SA_0000001443","PUBLISHED","2002","WPR","AUS","","0.44","0.44000","","",""
"SA_0000001443","PUBLISHED","2002","EUR","AUT","","0.47","0.47000","","",""
"SA_0000001443","PUBLISHED","2002","EUR","AZE","","4.99","4.99000","","",""
"SA_0000001443","PUBLISHED","2002","AMR","BHS","","2.63","2.63000","","",""
"SA_0000001443","PUBLISHED","2002","SEAR","BGD","","12.55","12.55000","","",""
"SA_0000001443","PUBLISHED","2002","AMR","BRB","","0.28","0.28000","","",""
"SA_0000001443","PUBLISHED","2002","EUR","BLR","","7.01","7.01000","","",""
"SA_0000001443","PUBLISHED","2002","EUR","BEL","","0.78","0.78000","","",""
"SA_0000001443","PUBLISHED","2002","AMR","BLZ","","0.00","0.00000","","",""
"SA_0000001443","PUBLISHED","2002","AFR","BEN","","6.43","6.43000","","",""
"SA_0000001443","PUBLISHED","2002","SEAR","BTN","","14.76","14.76000","","",""
"SA_0000001443","PUBLISHED","2002","AMR","BOL","","1.48","1.48000","","",""
"SA_0000001443","PUBLISHED","2002","EUR","BIH","","0.54","0.54000","","",""
"SA_0000001443","PUBLISHED","2002","AFR","BWA","","3.85","3.85000","","",""
"SA_0000001443","PUBLISHED","2002","AMR","BRA","","0.91","0.91000","","",""
"SA_0000001443","PUBLISHED","2002","WPR","BRN","","1.10","1.10000","","",""
"SA_0000001443","PUBLISHED","2002","EUR","BGR","","1.24","1.24000","","",""
"SA_0000001443","PUBLISHED","2002","AFR","BFA","","7.66","7.66000","","",""
"SA_0000001443","PUBLISHED","2002","AFR","BDI","","4.98","4.98000","","",""
"SA_0000001443","PUBLISHED","2002","WPR","KHM","","0.64","0.64000","","",""
"SA_0000001443","PUBLISHED","2002","AFR","CMR","","6.64","6.64000","","",""
"SA_0000001443","PUBLISHED","2002","AMR","CAN","","0.68","0.68000","","",""
"SA_0000001443","PUBLISHED","2002","AFR","CPV","","1.74","1.74000","","",""
"SA_0000001443","PUBLISHED","2002","AFR","CAF","","5.94","5.94000","","",""
"SA_0000001443","PUBLISHED","2002","AFR","TCD","","6.75","6.75000","","",""
"SA_0000001443","PUBLISHED","2002","AMR","CHL","","1.84","1.84000","","",""
"SA_0000001443","PUBLISHED","2002","WPR","CHN","","1.07","1.07000","","",""
"SA_0000001443","PUBLISHED","2002","AMR","COL","","0.56","0.56000","","",""
"SA_0000001443","PUBLISHED","2002","AFR","COM","","3.92","3.92000","","",""
"SA_0000001443","PUBLISHED","2002","AFR","COG","","4.39","4.39000","","",""
"SA_0000001443","PUBLISHED","2002","WPR","COK","","3.55","3.55000","","",""
"SA_0000001443","PUBLISHED","2002","AMR","CRI","","0.19","0.19000","","",""
"SA_0000001443","PUBLISHED","2002","EUR","HRV","","0.86","0.86000","","",""
"SA_0000001443","PUBLISHED","2002","AMR","CUB","","0.69","0.69000","","",""
"SA_0000001443","PUBLISHED","2002","EUR","CYP","","0.96","0.96000","","",""
"SA_0000001443","PUBLISHED","2002","EUR","CZE","","0.41","0.41000","","",""
"SA_0000001443","PUBLISHED","2002","SEAR","PRK","","3.37","3.37000","","",""
"SA_0000001443","PUBLISHED","2002","AFR","COD","","6.04","6.04000","","",""
