"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AMR","COL","","FMLE","RUR","","9.3","9.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AMR","COL","EDLVL00TO05YR","FMLE","","","12.0","12.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AMR","COL","EDLVL06TO11YR","FMLE","","","9.9","9.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AMR","COL","EDLVL12PLUSYR","FMLE","","","13.6","13.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AMR","COL","","FMLE","","WQ1","7.7","7.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AMR","COL","","FMLE","","WQ2","11.5","11.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AMR","COL","","FMLE","","WQ3","11.9","11.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AMR","COL","","FMLE","","WQ4","12.7","12.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","COL","","FMLE","","","11.4","11.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","COL","","FMLE","URB","","11.5","11.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","COL","","FMLE","RUR","","11.2","11.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","COL","EDLVL00TO05YR","FMLE","","","18.6","18.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","COL","EDLVL06TO11YR","FMLE","","","9.5","9.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","COL","EDLVL12PLUSYR","FMLE","","","9.7","9.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","COL","","FMLE","","WQ1","10.9","10.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","COL","","FMLE","","WQ2","10.6","10.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","COL","","FMLE","","WQ3","11.4","11.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","COL","","FMLE","","WQ4","12.9","12.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","COL","","FMLE","","WQ5","11.3","11.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2010","AMR","COL","","FMLE","","","14.1","14.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2010","AMR","COL","","FMLE","URB","","13.9","13.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2010","AMR","COL","","FMLE","RUR","","14.9","14.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2010","AMR","COL","EDLVL00TO05YR","FMLE","","","23.3","23.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2010","AMR","COL","EDLVL06TO11YR","FMLE","","","11.8","11.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2010","AMR","COL","EDLVL12PLUSYR","FMLE","","","11.7","11.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2010","AMR","COL","","FMLE","","WQ1","15.0","15.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2010","AMR","COL","","FMLE","","WQ2","15.7","15.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2010","AMR","COL","","FMLE","","WQ3","14.3","14.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2010","AMR","COL","","FMLE","","WQ4","14.0","14.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2010","AMR","COL","","FMLE","","WQ5","11.9","11.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AFR","COM","","FMLE","","","4.3","4.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AFR","COM","","FMLE","URB","","9.3","9.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AFR","COM","","FMLE","RUR","","2.7","2.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AFR","COM","EDLVL00TO05YR","FMLE","","","8.1","8.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AFR","COM","EDLVL06TO11YR","FMLE","","","11.1","11.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AFR","COM","EDLVL12PLUSYR","FMLE","","","12.5","12.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AFR","COM","","FMLE","","WQ1","3.6","3.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AFR","COM","","FMLE","","WQ2","10.2","10.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AFR","COM","","FMLE","","WQ3","8.6","8.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AFR","COM","","FMLE","","WQ4","6.5","6.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AFR","COM","","FMLE","","WQ5","25.0","25.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","COM","","FMLE","","","11.8","11.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","COM","","FMLE","URB","","15.2","15.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","COM","","FMLE","RUR","","10.0","10.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","COM","EDLVL00TO05YR","FMLE","","","22.2","22.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","COM","EDLVL06TO11YR","FMLE","","","13.5","13.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","COM","EDLVL12PLUSYR","FMLE","","","11.5","11.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","COM","","FMLE","","WQ1","14.9","14.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","COM","","FMLE","","WQ2","16.4","16.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","COM","","FMLE","","WQ3","12.8","12.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","COM","","FMLE","","WQ4","15.3","15.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","COM","","FMLE","","WQ5","16.6","16.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","COG","","FMLE","","","7.3","7.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","COG","","FMLE","URB","","10.3","10.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","COG","","FMLE","RUR","","3.3","3.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","COG","EDLVL00TO05YR","FMLE","","","8.7","8.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","COG","EDLVL06TO11YR","FMLE","","","9.2","9.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","COG","EDLVL12PLUSYR","FMLE","","","16.0","16.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","COG","","FMLE","","WQ1","4.5","4.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","COG","","FMLE","","WQ2","6.6","6.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","COG","","FMLE","","WQ3","7.4","7.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","COG","","FMLE","","WQ4","13.1","13.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","COG","","FMLE","","WQ5","16.6","16.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","COG","","FMLE","","","8.8","8.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","COG","","FMLE","URB","","11.1","11.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","COG","","FMLE","RUR","","3.9","3.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","COG","EDLVL00TO05YR","FMLE","","","7.9","7.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","COG","EDLVL06TO11YR","FMLE","","","11.5","11.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","COG","EDLVL12PLUSYR","FMLE","","","12.0","12.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","COG","","FMLE","","WQ1","10.3","10.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","COG","","FMLE","","WQ2","8.1","8.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","COG","","FMLE","","WQ3","10.5","10.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","COG","","FMLE","","WQ4","10.0","10.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","COG","","FMLE","","WQ5","16.5","16.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2007","AFR","COD","","FMLE","","","2.4","2.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2007","AFR","COD","","FMLE","URB","","3.9","3.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2007","AFR","COD","","FMLE","RUR","","1.2","1.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2007","AFR","COD","EDLVL00TO05YR","FMLE","","","1.4","1.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2007","AFR","COD","EDLVL06TO11YR","FMLE","","","4.4","4.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2007","AFR","COD","EDLVL12PLUSYR","FMLE","","","6.5","6.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2007","AFR","COD","","FMLE","","WQ1","0.7","0.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2007","AFR","COD","","FMLE","","WQ2","2.7","2.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2007","AFR","COD","","FMLE","","WQ3","4.3","4.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2007","AFR","COD","","FMLE","","WQ4","5.2","5.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2007","AFR","COD","","FMLE","","WQ5","7.0","7.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AFR","COD","","FMLE","","","3.4","3.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AFR","COD","","FMLE","URB","","7.0","7.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AFR","COD","","FMLE","RUR","","1.1","1.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AFR","COD","EDLVL00TO05YR","FMLE","","","4.8","4.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AFR","COD","EDLVL06TO11YR","FMLE","","","6.4","6.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AFR","COD","EDLVL12PLUSYR","FMLE","","","10.0","10.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AFR","COD","","FMLE","","WQ1","0.4","0.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AFR","COD","","FMLE","","WQ2","2.2","2.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AFR","COD","","FMLE","","WQ3","6.5","6.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AFR","COD","","FMLE","","WQ4","9.5","9.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AFR","COD","","FMLE","","WQ5","12.0","12.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AFR","CIV","","FMLE","","","3.0","3.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AFR","CIV","","FMLE","URB","","6.2","6.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AFR","CIV","","FMLE","RUR","","1.3","1.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AFR","CIV","EDLVL00TO05YR","FMLE","","","6.3","6.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AFR","CIV","EDLVL06TO11YR","FMLE","","","5.9","5.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AFR","CIV","EDLVL12PLUSYR","FMLE","","","5.9","5.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AFR","CIV","","FMLE","","WQ1","4.2","4.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AFR","CIV","","FMLE","","WQ2","4.4","4.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AFR","CIV","","FMLE","","WQ3","4.3","4.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AFR","CIV","","FMLE","","WQ4","8.0","8.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AFR","CIV","","FMLE","","WQ5","12.7","12.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","CIV","","FMLE","","","4.9","4.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","CIV","","FMLE","URB","","8.2","8.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","CIV","","FMLE","RUR","","2.5","2.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","CIV","EDLVL00TO05YR","FMLE","","","8.2","8.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","CIV","EDLVL06TO11YR","FMLE","","","8.4","8.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","CIV","EDLVL12PLUSYR","FMLE","","","7.8","7.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","CIV","","FMLE","","WQ1","4.6","4.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","CIV","","FMLE","","WQ2","5.4","5.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","CIV","","FMLE","","WQ3","10.8","10.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","CIV","","FMLE","","WQ4","11.9","11.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","CIV","","FMLE","","WQ5","8.1","8.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","CIV","","FMLE","","","6.5","6.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","CIV","","FMLE","URB","","10.2","10.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","CIV","","FMLE","RUR","","2.7","2.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","CIV","EDLVL00TO05YR","FMLE","","","12.2","12.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","CIV","EDLVL06TO11YR","FMLE","","","7.5","7.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","CIV","EDLVL12PLUSYR","FMLE","","","8.3","8.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","CIV","","FMLE","","WQ1","10.2","10.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","CIV","","FMLE","","WQ2","10.5","10.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","CIV","","FMLE","","WQ3","9.7","9.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","CIV","","FMLE","","WQ4","12.0","12.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","CIV","","FMLE","","WQ5","8.8","8.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AMR","DOM","","FMLE","","","12.1","12.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AMR","DOM","","FMLE","URB","","13.4","13.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AMR","DOM","","FMLE","RUR","","9.5","9.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AMR","DOM","EDLVL00TO05YR","FMLE","","","20.7","20.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AMR","DOM","EDLVL06TO11YR","FMLE","","","11.0","11.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AMR","DOM","EDLVL12PLUSYR","FMLE","","","12.1","12.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AMR","DOM","","FMLE","","WQ1","11.2","11.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AMR","DOM","","FMLE","","WQ2","14.8","14.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AMR","DOM","","FMLE","","WQ3","13.0","13.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AMR","DOM","","FMLE","","WQ4","13.3","13.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1996","AMR","DOM","","FMLE","","WQ5","14.1","14.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AMR","DOM","","FMLE","","","20.7","20.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AMR","DOM","","FMLE","URB","","21.0","21.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AMR","DOM","","FMLE","RUR","","19.7","19.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AMR","DOM","EDLVL00TO05YR","FMLE","","","31.6","31.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AMR","DOM","EDLVL06TO11YR","FMLE","","","19.6","19.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AMR","DOM","EDLVL12PLUSYR","FMLE","","","19.7","19.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AMR","DOM","","FMLE","","WQ1","19.6","19.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AMR","DOM","","FMLE","","WQ2","20.6","20.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AMR","DOM","","FMLE","","WQ3","23.0","23.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AMR","DOM","","FMLE","","WQ4","21.9","21.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2013","AMR","DOM","","FMLE","","WQ5","19.9","19.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","EMR","EGY","","FMLE","","","20.1","20.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","EMR","EGY","","FMLE","URB","","30.0","30.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","EMR","EGY","","FMLE","RUR","","12.9","12.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","EMR","EGY","EDLVL00TO05YR","FMLE","","","29.0","29.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","EMR","EGY","EDLVL06TO11YR","FMLE","","","30.7","30.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","EMR","EGY","EDLVL12PLUSYR","FMLE","","","30.7","30.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","EMR","EGY","","FMLE","","WQ1","18.4","18.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","EMR","EGY","","FMLE","","WQ2","24.7","24.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","EMR","EGY","","FMLE","","WQ3","32.4","32.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","EMR","EGY","","FMLE","","WQ4","36.9","36.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","EMR","EGY","","FMLE","","WQ5","40.0","40.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","EMR","EGY","","FMLE","","","40.6","40.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","EMR","EGY","","FMLE","URB","","48.2","48.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","EMR","EGY","","FMLE","RUR","","34.5","34.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","EMR","EGY","EDLVL00TO05YR","FMLE","","","50.2","50.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","EMR","EGY","EDLVL06TO11YR","FMLE","","","47.3","47.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","EMR","EGY","EDLVL12PLUSYR","FMLE","","","46.6","46.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","EMR","EGY","","FMLE","","WQ1","36.4","36.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","EMR","EGY","","FMLE","","WQ2","49.1","49.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","EMR","EGY","","FMLE","","WQ3","51.0","51.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","EMR","EGY","","FMLE","","WQ4","53.1","53.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","EMR","EGY","","FMLE","","WQ5","55.1","55.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","EMR","EGY","","FMLE","","","35.3","35.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","EMR","EGY","","FMLE","URB","","42.6","42.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","EMR","EGY","","FMLE","RUR","","29.9","29.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","EMR","EGY","EDLVL00TO05YR","FMLE","","","49.1","49.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","EMR","EGY","EDLVL06TO11YR","FMLE","","","35.4","35.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","EMR","EGY","EDLVL12PLUSYR","FMLE","","","40.5","40.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","EMR","EGY","","FMLE","","WQ1","36.7","36.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","EMR","EGY","","FMLE","","WQ2","41.7","41.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","EMR","EGY","","FMLE","","WQ3","41.6","41.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","EMR","EGY","","FMLE","","WQ4","46.2","46.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","EMR","EGY","","FMLE","","WQ5","46.0","46.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","EMR","EGY","","FMLE","","","46.2","46.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","EMR","EGY","","FMLE","URB","","54.8","54.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","EMR","EGY","","FMLE","RUR","","40.1","40.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","EMR","EGY","EDLVL00TO05YR","FMLE","","","58.3","58.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","EMR","EGY","EDLVL06TO11YR","FMLE","","","46.4","46.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","EMR","EGY","EDLVL12PLUSYR","FMLE","","","56.7","56.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","EMR","EGY","","FMLE","","WQ1","46.8","46.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","EMR","EGY","","FMLE","","WQ2","50.8","50.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","EMR","EGY","","FMLE","","WQ3","56.8","56.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","EMR","EGY","","FMLE","","WQ4","60.2","60.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","EMR","EGY","","FMLE","","WQ5","58.2","58.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","EMR","EGY","","FMLE","","","39.2","39.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","EMR","EGY","","FMLE","URB","","43.1","43.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","EMR","EGY","","FMLE","RUR","","36.4","36.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","EMR","EGY","EDLVL00TO05YR","FMLE","","","47.9","47.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","EMR","EGY","EDLVL06TO11YR","FMLE","","","36.1","36.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","EMR","EGY","EDLVL12PLUSYR","FMLE","","","44.7","44.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","EMR","EGY","","FMLE","","WQ1","38.2","38.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","EMR","EGY","","FMLE","","WQ2","42.9","42.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","EMR","EGY","","FMLE","","WQ3","45.7","45.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","EMR","EGY","","FMLE","","WQ4","45.1","45.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","EMR","EGY","","FMLE","","WQ5","42.5","42.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","ETH","","FMLE","","","0.4","0.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","ETH","","FMLE","URB","","1.5","1.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","ETH","","FMLE","RUR","","0.1","0.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","ETH","EDLVL00TO05YR","FMLE","","","1.3","1.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","ETH","EDLVL06TO11YR","FMLE","","","1.1","1.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","ETH","EDLVL12PLUSYR","FMLE","","","3.2","3.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","ETH","","FMLE","","WQ1","0.5","0.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","ETH","","FMLE","","WQ2","1.3","1.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","ETH","","FMLE","","WQ3","1.1","1.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","ETH","","FMLE","","WQ4","2.3","2.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","ETH","","FMLE","","WQ5","4.4","4.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","ETH","","FMLE","","","0.7","0.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","ETH","","FMLE","URB","","2.3","2.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","ETH","","FMLE","RUR","","0.3","0.30000","","",""
