"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","GHECAUSES","Display Value","Numeric","Low","High","Comments"
"NCD_DTH_TOT","PUBLISHED","2000","EMR","OMN","MLE","","2800","2829.15500","","",""
"NCD_DTH_TOT","PUBLISHED","2012","WPR","PHL","MLE","","217200","217170.70000","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","PHL","MLE","","118800","118780.80000","","",""
"NCD_DTH_TOT","PUBLISHED","2012","EUR","PRT","MLE","","43700","43689.93000","","",""
"NCD_DTH_TOT","PUBLISHED","2012","AMR","PRY","MLE","","12800","12790.72000","","",""
"NCD_DTH_TOT","PUBLISHED","2012","AFR","RWA","MLE","","14200","14228.24000","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","SGP","MLE","","7800","7795.00200","","",""
"NCD_DTH_TOT","PUBLISHED","2012","WPR","SGP","MLE","","9700","9703.36600","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","SOM","MLE","","11700","11718.10000","","",""
"NCD_DTH_TOT","PUBLISHED","2012","EMR","SOM","MLE","","13700","13655.88000","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","SVK","MLE","","24200","24196.45000","","",""
"NCD_DTH_TOT","PUBLISHED","2012","EUR","SVK","MLE","","23300","23302.60000","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","SVN","MLE","","8000","8039.71100","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","SYR","MLE","","24200","24223.90000","","",""
"NCD_DTH_TOT","PUBLISHED","2012","EMR","SYR","MLE","","36100","36134.85000","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","TJK","MLE","","10800","10803.40000","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","TKM","MLE","","12500","12523.40000","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","TUN","MLE","","20300","20277.75000","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","TUR","MLE","","171700","171698.30000","","",""
"NCD_DTH_TOT","PUBLISHED","2012","AMR","URY","MLE","","13200","13203.53000","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AMR","URY","MLE","","13300","13260.60000","","",""
"NCD_DTH_TOT","PUBLISHED","2012","WPR","VNM","MLE","","203300","203291.20000","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","VNM","MLE","","153900","153879.30000","","",""
"NCD_DTH_TOT","PUBLISHED","2012","AFR","ZWE","MLE","","19500","19515.33000","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","ZWE","MLE","","17900","17900.77000","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","AZE","MLE","GHE060","27.8","27.81379","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","BDI","FMLE","GHE060","9.8","9.78465","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","BDI","MLE","GHE060","12.9","12.88430","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","BEN","BTSX","GHE060","23.3","23.28596","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AMR","BLZ","MLE","GHE060","0.7","0.74250","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AMR","BLZ","BTSX","GHE060","1.3","1.32981","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","BOL","MLE","GHE060","21.1","21.05013","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","BOL","BTSX","GHE060","41.4","41.37507","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","BRB","FMLE","GHE060","1.3","1.28182","","",""
"NCD_DTH_TOT","PUBLISHED","2016","WPR","CHN","FMLE","GHE060","4283.9","4283.94000","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","CIV","BTSX","GHE060","84.7","84.69526","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","CIV","FMLE","GHE060","46.3","46.33170","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","COD","MLE","GHE060","96.6","96.55140","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","DEU","FMLE","GHE060","436.6","436.58650","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","DEU","MLE","GHE060","406.9","406.85580","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","DNK","BTSX","GHE060","47.1","47.13075","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","DNK","FMLE","GHE060","23.1","23.11550","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","FIN","MLE","GHE060","24.2","24.17962","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","FRA","BTSX","GHE060","484.6","484.59350","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","FRA","FMLE","GHE060","244.9","244.94030","","",""
"NCD_DTH_TOT","PUBLISHED","2010","WPR","FSM","BTSX","GHE060","0.5","0.46330","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","GNQ","MLE","GHE060","2.3","2.28629","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","GNQ","BTSX","GHE060","4.2","4.15607","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AMR","GRD","FMLE","GHE060","0.3","0.32598","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AMR","GTM","MLE","GHE060","17.2","17.15792","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","IRN","FMLE","GHE060","115.7","115.71600","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","ISL","MLE","GHE060","0.8","0.80365","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","ISL","BTSX","GHE060","1.6","1.59593","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","ISL","MLE","GHE060","1","0.99748","","",""
"NCD_DTH_TOT","PUBLISHED","2010","WPR","KHM","MLE","GHE060","24.4","24.44499","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","KOR","BTSX","GHE060","200.9","200.92630","","",""
"NCD_DTH_TOT","PUBLISHED","2010","WPR","KOR","FMLE","GHE060","93.8","93.76323","","",""
"NCD_DTH_TOT","PUBLISHED","2016","WPR","KOR","BTSX","GHE060","224.4","224.39880","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","LTU","BTSX","GHE060","37.6","37.59268","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","LVA","FMLE","GHE060","14.8","14.79823","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","LVA","MLE","GHE060","11.5","11.51960","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","LVA","BTSX","GHE060","25.5","25.51203","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","MAR","FMLE","GHE060","64.2","64.21746","","",""
"NCD_DTH_TOT","PUBLISHED","2010","SEAR","MMR","BTSX","GHE060","254.2","254.20920","","",""
"NCD_DTH_TOT","PUBLISHED","2015","SEAR","MMR","FMLE","GHE060","141.9","141.93940","","",""
"NCD_DTH_TOT","PUBLISHED","2015","WPR","MNG","MLE","GHE060","8.2","8.22160","","",""
"NCD_DTH_TOT","PUBLISHED","2015","WPR","MNG","BTSX","GHE060","14.4","14.41749","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AMR","NIC","FMLE","GHE060","10.5","10.52122","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AMR","NIC","MLE","GHE060","11.5","11.49412","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","NOR","MLE","GHE060","17.2","17.17879","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","NOR","BTSX","GHE060","35.5","35.52338","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","POL","FMLE","GHE060","176.7","176.73220","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","POL","MLE","GHE060","178.7","178.68290","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","PRT","BTSX","GHE060","91.1","91.07934","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","PRT","FMLE","GHE060","45.8","45.83884","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","SGP","BTSX","GHE060","14.6","14.58328","","",""
"NCD_DTH_TOT","PUBLISHED","2010","WPR","SGP","FMLE","GHE060","8.1","8.06762","","",""
"NCD_DTH_TOT","PUBLISHED","2016","WPR","SGP","MLE","GHE060","11.3","11.33960","","",""
"NCD_DTH_TOT","PUBLISHED","2016","WPR","SGP","BTSX","GHE060","20.9","20.94126","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","SWE","FMLE","GHE060","42.8","42.81533","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","SWE","BTSX","GHE060","82","81.95654","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","SWZ","FMLE","GHE060","1.8","1.77486","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","SYR","MLE","GHE060","25.6","25.63442","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","TTO","FMLE","GHE060","4.4","4.35875","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AMR","TTO","MLE","GHE060","4.9","4.94898","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","TUN","FMLE","GHE060","18.4","18.43900","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EMR","TUN","MLE","GHE060","30.6","30.61278","","",""
"NCD_DTH_TOT","PUBLISHED","2015","WPR","VNM","MLE","GHE060","219.5","219.46290","","",""
"NCD_DTH_TOT","PUBLISHED","2015","WPR","VNM","BTSX","GHE060","413.8","413.82110","","",""
"NCD_DTH_TOT","PUBLISHED","2010","WPR","VUT","MLE","GHE060","0.5","0.46607","","",""
"NCD_DTH_TOT","PUBLISHED","2010","WPR","VUT","BTSX","GHE060","0.8","0.81698","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EMR","YEM","FMLE","GHE060","41.8","41.77944","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","AGO","FMLE","GHE060","30.4","30.42500","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","ALB","MLE","GHE060","13.3","13.33380","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","ARE","MLE","GHE060","3","2.97729","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AMR","ARG","BTSX","GHE060","230.1","230.09060","","",""
"NCD_DTH_TOT","PUBLISHED","2000","SEAR","BGD","MLE","GHE060","188.8","188.81830","","",""
"NCD_DTH_TOT","PUBLISHED","2000","SEAR","BGD","FMLE","GHE060","196","195.95990","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","BGR","MLE","GHE060","53.7","53.72723","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","BGR","MLE","GHE060","51.6","51.61981","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AMR","BRB","BTSX","GHE060","2.7","2.66589","","",""
"NCD_DTH_TOT","PUBLISHED","2000","SEAR","BTN","MLE","GHE060","1.2","1.20828","","",""
"NCD_DTH_TOT","PUBLISHED","2000","SEAR","BTN","FMLE","GHE060","1.1","1.11939","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","BWA","MLE","GHE060","3.3","3.32032","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","BWA","FMLE","GHE060","3.7","3.69836","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","COD","FMLE","GHE060","107","106.96900","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","COD","BTSX","GHE060","207.5","207.47380","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","COL","FMLE","GHE060","89.5","89.52542","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","COL","BTSX","GHE060","182.9","182.89100","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","DNK","BTSX","GHE060","46.4","46.38370","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AMR","DOM","BTSX","GHE060","31.7","31.72521","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","DZA","FMLE","GHE060","59.8","59.83843","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","DZA","BTSX","GHE060","119.7","119.73840","","",""
"NCD_DTH_TOT","PUBLISHED","2010","WPR","FSM","MLE","GHE060","0.2","0.22776","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","GAB","BTSX","GHE060","5.4","5.42119","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","GAB","BTSX","GHE060","6.1","6.09577","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","GBR","FMLE","GHE060","273.5","273.51230","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AMR","GTM","BTSX","GHE060","31.3","31.29600","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","GTM","MLE","GHE060","21","21.01620","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AMR","GUY","BTSX","GHE060","4.3","4.30312","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AMR","GUY","MLE","GHE060","2.3","2.26669","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","HRV","BTSX","GHE060","45.7","45.68055","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","ISL","MLE","GHE060","1","0.98168","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","ISL","FMLE","GHE060","1","0.97700","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","ISR","MLE","GHE060","19","19.01970","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","ITA","MLE","GHE060","255.7","255.69720","","",""
"NCD_DTH_TOT","PUBLISHED","2015","WPR","KOR","FMLE","GHE060","102.8","102.78530","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","LAO","MLE","GHE060","9.7","9.67502","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","LAO","FMLE","GHE060","11.1","11.08560","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EMR","LBN","MLE","GHE060","13","12.95929","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","LVA","FMLE","GHE060","14.1","14.08909","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","MDA","MLE","GHE060","19.6","19.57593","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","MDA","FMLE","GHE060","21.2","21.22967","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","MDG","MLE","GHE060","33.2","33.20884","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","MDG","FMLE","GHE060","32.3","32.30736","","",""
"NCD_DTH_TOT","PUBLISHED","2016","WPR","MNG","BTSX","GHE060","14.9","14.89804","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","MRT","FMLE","GHE060","5.2","5.21943","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","MRT","BTSX","GHE060","9.7","9.72384","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","MUS","MLE","GHE060","4.7","4.73102","","",""
"NCD_DTH_TOT","PUBLISHED","2000","SEAR","NPL","BTSX","GHE060","87.7","87.73581","","",""
"NCD_DTH_TOT","PUBLISHED","2010","WPR","NZL","FMLE","GHE060","13","13.04088","","",""
"NCD_DTH_TOT","PUBLISHED","2010","WPR","NZL","BTSX","GHE060","25.8","25.75406","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EMR","OMN","FMLE","GHE060","3","3.02903","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EMR","QAT","BTSX","GHE060","1.8","1.77762","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EMR","QAT","BTSX","GHE060","2.5","2.50905","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","ROU","FMLE","GHE060","116.2","116.19230","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","ROU","BTSX","GHE060","237.3","237.27900","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","SLV","MLE","GHE060","14","14.03143","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EMR","SOM","BTSX","GHE060","39","38.97849","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EMR","SOM","MLE","GHE060","20.5","20.46196","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","SRB","BTSX","GHE060","101.5","101.54030","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","SSD","BTSX","GHE060","21.1","21.07630","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EMR","SYR","MLE","GHE060","34.3","34.26187","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EMR","SYR","FMLE","GHE060","32.5","32.52896","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","TCD","BTSX","GHE060","46.2","46.18955","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","TCD","MLE","GHE060","24.1","24.06900","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","TZA","MLE","GHE060","64.6","64.55490","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","TZA","FMLE","GHE060","65.4","65.41582","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","UKR","MLE","GHE060","311.3","311.32600","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","UKR","FMLE","GHE060","357.7","357.65700","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EMR","YEM","FMLE","GHE060","46.9","46.87828","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EMR","YEM","FMLE","GHE060","48.6","48.64735","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","ZMB","MLE","GHE060","14.8","14.76470","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","ZMB","FMLE","GHE060","15.8","15.76585","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","ZWE","MLE","GHE060","18.7","18.73351","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AMR","ATG","FMLE","GHE060","0.2","0.21908","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","AUT","MLE","GHE060","31.4","31.39823","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","AUT","BTSX","GHE060","70.4","70.37452","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","AUT","MLE","GHE060","35.4","35.43720","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","BLR","BTSX","GHE060","126.9","126.91360","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","BLR","FMLE","GHE060","65","64.97133","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","BLR","MLE","GHE060","51.2","51.20264","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","BLR","BTSX","GHE060","107.5","107.50110","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","CAN","BTSX","GHE060","213.1","213.09590","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","CHL","FMLE","GHE060","40.6","40.63680","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AMR","CHL","MLE","GHE060","46.4","46.40929","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AMR","CHL","BTSX","GHE060","92.9","92.86845","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","CRI","BTSX","GHE060","17.8","17.84413","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AMR","CRI","FMLE","GHE060","9.2","9.18049","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","CYP","FMLE","GHE060","3.1","3.14776","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","CYP","MLE","GHE060","3.9","3.88083","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","ERI","BTSX","GHE060","14.3","14.28229","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","ERI","FMLE","GHE060","7.4","7.37630","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","EST","MLE","GHE060","6.5","6.47571","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","EST","BTSX","GHE060","14.2","14.15563","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","GHA","BTSX","GHE060","54.8","54.77059","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","GHA","FMLE","GHE060","51.9","51.85297","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","GHA","MLE","GHE060","41.3","41.29131","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","GMB","BTSX","GHE060","5.2","5.21923","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AMR","HTI","BTSX","GHE060","39.1","39.07005","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AMR","HTI","MLE","GHE060","25.9","25.89321","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AMR","HTI","BTSX","GHE060","52.7","52.70988","","",""
"NCD_DTH_TOT","PUBLISHED","2016","SEAR","IDN","FMLE","GHE060","642.3","642.33310","","",""
"NCD_DTH_TOT","PUBLISHED","2000","SEAR","IND","MLE","GHE060","2318.1","2318.12500","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EMR","JOR","FMLE","GHE060","9.8","9.80036","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EMR","JOR","BTSX","GHE060","28.5","28.53928","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","JPN","FMLE","GHE060","357.5","357.51870","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","KEN","MLE","GHE060","31.2","31.22776","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","LBY","FMLE","GHE060","8.6","8.62953","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EMR","LBY","MLE","GHE060","12","11.95446","","",""
"NCD_DTH_TOT","PUBLISHED","2000","SEAR","LKA","BTSX","GHE060","91.1","91.05771","","",""
"NCD_DTH_TOT","PUBLISHED","2010","SEAR","LKA","FMLE","GHE060","45.9","45.93374","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","MEX","MLE","GHE060","234","234.02250","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","MEX","BTSX","GHE060","449","449.03490","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","MLI","FMLE","GHE060","27.5","27.49316","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","MLI","MLE","GHE060","25.1","25.07608","","",""
"NCD_DTH_TOT","PUBLISHED","2010","WPR","MYS","MLE","GHE060","50.7","50.65486","","",""
"NCD_DTH_TOT","PUBLISHED","2010","WPR","MYS","BTSX","GHE060","93.6","93.62441","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","NER","FMLE","GHE060","23","22.96631","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","NER","MLE","GHE060","26","26.04708","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","PAN","BTSX","GHE060","12.8","12.81042","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AMR","PAN","FMLE","GHE060","6.8","6.82251","","",""
"NCD_DTH_TOT","PUBLISHED","2015","WPR","PHL","MLE","GHE060","242.4","242.35930","","",""
"NCD_DTH_TOT","PUBLISHED","2015","WPR","PHL","BTSX","GHE060","433.6","433.62390","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","RWA","MLE","GHE060","14.6","14.59845","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EMR","SDN","BTSX","GHE060","142","142.01100","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EMR","SDN","FMLE","GHE060","72.7","72.66320","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","SEN","BTSX","GHE060","37.3","37.26397","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","STP","BTSX","GHE060","0.6","0.62231","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","SVK","FMLE","GHE060","22.6","22.56244","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","SVN","MLE","GHE060","8.1","8.09008","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","SVN","FMLE","GHE060","9.1","9.06450","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","SVN","MLE","GHE060","8.5","8.51327","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","TON","MLE","GHE060","0.2","0.24489","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","TON","BTSX","GHE060","0.5","0.45915","","",""
"NCD_DTH_TOT","PUBLISHED","2015","WPR","TON","FMLE","GHE060","0.2","0.24024","","",""
"NCD_DTH_TOT","PUBLISHED","2016","WPR","TON","MLE","GHE060","0.3","0.27931","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AMR","VEN","BTSX","GHE060","81.2","81.23587","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","VEN","FMLE","GHE060","47.7","47.68149","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AMR","VEN","MLE","GHE060","68.7","68.66430","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AMR","VEN","BTSX","GHE060","125.8","125.81880","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EMR","ARE","MLE","GHE060","8.8","8.80079","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AMR","ARG","BTSX","GHE060","253.3","253.34180","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","ARM","MLE","GHE060","13.1","13.06960","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","ARM","FMLE","GHE060","13.2","13.23285","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","BFA","MLE","GHE060","17.4","17.41376","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","BFA","FMLE","GHE060","28.4","28.35679","","",""
"NCD_DTH_TOT","PUBLISHED","2015","SEAR","BGD","MLE","GHE060","298","297.96360","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","BGR","FMLE","GHE060","50.8","50.81315","","",""
"NCD_DTH_TOT","PUBLISHED","2016","WPR","BRN","BTSX","GHE060","1.4","1.38509","","",""
"NCD_DTH_TOT","PUBLISHED","2015","SEAR","BTN","MLE","GHE060","1.7","1.69645","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","BWA","FMLE","GHE060","2.3","2.30798","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","CAF","MLE","GHE060","6.8","6.77992","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AMR","COL","MLE","GHE060","106.5","106.47950","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","COM","BTSX","GHE060","2.1","2.10826","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","CPV","MLE","GHE060","0.7","0.71476","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","CPV","FMLE","GHE060","1.1","1.12267","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","DZA","FMLE","GHE060","71.4","71.44978","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","ECU","BTSX","GHE060","50.2","50.22953","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","EGY","MLE","GHE060","170.1","170.12230","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EMR","EGY","FMLE","GHE060","209.7","209.71250","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EMR","EGY","BTSX","GHE060","511.5","511.47490","","",""
"NCD_DTH_TOT","PUBLISHED","2015","WPR","FSM","BTSX","GHE060","0.5","0.47771","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","GAB","MLE","GHE060","2.6","2.57942","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","GAB","FMLE","GHE060","3.1","3.14897","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","GBR","MLE","GHE060","259.5","259.54470","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","GUY","MLE","GHE060","1.9","1.91901","","",""
