"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","WORLDBANKREGION","UNSDGREGION","Display Value","Numeric","Low","High","Comments"
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2005","","UN_Africa","","","","13.37","13.36510","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2005","","UN_Asia","","","","88.84","88.84100","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2005","","UN_Europe","","","","10.03","10.03320","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2005","","UN_Latin America_Caribbean","","","","10.19","10.18990","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2005","","UN_Northern_America","","","","3.46","3.45820","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2005","","UN_Oceania","","","","0.40","0.40060","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2005","","","WB_HI","","","12.93","12.93410","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2005","","","WB_LI","","","51.89","51.89260","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2005","","","WB_LMI","","","54.39","54.38710","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2005","","","WB_UMI","","","6.95","6.94500","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2005","","","","WB_EAP","","46.45","46.45430","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2005","","","","WB_ECA","","11.62","11.62490","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2005","","","","WB_LAC","","10.19","10.18990","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2005","","","","WB_MNA","","7.28","7.27860","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2005","","","","WB_NAR","","3.46","3.45760","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2005","","","","WB_SAR","","37.26","37.26470","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2005","","","","WB_SSA","","10.02","10.01800","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","AFR","","","","","7.30","7.29720","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","AMR","","","","","11.81","11.81090","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","EMR","","","","","7.91","7.91150","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","EUR","","","","","11.35","11.34580","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","GLOBAL","UN_World","WB_WORLD_INCOME","GLOBAL","UNSDG_WORLD","110.88","110.88160","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","SEAR","","","","","36.30","36.29790","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","WPR","","","","","36.00","36.00090","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","","","","UNSDG_CENTRALASIASOUTHERNASIA","38.59","38.58640","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","38.64","38.64060","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","","","","UNSDG_EUROPE","9.51","9.50710","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","","","","UNSDG_LAC","7.92","7.91600","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","","","","UNSDG_NORTHERNAMR","3.95","3.95040","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","","","","UNSDG_OCEANIA","0.36","0.36160","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","","","","UNSDG_SUBSAHARANAFRICA","7.04","7.03610","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","","","","UNSDG_WESTERNASIANORTHERNAFR","4.88","4.88340","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","UN_Africa","","","","9.41","9.41160","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","UN_Asia","","","","79.74","79.73500","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","UN_Europe","","","","9.51","9.50710","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","UN_Latin America_Caribbean","","","","7.92","7.91600","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","UN_Northern_America","","","","3.95","3.95040","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","UN_Oceania","","","","0.36","0.36160","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","","WB_HI","","","11.23","11.22840","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","","WB_LI","","","51.12","51.12480","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","","WB_LMI","","","38.53","38.52980","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","","WB_UMI","","","9.76","9.75540","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","","","WB_EAP","","39.00","39.00220","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","","","WB_ECA","","11.27","11.27050","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","","","WB_LAC","","7.92","7.91600","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","","","WB_MNA","","4.83","4.82890","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","","","WB_NAR","","3.95","3.94980","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","","","WB_SAR","","36.55","36.55490","","",""
"FINPROTECTION_IMP_NP_REL_LEVEL_MILLION","PUBLISHED","2000","","","","WB_SSA","","7.36","7.35930","","",""
