"GHO","PUBLISHSTATE","REGION","COUNTRY","Display Value","Numeric","Low","High","Comments"
"M_def_1_text_adult","PUBLISHED","SEAR","IND","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","SEAR","IDN","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","SEAR","MDV","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","SEAR","MMR","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","SEAR","NPL","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","SEAR","LKA","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","SEAR","THA","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","AUS","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","BRN","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","KHM","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","CHN","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","COK","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","FJI","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","JPN","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","KIR","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","LAO","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","MYS","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","MHL","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","MNG","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","NRU","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","NZL","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","NIU","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","PLW","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","PNG","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","PHL","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","WSM","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","SLB","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","TON","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","VUT","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","WPR","VNM","Current tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","AFR","BEN","Current tobacco use","","","","Smoked tobacco and smokeless tobacco"
"M_def_1_text_adult","PUBLISHED","AFR","BDI","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","AFR","CMR","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","AFR","COG","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","AFR","ETH","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","AFR","GAB","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","AFR","GIN","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","AFR","MDG","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","AFR","MWI","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","AFR","MOZ","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","AFR","NAM","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","AFR","NER","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","AFR","ZMB","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","AFR","ZWE","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","AMR","DOM","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","AMR","GUY","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","AMR","HTI","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","AMR","HND","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","AMR","VEN","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","EMR","DJI","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","EMR","JOR","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","SEAR","TLS","Current tobacco use","","","",""
"M_def_1_text_adult","PUBLISHED","EMR","SYR","Daily tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","EUR","LVA","Daily tobacco smoking","","","",""
"M_def_1_text_adult","PUBLISHED","AFR","AGO","Not available","","","","Data not reported / not available"
"M_def_1_text_adult","PUBLISHED","AFR","CAF","Not available","","","","Data not reported / not available"
"M_def_1_text_adult","PUBLISHED","EMR","SOM","Not available","","","","Data not reported / not available"
"M_def_1_text_adult","PUBLISHED","EUR","MCO","Not available","","","","Data not reported / not available"
"M_def_1_text_adult","PUBLISHED","AFR","SSD","Not available","","","","Data not reported / not available"
"M_def_1_text_adult","PUBLISHED","AFR","GNQ","Not available","","","","Data not reported / not available"
"M_def_1_text_adult","PUBLISHED","AMR","ATG","Not available","","","","Data not reported / not available"
"M_def_1_text_adult","PUBLISHED","EUR","SMR","Not available","","","","Data not reported / not available"
"M_def_1_text_adult","PUBLISHED","AFR","GNB","Not available","","","","Data not reported / not available"
"M_def_1_text_adult","PUBLISHED","AMR","LCA","Not available","","","","Data not reported / not available"
"M_def_1_text_adult","PUBLISHED","EMR","SDN","Not available","","","","Data not reported / not available"
