"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","PUBLICPLACE","Display Value","Numeric","Low","High","Comments"
"SA_0000001553","PUBLISHED","2016","AMR","JAM","SA_HEALTH_CARE_ESTABLISHMENTS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","ZMB","SA_WORKPLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","BHS","SA_SPORTING_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","BHS","SA_WORKPLACES","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","BLZ","SA_PARKS_AND_STREETS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","BLZ","SA_LEISURE_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","BRA","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","BRA","SA_PUBLIC_TRANSPORT","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","CHL","SA_HEALTH_CARE_ESTABLISHMENTS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","CHL","SA_GOVERNMENT_OFFICES","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","COL","SA_RELIGIOUS_PLACES","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","CRI","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","DMA","SA_HEALTH_CARE_ESTABLISHMENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","DOM","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","DOM","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","MEX","SA_RELIGIOUS_PLACES","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","PAN","SA_WORKPLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","PRY","SA_HEALTH_CARE_ESTABLISHMENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","PER","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","PER","SA_RELIGIOUS_PLACES","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","LCA","SA_SPORTING_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","LCA","SA_WORKPLACES","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","SUR","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","SUR","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","MAR","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","PAK","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","LBN","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","LBN","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","MAR","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","PAK","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","AFG","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","DJI","SA_WORKPLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","EGY","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","IRN","SA_LEISURE_EVENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","IRN","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","JOR","SA_SPORTING_EVENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","JOR","SA_WORKPLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","SOM","SA_WORKPLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","SDN","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","SYR","SA_LEISURE_EVENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","SYR","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","AZE","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","AZE","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","BLR","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","BIH","SA_WORKPLACES","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","BGR","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","BEL","SA_EDUCATIONAL_BUILDINGS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","KAZ","SA_WORKPLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","LVA","SA_LEISURE_EVENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","LUX","SA_EDUCATIONAL_BUILDINGS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","LUX","SA_PUBLIC_TRANSPORT","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","MCO","SA_HEALTH_CARE_ESTABLISHMENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","MCO","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","LVA","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","HRV","SA_LEISURE_EVENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","HRV","SA_RELIGIOUS_PLACES","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","CZE","SA_SPORTING_EVENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","CZE","SA_WORKPLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","EST","SA_GOVERNMENT_OFFICES","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","EST","SA_PARKS_AND_STREETS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","EST","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","FRA","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","ISR","SA_LEISURE_EVENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","ISR","SA_RELIGIOUS_PLACES","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","KAZ","SA_SPORTING_EVENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","FRA","SA_PUBLIC_TRANSPORT","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","DEU","SA_HEALTH_CARE_ESTABLISHMENTS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","DEU","SA_GOVERNMENT_OFFICES","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","GRC","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","HUN","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","ISL","SA_WORKPLACES","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","IRL","SA_HEALTH_CARE_ESTABLISHMENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","LVA","SA_PARKS_AND_STREETS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","MNE","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","NLD","SA_EDUCATIONAL_BUILDINGS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","NOR","SA_WORKPLACES","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","UKR","SA_SPORTING_EVENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","UKR","SA_WORKPLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","POL","SA_HEALTH_CARE_ESTABLISHMENTS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","PRT","SA_LEISURE_EVENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","PRT","SA_RELIGIOUS_PLACES","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","ROU","SA_SPORTING_EVENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","ROU","SA_WORKPLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","SMR","SA_GOVERNMENT_OFFICES","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","SMR","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","SMR","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","SWE","SA_RELIGIOUS_PLACES","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","CHE","SA_EDUCATIONAL_BUILDINGS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","TJK","SA_WORKPLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","MKD","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","TUR","SA_LEISURE_EVENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","TUR","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","SVK","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","SVK","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","ESP","SA_HEALTH_CARE_ESTABLISHMENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","ESP","SA_GOVERNMENT_OFFICES","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","UZB","SA_PARKS_AND_STREETS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","UZB","SA_LEISURE_EVENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","UZB","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","SEAR","BTN","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","SEAR","BTN","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","MHL","SA_LEISURE_EVENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","MHL","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","MNG","SA_SPORTING_EVENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","MNG","SA_WORKPLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","SEAR","IND","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","SEAR","IND","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","SEAR","IDN","SA_RELIGIOUS_PLACES","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","SEAR","MDV","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","SEAR","MMR","SA_WORKPLACES","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","CHN","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","CHN","SA_PUBLIC_TRANSPORT","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","SEAR","LKA","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","SEAR","LKA","SA_RELIGIOUS_PLACES","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","SEAR","TLS","SA_SPORTING_EVENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","SEAR","TLS","SA_WORKPLACES","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","JPN","SA_RELIGIOUS_PLACES","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","KIR","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","LAO","SA_WORKPLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","MYS","SA_HEALTH_CARE_ESTABLISHMENTS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","NZL","SA_GOVERNMENT_OFFICES","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","NZL","SA_PARKS_AND_STREETS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","NZL","SA_LEISURE_EVENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","PHL","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","PHL","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","KOR","SA_RELIGIOUS_PLACES","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","WSM","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","SGP","SA_WORKPLACES","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","VUT","SA_SPORTING_EVENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","WPR","VUT","SA_WORKPLACES","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","ALB","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","ALB","SA_LEISURE_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","ARM","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","ARM","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","ARE","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","ARE","SA_PARKS_AND_STREETS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","DZA","SA_PARKS_AND_STREETS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","DZA","SA_SPORTING_EVENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","BEN","SA_EDUCATIONAL_BUILDINGS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","BEN","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","BFA","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","BFA","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","CPV","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","CPV","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","CMR","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","CAF","SA_HEALTH_CARE_ESTABLISHMENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","TCD","SA_SPORTING_EVENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","TCD","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","COG","SA_SPORTING_EVENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","COG","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","COD","SA_GOVERNMENT_OFFICES","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","COD","SA_SPORTING_EVENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","ERI","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","ERI","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","GAB","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","GAB","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","GMB","SA_WORKPLACES","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","GHA","SA_EDUCATIONAL_BUILDINGS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","GIN","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","GIN","SA_WORKPLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","KEN","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","KEN","SA_WORKPLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","LBR","SA_PUBLIC_TRANSPORT","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","LBR","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","MWI","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","MWI","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","MRT","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","MRT","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","MUS","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","MOZ","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","MOZ","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","COL","SA_HEALTH_CARE_ESTABLISHMENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","COL","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","DMA","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","ECU","SA_SPORTING_EVENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","ECU","SA_LEISURE_EVENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","GRD","SA_SPORTING_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","GRD","SA_LEISURE_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","GUY","SA_GOVERNMENT_OFFICES","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","GUY","SA_SPORTING_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","HND","SA_EDUCATIONAL_BUILDINGS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","HND","SA_GOVERNMENT_OFFICES","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","BRB","SA_SPORTING_EVENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","BRB","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","ARG","SA_RELIGIOUS_PLACES","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","ARG","SA_SPORTING_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","ARG","SA_PARKS_AND_STREETS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","ATG","SA_HEALTH_CARE_ESTABLISHMENTS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","ZWE","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","ZMB","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","TZA","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","UGA","SA_PUBLIC_TRANSPORT","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","UGA","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","TGO","SA_RELIGIOUS_PLACES","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","SWZ","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","SWZ","SA_PUBLIC_TRANSPORT","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","ZAF","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","ZAF","SA_PUBLIC_TRANSPORT","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","SYC","SA_PARKS_AND_STREETS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","SYC","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","STP","SA_RELIGIOUS_PLACES","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","STP","SA_WORKPLACES","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","NGA","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","NGA","SA_WORKPLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","NAM","SA_RELIGIOUS_PLACES","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AFR","NAM","SA_WORKPLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","MEX","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","MEX","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","PAN","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","PRY","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","PRY","SA_WORKPLACES","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","KNA","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","KNA","SA_WORKPLACES","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","VCT","SA_PUBLIC_TRANSPORT","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","VCT","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","TTO","SA_GOVERNMENT_OFFICES","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","TTO","SA_PUBLIC_TRANSPORT","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","LBY","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","LBY","SA_PARKS_AND_STREETS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","OMN","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","OMN","SA_PARKS_AND_STREETS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","URY","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","AMR","URY","SA_PUBLIC_TRANSPORT","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","AFG","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","PAK","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","SOM","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","SDN","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","SYR","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","EGY","SA_WORKPLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","EGY","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","IRQ","SA_PARKS_AND_STREETS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","IRQ","SA_WORKPLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EMR","IRQ","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","BLR","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","AUT","SA_EDUCATIONAL_BUILDINGS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","AUT","SA_PARKS_AND_STREETS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","BLR","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","BIH","SA_HEALTH_CARE_ESTABLISHMENTS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","BIH","SA_EDUCATIONAL_BUILDINGS","voluntary/self-restricted","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","BGR","SA_LEISURE_EVENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","HRV","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","IRL","SA_WORKPLACES","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","MLT","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","LTU","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","LTU","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","MLT","SA_GOVERNMENT_OFFICES","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","CYP","SA_SPORTING_EVENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","CYP","SA_LEISURE_EVENTS","partial restriction","","","",""
"SA_0000001553","PUBLISHED","2016","EUR","DNK","SA_SPORTING_EVENTS","no restrictions","","","",""
