"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","Display Value","Numeric","Low","High","Comments"
"WHS7_156","","PUBLISHED","2006","EUR","WB_LMI","ARM","98.22","98.22417","","",""
"WHS7_156","","PUBLISHED","2007","EUR","WB_LMI","ARM","134.06","134.06044","","",""
"WHS7_156","","PUBLISHED","2008","EUR","WB_LMI","ARM","149.38","149.38303","","",""
"WHS7_156","","PUBLISHED","2009","EUR","WB_LMI","ARM","132.52","132.51720","","",""
"WHS7_156","","PUBLISHED","2010","EUR","WB_LMI","ARM","143.06","143.06442","","",""
"WHS7_156","","PUBLISHED","2011","EUR","WB_LMI","ARM","127.01","127.00593","","",""
"WHS7_156","","PUBLISHED","2012","EUR","WB_LMI","ARM","149.93","149.92806","","",""
"WHS7_156","","PUBLISHED","2013","EUR","WB_LMI","ARM","158.98","158.98020","","",""
"WHS7_156","","PUBLISHED","2014","EUR","WB_LMI","ARM","161.55","161.55239","","",""
"WHS7_156","NHA_ATG","PUBLISHED","1995","AMR","WB_HI","ATG","353.19","353.19290","","",""
"WHS7_156","NHA_ATG","PUBLISHED","1996","AMR","WB_HI","ATG","356.41","356.41139","","",""
"WHS7_156","NHA_ATG","PUBLISHED","1997","AMR","WB_HI","ATG","373.27","373.27457","","",""
"WHS7_156","NHA_ATG","PUBLISHED","1998","AMR","WB_HI","ATG","386.63","386.62789","","",""
"WHS7_156","NHA_ATG","PUBLISHED","1999","AMR","WB_HI","ATG","400.74","400.73519","","",""
"WHS7_156","NHA_ATG","PUBLISHED","2000","AMR","WB_HI","ATG","416.41","416.41327","","",""
"WHS7_156","NHA_ATG","PUBLISHED","2001","AMR","WB_HI","ATG","439.38","439.38001","","",""
"WHS7_156","NHA_ATG","PUBLISHED","2002","AMR","WB_HI","ATG","442.61","442.60837","","",""
"WHS7_156","NHA_ATG","PUBLISHED","2003","AMR","WB_HI","ATG","470.78","470.78384","","",""
"WHS7_156","NHA_ATG","PUBLISHED","2004","AMR","WB_HI","ATG","462.49","462.48913","","",""
"WHS7_156","NHA_ATG","PUBLISHED","2005","AMR","WB_HI","ATG","532.73","532.73417","","",""
"WHS7_156","NHA_ATG","PUBLISHED","2006","AMR","WB_HI","ATG","590.24","590.23942","","",""
"WHS7_156","NHA_ATG","PUBLISHED","2007","AMR","WB_HI","ATG","652.25","652.24832","","",""
"WHS7_156","NHA_ATG","PUBLISHED","2008","AMR","WB_HI","ATG","740.69","740.68854","","",""
"WHS7_156","NHA_ATG","PUBLISHED","2009","AMR","WB_HI","ATG","679.68","679.68041","","",""
"WHS7_156","NHA_ATG","PUBLISHED","2010","AMR","WB_HI","ATG","732.68","732.68118","","",""
"WHS7_156","NHA_ATG","PUBLISHED","2011","AMR","WB_HI","ATG","724.02","724.01951","","",""
"WHS7_156","NHA_ATG","PUBLISHED","2012","AMR","WB_HI","ATG","728.48","728.48132","","",""
"WHS7_156","NHA_ATG","PUBLISHED","2013","AMR","WB_HI","ATG","711.43","711.43036","","",""
"WHS7_156","NHA_ATG","PUBLISHED","2014","AMR","WB_HI","ATG","773.71","773.71225","","",""
"WHS7_156","NHA_AUS","PUBLISHED","1995","WPR","WB_HI","AUS","1591.18","1591.17993","","",""
"WHS7_156","NHA_AUS","PUBLISHED","1996","WPR","WB_HI","AUS","1789.35","1789.35369","","",""
"WHS7_156","NHA_AUS","PUBLISHED","1997","WPR","WB_HI","AUS","1787.63","1787.62517","","",""
"WHS7_156","NHA_AUS","PUBLISHED","1998","WPR","WB_HI","AUS","1613.11","1613.10676","","",""
"WHS7_156","NHA_AUS","PUBLISHED","1999","WPR","WB_HI","AUS","1775.35","1775.35382","","",""
"WHS7_156","NHA_AUS","PUBLISHED","2000","WPR","WB_HI","AUS","1745.93","1745.92531","","",""
"WHS7_156","NHA_AUS","PUBLISHED","2001","WPR","WB_HI","AUS","1665.20","1665.20028","","",""
"WHS7_156","NHA_AUS","PUBLISHED","2002","WPR","WB_HI","AUS","1883.32","1883.31575","","",""
"WHS7_156","NHA_AUS","PUBLISHED","2003","WPR","WB_HI","AUS","2370.88","2370.88056","","",""
"WHS7_156","NHA_AUS","PUBLISHED","2004","WPR","WB_HI","AUS","2933.23","2933.22887","","",""
"WHS7_156","NHA_AUS","PUBLISHED","2005","WPR","WB_HI","AUS","3214.03","3214.03088","","",""
"WHS7_156","NHA_AUS","PUBLISHED","2006","WPR","WB_HI","AUS","3421.91","3421.90797","","",""
"WHS7_156","NHA_AUS","PUBLISHED","2007","WPR","WB_HI","AUS","4077.85","4077.85233","","",""
"WHS7_156","NHA_AUS","PUBLISHED","2008","WPR","WB_HI","AUS","4410.44","4410.43770","","",""
"WHS7_156","NHA_AUS","PUBLISHED","2009","WPR","WB_HI","AUS","4256.64","4256.64085","","",""
"WHS7_156","NHA_AUS","PUBLISHED","2010","WPR","WB_HI","AUS","5324.52","5324.51742","","",""
"WHS7_156","NHA_AUS","PUBLISHED","2011","WPR","WB_HI","AUS","6368.42","6368.42412","","",""
"WHS7_156","NHA_AUS","PUBLISHED","2012","WPR","WB_HI","AUS","6543.52","6543.52389","","",""
"WHS7_156","NHA_AUS","PUBLISHED","2013","WPR","WB_HI","AUS","6258.47","6258.46736","","",""
"WHS7_156","NHA_AUS","PUBLISHED","2014","WPR","WB_HI","AUS","6031.11","6031.10746","","",""
"WHS7_156","","PUBLISHED","1995","EUR","WB_HI","AUT","2867.56","2867.56476","","",""
"WHS7_156","","PUBLISHED","1996","EUR","WB_HI","AUT","2811.46","2811.46105","","",""
"WHS7_156","","PUBLISHED","1997","EUR","WB_HI","AUT","2563.92","2563.91880","","",""
"WHS7_156","","PUBLISHED","1998","EUR","WB_HI","AUT","2675.56","2675.56256","","",""
"WHS7_156","","PUBLISHED","1999","EUR","WB_HI","AUT","2709.57","2709.57173","","",""
"WHS7_156","","PUBLISHED","2000","EUR","WB_HI","AUT","2415.78","2415.78239","","",""
"WHS7_156","","PUBLISHED","2001","EUR","WB_HI","AUT","2418.44","2418.43635","","",""
"WHS7_156","","PUBLISHED","2002","EUR","WB_HI","AUT","2643.58","2643.57683","","",""
"WHS7_156","","PUBLISHED","2003","EUR","WB_HI","AUT","3285.60","3285.60049","","",""
"WHS7_156","","PUBLISHED","2004","EUR","WB_HI","AUT","3779.75","3779.74712","","",""
"WHS7_156","","PUBLISHED","2005","EUR","WB_HI","AUT","3916.48","3916.48423","","",""
"WHS7_156","","PUBLISHED","2006","EUR","WB_HI","AUT","4075.33","4075.33465","","",""
"WHS7_156","","PUBLISHED","2007","EUR","WB_HI","AUT","4710.11","4710.11059","","",""
"WHS7_156","","PUBLISHED","2008","EUR","WB_HI","AUT","5286.92","5286.91523","","",""
"WHS7_156","","PUBLISHED","2009","EUR","WB_HI","AUT","5153.79","5153.78854","","",""
"WHS7_156","","PUBLISHED","2010","EUR","WB_HI","AUT","5049.56","5049.56234","","",""
"WHS7_156","","PUBLISHED","2011","EUR","WB_HI","AUT","5431.67","5431.67401","","",""
"WHS7_156","","PUBLISHED","2012","EUR","WB_HI","AUT","5239.52","5239.51758","","",""
"WHS7_156","","PUBLISHED","2013","EUR","WB_HI","AUT","5478.24","5478.24495","","",""
"WHS7_156","","PUBLISHED","2014","EUR","WB_HI","AUT","5580.49","5580.49394","","",""
"WHS7_156","NHA_AZE","PUBLISHED","1995","EUR","WB_UMI","AZE","18.02","18.01916","","",""
"WHS7_156","NHA_AZE","PUBLISHED","1996","EUR","WB_UMI","AZE","24.78","24.77839","","",""
"WHS7_156","NHA_AZE","PUBLISHED","1997","EUR","WB_UMI","AZE","27.27","27.26654","","",""
"WHS7_156","NHA_AZE","PUBLISHED","1998","EUR","WB_UMI","AZE","30.27","30.26766","","",""
"WHS7_156","NHA_AZE","PUBLISHED","1999","EUR","WB_UMI","AZE","30.50","30.49547","","",""
"WHS7_156","NHA_AZE","PUBLISHED","2000","EUR","WB_UMI","AZE","30.30","30.29753","","",""
"WHS7_156","NHA_AZE","PUBLISHED","2001","EUR","WB_UMI","AZE","31.17","31.16935","","",""
"WHS7_156","NHA_AZE","PUBLISHED","2002","EUR","WB_UMI","AZE","33.62","33.61684","","",""
"WHS7_156","NHA_AZE","PUBLISHED","2003","EUR","WB_UMI","AZE","57.04","57.03998","","",""
"WHS7_156","NHA_AZE","PUBLISHED","2004","EUR","WB_UMI","AZE","81.26","81.25549","","",""
"WHS7_156","NHA_AZE","PUBLISHED","2005","EUR","WB_UMI","AZE","121.89","121.89058","","",""
"WHS7_156","NHA_AZE","PUBLISHED","2006","EUR","WB_UMI","AZE","149.73","149.73087","","",""
"WHS7_156","NHA_AZE","PUBLISHED","2007","EUR","WB_UMI","AZE","192.38","192.38441","","",""
"WHS7_156","NHA_AZE","PUBLISHED","2008","EUR","WB_UMI","AZE","241.56","241.55761","","",""
"WHS7_156","NHA_AZE","PUBLISHED","2009","EUR","WB_UMI","AZE","288.54","288.53611","","",""
"WHS7_156","NHA_AZE","PUBLISHED","2010","EUR","WB_UMI","AZE","310.15","310.14890","","",""
"WHS7_156","NHA_AZE","PUBLISHED","2011","EUR","WB_UMI","AZE","358.26","358.25740","","",""
"WHS7_156","NHA_AZE","PUBLISHED","2012","EUR","WB_UMI","AZE","399.50","399.49743","","",""
"WHS7_156","NHA_AZE","PUBLISHED","2013","EUR","WB_UMI","AZE","432.42","432.41851","","",""
"WHS7_156","NHA_AZE","PUBLISHED","2014","EUR","WB_UMI","AZE","471.41","471.41440","","",""
"WHS7_156","NHA_BDI","PUBLISHED","1995","AFR","WB_LI","BDI","8.61","8.61073","","",""
"WHS7_156","NHA_BDI","PUBLISHED","1996","AFR","WB_LI","BDI","7.57","7.57429","","",""
"WHS7_156","NHA_BDI","PUBLISHED","1997","AFR","WB_LI","BDI","7.65","7.65165","","",""
"WHS7_156","NHA_BDI","PUBLISHED","1998","AFR","WB_LI","BDI","7.58","7.58236","","",""
"WHS7_156","NHA_BDI","PUBLISHED","1999","AFR","WB_LI","BDI","6.58","6.57718","","",""
"WHS7_156","NHA_BDI","PUBLISHED","2000","AFR","WB_LI","BDI","6.40","6.40395","","",""
"WHS7_156","NHA_BDI","PUBLISHED","2001","AFR","WB_LI","BDI","6.26","6.26119","","",""
"WHS7_156","NHA_BDI","PUBLISHED","2002","AFR","WB_LI","BDI","5.94","5.94115","","",""
"WHS7_156","NHA_BDI","PUBLISHED","2003","AFR","WB_LI","BDI","5.56","5.56421","","",""
"WHS7_156","NHA_BDI","PUBLISHED","2004","AFR","WB_LI","BDI","8.48","8.48420","","",""
"WHS7_156","NHA_BDI","PUBLISHED","2005","AFR","WB_LI","BDI","13.85","13.85307","","",""
"WHS7_156","NHA_BDI","PUBLISHED","2006","AFR","WB_LI","BDI","17.80","17.80375","","",""
"WHS7_156","NHA_BDI","PUBLISHED","2007","AFR","WB_LI","BDI","15.97","15.97061","","",""
"WHS7_156","NHA_BDI","PUBLISHED","2008","AFR","WB_LI","BDI","14.36","14.36008","","",""
"WHS7_156","NHA_BDI","PUBLISHED","2009","AFR","WB_LI","BDI","13.53","13.53159","","",""
"WHS7_156","NHA_BDI","PUBLISHED","2010","AFR","WB_LI","BDI","18.95","18.94575","","",""
"WHS7_156","NHA_BDI","PUBLISHED","2011","AFR","WB_LI","BDI","20.77","20.77401","","",""
"WHS7_156","NHA_BDI","PUBLISHED","2012","AFR","WB_LI","BDI","20.35","20.34701","","",""
"WHS7_156","NHA_BDI","PUBLISHED","2013","AFR","WB_LI","BDI","20.86","20.85881","","",""
"WHS7_156","NHA_BDI","PUBLISHED","2014","AFR","WB_LI","BDI","21.55","21.55325","","",""
"WHS7_156","","PUBLISHED","1995","EUR","WB_HI","BEL","2137.81","2137.80967","","",""
"WHS7_156","","PUBLISHED","1996","EUR","WB_HI","BEL","2150.83","2150.82766","","",""
"WHS7_156","","PUBLISHED","1997","EUR","WB_HI","BEL","1907.11","1907.11128","","",""
"WHS7_156","","PUBLISHED","1998","EUR","WB_HI","BEL","1977.77","1977.76610","","",""
"WHS7_156","","PUBLISHED","1999","EUR","WB_HI","BEL","2012.69","2012.68542","","",""
"WHS7_156","","PUBLISHED","2000","EUR","WB_HI","BEL","1845.34","1845.33812","","",""
"WHS7_156","","PUBLISHED","2001","EUR","WB_HI","BEL","1878.37","1878.36700","","",""
"WHS7_156","","PUBLISHED","2002","EUR","WB_HI","BEL","2075.07","2075.07377","","",""
"WHS7_156","","PUBLISHED","2003","EUR","WB_HI","BEL","2800.31","2800.31247","","",""
"WHS7_156","","PUBLISHED","2004","EUR","WB_HI","BEL","3242.84","3242.84230","","",""
"WHS7_156","","PUBLISHED","2005","EUR","WB_HI","BEL","3339.72","3339.71812","","",""
"WHS7_156","","PUBLISHED","2006","EUR","WB_HI","BEL","3489.81","3489.80674","","",""
"WHS7_156","","PUBLISHED","2007","EUR","WB_HI","BEL","4017.79","4017.78880","","",""
"WHS7_156","","PUBLISHED","2008","EUR","WB_HI","BEL","4565.95","4565.94843","","",""
"WHS7_156","","PUBLISHED","2009","EUR","WB_HI","BEL","4574.69","4574.69481","","",""
"WHS7_156","","PUBLISHED","2010","EUR","WB_HI","BEL","4419.44","4419.44426","","",""
"WHS7_156","","PUBLISHED","2011","EUR","WB_HI","BEL","4864.15","4864.15445","","",""
"WHS7_156","","PUBLISHED","2012","EUR","WB_HI","BEL","4587.91","4587.91449","","",""
"WHS7_156","","PUBLISHED","2013","EUR","WB_HI","BEL","4813.42","4813.42112","","",""
"WHS7_156","","PUBLISHED","2014","EUR","WB_HI","BEL","4884.07","4884.06626","","",""
"WHS7_156","","PUBLISHED","1995","AFR","WB_LI","BEN","17.01","17.00961","","",""
"WHS7_156","","PUBLISHED","1996","AFR","WB_LI","BEN","17.53","17.53351","","",""
"WHS7_156","","PUBLISHED","1997","AFR","WB_LI","BEN","15.37","15.37493","","",""
"WHS7_156","","PUBLISHED","1998","AFR","WB_LI","BEN","16.45","16.44747","","",""
"WHS7_156","","PUBLISHED","1999","AFR","WB_LI","BEN","16.94","16.93670","","",""
"WHS7_156","","PUBLISHED","2000","AFR","WB_LI","BEN","14.73","14.72882","","",""
"WHS7_156","","PUBLISHED","2001","AFR","WB_LI","BEN","16.33","16.32549","","",""
"WHS7_156","","PUBLISHED","2002","AFR","WB_LI","BEN","16.19","16.18551","","",""
"WHS7_156","","PUBLISHED","2003","AFR","WB_LI","BEN","21.49","21.48841","","",""
"WHS7_156","","PUBLISHED","2004","AFR","WB_LI","BEN","23.32","23.32444","","",""
"WHS7_156","","PUBLISHED","2005","AFR","WB_LI","BEN","25.21","25.21300","","",""
"WHS7_156","","PUBLISHED","2006","AFR","WB_LI","BEN","26.47","26.47099","","",""
"WHS7_156","","PUBLISHED","2007","AFR","WB_LI","BEN","28.77","28.77489","","",""
"WHS7_156","","PUBLISHED","2008","AFR","WB_LI","BEN","31.02","31.01527","","",""
"WHS7_156","","PUBLISHED","2009","AFR","WB_LI","BEN","31.81","31.80955","","",""
"WHS7_156","","PUBLISHED","2010","AFR","WB_LI","BEN","34.14","34.14297","","",""
"WHS7_156","","PUBLISHED","2011","AFR","WB_LI","BEN","40.02","40.01990","","",""
"WHS7_156","","PUBLISHED","2012","AFR","WB_LI","BEN","36.45","36.45472","","",""
"WHS7_156","","PUBLISHED","2013","AFR","WB_LI","BEN","36.96","36.95636","","",""
