"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"wast5","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","","","SLVRHS199814","","2.5 [1.4-4.3]","2.00000","1.00000","4.00000",""
"wast5","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","","","SLVRHS200201","","No data","","","","Not available."
"wast5","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","","","SLVRHS200202","","No data","","","","Not available."
"wast5","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","","","SLVRHS200204","","0.9 [0.3-2.6]","1.00000","0.00000","3.00000",""
"wast5","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","","","SLVRHS200205","","1.6 [1.0-2.5]","2.00000","1.00000","3.00000",""
"wast5","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","","","SLVRHS200212","","No data","","","","Not available."
"wast5","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","","","SLVRHS200214","","No data","","","","Not available."
"wast5","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","","","SLVRHS200801","","2.1 [0.6-7.0]","2.00000","1.00000","7.00000",""
"wast5","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","","","SLVRHS200803","","No data","","","","Not available."
"wast5","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","","","SLVRHS200804","","No data","","","","Not available."
"wast5","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","","","SLVRHS200810","","No data","","","","Not available."
"wast5","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","","","SLVRHS200812","","No data","","","","Not available."
"wast5","EQ_MICS","PUBLISHED","2014","AMR","SLV","","","","","","SLVMICS201403","","No data","","","","Not available."
"wast5","EQ_MICS","PUBLISHED","2014","AMR","SLV","","","","","","SLVMICS201404","","2.6 [1.8-4.0]","3.00000","2.00000","4.00000",""
"wast5","EQ_MICS","PUBLISHED","2000","AFR","GNQ","","","","","","GNQMICS200005","","13.1 [9.4-18.2]","13.00000","9.00000","18.00000",""
"wast5","EQ_DHS","PUBLISHED","2002","AFR","ERI","","","","","","ERIDHS200202","","11.3 [9.2-13.9]","11.00000","9.00000","14.00000",""
"wast5","EQ_DHS","PUBLISHED","2002","AFR","ERI","","","","","","ERIDHS200204","","21.7 [18.9-24.9]","22.00000","19.00000","25.00000",""
"wast5","EQ_MICS","PUBLISHED","2000","AFR","SWZ","","","","","","SWZMICS200004","","1.8 [1.1-3.0]","2.00000","1.00000","3.00000",""
"wast5","EQ_DHS","PUBLISHED","2006","AFR","SWZ","","","","","","SWZDHS200601","","4.1 [3.0-5.7]","4.00000","3.00000","6.00000",""
"wast5","EQ_MICS","PUBLISHED","2010","AFR","SWZ","","","","","","SWZMICS201001","","0.9 [0.3-3.0]","1.00000","0.00000","3.00000",""
"wast5","EQ_MICS","PUBLISHED","2010","AFR","SWZ","","","","","","SWZMICS201003","","1.1 [0.5-2.2]","1.00000","1.00000","2.00000",""
"wast5","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","","","","ETHDHS200004","","15.5 [11.2-21.2]","16.00000","11.00000","21.00000",""
"wast5","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","","","","ETHDHS200006","","20.9 [16.5-26.2]","21.00000","16.00000","26.00000",""
"wast5","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","","","","ETHDHS200011","","12.9 [10.6-15.5]","13.00000","11.00000","16.00000",""
"wast5","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","","","","ETHDHS200503","","18.0 [14.8-21.8]","18.00000","15.00000","22.00000",""
"wast5","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","","","","ETHDHS200505","","16.2 [12.5-20.7]","16.00000","13.00000","21.00000",""
"wast5","EQ_DHS","PUBLISHED","2011","AFR","ETH","","","","","","ETHDHS201104","","10.0 [8.1-12.4]","10.00000","8.00000","12.00000",""
"wast5","EQ_DHS","PUBLISHED","2011","AFR","ETH","","","","","","ETHDHS201106","","12.7 [9.1-17.4]","13.00000","9.00000","17.00000",""
"wast5","EQ_DHS","PUBLISHED","2016","AFR","ETH","","","","","","ETHDHS201605","","9.9 [7.0-13.9]","10.00000","7.00000","14.00000",""
"wast5","EQ_DHS","PUBLISHED","2016","AFR","ETH","","","","","","ETHDHS201607","","10.7 [7.5-14.8]","11.00000","8.00000","15.00000",""
"wast5","EQ_DHS","PUBLISHED","2000","AFR","GAB","","","","","","GABDHS200001","","4.7 [3.3-6.6]","5.00000","3.00000","7.00000",""
"wast5","EQ_DHS","PUBLISHED","2000","AFR","GAB","","","","","","GABDHS200003","","2.6 [1.6-4.3]","3.00000","2.00000","4.00000",""
"wast5","EQ_DHS","PUBLISHED","2000","AFR","GAB","","","","","","GABDHS200005","","4.0 [2.8-5.7]","4.00000","3.00000","6.00000",""
"wast5","EQ_DHS","PUBLISHED","2012","AFR","GAB","","","","","","GABDHS201207","","4.4 [3.0-6.4]","4.00000","3.00000","6.00000",""
"wast5","EQ_DHS","PUBLISHED","2012","AFR","GAB","","","","","","GABDHS201209","","3.1 [1.8-5.4]","3.00000","2.00000","5.00000",""
"wast5","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","","AFGMICS201001","","No data","","","","Not available."
"wast5","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","","AFGMICS201002","","No data","","","","Not available."
"wast5","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","","AFGMICS201003","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","","AFGDHS201502","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","","AFGDHS201503","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","","AFGDHS201504","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","","AFGDHS201505","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","","AFGDHS201519","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","","AFGDHS201520","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","","AFGDHS201521","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","","AFGDHS201522","","No data","","","","Not available."
"wast5","EQ_MICS","PUBLISHED","2000","EUR","ALB","","","","","","ALBMICS200001","","9.3 [5.5-15.3]","9.00000","5.00000","15.00000",""
"wast5","EQ_MICS","PUBLISHED","2000","EUR","ALB","","","","","","ALBMICS200002","","14.8 [9.4-22.6]","15.00000","9.00000","23.00000",""
"wast5","EQ_DHS","PUBLISHED","2008","EUR","ALB","","","","","","ALBDHS200801","","9.2 [6.4-13.3]","9.00000","6.00000","13.00000",""
"wast5","EQ_DHS","PUBLISHED","2008","EUR","ALB","","","","","","ALBDHS200802","","8.2 [5.8-11.5]","8.00000","6.00000","12.00000",""
"wast5","EQ_DHS","PUBLISHED","2008","EUR","ALB","","","","","","ALBDHS200803","","10.7 [7.9-14.4]","11.00000","8.00000","14.00000",""
"wast5","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","","ALBDHS201701","","1.5 [0.5-4.5]","1.00000","0.00000","5.00000",""
"wast5","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","","ALBDHS201702","","1.6 [0.6-4.0]","2.00000","1.00000","4.00000",""
"wast5","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","","ALBDHS201703","","1.7 [0.5-5.4]","2.00000","1.00000","5.00000",""
"wast5","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","","ALBDHS201704","","1.2 [0.4-3.7]","1.00000","0.00000","4.00000",""
"wast5","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","","","DZAMICS200601","","3.1 [2.4-3.9]","3.00000","2.00000","4.00000",""
"wast5","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","","","DZAMICS200602","","3.5 [2.7-4.5]","3.00000","3.00000","5.00000",""
"wast5","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","","DZAMICS201201","","4.9 [3.9-6.1]","5.00000","4.00000","6.00000",""
"wast5","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","","DZAMICS201202","","3.9 [2.6-5.9]","4.00000","3.00000","6.00000",""
"wast5","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","","AGOMICS199615","","9.4 [5.8-14.7]","9.00000","6.00000","15.00000",""
"wast5","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","","AGOMICS199616","","12.6 [9.1-17.4]","13.00000","9.00000","17.00000",""
"wast5","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","","AGOMICS199617","","5.4 [2.5-11.5]","5.00000","2.00000","11.00000",""
"wast5","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","","AGOMICS199618","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000","Attention - Estimate is based on 25-49 cases."
"wast5","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","","AGODHS201512","","5.8 [3.6-9.2]","6.00000","4.00000","9.00000",""
"wast5","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","","AGODHS201513","","4.5 [2.9-6.9]","5.00000","3.00000","7.00000",""
"wast5","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","","AGODHS201514","","8.1 [5.3-12.2]","8.00000","5.00000","12.00000",""
"wast5","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","","AGODHS201515","","4.3 [2.2-8.0]","4.00000","2.00000","8.00000",""
"wast5","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","","ARGMICS201105","","No data","","","","Not available."
"wast5","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","","ARGMICS201106","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","","ARMDHS200010","","3.4 [1.2-9.6]","3.00000","1.00000","10.00000",""
"wast5","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","","ARMDHS200011","","2.9 [1.2-6.8]","3.00000","1.00000","7.00000",""
"wast5","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","","ARMDHS200510","","24.4 [10.4-47.4]","24.00000","10.00000","47.00000",""
"wast5","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","","ARMDHS200511","","5.9 [2.6-13.2]","6.00000","3.00000","13.00000",""
"wast5","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","","ARMDHS201010","","3.2 [0.4-19.9]","3.00000","0.00000","20.00000",""
"wast5","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","","ARMDHS201011","","2.5 [0.9-6.3]","2.00000","1.00000","6.00000",""
"wast5","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","","ARMDHS201511","","1.4 [0.4-4.5]","1.00000","0.00000","4.00000",""
"wast5","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","","AZEDHS200607","","3.5 [1.5-8.0]","3.00000","1.00000","8.00000",""
"wast5","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","","AZEDHS200608","","4.4 [1.9-9.9]","4.00000","2.00000","10.00000",""
"wast5","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","","AZEDHS200609","","5.1 [2.5-10.4]","5.00000","2.00000","10.00000",""
"wast5","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","","BGDDHS199301","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","","BGDDHS199302","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","","","","BGDDHS199605","","19.9 [17.4-22.7]","20.00000","17.00000","23.00000",""
"wast5","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","","","","BGDDHS199606","","23.1 [18.5-28.5]","23.00000","19.00000","28.00000",""
"wast5","EQ_MICS","PUBLISHED","2006","SEAR","BGD","","","","","","BGDMICS200602","","No data","","","","Not available."
"wast5","EQ_MICS","PUBLISHED","2006","SEAR","BGD","","","","","","BGDMICS200603","","No data","","","","Not available."
"wast5","EQ_MICS","PUBLISHED","2006","SEAR","BGD","","","","","","BGDMICS200604","","No data","","","","Not available."
"wast5","EQ_MICS","PUBLISHED","2006","SEAR","BGD","","","","","","BGDMICS200605","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","","","","BGDDHS201105","","16.6 [13.2-20.5]","17.00000","13.00000","21.00000",""
"wast5","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","","","","BGDDHS201106","","13.1 [10.7-15.9]","13.00000","11.00000","16.00000",""
"wast5","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","","","","BGDDHS201107","","18.6 [16.2-21.3]","19.00000","16.00000","21.00000",""
"wast5","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","","","BGDMICS201202","","9.2 [8.0-10.6]","9.00000","8.00000","11.00000",""
"wast5","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","","","BGDMICS201203","","9.2 [8.0-10.4]","9.00000","8.00000","10.00000",""
"wast5","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","","","BGDMICS201204","","10.0 [8.8-11.4]","10.00000","9.00000","11.00000",""
"wast5","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","","","BGDMICS201205","","9.1 [7.7-10.6]","9.00000","8.00000","11.00000",""
"wast5","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","","","BGDDHS201401","","18.0 [15.2-21.3]","18.00000","15.00000","21.00000",""
"wast5","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","","","BGDDHS201402","","15.5 [13.4-17.8]","16.00000","13.00000","18.00000",""
"wast5","EQ_MICS","PUBLISHED","2012","AMR","BRB","","","","","","BRBMICS201201","","5.5 [2.4-12.1]","6.00000","2.00000","12.00000",""
"wast5","EQ_MICS","PUBLISHED","2012","AMR","BRB","","","","","","BRBMICS201202","","10.0 [5.9-16.5]","10.00000","6.00000","16.00000",""
"wast5","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","","","BLRMICS200501","","1.6 [0.8-3.3]","2.00000","1.00000","3.00000",""
"wast5","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","","","BLRMICS200502","","2.2 [0.7-6.5]","2.00000","1.00000","6.00000",""
"wast5","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","","","BLZMICS200601","","4.0 [1.9-8.3]","4.00000","2.00000","8.00000",""
"wast5","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","","","BLZMICS200602","","2.2 [0.6-7.6]","2.00000","1.00000","8.00000",""
"wast5","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","","","BLZMICS200603","","1.9 [0.4-8.6]","2.00000","0.00000","9.00000",""
"wast5","EQ_MICS","PUBLISHED","2011","AMR","BLZ","","","","","","BLZMICS201101","","4.2 [1.7-10.1]","4.00000","2.00000","10.00000",""
"wast5","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","","","BENDHS199601","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","","","BENDHS199602","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2001","AFR","BEN","","","","","","BENDHS200104","","6.9 [5.2-9.2]","7.00000","5.00000","9.00000",""
"wast5","EQ_DHS","PUBLISHED","2001","AFR","BEN","","","","","","BENDHS200105","","8.0 [6.4-10.0]","8.00000","6.00000","10.00000",""
"wast5","EQ_DHS","PUBLISHED","2001","AFR","BEN","","","","","","BENDHS200106","","9.2 [7.7-11.0]","9.00000","8.00000","11.00000",""
"wast5","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","","","BENDHS200602","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","","","BENDHS200603","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","","","BENDHS200604","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","","","BENDHS200605","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","","","BENDHS201112","","No data","","","","Not available."
"wast5","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","","","BENMICS201404","","6.8 [4.8-9.5]","7.00000","5.00000","10.00000",""
"wast5","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","","","BENMICS201405","","2.3 [1.4-3.9]","2.00000","1.00000","4.00000",""
"wast5","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","","","BENMICS201406","","2.2 [1.5-3.3]","2.00000","1.00000","3.00000",""
"wast5","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","","","BENMICS201407","","4.9 [3.8-6.3]","5.00000","4.00000","6.00000",""
"wast5","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","","BTNMICS201004","","3.2 [0.9-11.3]","3.00000","1.00000","11.00000",""
"wast5","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","","BTNMICS201005","","3.3 [1.9-5.6]","3.00000","2.00000","6.00000",""
"wast5","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","","BTNMICS201006","","4.3 [2.3-7.9]","4.00000","2.00000","8.00000",""
"wast5","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","","BTNMICS201007","","5.5 [3.4-8.9]","6.00000","3.00000","9.00000",""
"wast5","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","","BTNMICS201020","","8.8 [5.9-12.9]","9.00000","6.00000","13.00000",""
"wast5","EQ_DHS","PUBLISHED","1994","AMR","BOL","","","","","","BOLDHS199401","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","","BOLDHS199805","","2.9 [1.9-4.4]","3.00000","2.00000","4.00000",""
"wast5","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","","BOLDHS199806","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","","BOLDHS199806","","0.6 [0.2-1.7]","1.00000","0.00000","2.00000",""
"wast5","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","","BOLDHS199807","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","","BOLDHS200304","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","","BOLDHS200304","","0.9 [0.4-2.0]","1.00000","0.00000","2.00000",""
"wast5","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","","BOLDHS200305","","1.0 [0.5-2.0]","1.00000","1.00000","2.00000",""
"wast5","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","","BOLDHS200305","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","","BOLDHS200803","","0.8 [0.5-1.5]","1.00000","0.00000","2.00000",""
"wast5","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","","BOLDHS200803","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","","BOLDHS200804","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","","BOLDHS200804","","1.9 [1.0-3.5]","2.00000","1.00000","3.00000",""
"wast5","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","","","BIHMICS200601","","No data","","","","Not available."
"wast5","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","","","BIHMICS200601","","4.8 [3.4-6.8]","5.00000","3.00000","7.00000",""
"wast5","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","","","BIHMICS201102","","No data","","","","Not available."
"wast5","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","","","BIHMICS201102","","1.7 [0.9-3.0]","2.00000","1.00000","3.00000",""
"wast5","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","","","BIHMICS201103","","No data","","","","Not available."
"wast5","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","","","BIHMICS201103","","1.3 [0.2-9.8]","1.00000","0.00000","10.00000",""
"wast5","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","","BWAMICS200006","","5.4 [2.6-11.0]","5.00000","3.00000","11.00000",""
"wast5","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","","BWAMICS200007","","4.1 [2.4-7.1]","4.00000","2.00000","7.00000",""
"wast5","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","","BWAMICS200008","","5.2 [2.0-13.0]","5.00000","2.00000","13.00000",""
"wast5","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","","BWAMICS200009","","1.9 [0.5-7.2]","2.00000","0.00000","7.00000",""
"wast5","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","","","BFADHS199801","","10.8 [7.9-14.5]","11.00000","8.00000","15.00000",""
"wast5","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","","","BFADHS199802","","18.6 [15.9-21.6]","19.00000","16.00000","22.00000",""
"wast5","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","","","BFADHS199802","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","","","BFADHS199803","","15.6 [13.8-17.5]","16.00000","14.00000","18.00000",""
"wast5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","","BFADHS200305","","35.8 [31.4-40.6]","36.00000","31.00000","41.00000",""
"wast5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","","BFADHS200305","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","","BFADHS200306","","24.1 [20.1-28.6]","24.00000","20.00000","29.00000",""
"wast5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","","BFADHS200306","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","","BFADHS200313","","20.8 [17.0-25.2]","21.00000","17.00000","25.00000",""
"wast5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","","BFADHS200313","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","","BFADHS200314","","24.4 [20.6-28.7]","24.00000","21.00000","29.00000",""
"wast5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","","BFADHS200314","","No data","","","","Not available."
"wast5","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","","BFAMICS200606","","16.6 [10.7-24.7]","17.00000","11.00000","25.00000",""
"wast5","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","","BFAMICS200606","","No data","","","","Not available."
"wast5","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","","BFAMICS200607","","19.6 [15.4-24.5]","20.00000","15.00000","25.00000",""
"wast5","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","","BFAMICS200607","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","","BFADHS201008","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","","BFADHS201008","","11.1 [8.5-14.4]","11.00000","8.00000","14.00000",""
"wast5","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","","BFADHS201009","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","","BFADHS201009","","17.5 [14.4-21.1]","17.00000","14.00000","21.00000",""
"wast5","EQ_MICS","PUBLISHED","2000","AFR","BDI","","","","","","BDIMICS200005","","7.8 [5.6-10.8]","8.00000","6.00000","11.00000",""
"wast5","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","","","BDIMICS200501","","No data","","","","Not available."
"wast5","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","","","BDIMICS200502","","No data","","","","Not available."
"wast5","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","","","BDIMICS200503","","No data","","","","Not available."
"wast5","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","","","BDIMICS200504","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","","BDIDHS201607","","3.4 [1.7-6.4]","3.00000","2.00000","6.00000",""
"wast5","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","","BDIDHS201608","","8.1 [5.3-12.1]","8.00000","5.00000","12.00000",""
"wast5","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","","BDIDHS201609","","7.4 [4.6-11.7]","7.00000","5.00000","12.00000",""
"wast5","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","","BDIDHS201610","","7.4 [4.8-11.3]","7.00000","5.00000","11.00000",""
"wast5","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","","","CPVRHS199803","","No data","","","","Not available."
"wast5","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","","","CPVRHS199804","","No data","","","","Not available."
"wast5","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","","","CPVRHS199805","","No data","","","","Not available."
"wast5","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","","","CPVRHS199806","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","","KHMDHS200004","","10.1 [6.6-15.2]","10.00000","7.00000","15.00000",""
"wast5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","","KHMDHS200005","","18.2 [12.7-25.4]","18.00000","13.00000","25.00000",""
"wast5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","","KHMDHS200006","","28.2 [21.9-35.5]","28.00000","22.00000","36.00000",""
"wast5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","","KHMDHS200007","","11.9 [7.4-18.6]","12.00000","7.00000","19.00000",""
"wast5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","","KHMDHS200021","","16.4 [9.4-27.0]","16.00000","9.00000","27.00000",""
"wast5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","","KHMDHS200022","","22.4 [16.5-29.5]","22.00000","17.00000","29.00000",""
"wast5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","","KHMDHS200023","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","","KHMDHS200024","","No data","","","","Not available."
"wast5","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","","KHMDHS200506","","7.1 [4.3-11.5]","7.00000","4.00000","11.00000",""
"wast5","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","","KHMDHS200507","","4.7 [2.2-9.7]","5.00000","2.00000","10.00000",""
"wast5","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","","KHMDHS200508","","11.0 [7.4-16.1]","11.00000","7.00000","16.00000",""
"wast5","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","","KHMDHS200509","","5.7 [3.3-9.7]","6.00000","3.00000","10.00000",""
"wast5","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","","KHMDHS201012","","19.0 [12.5-27.7]","19.00000","13.00000","28.00000",""
"wast5","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","","KHMDHS201013","","10.8 [6.6-17.4]","11.00000","7.00000","17.00000",""
"wast5","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","","KHMDHS201014","","7.4 [4.6-11.8]","7.00000","5.00000","12.00000",""
