"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","ALB","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","AND","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","AND","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","AGO","SA_BEER","Yes","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","ARM","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","SEAR","BGD","SA_BEER","Yes","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","SEAR","BGD","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","BEN","SA_WINE","Yes","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","BWA","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AMR","BRA","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","BFA","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AMR","CAN","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","CPV","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","CPV","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","CAF","SA_BEER","Yes","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","WPR","CHN","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","WPR","CHN","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","COM","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","COM","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","COM","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","COG","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","COG","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","WPR","COK","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","WPR","COK","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AMR","CRI","SA_WINE","Yes","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AMR","CRI","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","CIV","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","CYP","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","CZE","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","COD","SA_BEER","Yes","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","DNK","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AMR","DMA","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AMR","SLV","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","GNQ","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","ERI","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","ERI","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","EST","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","ETH","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","WPR","FJI","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","WPR","FJI","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","FRA","SA_BEER","Yes","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","GMB","SA_WINE","Yes","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","DEU","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","GHA","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","GRC","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","GRC","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AMR","GRD","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","GIN","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","GIN","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","GNB","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","GNB","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AMR","GUY","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AMR","HND","SA_BEER","Yes","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AMR","HND","SA_WINE","Yes","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","ISL","SA_WINE","Yes","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","SEAR","IND","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","SEAR","IDN","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","ISR","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","ITA","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AMR","JAM","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","WPR","JPN","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EMR","JOR","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","KEN","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","KEN","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","KGZ","SA_WINE","Yes","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","WPR","LAO","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","LSO","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","LUX","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","LUX","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","WPR","MYS","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","WPR","MYS","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","MUS","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","MUS","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","MUS","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","MCO","SA_BEER","Yes","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","MCO","SA_WINE","Yes","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","WPR","MNG","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","MNE","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","MNE","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","MOZ","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","MOZ","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","MOZ","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","SEAR","MMR","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","NAM","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","NAM","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","SEAR","NPL","SA_BEER","Yes","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","SEAR","NPL","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","NLD","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","WPR","NZL","SA_BEER","Yes","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AMR","NIC","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AMR","NIC","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_WINE","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","AFR","NGA","SA_BEER","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","NOR","SA_WINE","Yes","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EUR","NOR","SA_SPIRITS","No","","","",""
"SA_0000001731_ARCHIVED","PUBLISHED","2012","EMR","PAK","SA_BEER","No","","","",""
