"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","ENVCAUSE","Display Value","Numeric","Low","High","Comments"
"AIR_9","PUBLISHED","2016","EMR","AFG","MLE","ENVCAUSE113","763 [659–875]","763.22986","658.87598","875.39331",""
"AIR_9","PUBLISHED","2016","EMR","AFG","BTSX","ENVCAUSE114","254 [218–291]","254.07578","218.02545","290.88608",""
"AIR_9","PUBLISHED","2016","EUR","BIH","FMLE","ENVCAUSE113","699 [539–858]","699.20581","538.62408","858.08862",""
"AIR_9","PUBLISHED","2016","EUR","BIH","MLE","ENVCAUSE114","471 [371–590]","470.51187","370.57645","590.36627",""
"AIR_9","PUBLISHED","2016","AMR","BLZ","BTSX","ENVCAUSE113","259 [211–305]","258.67352","211.20583","305.01627",""
"AIR_9","PUBLISHED","2016","AMR","BOL","MLE","ENVCAUSE039","454 [250–693]","454.41705","249.65520","693.21088",""
"AIR_9","PUBLISHED","2016","AMR","BOL","MLE","ENVCAUSE068","10 [5–16]","10.19248","5.49816","15.81071",""
"AIR_9","PUBLISHED","2016","AMR","BRA","BTSX","ENVCAUSE068","26 [12–44]","25.91209","12.42470","43.55353",""
"AIR_9","PUBLISHED","2016","AMR","BRB","FMLE","ENVCAUSE039","272 [156–400]","272.20920","155.88150","400.40958",""
"AIR_9","PUBLISHED","2016","AMR","BRB","MLE","ENVCAUSE114","281 [220–353]","280.66418","220.12634","353.34473",""
"AIR_9","PUBLISHED","2016","WPR","BRN","FMLE","ENVCAUSE104","0 [0–0]","0.00000","0.00000","0.00000",""
"AIR_9","PUBLISHED","2016","WPR","BRN","BTSX","ENVCAUSE114","54 [32–80]","53.52532","32.49020","80.17437",""
"AIR_9","PUBLISHED","2016","SEAR","BTN","BTSX","ENVCAUSE113","720 [615–829]","719.56079","615.29456","828.91327",""
"AIR_9","PUBLISHED","2016","AFR","BWA","MLE","ENVCAUSE039","412 [238–604]","411.86392","237.57381","603.83325",""
"AIR_9","PUBLISHED","2016","AFR","CAF","BTSX","ENVCAUSE039","2531 [1930–3164]","2531.06274","1930.00012","3164.47803",""
"AIR_9","PUBLISHED","2016","AFR","CAF","BTSX","ENVCAUSE068","6 [4–9]","6.43139","4.06908","8.93521",""
"AIR_9","PUBLISHED","2016","AMR","CAN","MLE","ENVCAUSE114","36 [21–63]","35.87213","21.18098","63.49978",""
