"GHO","PUBLISHSTATE","YEAR","REGION","Display Value","Numeric","Low","High","Comments"
"SA_0000001826","PUBLISHED","2016","AFR","26.2 [18.5-41.3]","26.20000","","",""
"SA_0000001826","PUBLISHED","2016","AMR","33.4 [23.4-48.8]","33.40000","","",""
"SA_0000001826","PUBLISHED","2016","EMR","1.7 [0.9-3.5]","1.70000","","",""
"SA_0000001826","PUBLISHED","2016","EUR","37.7 [31.4-46.8]","37.70000","","",""
"SA_0000001826","PUBLISHED","2016","GLOBAL","26.6 [18.8-39.9]","26.60000","","",""
"SA_0000001826","PUBLISHED","2016","SEAR","26.8 [17.4-40]","26.80000","","",""
"SA_0000001826","PUBLISHED","2016","WPR","30.5 [21.6-46.6]","30.50000","","",""
