"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"NCD_GLUC_02","PUBLISHED","1991","EUR","ESP","AGE25-PLUS","FMLE","5.2 [4.9-5.5]","5.20000","4.90000","5.50000",""
"NCD_GLUC_02","PUBLISHED","1998","EUR","ESP","AGE25-PLUS","FMLE","5.3 [5.1-5.6]","5.30000","5.10000","5.60000",""
"NCD_GLUC_02","PUBLISHED","2000","EUR","ESP","AGE25-PLUS","FMLE","5.4 [5.1-5.6]","5.40000","5.10000","5.60000",""
"NCD_GLUC_02","PUBLISHED","2005","EUR","ESP","AGE25-PLUS","FMLE","5.5 [5.2-5.8]","5.50000","5.20000","5.80000",""
"NCD_GLUC_02","PUBLISHED","2007","EUR","ESP","AGE25-PLUS","FMLE","5.6 [5.2-6.0]","5.60000","5.20000","6.00000",""
"NCD_GLUC_02","PUBLISHED","1984","SEAR","LKA","AGE25-PLUS","FMLE","5.2 [4.5-5.9]","5.20000","4.50000","5.90000",""
"NCD_GLUC_02","PUBLISHED","1986","SEAR","LKA","AGE25-PLUS","FMLE","5.3 [4.6-5.9]","5.30000","4.60000","5.90000",""
"NCD_GLUC_02","PUBLISHED","1993","SEAR","LKA","AGE25-PLUS","FMLE","5.3 [4.8-5.9]","5.30000","4.80000","5.90000",""
"NCD_GLUC_02","PUBLISHED","1995","SEAR","LKA","AGE25-PLUS","FMLE","5.3 [4.8-5.8]","5.30000","4.80000","5.80000",""
"NCD_GLUC_02","PUBLISHED","2000","SEAR","LKA","AGE25-PLUS","FMLE","5.4 [4.9-5.8]","5.40000","4.90000","5.80000",""
"NCD_GLUC_02","PUBLISHED","2002","SEAR","LKA","AGE25-PLUS","FMLE","5.4 [5.0-5.7]","5.40000","5.00000","5.70000",""
"NCD_GLUC_02","PUBLISHED","2009","SEAR","LKA","AGE25-PLUS","FMLE","5.3 [4.8-5.9]","5.30000","4.80000","5.90000",""
"NCD_GLUC_02","PUBLISHED","1981","EMR","SDN","AGE25-PLUS","FMLE","4.9 [3.9-5.8]","4.90000","3.90000","5.80000",""
"NCD_GLUC_02","PUBLISHED","1988","EMR","SDN","AGE25-PLUS","FMLE","5.0 [4.3-5.6]","5.00000","4.30000","5.60000",""
"NCD_GLUC_02","PUBLISHED","1990","EMR","SDN","AGE25-PLUS","FMLE","5.0 [4.3-5.7]","5.00000","4.30000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1995","EMR","SDN","AGE25-PLUS","FMLE","5.1 [4.4-5.8]","5.10000","4.40000","5.80000",""
"NCD_GLUC_02","PUBLISHED","1997","EMR","SDN","AGE25-PLUS","FMLE","5.1 [4.4-5.8]","5.10000","4.40000","5.80000",""
"NCD_GLUC_02","PUBLISHED","1999","EMR","SDN","AGE25-PLUS","FMLE","5.1 [4.5-5.8]","5.10000","4.50000","5.80000",""
"NCD_GLUC_02","PUBLISHED","2004","EMR","SDN","AGE25-PLUS","FMLE","5.1 [4.4-5.8]","5.10000","4.40000","5.80000",""
"NCD_GLUC_02","PUBLISHED","2006","EMR","SDN","AGE25-PLUS","FMLE","5.1 [4.3-5.9]","5.10000","4.30000","5.90000",""
"NCD_GLUC_02","PUBLISHED","1983","AMR","SUR","AGE25-PLUS","FMLE","5.2 [4.4-6.1]","5.20000","4.40000","6.10000",""
"NCD_GLUC_02","PUBLISHED","1985","AMR","SUR","AGE25-PLUS","FMLE","5.3 [4.5-6.0]","5.30000","4.50000","6.00000",""
"NCD_GLUC_02","PUBLISHED","1990","AMR","SUR","AGE25-PLUS","FMLE","5.3 [4.6-5.9]","5.30000","4.60000","5.90000",""
"NCD_GLUC_02","PUBLISHED","1992","AMR","SUR","AGE25-PLUS","FMLE","5.3 [4.7-5.9]","5.30000","4.70000","5.90000",""
"NCD_GLUC_02","PUBLISHED","1994","AMR","SUR","AGE25-PLUS","FMLE","5.3 [4.7-6.0]","5.30000","4.70000","6.00000",""
"NCD_GLUC_02","PUBLISHED","1999","AMR","SUR","AGE25-PLUS","FMLE","5.4 [4.8-6.1]","5.40000","4.80000","6.10000",""
"NCD_GLUC_02","PUBLISHED","2001","AMR","SUR","AGE25-PLUS","FMLE","5.5 [4.9-6.2]","5.50000","4.90000","6.20000",""
"NCD_GLUC_02","PUBLISHED","2008","AMR","SUR","AGE25-PLUS","FMLE","5.8 [4.9-6.7]","5.80000","4.90000","6.70000",""
"NCD_GLUC_02","PUBLISHED","1980","AFR","SWZ","AGE25-PLUS","FMLE","5.3 [4.2-6.3]","5.30000","4.20000","6.30000",""
"NCD_GLUC_02","PUBLISHED","1985","AFR","SWZ","AGE25-PLUS","FMLE","5.3 [4.5-6.1]","5.30000","4.50000","6.10000",""
"NCD_GLUC_02","PUBLISHED","1987","AFR","SWZ","AGE25-PLUS","FMLE","5.3 [4.6-6.1]","5.30000","4.60000","6.10000",""
"NCD_GLUC_02","PUBLISHED","1989","AFR","SWZ","AGE25-PLUS","FMLE","5.4 [4.6-6.0]","5.40000","4.60000","6.00000",""
"NCD_GLUC_02","PUBLISHED","1994","AFR","SWZ","AGE25-PLUS","FMLE","5.4 [4.7-6.1]","5.40000","4.70000","6.10000",""
"NCD_GLUC_02","PUBLISHED","1996","AFR","SWZ","AGE25-PLUS","FMLE","5.4 [4.7-6.1]","5.40000","4.70000","6.10000",""
"NCD_GLUC_02","PUBLISHED","2003","AFR","SWZ","AGE25-PLUS","FMLE","5.5 [4.8-6.3]","5.50000","4.80000","6.30000",""
"NCD_GLUC_02","PUBLISHED","2005","AFR","SWZ","AGE25-PLUS","FMLE","5.5 [4.8-6.3]","5.50000","4.80000","6.30000",""
"NCD_GLUC_02","PUBLISHED","1982","EUR","SWE","AGE25-PLUS","FMLE","5.5 [4.8-6.1]","5.50000","4.80000","6.10000",""
"NCD_GLUC_02","PUBLISHED","1984","EUR","SWE","AGE25-PLUS","FMLE","5.5 [5.0-6.0]","5.50000","5.00000","6.00000",""
"NCD_GLUC_02","PUBLISHED","1989","EUR","SWE","AGE25-PLUS","FMLE","5.5 [5.1-5.8]","5.50000","5.10000","5.80000",""
"NCD_GLUC_02","PUBLISHED","1991","EUR","SWE","AGE25-PLUS","FMLE","5.5 [5.2-5.8]","5.50000","5.20000","5.80000",""
"NCD_GLUC_02","PUBLISHED","1998","EUR","SWE","AGE25-PLUS","FMLE","5.4 [5.0-5.7]","5.40000","5.00000","5.70000",""
"NCD_GLUC_02","PUBLISHED","2000","EUR","SWE","AGE25-PLUS","FMLE","5.4 [5.0-5.7]","5.40000","5.00000","5.70000",""
"NCD_GLUC_02","PUBLISHED","2007","EUR","SWE","AGE25-PLUS","FMLE","5.3 [4.7-6.0]","5.30000","4.70000","6.00000",""
"NCD_GLUC_02","PUBLISHED","2009","EUR","SWE","AGE25-PLUS","FMLE","5.3 [4.5-6.1]","5.30000","4.50000","6.10000",""
"NCD_GLUC_02","PUBLISHED","1984","EUR","CHE","AGE25-PLUS","FMLE","5.0 [4.3-5.8]","5.00000","4.30000","5.80000",""
"NCD_GLUC_02","PUBLISHED","1986","EUR","CHE","AGE25-PLUS","FMLE","5.1 [4.4-5.7]","5.10000","4.40000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1993","EUR","CHE","AGE25-PLUS","FMLE","5.1 [4.6-5.7]","5.10000","4.60000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1995","EUR","CHE","AGE25-PLUS","FMLE","5.2 [4.6-5.7]","5.20000","4.60000","5.70000",""
"NCD_GLUC_02","PUBLISHED","2002","EUR","CHE","AGE25-PLUS","FMLE","5.2 [4.8-5.7]","5.20000","4.80000","5.70000",""
"NCD_GLUC_02","PUBLISHED","2004","EUR","CHE","AGE25-PLUS","FMLE","5.2 [4.8-5.7]","5.20000","4.80000","5.70000",""
"NCD_GLUC_02","PUBLISHED","2009","EUR","CHE","AGE25-PLUS","FMLE","5.3 [4.6-5.9]","5.30000","4.60000","5.90000",""
"NCD_GLUC_02","PUBLISHED","1981","EMR","SYR","AGE25-PLUS","FMLE","5.2 [4.3-6.1]","5.20000","4.30000","6.10000",""
"NCD_GLUC_02","PUBLISHED","1988","EMR","SYR","AGE25-PLUS","FMLE","5.3 [4.7-6.0]","5.30000","4.70000","6.00000",""
"NCD_GLUC_02","PUBLISHED","1990","EMR","SYR","AGE25-PLUS","FMLE","5.4 [4.7-6.0]","5.40000","4.70000","6.00000",""
"NCD_GLUC_02","PUBLISHED","1997","EMR","SYR","AGE25-PLUS","FMLE","5.5 [4.9-6.1]","5.50000","4.90000","6.10000",""
"NCD_GLUC_02","PUBLISHED","1999","EMR","SYR","AGE25-PLUS","FMLE","5.6 [5.0-6.2]","5.60000","5.00000","6.20000",""
"NCD_GLUC_02","PUBLISHED","2004","EMR","SYR","AGE25-PLUS","FMLE","5.6 [5.0-6.3]","5.60000","5.00000","6.30000",""
"NCD_GLUC_02","PUBLISHED","2006","EMR","SYR","AGE25-PLUS","FMLE","5.6 [4.9-6.4]","5.60000","4.90000","6.40000",""
"NCD_GLUC_02","PUBLISHED","1983","EUR","TJK","AGE25-PLUS","FMLE","5.1 [4.3-6.0]","5.10000","4.30000","6.00000",""
"NCD_GLUC_02","PUBLISHED","1985","EUR","TJK","AGE25-PLUS","FMLE","5.2 [4.4-5.9]","5.20000","4.40000","5.90000",""
"NCD_GLUC_02","PUBLISHED","1992","EUR","TJK","AGE25-PLUS","FMLE","5.2 [4.5-5.8]","5.20000","4.50000","5.80000",""
"NCD_GLUC_02","PUBLISHED","1994","EUR","TJK","AGE25-PLUS","FMLE","5.2 [4.5-5.8]","5.20000","4.50000","5.80000",""
"NCD_GLUC_02","PUBLISHED","1999","EUR","TJK","AGE25-PLUS","FMLE","5.2 [4.6-5.9]","5.20000","4.60000","5.90000",""
"NCD_GLUC_02","PUBLISHED","2001","EUR","TJK","AGE25-PLUS","FMLE","5.2 [4.6-5.9]","5.20000","4.60000","5.90000",""
"NCD_GLUC_02","PUBLISHED","2008","EUR","TJK","AGE25-PLUS","FMLE","5.3 [4.5-6.2]","5.30000","4.50000","6.20000",""
"NCD_GLUC_02","PUBLISHED","1980","AFR","TZA","AGE25-PLUS","FMLE","5.1 [4.3-5.9]","5.10000","4.30000","5.90000",""
"NCD_GLUC_02","PUBLISHED","1987","AFR","TZA","AGE25-PLUS","FMLE","5.2 [4.9-5.6]","5.20000","4.90000","5.60000",""
"NCD_GLUC_02","PUBLISHED","1989","AFR","TZA","AGE25-PLUS","FMLE","5.3 [5.0-5.6]","5.30000","5.00000","5.60000",""
"NCD_GLUC_02","PUBLISHED","1994","AFR","TZA","AGE25-PLUS","FMLE","5.3 [5.0-5.6]","5.30000","5.00000","5.60000",""
"NCD_GLUC_02","PUBLISHED","1996","AFR","TZA","AGE25-PLUS","FMLE","5.3 [5.0-5.6]","5.30000","5.00000","5.60000",""
"NCD_GLUC_02","PUBLISHED","2003","AFR","TZA","AGE25-PLUS","FMLE","5.3 [4.8-5.7]","5.30000","4.80000","5.70000",""
"NCD_GLUC_02","PUBLISHED","2005","AFR","TZA","AGE25-PLUS","FMLE","5.3 [4.7-5.8]","5.30000","4.70000","5.80000",""
"NCD_GLUC_02","PUBLISHED","1982","SEAR","THA","AGE25-PLUS","FMLE","5.1 [4.7-5.6]","5.10000","4.70000","5.60000",""
"NCD_GLUC_02","PUBLISHED","1984","SEAR","THA","AGE25-PLUS","FMLE","5.2 [4.8-5.6]","5.20000","4.80000","5.60000",""
"NCD_GLUC_02","PUBLISHED","1989","SEAR","THA","AGE25-PLUS","FMLE","5.2 [4.9-5.5]","5.20000","4.90000","5.50000",""
"NCD_GLUC_02","PUBLISHED","1991","SEAR","THA","AGE25-PLUS","FMLE","5.2 [4.9-5.5]","5.20000","4.90000","5.50000",""
"NCD_GLUC_02","PUBLISHED","1993","SEAR","THA","AGE25-PLUS","FMLE","5.2 [5.0-5.5]","5.20000","5.00000","5.50000",""
"NCD_GLUC_02","PUBLISHED","1998","SEAR","THA","AGE25-PLUS","FMLE","5.3 [5.0-5.6]","5.30000","5.00000","5.60000",""
"NCD_GLUC_02","PUBLISHED","2000","SEAR","THA","AGE25-PLUS","FMLE","5.3 [5.0-5.5]","5.30000","5.00000","5.50000",""
"NCD_GLUC_02","PUBLISHED","2007","SEAR","THA","AGE25-PLUS","FMLE","5.1 [4.9-5.4]","5.10000","4.90000","5.40000",""
"NCD_GLUC_02","PUBLISHED","2009","SEAR","THA","AGE25-PLUS","FMLE","5.1 [4.7-5.5]","5.10000","4.70000","5.50000",""
"NCD_GLUC_02","PUBLISHED","1984","AFR","GMB","AGE25-PLUS","FMLE","5.0 [4.3-5.7]","5.00000","4.30000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1986","AFR","GMB","AGE25-PLUS","FMLE","5.1 [4.4-5.7]","5.10000","4.40000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1988","AFR","GMB","AGE25-PLUS","FMLE","5.1 [4.5-5.7]","5.10000","4.50000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1993","AFR","GMB","AGE25-PLUS","FMLE","5.2 [4.8-5.7]","5.20000","4.80000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1995","AFR","GMB","AGE25-PLUS","FMLE","5.3 [4.8-5.7]","5.30000","4.80000","5.70000",""
"NCD_GLUC_02","PUBLISHED","2002","AFR","GMB","AGE25-PLUS","FMLE","5.4 [4.9-5.9]","5.40000","4.90000","5.90000",""
"NCD_GLUC_02","PUBLISHED","2004","AFR","GMB","AGE25-PLUS","FMLE","5.5 [4.9-6.0]","5.50000","4.90000","6.00000",""
"NCD_GLUC_02","PUBLISHED","2009","AFR","GMB","AGE25-PLUS","FMLE","5.6 [4.7-6.4]","5.60000","4.70000","6.40000",""
"NCD_GLUC_02","PUBLISHED","1981","AFR","TGO","AGE25-PLUS","FMLE","4.8 [3.8-5.8]","4.80000","3.80000","5.80000",""
"NCD_GLUC_02","PUBLISHED","1983","AFR","TGO","AGE25-PLUS","FMLE","4.8 [4.0-5.7]","4.80000","4.00000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1988","AFR","TGO","AGE25-PLUS","FMLE","4.9 [4.2-5.6]","4.90000","4.20000","5.60000",""
"NCD_GLUC_02","PUBLISHED","1990","AFR","TGO","AGE25-PLUS","FMLE","5.0 [4.3-5.6]","5.00000","4.30000","5.60000",""
"NCD_GLUC_02","PUBLISHED","1997","AFR","TGO","AGE25-PLUS","FMLE","5.1 [4.4-5.7]","5.10000","4.40000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1999","AFR","TGO","AGE25-PLUS","FMLE","5.1 [4.5-5.8]","5.10000","4.50000","5.80000",""
"NCD_GLUC_02","PUBLISHED","2006","AFR","TGO","AGE25-PLUS","FMLE","5.2 [4.5-6.0]","5.20000","4.50000","6.00000",""
"NCD_GLUC_02","PUBLISHED","2008","AFR","TGO","AGE25-PLUS","FMLE","5.2 [4.4-6.1]","5.20000","4.40000","6.10000",""
"NCD_GLUC_02","PUBLISHED","1983","WPR","TON","AGE25-PLUS","FMLE","5.3 [4.5-6.1]","5.30000","4.50000","6.10000",""
"NCD_GLUC_02","PUBLISHED","1985","WPR","TON","AGE25-PLUS","FMLE","5.4 [4.7-6.0]","5.40000","4.70000","6.00000",""
"NCD_GLUC_02","PUBLISHED","1992","WPR","TON","AGE25-PLUS","FMLE","5.5 [5.0-6.0]","5.50000","5.00000","6.00000",""
"NCD_GLUC_02","PUBLISHED","1994","WPR","TON","AGE25-PLUS","FMLE","5.5 [5.1-6.0]","5.50000","5.10000","6.00000",""
"NCD_GLUC_02","PUBLISHED","2001","WPR","TON","AGE25-PLUS","FMLE","5.9 [5.5-6.2]","5.90000","5.50000","6.20000",""
"NCD_GLUC_02","PUBLISHED","2003","WPR","TON","AGE25-PLUS","FMLE","6.0 [5.7-6.4]","6.00000","5.70000","6.40000",""
"NCD_GLUC_02","PUBLISHED","2008","WPR","TON","AGE25-PLUS","FMLE","6.3 [5.8-7.0]","6.30000","5.80000","7.00000",""
"NCD_GLUC_02","PUBLISHED","1980","AMR","TTO","AGE25-PLUS","FMLE","5.2 [4.1-6.3]","5.20000","4.10000","6.30000",""
"NCD_GLUC_02","PUBLISHED","1987","AMR","TTO","AGE25-PLUS","FMLE","5.3 [4.5-6.0]","5.30000","4.50000","6.00000",""
"NCD_GLUC_02","PUBLISHED","1989","AMR","TTO","AGE25-PLUS","FMLE","5.3 [4.5-6.0]","5.30000","4.50000","6.00000",""
"NCD_GLUC_02","PUBLISHED","1980","WPR","FJI","AGE25-PLUS","FMLE","5.2 [4.8-5.6]","5.20000","4.80000","5.60000",""
"NCD_GLUC_02","PUBLISHED","1981","WPR","FJI","AGE25-PLUS","FMLE","5.2 [4.8-5.6]","5.20000","4.80000","5.60000",""
"NCD_GLUC_02","PUBLISHED","1982","WPR","FJI","AGE25-PLUS","FMLE","5.2 [4.8-5.6]","5.20000","4.80000","5.60000",""
"NCD_GLUC_02","PUBLISHED","1983","WPR","FJI","AGE25-PLUS","FMLE","5.2 [4.8-5.6]","5.20000","4.80000","5.60000",""
"NCD_GLUC_02","PUBLISHED","1997","WPR","FJI","AGE25-PLUS","FMLE","5.5 [5.0-5.9]","5.50000","5.00000","5.90000",""
"NCD_GLUC_02","PUBLISHED","1998","WPR","FJI","AGE25-PLUS","FMLE","5.5 [5.1-5.9]","5.50000","5.10000","5.90000",""
"NCD_GLUC_02","PUBLISHED","1999","WPR","FJI","AGE25-PLUS","FMLE","5.6 [5.2-6.0]","5.60000","5.20000","6.00000",""
"NCD_GLUC_02","PUBLISHED","2000","WPR","FJI","AGE25-PLUS","FMLE","5.6 [5.2-6.0]","5.60000","5.20000","6.00000",""
"NCD_GLUC_02","PUBLISHED","1983","EUR","FIN","AGE25-PLUS","FMLE","5.3 [4.7-5.8]","5.30000","4.70000","5.80000",""
"NCD_GLUC_02","PUBLISHED","1984","EUR","FIN","AGE25-PLUS","FMLE","5.3 [4.8-5.8]","5.30000","4.80000","5.80000",""
"NCD_GLUC_02","PUBLISHED","1985","EUR","FIN","AGE25-PLUS","FMLE","5.3 [4.8-5.7]","5.30000","4.80000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1986","EUR","FIN","AGE25-PLUS","FMLE","5.3 [4.9-5.7]","5.30000","4.90000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1987","EUR","FIN","AGE25-PLUS","FMLE","5.3 [4.9-5.7]","5.30000","4.90000","5.70000",""
"NCD_GLUC_02","PUBLISHED","2000","EUR","FIN","AGE25-PLUS","FMLE","5.4 [5.0-5.7]","5.40000","5.00000","5.70000",""
"NCD_GLUC_02","PUBLISHED","2001","EUR","FIN","AGE25-PLUS","FMLE","5.4 [5.0-5.7]","5.40000","5.00000","5.70000",""
"NCD_GLUC_02","PUBLISHED","2002","EUR","FIN","AGE25-PLUS","FMLE","5.4 [5.0-5.7]","5.40000","5.00000","5.70000",""
"NCD_GLUC_02","PUBLISHED","2003","EUR","FIN","AGE25-PLUS","FMLE","5.4 [5.0-5.7]","5.40000","5.00000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1987","EUR","FRA","AGE25-PLUS","FMLE","5.2 [4.7-5.7]","5.20000","4.70000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1988","EUR","FRA","AGE25-PLUS","FMLE","5.2 [4.8-5.7]","5.20000","4.80000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1989","EUR","FRA","AGE25-PLUS","FMLE","5.2 [4.8-5.7]","5.20000","4.80000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1990","EUR","FRA","AGE25-PLUS","FMLE","5.3 [4.8-5.7]","5.30000","4.80000","5.70000",""
"NCD_GLUC_02","PUBLISHED","2003","EUR","FRA","AGE25-PLUS","FMLE","5.2 [4.9-5.5]","5.20000","4.90000","5.50000",""
"NCD_GLUC_02","PUBLISHED","2004","EUR","FRA","AGE25-PLUS","FMLE","5.2 [4.9-5.5]","5.20000","4.90000","5.50000",""
"NCD_GLUC_02","PUBLISHED","2005","EUR","FRA","AGE25-PLUS","FMLE","5.2 [4.9-5.5]","5.20000","4.90000","5.50000",""
"NCD_GLUC_02","PUBLISHED","2006","EUR","FRA","AGE25-PLUS","FMLE","5.2 [4.8-5.6]","5.20000","4.80000","5.60000",""
"NCD_GLUC_02","PUBLISHED","2007","EUR","FRA","AGE25-PLUS","FMLE","5.2 [4.8-5.6]","5.20000","4.80000","5.60000",""
"NCD_GLUC_02","PUBLISHED","1990","AFR","GAB","AGE25-PLUS","FMLE","5.0 [4.2-5.7]","5.00000","4.20000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1991","AFR","GAB","AGE25-PLUS","FMLE","5.0 [4.2-5.7]","5.00000","4.20000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1992","AFR","GAB","AGE25-PLUS","FMLE","5.0 [4.2-5.8]","5.00000","4.20000","5.80000",""
"NCD_GLUC_02","PUBLISHED","1993","AFR","GAB","AGE25-PLUS","FMLE","5.0 [4.3-5.8]","5.00000","4.30000","5.80000",""
"NCD_GLUC_02","PUBLISHED","2007","AFR","GAB","AGE25-PLUS","FMLE","5.3 [4.4-6.2]","5.30000","4.40000","6.20000",""
"NCD_GLUC_02","PUBLISHED","2008","AFR","GAB","AGE25-PLUS","FMLE","5.3 [4.4-6.3]","5.30000","4.40000","6.30000",""
"NCD_GLUC_02","PUBLISHED","2009","AFR","GAB","AGE25-PLUS","FMLE","5.4 [4.3-6.4]","5.40000","4.30000","6.40000",""
"NCD_GLUC_02","PUBLISHED","1980","EUR","GEO","AGE25-PLUS","FMLE","5.3 [4.2-6.4]","5.30000","4.20000","6.40000",""
"NCD_GLUC_02","PUBLISHED","1994","EUR","GEO","AGE25-PLUS","FMLE","5.5 [4.8-6.1]","5.50000","4.80000","6.10000",""
"NCD_GLUC_02","PUBLISHED","1995","EUR","GEO","AGE25-PLUS","FMLE","5.5 [4.8-6.1]","5.50000","4.80000","6.10000",""
"NCD_GLUC_02","PUBLISHED","1996","EUR","GEO","AGE25-PLUS","FMLE","5.5 [4.8-6.2]","5.50000","4.80000","6.20000",""
"NCD_GLUC_02","PUBLISHED","1997","EUR","GEO","AGE25-PLUS","FMLE","5.5 [4.8-6.2]","5.50000","4.80000","6.20000",""
"NCD_GLUC_02","PUBLISHED","1980","EUR","DEU","AGE25-PLUS","FMLE","5.3 [4.4-6.3]","5.30000","4.40000","6.30000",""
"NCD_GLUC_02","PUBLISHED","1981","EUR","DEU","AGE25-PLUS","FMLE","5.3 [4.5-6.2]","5.30000","4.50000","6.20000",""
"NCD_GLUC_02","PUBLISHED","1982","EUR","DEU","AGE25-PLUS","FMLE","5.3 [4.6-6.2]","5.30000","4.60000","6.20000",""
"NCD_GLUC_02","PUBLISHED","1983","EUR","DEU","AGE25-PLUS","FMLE","5.3 [4.6-6.1]","5.30000","4.60000","6.10000",""
"NCD_GLUC_02","PUBLISHED","1984","EUR","DEU","AGE25-PLUS","FMLE","5.4 [4.7-6.1]","5.40000","4.70000","6.10000",""
"NCD_GLUC_02","PUBLISHED","1997","EUR","DEU","AGE25-PLUS","FMLE","5.4 [5.1-5.7]","5.40000","5.10000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1998","EUR","DEU","AGE25-PLUS","FMLE","5.4 [5.2-5.7]","5.40000","5.20000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1999","EUR","DEU","AGE25-PLUS","FMLE","5.4 [5.2-5.6]","5.40000","5.20000","5.60000",""
"NCD_GLUC_02","PUBLISHED","2000","EUR","DEU","AGE25-PLUS","FMLE","5.4 [5.2-5.6]","5.40000","5.20000","5.60000",""
"NCD_GLUC_02","PUBLISHED","1984","AFR","GHA","AGE25-PLUS","FMLE","5.0 [4.2-5.7]","5.00000","4.20000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1985","AFR","GHA","AGE25-PLUS","FMLE","5.0 [4.3-5.7]","5.00000","4.30000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1986","AFR","GHA","AGE25-PLUS","FMLE","5.0 [4.4-5.7]","5.00000","4.40000","5.70000",""
"NCD_GLUC_02","PUBLISHED","1987","AFR","GHA","AGE25-PLUS","FMLE","5.0 [4.4-5.7]","5.00000","4.40000","5.70000",""
"NCD_GLUC_02","PUBLISHED","2000","AFR","GHA","AGE25-PLUS","FMLE","5.3 [4.8-5.8]","5.30000","4.80000","5.80000",""
"NCD_GLUC_02","PUBLISHED","2001","AFR","GHA","AGE25-PLUS","FMLE","5.3 [4.8-5.8]","5.30000","4.80000","5.80000",""
"NCD_GLUC_02","PUBLISHED","2002","AFR","GHA","AGE25-PLUS","FMLE","5.3 [4.8-5.9]","5.30000","4.80000","5.90000",""
"NCD_GLUC_02","PUBLISHED","2003","AFR","GHA","AGE25-PLUS","FMLE","5.3 [4.8-5.9]","5.30000","4.80000","5.90000",""
"NCD_GLUC_02","PUBLISHED","2004","AFR","GHA","AGE25-PLUS","FMLE","5.4 [4.8-6.0]","5.40000","4.80000","6.00000",""
"NCD_GLUC_02","PUBLISHED","1987","EUR","GRC","AGE25-PLUS","FMLE","5.4 [4.7-6.0]","5.40000","4.70000","6.00000",""
"NCD_GLUC_02","PUBLISHED","1988","EUR","GRC","AGE25-PLUS","FMLE","5.4 [4.7-6.0]","5.40000","4.70000","6.00000",""
"NCD_GLUC_02","PUBLISHED","1989","EUR","GRC","AGE25-PLUS","FMLE","5.4 [4.8-6.0]","5.40000","4.80000","6.00000",""
"NCD_GLUC_02","PUBLISHED","1990","EUR","GRC","AGE25-PLUS","FMLE","5.4 [4.8-5.9]","5.40000","4.80000","5.90000",""
"NCD_GLUC_02","PUBLISHED","2004","EUR","GRC","AGE25-PLUS","FMLE","5.5 [5.1-5.9]","5.50000","5.10000","5.90000",""
"NCD_GLUC_02","PUBLISHED","2005","EUR","GRC","AGE25-PLUS","FMLE","5.5 [5.0-6.0]","5.50000","5.00000","6.00000",""
"NCD_GLUC_02","PUBLISHED","2006","EUR","GRC","AGE25-PLUS","FMLE","5.5 [5.0-6.0]","5.50000","5.00000","6.00000",""
"NCD_GLUC_02","PUBLISHED","2007","EUR","GRC","AGE25-PLUS","FMLE","5.5 [5.0-6.1]","5.50000","5.00000","6.10000",""
"NCD_GLUC_02","PUBLISHED","1991","AMR","GRD","AGE25-PLUS","FMLE","5.3 [4.6-5.9]","5.30000","4.60000","5.90000",""
"NCD_GLUC_02","PUBLISHED","1992","AMR","GRD","AGE25-PLUS","FMLE","5.3 [4.6-5.9]","5.30000","4.60000","5.90000",""
"NCD_GLUC_02","PUBLISHED","1993","AMR","GRD","AGE25-PLUS","FMLE","5.3 [4.7-5.9]","5.30000","4.70000","5.90000",""
"NCD_GLUC_02","PUBLISHED","1994","AMR","GRD","AGE25-PLUS","FMLE","5.3 [4.7-5.9]","5.30000","4.70000","5.90000",""
"NCD_GLUC_02","PUBLISHED","2007","AMR","GRD","AGE25-PLUS","FMLE","5.6 [4.8-6.4]","5.60000","4.80000","6.40000",""
"NCD_GLUC_02","PUBLISHED","2008","AMR","GRD","AGE25-PLUS","FMLE","5.7 [4.8-6.5]","5.70000","4.80000","6.50000",""
"NCD_GLUC_02","PUBLISHED","2009","AMR","GRD","AGE25-PLUS","FMLE","5.7 [4.8-6.6]","5.70000","4.80000","6.60000",""
"NCD_GLUC_02","PUBLISHED","1980","AMR","GTM","AGE25-PLUS","FMLE","5.1 [4.0-6.1]","5.10000","4.00000","6.10000",""
"NCD_GLUC_02","PUBLISHED","1994","AMR","GTM","AGE25-PLUS","FMLE","5.5 [5.0-6.0]","5.50000","5.00000","6.00000",""
