"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display Value","Numeric","Low","High","Comments"
"W9_no_obscure_B","PUBLISHED","2007","EMR","AFG","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2008","EMR","AFG","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2010","EMR","AFG","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2012","EMR","AFG","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2014","EMR","AFG","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2016","EMR","AFG","No","","","",""
"W9_no_obscure_B","PUBLISHED","2018","EMR","AFG","No","","","",""
"W9_no_obscure_B","PUBLISHED","2007","AFR","AGO","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2008","AFR","AGO","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2010","AFR","AGO","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2012","AFR","AGO","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2014","AFR","AGO","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2016","AFR","AGO","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2018","AFR","AGO","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2007","EUR","ALB","No","","","",""
"W9_no_obscure_B","PUBLISHED","2008","EUR","ALB","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2010","EUR","ALB","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2012","EUR","ALB","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2014","EUR","ALB","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2016","EUR","ALB","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2018","EUR","ALB","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2007","EUR","AND","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2008","EUR","AND","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2010","EUR","AND","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2012","EUR","AND","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2014","EUR","AND","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2016","EUR","AND","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2018","EUR","AND","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2007","EMR","ARE","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2008","EMR","ARE","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2010","EMR","ARE","No","","","",""
"W9_no_obscure_B","PUBLISHED","2012","EMR","ARE","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2014","EMR","ARE","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2016","EMR","ARE","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2018","EMR","ARE","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2007","AMR","ARG","No","","","",""
"W9_no_obscure_B","PUBLISHED","2008","AMR","ARG","No","","","",""
"W9_no_obscure_B","PUBLISHED","2010","AMR","ARG","No","","","",""
"W9_no_obscure_B","PUBLISHED","2012","AMR","ARG","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2014","AMR","ARG","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2016","AMR","ARG","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2018","AMR","ARG","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2007","EUR","ARM","No","","","",""
"W9_no_obscure_B","PUBLISHED","2008","EUR","ARM","No","","","",""
"W9_no_obscure_B","PUBLISHED","2010","EUR","ARM","No","","","",""
"W9_no_obscure_B","PUBLISHED","2012","EUR","ARM","No","","","",""
"W9_no_obscure_B","PUBLISHED","2014","EUR","ARM","No","","","",""
"W9_no_obscure_B","PUBLISHED","2016","EUR","ARM","No","","","",""
"W9_no_obscure_B","PUBLISHED","2018","EUR","ARM","No","","","",""
"W9_no_obscure_B","PUBLISHED","2007","AMR","ATG","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2008","AMR","ATG","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2010","AMR","ATG","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2012","AMR","ATG","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2014","AMR","ATG","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2016","AMR","ATG","Not applicable","","","",""
"W9_no_obscure_B","PUBLISHED","2018","AMR","ATG","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2007","WPR","AUS","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2008","WPR","AUS","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2010","WPR","AUS","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2012","WPR","AUS","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2014","WPR","AUS","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2016","WPR","AUS","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2018","WPR","AUS","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2007","EUR","AUT","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2008","EUR","AUT","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2010","EUR","AUT","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2012","EUR","AUT","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2014","EUR","AUT","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2016","EUR","AUT","Yes","","","",""
"W9_no_obscure_B","PUBLISHED","2018","EUR","AUT","Yes","","","",""
