"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"SE_LSC_RDNG","PUBLISHED","2012","EUR","ALB","BTSX","47.7","47.66456","","",""
"SE_LSC_RDNG","PUBLISHED","2012","EUR","ALB","FMLE","50.7","50.72235","","",""
"SE_LSC_RDNG","PUBLISHED","2012","EUR","ALB","MLE","44.8","44.80452","","",""
"SE_LSC_RDNG","PUBLISHED","2012","EMR","ARE","BTSX","64.5","64.47188","","",""
"SE_LSC_RDNG","PUBLISHED","2012","EMR","ARE","FMLE","77","76.99753","","",""
"SE_LSC_RDNG","PUBLISHED","2012","EMR","ARE","MLE","51.4","51.40697","","",""
"SE_LSC_RDNG","PUBLISHED","2015","EMR","ARE","BTSX","59.6","59.59488","","",""
"SE_LSC_RDNG","PUBLISHED","2015","EMR","ARE","FMLE","70.5","70.49645","","",""
"SE_LSC_RDNG","PUBLISHED","2015","EMR","ARE","MLE","48.4","48.38833","","",""
"SE_LSC_RDNG","PUBLISHED","2012","AMR","ARG","BTSX","46.4","46.43523","","",""
"SE_LSC_RDNG","PUBLISHED","2012","AMR","ARG","FMLE","54.1","54.11413","","",""
"SE_LSC_RDNG","PUBLISHED","2012","AMR","ARG","MLE","38.3","38.30255","","",""
"SE_LSC_RDNG","PUBLISHED","2013","AMR","ARG","BTSX","60","60.00000","","",""
"SE_LSC_RDNG","PUBLISHED","2016","AMR","ARG","BTSX","61.6","61.60000","","",""
"SE_LSC_RDNG","PUBLISHED","2016","AMR","ARG","FMLE","65.3","65.30000","","",""
"SE_LSC_RDNG","PUBLISHED","2016","AMR","ARG","MLE","58.9","58.90000","","",""
"SE_LSC_RDNG","PUBLISHED","2012","WPR","AUS","BTSX","85.8","85.80754","","",""
"SE_LSC_RDNG","PUBLISHED","2012","WPR","AUS","FMLE","90.9","90.92734","","",""
"SE_LSC_RDNG","PUBLISHED","2012","WPR","AUS","MLE","81","80.98325","","",""
"SE_LSC_RDNG","PUBLISHED","2015","WPR","AUS","BTSX","81.9","81.93253","","",""
"SE_LSC_RDNG","PUBLISHED","2015","WPR","AUS","FMLE","86.7","86.70757","","",""
"SE_LSC_RDNG","PUBLISHED","2015","WPR","AUS","MLE","77.2","77.23232","","",""
