"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ADVERTISINGTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","ALB","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","AUS","SA_SPIRITS_ADS","voluntary/self-restricted","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","AUT","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","BOL","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","BRA","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","CAN","SA_SPIRITS_ADS","partial restricton content","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","CPV","SA_WINE_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","TCD","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","CHL","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","HRV","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","CZE","SA_BEER_ADS","partial restricton content","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","EGY","SA_WINE_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","ERI","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","GEO","SA_BEER_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","GRC","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","HUN","SA_WINE_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","SEAR","IDN","SA_WINE_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","IRN","SA_BEER_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","JOR","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","KIR","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","KIR","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_WINE_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_WINE_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","MCO","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","MNG","SA_WINE_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","NLD","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_BEER_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","PER","SA_SPIRITS_ADS","partial restricton content","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","RUS","SA_BEER_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","RUS","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","LCA","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","USA","SA_SPIRITS_ADS","voluntary/self-restricted","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","VEN","SA_WINE_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","SOM","SA_BEER_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","COK","SA_SPIRITS_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","NRU","SA_BEER_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","DZA","SA_WINE_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","BEN","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","BRA","SA_SPIRITS_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","BRN","SA_WINE_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","CAN","SA_BEER_ADS","partial restricton content","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","CHN","SA_SPIRITS_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","ECU","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","EST","SA_SPIRITS_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","GRD","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","GTM","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","IRQ","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","JPN","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","KGZ","SA_BEER_ADS","partial restricton content","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","LBR","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","MWI","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","MRT","SA_WINE_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","MNE","SA_BEER_ADS","partial restricton content","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","MNE","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","NGA","SA_WINE_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","NIU","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","PLW","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","POL","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","SDN","SA_WINE_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_BEER_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","TZA","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","USA","SA_BEER_ADS","voluntary/self-restricted","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","LBN","SA_BEER_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","KWT","SA_WINE_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","MUS","SA_BEER_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","SLB","SA_SPIRITS_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","AGO","SA_BEER_ADS","voluntary/self-restricted","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","AGO","SA_WINE_ADS","voluntary/self-restricted","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","AZE","SA_BEER_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","BEL","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","BIH","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","TCD","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","COM","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","COM","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","FIN","SA_WINE_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","GHA","SA_BEER_ADS","voluntary/self-restricted","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","GHA","SA_WINE_ADS","voluntary/self-restricted","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","GNB","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","ISR","SA_SPIRITS_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","ITA","SA_BEER_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","LVA","SA_WINE_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","LUX","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","SEAR","MMR","SA_BEER_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","PRY","SA_SPIRITS_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_WINE_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","TTO","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","TUN","SA_BEER_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","UKR","SA_SPIRITS_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","UZB","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","BHR","SA_BEER_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","HND","SA_BEER_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","MAR","SA_SPIRITS_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","NRU","SA_SPIRITS_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","DZA","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","AND","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","BLZ","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","BGR","SA_WINE_ADS","partial restricton content","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","BFA","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","BDI","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","COL","SA_BEER_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","COL","SA_SPIRITS_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","COD","SA_WINE_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","ETH","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","FRA","SA_BEER_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","GUY","SA_WINE_ADS","voluntary/self-restricted","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","JAM","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","LAO","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","MLI","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","MLT","SA_SPIRITS_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","NAM","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","NIU","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","NOR","SA_BEER_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","PAK","SA_WINE_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","PRT","SA_SPIRITS_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","KOR","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","MDA","SA_WINE_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","ESP","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","YEM","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","MAR","SA_BEER_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","TON","SA_BEER_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","TON","SA_SPIRITS_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","DJI","SA_BEER_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","AZE","SA_SPIRITS_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","BFA","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","CAF","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","COG","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","COG","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","DNK","SA_SPIRITS_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","SLV","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","GNQ","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","FJI","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","SEAR","IND","SA_WINE_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","ISR","SA_BEER_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","ISR","SA_WINE_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","KEN","SA_BEER_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","KEN","SA_WINE_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","LTU","SA_SPIRITS_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","MCO","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","SEAR","MMR","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","NZL","SA_SPIRITS_ADS","voluntary/self-restricted","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","OMN","SA_WINE_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","PER","SA_WINE_ADS","partial restricton content","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","KNA","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","UKR","SA_WINE_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","UZB","SA_BEER_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","SEAR","PRK","SA_WINE_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","LBN","SA_SPIRITS_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","SEAR","PRK","SA_BEER_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","ARM","SA_SPIRITS_ADS","partial restricton content","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","CMR","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","CHN","SA_WINE_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","ECU","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","EST","SA_WINE_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","GMB","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","GRD","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","GTM","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","JPN","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","KGZ","SA_WINE_ADS","partial restricton content","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","LBR","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","SEAR","NPL","SA_BEER_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","NGA","SA_SPIRITS_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","PRT","SA_BEER_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","ROU","SA_SPIRITS_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","MUS","SA_SPIRITS_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","BHR","SA_SPIRITS_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","BRB","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","BWA","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","CPV","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","TCD","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","CIV","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","CZE","SA_WINE_ADS","partial restricton content","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","DMA","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","ERI","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","GAB","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","GEO","SA_WINE_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","GHA","SA_SPIRITS_ADS","voluntary/self-restricted","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","GIN","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","HUN","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","SEAR","IDN","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","IRL","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","KAZ","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","KIR","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","KGZ","SA_SPIRITS_ADS","partial restricton content","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","LVA","SA_BEER_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","LSO","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_BEER_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","MWI","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","SEAR","MDV","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","NIC","SA_SPIRITS_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","NOR","SA_WINE_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","PAK","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","WPR","PHL","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","RWA","SA_BEER_ADS","voluntary/self-restricted","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","SVK","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","GBR","SA_SPIRITS_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","URY","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","DJI","SA_SPIRITS_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","KWT","SA_BEER_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","HND","SA_SPIRITS_ADS","","","","","missing data"
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EMR","AFG","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","AND","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","ARG","SA_SPIRITS_ADS","partial restictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","EUR","AUT","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","BHS","SA_WINE_ADS","partial restriction time/place","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","SEAR","BGD","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AMR","BLZ","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","SEAR","BTN","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001508_ARCHIVED","PUBLISHED","2012","AFR","CPV","SA_SPIRITS_ADS","partial restriction time/place","","","",""
