"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","COM","MLE","27.7 [21.3-35.2]","27.70000","21.30000","35.20000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","COM","MLE","25.2 [18.0-32.2]","25.20000","18.00000","32.20000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","COM","MLE","24.4 [16.9-32.5]","24.40000","16.90000","32.50000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","COM","MLE","23.1 [15.2-31.8]","23.10000","15.20000","31.80000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","COM","MLE","21.2 [11.8-31.9]","21.20000","11.80000","31.90000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","COM","MLE","19.7 [9.2-31.7]","19.70000","9.20000","31.70000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","CPV","MLE","14.4 [8.6-21.5]","14.40000","8.60000","21.50000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","CPV","MLE","16.5 [9.6-23.2]","16.50000","9.60000","23.20000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","CPV","MLE","19.1 [12.0-28.1]","19.10000","12.00000","28.10000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","CPV","MLE","20.2 [11.6-29.2]","20.20000","11.60000","29.20000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","CPV","MLE","22.2 [12.8-34.2]","22.20000","12.80000","34.20000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","CPV","MLE","26.0 [13.2-42.3]","26.00000","13.20000","42.30000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","CPV","MLE","30.7 [13.3-54.3]","30.70000","13.30000","54.30000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","ETH","MLE","9.0 [6.3-12.4]","9.00000","6.30000","12.40000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","ETH","MLE","9.1 [6.7-12.1]","9.10000","6.70000","12.10000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","ETH","MLE","9.0 [6.6-11.6]","9.00000","6.60000","11.60000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","ETH","MLE","8.9 [6.4-11.9]","8.90000","6.40000","11.90000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","ETH","MLE","8.9 [6.0-12.1]","8.90000","6.00000","12.10000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","ETH","MLE","9.0 [5.5-12.9]","9.00000","5.50000","12.90000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","ETH","MLE","9.1 [4.8-14.0]","9.10000","4.80000","14.00000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","GHA","MLE","9.2 [6.4-12.4]","9.20000","6.40000","12.40000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","GHA","MLE","10.3 [7.5-13.5]","10.30000","7.50000","13.50000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","GHA","MLE","11.6 [8.2-15.9]","11.60000","8.20000","15.90000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","GHA","MLE","12.1 [8.2-17.3]","12.10000","8.20000","17.30000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","GHA","MLE","13.1 [7.4-18.6]","13.10000","7.40000","18.60000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","GHA","MLE","14.9 [7.7-23.7]","14.90000","7.70000","23.70000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","GHA","MLE","17.0 [7.3-29.2]","17.00000","7.30000","29.20000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","KEN","MLE","31.0 [22.7-40.1]","31.00000","22.70000","40.10000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","KEN","MLE","28.5 [22.8-35.7]","28.50000","22.80000","35.70000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","KEN","MLE","26.3 [20.3-34.0]","26.30000","20.30000","34.00000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","KEN","MLE","25.7 [19.1-33.7]","25.70000","19.10000","33.70000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","KEN","MLE","24.6 [17.0-33.1]","24.60000","17.00000","33.10000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","KEN","MLE","22.9 [13.2-33.8]","22.90000","13.20000","33.80000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","KEN","MLE","21.4 [10.8-34.6]","21.40000","10.80000","34.60000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","LBR","MLE","18.4 [7.9-31.1]","18.40000","7.90000","31.10000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","LBR","MLE","21.0 [9.7-33.9]","21.00000","9.70000","33.90000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","LBR","MLE","23.9 [12.8-38.6]","23.90000","12.80000","38.60000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","LBR","MLE","25.4 [12.5-40.6]","25.40000","12.50000","40.60000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","LBR","MLE","27.6 [13.9-44.6]","27.60000","13.90000","44.60000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","LBR","MLE","32.0 [14.1-53.0]","32.00000","14.10000","53.00000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","LBR","MLE","37.2 [15.2-69.2]","37.20000","15.20000","69.20000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","LSO","MLE","35.2 [22.9-50.4]","35.20000","22.90000","50.40000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","LSO","MLE","40.7 [29.5-53.7]","40.70000","29.50000","53.70000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","LSO","MLE","47.2 [35.4-61.6]","47.20000","35.40000","61.60000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","LSO","MLE","50.1 [36.7-65.4]","50.10000","36.70000","65.40000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","LSO","MLE","55.1 [38.9-73.4]","55.10000","38.90000","73.40000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","LSO","MLE","64.3 [39.1-89.5]","64.30000","39.10000","89.50000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","LSO","MLE","73.6 [47.1-100.0]","73.60000","47.10000","100.00000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","MLI","MLE","20.6 [14.8-26.3]","20.60000","14.80000","26.30000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","MLI","MLE","24.9 [19.0-31.3]","24.90000","19.00000","31.30000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","MLI","MLE","30.3 [21.7-38.2]","30.30000","21.70000","38.20000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","MLI","MLE","32.6 [23.4-43.3]","32.60000","23.40000","43.30000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","MLI","MLE","36.8 [24.0-49.4]","36.80000","24.00000","49.40000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","MLI","MLE","45.1 [25.2-65.7]","45.10000","25.20000","65.70000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","MLI","MLE","55.0 [27.6-87.9]","55.00000","27.60000","87.90000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","MOZ","MLE","42.7 [24.2-62.9]","42.70000","24.20000","62.90000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","MOZ","MLE","38.5 [24.9-55.0]","38.50000","24.90000","55.00000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","MOZ","MLE","34.8 [22.9-47.8]","34.80000","22.90000","47.80000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","MOZ","MLE","33.4 [21.8-45.7]","33.40000","21.80000","45.70000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","MOZ","MLE","31.4 [19.9-43.1]","31.40000","19.90000","43.10000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","MOZ","MLE","28.8 [16.3-44.1]","28.80000","16.30000","44.10000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","MOZ","MLE","26.4 [12.3-42.5]","26.40000","12.30000","42.50000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","MRT","MLE","23.9 [16.9-30.1]","23.90000","16.90000","30.10000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","MRT","MLE","29.2 [22.4-36.4]","29.20000","22.40000","36.40000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","MRT","MLE","35.8 [25.5-46.6]","35.80000","25.50000","46.60000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","MRT","MLE","38.9 [27.1-52.5]","38.90000","27.10000","52.50000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","MRT","MLE","44.0 [27.2-62.0]","44.00000","27.20000","62.00000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","MRT","MLE","54.3 [30.2-83.2]","54.30000","30.20000","83.20000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","MRT","MLE","64.9 [34.3-95.0]","64.90000","34.30000","95.00000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","MUS","MLE","46.6 [36.8-57.7]","46.60000","36.80000","57.70000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","MUS","MLE","44.1 [35.6-53.0]","44.10000","35.60000","53.00000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","MUS","MLE","42.0 [33.1-52.8]","42.00000","33.10000","52.80000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","MUS","MLE","41.3 [31.9-52.9]","41.30000","31.90000","52.90000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","MUS","MLE","40.1 [29.3-53.9]","40.10000","29.30000","53.90000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","MUS","MLE","38.6 [22.8-54.2]","38.60000","22.80000","54.20000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","MUS","MLE","37.2 [19.0-58.2]","37.20000","19.00000","58.20000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","MWI","MLE","32.8 [25.7-41.7]","32.80000","25.70000","41.70000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","MWI","MLE","30.0 [24.4-36.8]","30.00000","24.40000","36.80000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","MWI","MLE","27.6 [21.5-33.9]","27.60000","21.50000","33.90000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","MWI","MLE","26.6 [20.9-33.4]","26.60000","20.90000","33.40000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","MWI","MLE","25.4 [18.4-32.2]","25.40000","18.40000","32.20000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","MWI","MLE","23.5 [16.2-31.9]","23.50000","16.20000","31.90000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","MWI","MLE","21.8 [13.5-31.3]","21.80000","13.50000","31.30000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","NAM","MLE","29.3 [21.4-37.2]","29.30000","21.40000","37.20000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","NAM","MLE","31.9 [24.3-40.6]","31.90000","24.30000","40.60000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","NAM","MLE","35.1 [25.0-46.3]","35.10000","25.00000","46.30000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","NAM","MLE","36.4 [25.5-49.9]","36.40000","25.50000","49.90000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","NAM","MLE","38.9 [24.9-55.3]","38.90000","24.90000","55.30000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","NAM","MLE","42.9 [23.7-65.8]","42.90000","23.70000","65.80000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","NAM","MLE","47.4 [20.5-75.1]","47.40000","20.50000","75.10000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","NER","MLE","9.0 [5.3-12.9]","9.00000","5.30000","12.90000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","NER","MLE","11.3 [8.1-14.9]","11.30000","8.10000","14.90000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","NER","MLE","14.4 [10.7-18.5]","14.40000","10.70000","18.50000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","NER","MLE","15.9 [11.8-20.1]","15.90000","11.80000","20.10000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","NER","MLE","18.6 [13.0-24.0]","18.60000","13.00000","24.00000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","NER","MLE","24.0 [14.8-34.4]","24.00000","14.80000","34.40000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","NER","MLE","31.0 [17.2-48.8]","31.00000","17.20000","48.80000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","NGA","MLE","11.3 [6.1-17.1]","11.30000","6.10000","17.10000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","NGA","MLE","13.0 [7.3-20.3]","13.00000","7.30000","20.30000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","NGA","MLE","15.0 [8.0-23.8]","15.00000","8.00000","23.80000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","NGA","MLE","15.9 [8.2-25.2]","15.90000","8.20000","25.20000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","NGA","MLE","17.4 [8.0-28.9]","17.40000","8.00000","28.90000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","NGA","MLE","20.2 [8.0-35.4]","20.20000","8.00000","35.40000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","NGA","MLE","23.8 [8.7-45.1]","23.80000","8.70000","45.10000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","SEN","MLE","17.6 [12.3-22.5]","17.60000","12.30000","22.50000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","SEN","MLE","19.2 [15.0-23.5]","19.20000","15.00000","23.50000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","SEN","MLE","21.2 [16.9-26.2]","21.20000","16.90000","26.20000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","SEN","MLE","22.1 [16.8-27.0]","22.10000","16.80000","27.00000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","SEN","MLE","23.4 [17.2-29.3]","23.40000","17.20000","29.30000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","SEN","MLE","25.8 [17.8-35.2]","25.80000","17.80000","35.20000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","SEN","MLE","28.7 [17.2-42.4]","28.70000","17.20000","42.40000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","SLE","MLE","40.1 [27.6-54.9]","40.10000","27.60000","54.90000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","SLE","MLE","45.6 [33.9-59.3]","45.60000","33.90000","59.30000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","SLE","MLE","52.1 [40.0-68.1]","52.10000","40.00000","68.10000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","SLE","MLE","55.0 [40.5-71.5]","55.00000","40.50000","71.50000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","SLE","MLE","60.0 [41.6-82.4]","60.00000","41.60000","82.40000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","SLE","MLE","68.6 [43.6-96.7]","68.60000","43.60000","96.70000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","SLE","MLE","76.2 [46.9-100.0]","76.20000","46.90000","100.00000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","SWZ","MLE","15.9 [11.9-20.4]","15.90000","11.90000","20.40000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","SWZ","MLE","16.8 [13.2-21.0]","16.80000","13.20000","21.00000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","SWZ","MLE","17.8 [13.2-22.2]","17.80000","13.20000","22.20000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","SWZ","MLE","18.2 [13.1-23.8]","18.20000","13.10000","23.80000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","SWZ","MLE","19.0 [13.2-26.7]","19.00000","13.20000","26.70000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","SWZ","MLE","20.3 [11.9-31.3]","20.30000","11.90000","31.30000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","SWZ","MLE","21.8 [10.5-36.3]","21.80000","10.50000","36.30000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","SYC","MLE","48.1 [34.9-62.9]","48.10000","34.90000","62.90000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","SYC","MLE","46.2 [33.8-60.1]","46.20000","33.80000","60.10000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","SYC","MLE","44.8 [32.4-59.6]","44.80000","32.40000","59.60000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","SYC","MLE","44.0 [31.6-59.5]","44.00000","31.60000","59.50000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","SYC","MLE","43.0 [27.9-60.0]","43.00000","27.90000","60.00000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","SYC","MLE","42.1 [24.5-62.7]","42.10000","24.50000","62.70000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","SYC","MLE","40.9 [19.6-64.7]","40.90000","19.60000","64.70000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","TZA","MLE","37.6 [23.6-52.9]","37.60000","23.60000","52.90000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","TZA","MLE","33.8 [23.0-44.6]","33.80000","23.00000","44.60000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","TZA","MLE","30.3 [22.3-38.7]","30.30000","22.30000","38.70000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","TZA","MLE","29.2 [21.4-37.6]","29.20000","21.40000","37.60000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","TZA","MLE","27.5 [19.7-36.9]","27.50000","19.70000","36.90000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","TZA","MLE","25.1 [16.2-37.1]","25.10000","16.20000","37.10000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","TZA","MLE","23.2 [12.6-37.7]","23.20000","12.60000","37.70000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","UGA","MLE","27.5 [18.7-37.4]","27.50000","18.70000","37.40000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","UGA","MLE","23.1 [16.7-30.5]","23.10000","16.70000","30.50000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","UGA","MLE","19.3 [14.5-26.2]","19.30000","14.50000","26.20000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","UGA","MLE","18.1 [13.0-23.6]","18.10000","13.00000","23.60000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","UGA","MLE","16.4 [10.8-22.1]","16.40000","10.80000","22.10000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","UGA","MLE","13.8 [8.4-20.2]","13.80000","8.40000","20.20000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","UGA","MLE","11.8 [5.9-18.3]","11.80000","5.90000","18.30000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","ZAF","MLE","35.3 [27.6-44.2]","35.30000","27.60000","44.20000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","ZAF","MLE","33.9 [27.1-40.3]","33.90000","27.10000","40.30000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","ZAF","MLE","32.5 [25.7-40.1]","32.50000","25.70000","40.10000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","ZAF","MLE","32.1 [25.0-40.5]","32.10000","25.00000","40.50000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","ZAF","MLE","31.4 [24.1-40.7]","31.40000","24.10000","40.70000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","ZAF","MLE","30.4 [20.3-42.6]","30.40000","20.30000","42.60000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","ZAF","MLE","29.6 [16.0-43.9]","29.60000","16.00000","43.90000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","ZMB","MLE","31.0 [23.6-40.5]","31.00000","23.60000","40.50000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","ZMB","MLE","29.3 [22.4-37.0]","29.30000","22.40000","37.00000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","ZMB","MLE","27.8 [20.5-36.2]","27.80000","20.50000","36.20000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","ZMB","MLE","27.3 [18.3-35.7]","27.30000","18.30000","35.70000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","ZMB","MLE","26.5 [16.8-36.8]","26.50000","16.80000","36.80000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","ZMB","MLE","25.5 [13.7-37.4]","25.50000","13.70000","37.40000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","ZMB","MLE","24.8 [11.2-41.5]","24.80000","11.20000","41.50000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","BEN","FMLE","1.6 [0.8-2.4]","1.60000","0.80000","2.40000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","BEN","FMLE","1.3 [0.8-1.9]","1.30000","0.80000","1.90000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","BEN","FMLE","1.1 [0.7-1.6]","1.10000","0.70000","1.60000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","BEN","FMLE","1.1 [0.6-1.5]","1.10000","0.60000","1.50000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","BEN","FMLE","1.0 [0.6-1.4]","1.00000","0.60000","1.40000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","BEN","FMLE","0.8 [0.4-1.3]","0.80000","0.40000","1.30000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","BEN","FMLE","0.7 [0.3-1.2]","0.70000","0.30000","1.20000",""
"TOBACCO_0000000192","PUBLISHED","2000","AFR","","BFA","FMLE","8.6 [5.0-12.7]","8.60000","5.00000","12.70000",""
"TOBACCO_0000000192","PUBLISHED","2005","AFR","","BFA","FMLE","6.9 [4.3-10.0]","6.90000","4.30000","10.00000",""
"TOBACCO_0000000192","PUBLISHED","2010","AFR","","BFA","FMLE","5.5 [3.3-8.5]","5.50000","3.30000","8.50000",""
"TOBACCO_0000000192","PUBLISHED","2012","AFR","","BFA","FMLE","5.1 [2.7-7.8]","5.10000","2.70000","7.80000",""
"TOBACCO_0000000192","PUBLISHED","2015","AFR","","BFA","FMLE","4.5 [2.3-7.2]","4.50000","2.30000","7.20000",""
"TOBACCO_0000000192","PUBLISHED","2020","AFR","","BFA","FMLE","3.6 [1.4-6.3]","3.60000","1.40000","6.30000",""
"TOBACCO_0000000192","PUBLISHED","2025","AFR","","BFA","FMLE","3.0 [0.9-5.6]","3.00000","0.90000","5.60000",""
