"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"Adult_curr_cig_smoking","PUBLISHED","2018","EMR","AFG","MLE","21.9","21.90000","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AFR","AGO","MLE","14.3","14.30000","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","EUR","ALB","MLE","35.7","35.70000","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","EUR","AND","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","EMR","ARE","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AMR","ARG","MLE","29.9","29.90000","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","EUR","ARM","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AMR","ATG","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","WPR","AUS","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","EUR","AUT","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","EUR","AZE","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AFR","BDI","MLE","13.6","13.60000","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","EUR","BEL","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AFR","BEN","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AFR","BFA","MLE","24.2","24.20000","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","SEAR","BGD","MLE","28.7","28.70000","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","EUR","BGR","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","EMR","BHR","MLE","27.0","27.00000","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AMR","BHS","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","EUR","BIH","MLE","39.3","39.30000","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","EUR","BLR","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AMR","BLZ","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AMR","BOL","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AMR","BRA","MLE","18.7","18.70000","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AMR","BRB","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","WPR","BRN","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","SEAR","BTN","MLE","8.3","8.30000","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AFR","BWA","MLE","23.9","23.90000","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AFR","CAF","MLE","15.4","15.40000","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AMR","CAN","MLE","16.7","16.70000","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","EUR","CHE","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AMR","CHL","MLE","37.8","37.80000","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","WPR","CHN","MLE","51.4","51.40000","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AFR","CIV","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AFR","CMR","MLE","11.7","11.70000","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AFR","COD","MLE","19.3","19.30000","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AFR","COG","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","WPR","COK","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AMR","COL","MLE","Data not available","","","",""
"Adult_curr_cig_smoking","PUBLISHED","2018","AFR","COM","MLE","Data not available","","","",""
