"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","Display Value","Numeric","Low","High","Comments"
"WHS7_147","","PUBLISHED","1996","EUR","WB_HI","AND","30.50","30.49859","","",""
"WHS7_147","","PUBLISHED","1997","EUR","WB_HI","AND","30.07","30.07120","","",""
"WHS7_147","","PUBLISHED","1998","EUR","WB_HI","AND","26.02","26.02327","","",""
"WHS7_147","","PUBLISHED","1999","EUR","WB_HI","AND","31.33","31.33286","","",""
"WHS7_147","","PUBLISHED","2000","EUR","WB_HI","AND","31.22","31.21705","","",""
"WHS7_147","","PUBLISHED","2001","EUR","WB_HI","AND","31.25","31.25000","","",""
"WHS7_147","","PUBLISHED","2002","EUR","WB_HI","AND","31.19","31.19266","","",""
"WHS7_147","","PUBLISHED","2003","EUR","WB_HI","AND","31.31","31.31145","","",""
"WHS7_147","","PUBLISHED","2004","EUR","WB_HI","AND","31.34","31.34045","","",""
"WHS7_147","","PUBLISHED","2005","EUR","WB_HI","AND","33.76","33.76460","","",""
"WHS7_147","","PUBLISHED","2006","EUR","WB_HI","AND","32.89","32.89059","","",""
"WHS7_147","","PUBLISHED","2007","EUR","WB_HI","AND","27.61","27.60864","","",""
"WHS7_147","","PUBLISHED","2008","EUR","WB_HI","AND","26.53","26.53007","","",""
"WHS7_147","","PUBLISHED","2009","EUR","WB_HI","AND","25.48","25.47680","","",""
"WHS7_147","","PUBLISHED","2010","EUR","WB_HI","AND","21.97","21.96751","","",""
"WHS7_147","","PUBLISHED","2011","EUR","WB_HI","AND","26.51","26.51488","","",""
"WHS7_147","","PUBLISHED","2012","EUR","WB_HI","AND","23.85","23.85341","","",""
"WHS7_147","","PUBLISHED","2013","EUR","WB_HI","AND","15.56","15.55743","","",""
"WHS7_147","","PUBLISHED","2014","EUR","WB_HI","AND","21.97","21.97194","","",""
"WHS7_147","","PUBLISHED","1995","EMR","WB_HI","ARE","21.03","21.03057","","",""
"WHS7_147","","PUBLISHED","1996","EMR","WB_HI","ARE","20.75","20.74885","","",""
"WHS7_147","","PUBLISHED","1997","EMR","WB_HI","ARE","21.66","21.65879","","",""
"WHS7_147","","PUBLISHED","1998","EMR","WB_HI","ARE","28.94","28.94167","","",""
"WHS7_147","","PUBLISHED","1999","EMR","WB_HI","ARE","29.34","29.33753","","",""
"WHS7_147","","PUBLISHED","2000","EMR","WB_HI","ARE","29.54","29.53507","","",""
"WHS7_147","","PUBLISHED","2001","EMR","WB_HI","ARE","21.73","21.72798","","",""
"WHS7_147","","PUBLISHED","2002","EMR","WB_HI","ARE","36.93","36.92988","","",""
"WHS7_147","","PUBLISHED","2003","EMR","WB_HI","ARE","36.84","36.83737","","",""
"WHS7_147","","PUBLISHED","2004","EMR","WB_HI","ARE","40.86","40.86324","","",""
"WHS7_147","","PUBLISHED","2005","EMR","WB_HI","ARE","41.00","41.00137","","",""
"WHS7_147","","PUBLISHED","2006","EMR","WB_HI","ARE","40.55","40.54612","","",""
"WHS7_147","","PUBLISHED","2007","EMR","WB_HI","ARE","39.38","39.37668","","",""
"WHS7_147","","PUBLISHED","2008","EMR","WB_HI","ARE","34.38","34.38241","","",""
"WHS7_147","","PUBLISHED","2009","EMR","WB_HI","ARE","25.08","25.08190","","",""
"WHS7_147","","PUBLISHED","2010","EMR","WB_HI","ARE","27.87","27.87377","","",""
"WHS7_147","","PUBLISHED","2011","EMR","WB_HI","ARE","26.23","26.22591","","",""
"WHS7_147","","PUBLISHED","2012","EMR","WB_HI","ARE","26.00","26.00040","","",""
"WHS7_147","","PUBLISHED","2013","EMR","WB_HI","ARE","26.63","26.63260","","",""
"WHS7_147","","PUBLISHED","2014","EMR","WB_HI","ARE","27.66","27.65747","","",""
"WHS7_147","NHA_ARG","PUBLISHED","1995","AMR","WB_HI","ARG","40.24","40.24248","","",""
"WHS7_147","NHA_ARG","PUBLISHED","1996","AMR","WB_HI","ARG","42.28","42.28480","","",""
"WHS7_147","NHA_ARG","PUBLISHED","1997","AMR","WB_HI","ARG","45.55","45.54662","","",""
"WHS7_147","NHA_ARG","PUBLISHED","1998","AMR","WB_HI","ARG","45.83","45.82648","","",""
"WHS7_147","NHA_ARG","PUBLISHED","1999","AMR","WB_HI","ARG","44.93","44.92535","","",""
"WHS7_147","NHA_ARG","PUBLISHED","2000","AMR","WB_HI","ARG","46.10","46.09861","","",""
"WHS7_147","NHA_ARG","PUBLISHED","2001","AMR","WB_HI","ARG","45.97","45.96850","","",""
"WHS7_147","NHA_ARG","PUBLISHED","2002","AMR","WB_HI","ARG","46.44","46.44001","","",""
"WHS7_147","NHA_ARG","PUBLISHED","2003","AMR","WB_HI","ARG","48.26","48.25961","","",""
"WHS7_147","NHA_ARG","PUBLISHED","2004","AMR","WB_HI","ARG","48.51","48.50719","","",""
"WHS7_147","NHA_ARG","PUBLISHED","2005","AMR","WB_HI","ARG","46.47","46.47330","","",""
"WHS7_147","NHA_ARG","PUBLISHED","2006","AMR","WB_HI","ARG","45.30","45.30171","","",""
"WHS7_147","NHA_ARG","PUBLISHED","2007","AMR","WB_HI","ARG","41.75","41.75031","","",""
"WHS7_147","NHA_ARG","PUBLISHED","2008","AMR","WB_HI","ARG","38.16","38.15619","","",""
"WHS7_147","NHA_ARG","PUBLISHED","2009","AMR","WB_HI","ARG","33.98","33.97583","","",""
"WHS7_147","NHA_ARG","PUBLISHED","2010","AMR","WB_HI","ARG","36.44","36.43690","","",""
"WHS7_147","NHA_ARG","PUBLISHED","2011","AMR","WB_HI","ARG","36.44","36.44059","","",""
"WHS7_147","NHA_ARG","PUBLISHED","2012","AMR","WB_HI","ARG","41.05","41.04558","","",""
"WHS7_147","NHA_ARG","PUBLISHED","2013","AMR","WB_HI","ARG","45.16","45.15557","","",""
"WHS7_147","NHA_ARG","PUBLISHED","2014","AMR","WB_HI","ARG","44.57","44.57333","","",""
"WHS7_147","","PUBLISHED","1995","EUR","WB_LMI","ARM","68.90","68.89929","","",""
"WHS7_147","","PUBLISHED","1996","EUR","WB_LMI","ARM","72.00","72.00456","","",""
"WHS7_147","","PUBLISHED","1997","EUR","WB_LMI","ARM","75.60","75.59646","","",""
"WHS7_147","","PUBLISHED","1998","EUR","WB_LMI","ARM","71.42","71.42349","","",""
"WHS7_147","","PUBLISHED","1999","EUR","WB_LMI","ARM","71.62","71.62136","","",""
"WHS7_147","","PUBLISHED","2000","EUR","WB_LMI","ARM","81.81","81.80963","","",""
"WHS7_147","","PUBLISHED","2001","EUR","WB_LMI","ARM","73.21","73.20938","","",""
"WHS7_147","","PUBLISHED","2002","EUR","WB_LMI","ARM","74.79","74.79210","","",""
"WHS7_147","","PUBLISHED","2003","EUR","WB_LMI","ARM","72.74","72.74258","","",""
"WHS7_147","","PUBLISHED","2004","EUR","WB_LMI","ARM","74.47","74.47002","","",""
"WHS7_147","","PUBLISHED","2005","EUR","WB_LMI","ARM","63.73","63.72789","","",""
"WHS7_147","","PUBLISHED","2006","EUR","WB_LMI","ARM","55.16","55.15522","","",""
"WHS7_147","","PUBLISHED","2007","EUR","WB_LMI","ARM","51.28","51.27947","","",""
"WHS7_147","","PUBLISHED","2008","EUR","WB_LMI","ARM","53.55","53.55040","","",""
"WHS7_147","","PUBLISHED","2009","EUR","WB_LMI","ARM","55.78","55.77861","","",""
"WHS7_147","","PUBLISHED","2010","EUR","WB_LMI","ARM","57.86","57.85613","","",""
"WHS7_147","","PUBLISHED","2011","EUR","WB_LMI","ARM","47.79","47.78828","","",""
"WHS7_147","","PUBLISHED","2012","EUR","WB_LMI","ARM","58.15","58.15227","","",""
"WHS7_147","","PUBLISHED","2013","EUR","WB_LMI","ARM","57.22","57.21771","","",""
"WHS7_147","","PUBLISHED","2014","EUR","WB_LMI","ARM","57.02","57.01760","","",""
"WHS7_147","NHA_ATG","PUBLISHED","1995","AMR","WB_HI","ATG","33.72","33.72102","","",""
"WHS7_147","NHA_ATG","PUBLISHED","1996","AMR","WB_HI","ATG","36.09","36.09233","","",""
"WHS7_147","NHA_ATG","PUBLISHED","1997","AMR","WB_HI","ATG","34.06","34.06448","","",""
"WHS7_147","NHA_ATG","PUBLISHED","1998","AMR","WB_HI","ATG","31.84","31.83869","","",""
"WHS7_147","NHA_ATG","PUBLISHED","1999","AMR","WB_HI","ATG","30.72","30.72033","","",""
"WHS7_147","NHA_ATG","PUBLISHED","2000","AMR","WB_HI","ATG","32.42","32.41763","","",""
"WHS7_147","NHA_ATG","PUBLISHED","2001","AMR","WB_HI","ATG","34.22","34.22161","","",""
"WHS7_147","NHA_ATG","PUBLISHED","2002","AMR","WB_HI","ATG","33.16","33.15873","","",""
"WHS7_147","NHA_ATG","PUBLISHED","2003","AMR","WB_HI","ATG","34.94","34.94064","","",""
"WHS7_147","NHA_ATG","PUBLISHED","2004","AMR","WB_HI","ATG","36.30","36.30134","","",""
"WHS7_147","NHA_ATG","PUBLISHED","2005","AMR","WB_HI","ATG","33.11","33.10586","","",""
"WHS7_147","NHA_ATG","PUBLISHED","2006","AMR","WB_HI","ATG","32.03","32.02555","","",""
"WHS7_147","NHA_ATG","PUBLISHED","2007","AMR","WB_HI","ATG","30.91","30.90887","","",""
"WHS7_147","NHA_ATG","PUBLISHED","2008","AMR","WB_HI","ATG","28.75","28.75061","","",""
"WHS7_147","NHA_ATG","PUBLISHED","2009","AMR","WB_HI","ATG","31.22","31.22466","","",""
"WHS7_147","NHA_ATG","PUBLISHED","2010","AMR","WB_HI","ATG","30.82","30.82460","","",""
"WHS7_147","NHA_ATG","PUBLISHED","2011","AMR","WB_HI","ATG","31.11","31.11411","","",""
"WHS7_147","NHA_ATG","PUBLISHED","2012","AMR","WB_HI","ATG","32.19","32.18763","","",""
"WHS7_147","NHA_ATG","PUBLISHED","2013","AMR","WB_HI","ATG","32.62","32.62483","","",""
"WHS7_147","NHA_ATG","PUBLISHED","2014","AMR","WB_HI","ATG","31.71","31.70648","","",""
"WHS7_147","NHA_AUS","PUBLISHED","1995","WPR","WB_HI","AUS","34.22","34.22305","","",""
"WHS7_147","NHA_AUS","PUBLISHED","1996","WPR","WB_HI","AUS","34.75","34.75377","","",""
"WHS7_147","NHA_AUS","PUBLISHED","1997","WPR","WB_HI","AUS","33.11","33.10676","","",""
"WHS7_147","NHA_AUS","PUBLISHED","1998","WPR","WB_HI","AUS","33.64","33.64419","","",""
"WHS7_147","NHA_AUS","PUBLISHED","1999","WPR","WB_HI","AUS","31.62","31.61627","","",""
"WHS7_147","NHA_AUS","PUBLISHED","2000","WPR","WB_HI","AUS","33.16","33.15902","","",""
"WHS7_147","NHA_AUS","PUBLISHED","2001","WPR","WB_HI","AUS","33.72","33.71792","","",""
"WHS7_147","NHA_AUS","PUBLISHED","2002","WPR","WB_HI","AUS","33.01","33.01113","","",""
"WHS7_147","NHA_AUS","PUBLISHED","2003","WPR","WB_HI","AUS","33.81","33.80826","","",""
"WHS7_147","NHA_AUS","PUBLISHED","2004","WPR","WB_HI","AUS","33.23","33.23204","","",""
"WHS7_147","NHA_AUS","PUBLISHED","2005","WPR","WB_HI","AUS","33.03","33.03146","","",""
"WHS7_147","NHA_AUS","PUBLISHED","2006","WPR","WB_HI","AUS","33.33","33.33223","","",""
"WHS7_147","NHA_AUS","PUBLISHED","2007","WPR","WB_HI","AUS","32.41","32.40973","","",""
"WHS7_147","NHA_AUS","PUBLISHED","2008","WPR","WB_HI","AUS","32.51","32.51399","","",""
"WHS7_147","NHA_AUS","PUBLISHED","2009","WPR","WB_HI","AUS","31.61","31.61046","","",""
"WHS7_147","NHA_AUS","PUBLISHED","2010","WPR","WB_HI","AUS","32.03","32.03384","","",""
"WHS7_147","NHA_AUS","PUBLISHED","2011","WPR","WB_HI","AUS","31.35","31.34971","","",""
"WHS7_147","NHA_AUS","PUBLISHED","2012","WPR","WB_HI","AUS","32.83","32.82703","","",""
"WHS7_147","NHA_AUS","PUBLISHED","2013","WPR","WB_HI","AUS","32.99","32.98705","","",""
"WHS7_147","NHA_AUS","PUBLISHED","2014","WPR","WB_HI","AUS","32.96","32.96125","","",""
"WHS7_147","","PUBLISHED","1995","EUR","WB_HI","AUT","25.24","25.24267","","",""
"WHS7_147","","PUBLISHED","1996","EUR","WB_HI","AUT","25.52","25.51660","","",""
"WHS7_147","","PUBLISHED","1997","EUR","WB_HI","AUT","25.12","25.12400","","",""
"WHS7_147","","PUBLISHED","1998","EUR","WB_HI","AUT","25.19","25.19361","","",""
"WHS7_147","","PUBLISHED","1999","EUR","WB_HI","AUT","24.93","24.92578","","",""
"WHS7_147","","PUBLISHED","2000","EUR","WB_HI","AUT","25.12","25.11982","","",""
"WHS7_147","","PUBLISHED","2001","EUR","WB_HI","AUT","25.85","25.84952","","",""
"WHS7_147","","PUBLISHED","2002","EUR","WB_HI","AUT","25.93","25.93492","","",""
"WHS7_147","","PUBLISHED","2003","EUR","WB_HI","AUT","26.18","26.18102","","",""
"WHS7_147","","PUBLISHED","2004","EUR","WB_HI","AUT","26.22","26.21758","","",""
"WHS7_147","","PUBLISHED","2005","EUR","WB_HI","AUT","25.64","25.63755","","",""
"WHS7_147","","PUBLISHED","2006","EUR","WB_HI","AUT","25.25","25.24854","","",""
"WHS7_147","","PUBLISHED","2007","EUR","WB_HI","AUT","25.24","25.24185","","",""
"WHS7_147","","PUBLISHED","2008","EUR","WB_HI","AUT","24.60","24.59534","","",""
"WHS7_147","","PUBLISHED","2009","EUR","WB_HI","AUT","24.37","24.37200","","",""
"WHS7_147","","PUBLISHED","2010","EUR","WB_HI","AUT","24.77","24.76650","","",""
"WHS7_147","","PUBLISHED","2011","EUR","WB_HI","AUT","24.89","24.89031","","",""
"WHS7_147","","PUBLISHED","2012","EUR","WB_HI","AUT","24.63","24.63267","","",""
"WHS7_147","","PUBLISHED","2013","EUR","WB_HI","AUT","24.84","24.84493","","",""
"WHS7_147","","PUBLISHED","2014","EUR","WB_HI","AUT","22.14","22.13604","","",""
"WHS7_147","NHA_AZE","PUBLISHED","1995","EUR","WB_UMI","AZE","75.97","75.97061","","",""
"WHS7_147","NHA_AZE","PUBLISHED","1996","EUR","WB_UMI","AZE","75.74","75.74187","","",""
"WHS7_147","NHA_AZE","PUBLISHED","1997","EUR","WB_UMI","AZE","77.46","77.46458","","",""
"WHS7_147","NHA_AZE","PUBLISHED","1998","EUR","WB_UMI","AZE","83.37","83.36958","","",""
"WHS7_147","NHA_AZE","PUBLISHED","1999","EUR","WB_UMI","AZE","81.61","81.60530","","",""
"WHS7_147","NHA_AZE","PUBLISHED","2000","EUR","WB_UMI","AZE","81.44","81.44022","","",""
"WHS7_147","NHA_AZE","PUBLISHED","2001","EUR","WB_UMI","AZE","81.12","81.11518","","",""
"WHS7_147","NHA_AZE","PUBLISHED","2002","EUR","WB_UMI","AZE","82.27","82.27448","","",""
"WHS7_147","NHA_AZE","PUBLISHED","2003","EUR","WB_UMI","AZE","87.36","87.35881","","",""
"WHS7_147","NHA_AZE","PUBLISHED","2004","EUR","WB_UMI","AZE","87.02","87.01919","","",""
"WHS7_147","NHA_AZE","PUBLISHED","2005","EUR","WB_UMI","AZE","88.80","88.79812","","",""
"WHS7_147","NHA_AZE","PUBLISHED","2006","EUR","WB_UMI","AZE","85.99","85.98938","","",""
"WHS7_147","NHA_AZE","PUBLISHED","2007","EUR","WB_UMI","AZE","80.76","80.76143","","",""
"WHS7_147","NHA_AZE","PUBLISHED","2008","EUR","WB_UMI","AZE","81.15","81.14625","","",""
"WHS7_147","NHA_AZE","PUBLISHED","2009","EUR","WB_UMI","AZE","77.11","77.11257","","",""
"WHS7_147","NHA_AZE","PUBLISHED","2010","EUR","WB_UMI","AZE","78.10","78.10071","","",""
"WHS7_147","NHA_AZE","PUBLISHED","2011","EUR","WB_UMI","AZE","78.42","78.42049","","",""
"WHS7_147","NHA_AZE","PUBLISHED","2012","EUR","WB_UMI","AZE","77.44","77.44327","","",""
"WHS7_147","NHA_AZE","PUBLISHED","2013","EUR","WB_UMI","AZE","79.23","79.22937","","",""
"WHS7_147","NHA_AZE","PUBLISHED","2014","EUR","WB_UMI","AZE","79.61","79.60915","","",""
"WHS7_147","NHA_BDI","PUBLISHED","1995","AFR","WB_LI","BDI","69.22","69.22076","","",""
"WHS7_147","NHA_BDI","PUBLISHED","1996","AFR","WB_LI","BDI","66.78","66.77584","","",""
"WHS7_147","NHA_BDI","PUBLISHED","1997","AFR","WB_LI","BDI","72.51","72.50982","","",""
"WHS7_147","NHA_BDI","PUBLISHED","1998","AFR","WB_LI","BDI","72.27","72.27449","","",""
"WHS7_147","NHA_BDI","PUBLISHED","1999","AFR","WB_LI","BDI","71.80","71.79759","","",""
"WHS7_147","NHA_BDI","PUBLISHED","2000","AFR","WB_LI","BDI","71.79","71.79079","","",""
"WHS7_147","NHA_BDI","PUBLISHED","2001","AFR","WB_LI","BDI","67.05","67.05113","","",""
"WHS7_147","NHA_BDI","PUBLISHED","2002","AFR","WB_LI","BDI","69.82","69.82498","","",""
"WHS7_147","NHA_BDI","PUBLISHED","2003","AFR","WB_LI","BDI","74.37","74.36959","","",""
"WHS7_147","NHA_BDI","PUBLISHED","2004","AFR","WB_LI","BDI","64.17","64.16599","","",""
"WHS7_147","NHA_BDI","PUBLISHED","2005","AFR","WB_LI","BDI","70.14","70.13757","","",""
"WHS7_147","NHA_BDI","PUBLISHED","2006","AFR","WB_LI","BDI","69.29","69.28818","","",""
"WHS7_147","NHA_BDI","PUBLISHED","2007","AFR","WB_LI","BDI","62.30","62.29656","","",""
"WHS7_147","NHA_BDI","PUBLISHED","2008","AFR","WB_LI","BDI","57.31","57.30864","","",""
"WHS7_147","NHA_BDI","PUBLISHED","2009","AFR","WB_LI","BDI","55.59","55.58649","","",""
"WHS7_147","NHA_BDI","PUBLISHED","2010","AFR","WB_LI","BDI","37.65","37.65034","","",""
"WHS7_147","NHA_BDI","PUBLISHED","2011","AFR","WB_LI","BDI","37.03","37.02649","","",""
"WHS7_147","NHA_BDI","PUBLISHED","2012","AFR","WB_LI","BDI","39.92","39.92284","","",""
"WHS7_147","NHA_BDI","PUBLISHED","2013","AFR","WB_LI","BDI","45.26","45.25816","","",""
"WHS7_147","NHA_BDI","PUBLISHED","2014","AFR","WB_LI","BDI","47.27","47.26703","","",""
"WHS7_147","","PUBLISHED","1995","EUR","WB_HI","BEL","23.20","23.20233","","",""
"WHS7_147","","PUBLISHED","1996","EUR","WB_HI","BEL","21.82","21.82274","","",""
"WHS7_147","","PUBLISHED","1997","EUR","WB_HI","BEL","24.62","24.62209","","",""
"WHS7_147","","PUBLISHED","1998","EUR","WB_HI","BEL","25.20","25.19572","","",""
"WHS7_147","","PUBLISHED","1999","EUR","WB_HI","BEL","25.42","25.42241","","",""
"WHS7_147","","PUBLISHED","2000","EUR","WB_HI","BEL","25.39","25.39497","","",""
"WHS7_147","","PUBLISHED","2001","EUR","WB_HI","BEL","24.59","24.59268","","",""
"WHS7_147","","PUBLISHED","2002","EUR","WB_HI","BEL","26.20","26.20326","","",""
"WHS7_147","","PUBLISHED","2003","EUR","WB_HI","BEL","25.64","25.64063","","",""
"WHS7_147","","PUBLISHED","2004","EUR","WB_HI","BEL","23.53","23.52927","","",""
"WHS7_147","","PUBLISHED","2005","EUR","WB_HI","BEL","23.06","23.05791","","",""
"WHS7_147","","PUBLISHED","2006","EUR","WB_HI","BEL","24.08","24.08382","","",""
"WHS7_147","","PUBLISHED","2007","EUR","WB_HI","BEL","24.85","24.84997","","",""
"WHS7_147","","PUBLISHED","2008","EUR","WB_HI","BEL","22.94","22.93784","","",""
"WHS7_147","","PUBLISHED","2009","EUR","WB_HI","BEL","22.61","22.61344","","",""
"WHS7_147","","PUBLISHED","2010","EUR","WB_HI","BEL","22.32","22.31967","","",""
"WHS7_147","","PUBLISHED","2011","EUR","WB_HI","BEL","23.19","23.18568","","",""
"WHS7_147","","PUBLISHED","2012","EUR","WB_HI","BEL","22.33","22.32929","","",""
"WHS7_147","","PUBLISHED","2013","EUR","WB_HI","BEL","22.19","22.19054","","",""
"WHS7_147","","PUBLISHED","2014","EUR","WB_HI","BEL","22.13","22.13135","","",""
"WHS7_147","","PUBLISHED","1995","AFR","WB_LI","BEN","55.00","54.99952","","",""
"WHS7_147","","PUBLISHED","1996","AFR","WB_LI","BEN","55.71","55.70582","","",""
"WHS7_147","","PUBLISHED","1997","AFR","WB_LI","BEN","57.92","57.91958","","",""
"WHS7_147","","PUBLISHED","1998","AFR","WB_LI","BEN","55.77","55.77008","","",""
"WHS7_147","","PUBLISHED","1999","AFR","WB_LI","BEN","54.00","54.00080","","",""
"WHS7_147","","PUBLISHED","2000","AFR","WB_LI","BEN","55.80","55.80443","","",""
"WHS7_147","","PUBLISHED","2001","AFR","WB_LI","BEN","50.75","50.74893","","",""
"WHS7_147","","PUBLISHED","2002","AFR","WB_LI","BEN","55.81","55.81470","","",""
"WHS7_147","","PUBLISHED","2003","AFR","WB_LI","BEN","52.25","52.24729","","",""
"WHS7_147","","PUBLISHED","2004","AFR","WB_LI","BEN","52.32","52.31692","","",""
"WHS7_147","","PUBLISHED","2005","AFR","WB_LI","BEN","50.31","50.30513","","",""
"WHS7_147","","PUBLISHED","2006","AFR","WB_LI","BEN","49.78","49.77859","","",""
"WHS7_147","","PUBLISHED","2007","AFR","WB_LI","BEN","49.25","49.24842","","",""
"WHS7_147","","PUBLISHED","2008","AFR","WB_LI","BEN","49.05","49.04957","","",""
"WHS7_147","","PUBLISHED","2009","AFR","WB_LI","BEN","47.84","47.83910","","",""
"WHS7_147","","PUBLISHED","2010","AFR","WB_LI","BEN","45.67","45.66613","","",""
"WHS7_147","","PUBLISHED","2011","AFR","WB_LI","BEN","45.44","45.44338","","",""
"WHS7_147","","PUBLISHED","2012","AFR","WB_LI","BEN","55.65","55.64848","","",""
"WHS7_147","","PUBLISHED","2013","AFR","WB_LI","BEN","51.75","51.75456","","",""
"WHS7_147","","PUBLISHED","2014","AFR","WB_LI","BEN","51.00","51.00020","","",""
"WHS7_147","","PUBLISHED","1995","AFR","WB_LI","BFA","61.98","61.98129","","",""
"WHS7_147","","PUBLISHED","1996","AFR","WB_LI","BFA","62.34","62.34239","","",""
"WHS7_147","","PUBLISHED","1997","AFR","WB_LI","BFA","59.68","59.67789","","",""
