"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","UNSDGREGION","Display Value","Numeric","Low","High","Comments"
"NUTUNDERWEIGHTNUM","PUBLISHED","1995","","21","","","0.2","0.20000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","13","","","1.2 [0.7-1.9]","1.20000","0.70000","1.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","419","","","3.0 [2.1-3.9]","3.00000","2.10000","3.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","21","","","0.2","0.20000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","14","","","10.8 [9.0-12.9]","10.80000","9.00000","12.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","17","","","3.6 [2.7-4.7]","3.60000","2.70000","4.70000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","11","","","9.5 [8.2-10.8]","9.50000","8.20000","10.80000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","198","","","37.9 [29.2-47.7]","37.90000","29.20000","47.70000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","5","","","1.6 [1.1-2.4]","1.60000","1.10000","2.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","64","","","75.2 [63.6-86.7]","75.20000","63.60000","86.70000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","35","","","13.1 [11.6-14.8]","13.10000","11.60000","14.80000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","15","","","1.8 [1.0-3.0]","1.80000","1.00000","3.00000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","142","","","97.0 [85.3-108.8]","97.00000","85.30000","108.80000","excluding Japan"
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","197","","","126.7 [114.6-138.7]","126.70000","114.60000","138.70000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","18","","","0.7 [0.6-0.9]","0.70000","0.60000","0.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","2","","","26.4 [23.7-29.1]","26.40000","23.70000","29.10000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","543","","","0.2 [0.1-0.3]","0.20000","0.10000","0.30000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","34","","","74.7 [63.4-86.5]","74.70000","63.40000","86.50000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","145","","","2.1 [1.2-3.5]","2.10000","1.20000","3.50000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","30","","","6.7 [6.1-7.3]","6.70000","6.10000","7.30000","excluding Japan"
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","29","","","0.2 [0.1-0.4]","0.20000","0.10000","0.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","143","","","0.5 [0.3-0.7]","0.50000","0.30000","0.70000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","21","","","0.2","0.20000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","29","","","0.2 [0.1-0.3]","0.20000","0.10000","0.30000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","17","","","3.9 [3.0-5.1]","3.90000","3.00000","5.10000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","143","","","0.3 [0.2-0.5]","0.30000","0.20000","0.50000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","18","","","0.7 [0.5-0.8]","0.70000","0.50000","0.80000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","543","","","0.2 [0.2-0.4]","0.20000","0.20000","0.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","142","","","86.2 [74.4-97.9]","86.20000","74.40000","97.90000","excluding Japan"
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","14","","","11.0 [9.2-13.1]","11.00000","9.20000","13.10000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","64","","","68.6 [57.0-80.2]","68.60000","57.00000","80.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","35","","","11.6 [10.1-13.2]","11.60000","10.10000","13.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","15","","","1.6 [0.8-2.9]","1.60000","0.80000","2.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","30","","","4.2 [3.8-4.6]","4.20000","3.80000","4.60000","excluding Japan"
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","197","","","116.1 [104.0-128.2]","116.10000","104.00000","128.20000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","13","","","1.0 [0.6-1.6]","1.00000","0.60000","1.60000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","5","","","1.3 [0.9-1.9]","1.30000","0.90000","1.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","145","","","1.7 [0.9-3.4]","1.70000","0.90000","3.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","419","","","2.4 [1.7-3.2]","2.40000","1.70000","3.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","2","","","27.2 [24.4-30.0]","27.20000","24.40000","30.00000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","34","","","68.3 [57.1-80.3]","68.30000","57.10000","80.30000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","11","","","10.0 [8.8-11.4]","10.00000","8.80000","11.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","198","","","37.3 [28.1-47.9]","37.30000","28.10000","47.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","11","","","10.5 [9.2-12.0]","10.50000","9.20000","12.00000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","18","","","0.6 [0.5-0.8]","0.60000","0.50000","0.80000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","14","","","11.0 [9.1-13.2]","11.00000","9.10000","13.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","543","","","0.3 [0.2-0.4]","0.30000","0.20000","0.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","143","","","0.3 [0.2-0.4]","0.30000","0.20000","0.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","198","","","35.8 [26.4-47.1]","35.80000","26.40000","47.10000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","30","","","2.9 [2.6-3.2]","2.90000","2.60000","3.20000","excluding Japan"
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","35","","","10.2 [8.7-12.0]","10.20000","8.70000","12.00000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","145","","","1.5 [0.6-3.4]","1.50000","0.60000","3.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","5","","","1.1 [0.7-1.6]","1.10000","0.70000","1.60000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","2","","","28.1 [25.1-31.0]","28.10000","25.10000","31.00000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","419","","","2.0 [1.4-2.6]","2.00000","1.40000","2.60000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","34","","","61.0 [50.0-73.0]","61.00000","50.00000","73.00000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","64","","","61.3 [49.7-72.8]","61.30000","49.70000","72.80000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","29","","","0.1 [0.1-0.3]","0.10000","0.10000","0.30000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","15","","","1.5 [0.7-3.1]","1.50000","0.70000","3.10000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","21","","","0.2","0.20000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","142","","","75.8 [64.1-87.5]","75.80000","64.10000","87.50000","excluding Japan"
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","197","","","106.1 [94.0-118.2]","106.10000","94.00000","118.20000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","17","","","4.3 [3.2-5.5]","4.30000","3.20000","5.50000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","13","","","0.8 [0.5-1.3]","0.80000","0.50000","1.30000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","64","","","57.8 [46.4-69.1]","57.80000","46.40000","69.10000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","15","","","1.6 [0.7-3.3]","1.60000","0.70000","3.30000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","21","","","0.2","0.20000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","18","","","0.6 [0.5-0.8]","0.60000","0.50000","0.80000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","142","","","71.4 [59.8-83.0]","71.40000","59.80000","83.00000","excluding Japan"
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","35","","","9.8 [8.2-11.6]","9.80000","8.20000","11.60000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","5","","","1.0 [0.6-1.5]","1.00000","0.60000","1.50000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","198","","","35.2 [25.7-46.7]","35.20000","25.70000","46.70000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","17","","","4.4 [3.3-5.7]","4.40000","3.30000","5.70000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","13","","","0.7 [0.4-1.2]","0.70000","0.40000","1.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","11","","","10.7 [9.4-12.2]","10.70000","9.40000","12.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","2","","","28.3 [25.3-31.3]","28.30000","25.30000","31.30000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","34","","","57.5 [46.7-69.4]","57.50000","46.70000","69.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","419","","","1.8 [1.3-2.4]","1.80000","1.30000","2.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","145","","","1.4 [0.6-3.4]","1.40000","0.60000","3.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","14","","","11.0 [9.1-13.2]","11.00000","9.10000","13.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","143","","","0.3 [0.2-0.4]","0.30000","0.20000","0.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","29","","","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","197","","","101.8 [89.9-113.8]","101.80000","89.90000","113.80000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","543","","","0.3 [0.2-0.4]","0.30000","0.20000","0.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","30","","","2.5 [2.3-2.7]","2.50000","2.30000","2.70000","excluding Japan"
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","30","","","2.0 [1.8-2.2]","2.00000","1.80000","2.20000","excluding Japan"
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","5","","","0.9 [0.6-1.3]","0.90000","0.60000","1.30000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","35","","","9.1 [7.5-11.1]","9.10000","7.50000","11.10000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","53","","","0.0","0.00000","","","Consecutive Low Population Coverage;insufficient data for estimating confidence intervals"
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","14","","","10.8 [8.9-13.1]","10.80000","8.90000","13.10000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","2","","","28.4 [25.3-31.5]","28.40000","25.30000","31.50000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","21","","","0.1","0.10000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","11","","","10.9 [9.5-12.5]","10.90000","9.50000","12.50000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","17","","","4.5 [3.4-5.9]","4.50000","3.40000","5.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","198","","","34.0 [24.4-45.7]","34.00000","24.40000","45.70000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","18","","","0.6 [0.5-0.8]","0.60000","0.50000","0.80000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","15","","","1.6 [0.7-3.5]","1.60000","0.70000","3.50000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","29","","","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","64","","","52.2 [41.2-63.2]","52.20000","41.20000","63.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","543","","","0.3 [0.2-0.4]","0.30000","0.20000","0.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","197","","","94.9 [83.2-106.6]","94.90000","83.20000","106.60000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","142","","","64.6 [53.4-75.8]","64.60000","53.40000","75.80000","excluding Japan"
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","143","","","0.3 [0.2-0.4]","0.30000","0.20000","0.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","34","","","52.0 [41.6-63.7]","52.00000","41.60000","63.70000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","145","","","1.3 [0.4-3.3]","1.30000","0.40000","3.30000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","419","","","1.6 [1.1-2.1]","1.60000","1.10000","2.10000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","13","","","0.6 [0.4-1.1]","0.60000","0.40000","1.10000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","34","","","47.0 [36.9-58.8]","47.00000","36.90000","58.80000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","15","","","1.5 [0.6-3.4]","1.50000","0.60000","3.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","18","","","0.6 [0.4-0.7]","0.60000","0.40000","0.70000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","13","","","0.5 [0.3-0.9]","0.50000","0.30000","0.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","5","","","0.8 [0.5-1.1]","0.80000","0.50000","1.10000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","35","","","8.0 [6.3-10.0]","8.00000","6.30000","10.00000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","21","","","0.1","0.10000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","64","","","47.2 [36.3-58.2]","47.20000","36.30000","58.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","198","","","32.3 [22.8-44.4]","32.30000","22.80000","44.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","11","","","11.0 [9.5-12.7]","11.00000","9.50000","12.70000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","197","","","87.4 [75.8-99.1]","87.40000","75.80000","99.10000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","14","","","10.5 [8.5-12.9]","10.50000","8.50000","12.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","30","","","1.4 [1.3-1.5]","1.40000","1.30000","1.50000","excluding Japan"
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","29","","","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","419","","","1.4 [1.0-1.8]","1.40000","1.00000","1.80000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","143","","","0.2 [0.2-0.3]","0.20000","0.20000","0.30000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","2","","","28.1 [24.9-31.4]","28.10000","24.90000","31.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","145","","","1.0 [0.3-3.2]","1.00000","0.30000","3.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","53","","","0.0","0.00000","","","Consecutive Low Population Coverage;insufficient data for estimating confidence intervals"
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","543","","","0.3 [0.2-0.4]","0.30000","0.20000","0.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","142","","","57.7 [46.5-68.8]","57.70000","46.50000","68.80000","excluding Japan"
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","17","","","4.6 [3.4-6.1]","4.60000","3.40000","6.10000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1990","EMR","","","","14.0 [8.7-21.2]","14.00000","8.70000","21.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1990","WPR","","","","27.2 [22.2-33.2]","27.20000","22.20000","33.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1990","AFR","","","","25.8 [21.6-30.4]","25.80000","21.60000","30.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1990","AMR","","","","3.5 [1.7-7.1]","3.50000","1.70000","7.10000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1990","SEAR","","","","87.0 [73.3-100.8]","87.00000","73.30000","100.80000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1995","SEAR","","","","80.3 [66.7-94.5]","80.30000","66.70000","94.50000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1995","EMR","","","","13.1 [7.9-20.5]","13.10000","7.90000","20.50000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1995","WPR","","","","16.3 [12.2-21.6]","16.30000","12.20000","21.60000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1995","AFR","","","","25.9 [21.7-30.6]","25.90000","21.70000","30.60000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1995","AMR","","","","3.0 [1.5-5.9]","3.00000","1.50000","5.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","WPR","","","","10.7 [7.3-15.6]","10.70000","7.30000","15.60000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","SEAR","","","","73.5 [59.9-88.0]","73.50000","59.90000","88.00000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","EMR","","","","12.2 [7.1-19.7]","12.20000","7.10000","19.70000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","AMR","","","","2.5 [1.2-4.8]","2.50000","1.20000","4.80000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","AFR","","","","26.5 [22.2-31.4]","26.50000","22.20000","31.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","AMR","","","","2.0 [1.1-3.9]","2.00000","1.10000","3.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","AFR","","","","27.3 [22.7-32.6]","27.30000","22.70000","32.60000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","WPR","","","","7.3 [4.5-11.8]","7.30000","4.50000","11.80000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","EMR","","","","11.5 [6.5-19.2]","11.50000","6.50000","19.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","SEAR","","","","66.6 [53.1-81.4]","66.60000","53.10000","81.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","WPR","","","","5.3 [2.9-9.5]","5.30000","2.90000","9.50000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","AMR","","","","1.7 [0.9-3.1]","1.70000","0.90000","3.10000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","EMR","","","","11.2 [6.2-19.2]","11.20000","6.20000","19.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","AFR","","","","28.3 [23.3-33.9]","28.30000","23.30000","33.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","SEAR","","","","58.5 [45.5-73.2]","58.50000","45.50000","73.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","EMR","","","","11.2 [6.1-19.4]","11.20000","6.10000","19.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","AMR","","","","1.5 [0.8-2.9]","1.50000","0.80000","2.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","SEAR","","","","54.7 [42.1-69.1]","54.70000","42.10000","69.10000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","AFR","","","","28.5 [23.5-34.4]","28.50000","23.50000","34.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","WPR","","","","4.7 [2.5-8.8]","4.70000","2.50000","8.80000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","SEAR","","","","49.0 [37.1-62.9]","49.00000","37.10000","62.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","AFR","","","","28.5 [23.3-34.6]","28.50000","23.30000","34.60000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","WPR","","","","3.9 [1.9-7.7]","3.90000","1.90000","7.70000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","EMR","","","","11.0 [5.9-19.5]","11.00000","5.90000","19.50000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","AMR","","","","1.4 [0.7-2.5]","1.40000","0.70000","2.50000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","SEAR","","","","43.4 [32.1-56.9]","43.40000","32.10000","56.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","AMR","","","","1.2 [0.6-2.1]","1.20000","0.60000","2.10000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","EMR","","","","10.5 [5.5-19.1]","10.50000","5.50000","19.10000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","WPR","","","","2.9 [1.3-6.2]","2.90000","1.30000","6.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","AFR","","","","28.2 [22.8-34.5]","28.20000","22.80000","34.50000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1990","","","WB_HI","","1.3 [0.7-2.5]","1.30000","0.70000","2.50000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTNUM","PUBLISHED","1990","","","WB_LI","","21.7 [18.6-25.0]","21.70000","18.60000","25.00000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1990","","","WB_LIMI","","157.4 [125.2-189.7]","157.40000","125.20000","189.70000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1990","","","WB_UMI","","29.3 [22.5-37.8]","29.30000","22.50000","37.80000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1990","","","WB_MI","","135.8 [103.7-167.8]","135.80000","103.70000","167.80000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1990","","","WB_LMI","","106.5 [77.3-138.7]","106.50000","77.30000","138.70000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1995","","","WB_UMI","","18.0 [14.7-22.0]","18.00000","14.70000","22.00000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1995","","","WB_MI","","117.4 [86.8-148.0]","117.40000","86.80000","148.00000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1995","","","WB_LIMI","","139.5 [108.7-170.3]","139.50000","108.70000","170.30000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1995","","","WB_HI","","1.1 [0.6-2.1]","1.10000","0.60000","2.10000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTNUM","PUBLISHED","1995","","","WB_LMI","","99.4 [71.4-131.4]","99.40000","71.40000","131.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1995","","","WB_LI","","22.1 [19.0-25.4]","22.10000","19.00000","25.40000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","","WB_HI","","0.9 [0.5-1.7]","0.90000","0.50000","1.70000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","","WB_UMI","","12.1 [10.3-14.1]","12.10000","10.30000","14.10000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","","WB_LMI","","91.7 [65.1-123.0]","91.70000","65.10000","123.00000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","","WB_LIMI","","126.2 [96.7-155.6]","126.20000","96.70000","155.60000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","","WB_MI","","103.7 [74.5-133.0]","103.70000","74.50000","133.00000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","","","WB_LI","","22.4 [19.3-25.8]","22.40000","19.30000","25.80000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","","WB_UMI","","8.4 [7.3-9.7]","8.40000","7.30000","9.70000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","","WB_MI","","93.3 [65.1-121.5]","93.30000","65.10000","121.50000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","","WB_HI","","0.8 [0.5-1.5]","0.80000","0.50000","1.50000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","","WB_LIMI","","115.9 [87.5-144.2]","115.90000","87.50000","144.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","","WB_LI","","22.6 [19.4-26.0]","22.60000","19.40000","26.00000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","","","WB_LMI","","84.9 [59.6-115.6]","84.90000","59.60000","115.60000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","","WB_UMI","","6.2 [5.1-7.5]","6.20000","5.10000","7.50000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","","WB_LI","","22.5 [19.3-26.0]","22.50000","19.30000","26.00000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","","WB_MI","","84.1 [57.2-110.9]","84.10000","57.20000","110.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","","WB_HI","","0.7 [0.4-1.3]","0.70000","0.40000","1.30000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","","WB_LIMI","","106.5 [79.4-133.6]","106.50000","79.40000","133.60000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","","","WB_LMI","","77.8 [54.1-107.6]","77.80000","54.10000","107.60000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","","WB_MI","","80.4 [54.2-106.6]","80.40000","54.20000","106.60000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","","WB_UMI","","5.6 [4.5-6.9]","5.60000","4.50000","6.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","","WB_LI","","22.3 [19.1-25.8]","22.30000","19.10000","25.80000",""
