"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"sevwast5","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","","","BLRMICS201207","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","","","BLZMICS200601","","1.3 [0.3-5.7]","1.00000","0.00000","6.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","","","BLZMICS200602","","1.6 [0.3-8.1]","2.00000","0.00000","8.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2015","AMR","BLZ","","","","","","BLZMICS201505","","0.6 [0.1-2.2]","1.00000","0.00000","2.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2015","AMR","BLZ","","","","","","BLZMICS201506","","1.0 [0.3-3.5]","1.00000","0.00000","4.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2015","AMR","BLZ","","","","","","BLZMICS201507","","0.8 [0.2-2.4]","1.00000","0.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","","","BENDHS199601","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2001","AFR","BEN","","","","","","BENDHS200103","","4.2 [3.1-5.8]","4.00000","3.00000","6.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2001","AFR","BEN","","","","","","BENDHS200104","","2.2 [1.4-3.3]","2.00000","1.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2001","AFR","BEN","","","","","","BENDHS200105","","2.6 [1.8-3.8]","3.00000","2.00000","4.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2001","AFR","BEN","","","","","","BENDHS200106","","3.2 [2.4-4.2]","3.00000","2.00000","4.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","","","BENDHS200601","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","","","BENDHS200602","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","","","BENDHS200603","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","","","BENDHS200604","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","","","BENDHS201110","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","","","BENDHS201111","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","","","BENDHS201112","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","","","BENMICS201403","","0.2 [0.1-0.9]","0.00000","0.00000","1.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","","","BENMICS201404","","1.7 [0.9-3.2]","2.00000","1.00000","3.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","","","BENMICS201405","","0.5 [0.2-1.4]","1.00000","0.00000","1.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","","","BENMICS201406","","0.2 [0.1-0.7]","0.00000","0.00000","1.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","","","BENDHS201712","","0.4 [0.2-1.0]","0.00000","0.00000","1.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","","BTNMICS201007","","2.0 [1.0-3.8]","2.00000","1.00000","4.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","","BTNMICS201008","","2.1 [0.9-4.7]","2.00000","1.00000","5.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","","BTNMICS201009","","0.2 [0.0-1.4]","0.00000","0.00000","1.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","","BTNMICS201010","","2.2 [1.0-4.8]","2.00000","1.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","","BOLDHS199804","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","","BOLDHS199804","","0.8 [0.3-2.1]","1.00000","0.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","","BOLDHS199805","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","","BOLDHS199805","","1.3 [0.6-2.6]","1.00000","1.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","","BOLDHS200303","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","","BOLDHS200303","","0.7 [0.4-1.4]","1.00000","0.00000","1.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","","BOLDHS200304","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","","BOLDHS200304","","0.2 [0.0-1.0]","0.00000","0.00000","1.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","","BOLDHS200801","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","","BOLDHS200802","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","","BOLDHS200802","","0.4 [0.1-1.2]","0.00000","0.00000","1.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","","BOLDHS200803","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","","","BIHMICS200601","","1.9 [1.1-3.1]","2.00000","1.00000","3.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","","","BIHMICS201102","","0.6 [0.2-1.5]","1.00000","0.00000","1.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","","","BIHMICS201102","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","","","BIHMICS201103","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","","","","BIHMICS201103","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","","BWAMICS200009","","0.9 [0.1-5.9]","1.00000","0.00000","6.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","","BWAMICS200010","","5.7 [3.5-9.1]","6.00000","3.00000","9.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","","BWAMICS200011","","2.4 [0.6-9.1]","2.00000","1.00000","9.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","","","BWAMICS200012","","4.1 [1.0-14.9]","4.00000","1.00000","15.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","","","BRADHS199605","","0.3 [0.0-2.0]","0.00000","0.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","","","BRADHS199606","","0.5 [0.1-2.2]","1.00000","0.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","","BFADHS200301","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","","BFADHS200301","","4.4 [2.1-9.0]","4.00000","2.00000","9.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","","BFADHS200308","","8.5 [6.3-11.3]","9.00000","6.00000","11.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","","BFADHS200309","","8.3 [5.6-12.2]","8.00000","6.00000","12.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","","BFADHS200309","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","","","BFADHS200310","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","","BFAMICS200607","","10.4 [7.3-14.5]","10.00000","7.00000","15.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","","BFAMICS200607","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","","BFAMICS200608","","14.6 [11.8-18.0]","15.00000","12.00000","18.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","","","BFAMICS200608","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","","BFADHS201001","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","","BFADHS201002","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","","BFADHS201009","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","","BFADHS201009","","6.6 [4.4-9.8]","7.00000","4.00000","10.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","","BFADHS201010","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","","","","BFADHS201010","","7.2 [5.2-9.8]","7.00000","5.00000","10.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","","","BDIMICS200505","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","","","BDIDHS201001","","2.4 [1.1-4.9]","2.00000","1.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","","","BDIDHS201002","","1.3 [0.7-2.2]","1.00000","1.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","","","BDIDHS201003","","0.6 [0.2-1.6]","1.00000","0.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","","","BDIDHS201004","","1.6 [0.9-2.7]","2.00000","1.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","","BDIDHS201604","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","","BDIDHS201605","","1.4 [0.5-3.9]","1.00000","0.00000","4.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","","BDIDHS201606","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","","","BDIDHS201607","","0.7 [0.2-2.8]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","","","CPVRHS199807","","No data","","","","Not available."
"sevwast5","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","","","CPVRHS199808","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","","KHMDHS200001","","12.5 [7.8-19.7]","13.00000","8.00000","20.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","","KHMDHS200002","","8.8 [5.9-13.0]","9.00000","6.00000","13.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","","KHMDHS200003","","9.1 [5.1-15.8]","9.00000","5.00000","16.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","","KHMDHS200004","","1.0 [0.3-3.5]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","","KHMDHS200017","","8.7 [4.4-16.6]","9.00000","4.00000","17.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","","KHMDHS200018","","8.4 [5.6-12.2]","8.00000","6.00000","12.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","","KHMDHS200019","","3.6 [1.5-8.2]","4.00000","2.00000","8.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","","KHMDHS200020","","3.8 [0.2-44.5]","4.00000","0.00000","45.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","","KHMDHS200021","","8.9 [5.3-14.4]","9.00000","5.00000","14.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","","KHMDHS200514","","1.6 [0.3-6.8]","2.00000","0.00000","7.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","","KHMDHS200515","","5.5 [3.4-9.0]","6.00000","3.00000","9.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","","KHMDHS200516","","4.7 [2.0-10.9]","5.00000","2.00000","11.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","","KHMDHS200517","","2.0 [1.0-4.1]","2.00000","1.00000","4.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","","KHMDHS201004","","4.5 [2.0-9.9]","4.00000","2.00000","10.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","","KHMDHS201005","","1.8 [0.4-7.7]","2.00000","0.00000","8.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","","KHMDHS201006","","1.3 [0.4-4.3]","1.00000","0.00000","4.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","","KHMDHS201007","","1.0 [0.3-4.1]","1.00000","0.00000","4.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","","KHMDHS201410","","3.1 [1.6-5.7]","3.00000","2.00000","6.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","","KHMDHS201411","","1.4 [0.5-3.6]","1.00000","1.00000","4.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","","KHMDHS201412","","8.7 [4.9-15.1]","9.00000","5.00000","15.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","","KHMDHS201413","","0.9 [0.3-3.1]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1991","AFR","CMR","","","","","","CMRDHS199105","","0.2 [0.0-1.2]","0.00000","0.00000","1.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","","CMRDHS200401","","1.3 [0.6-2.5]","1.00000","1.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","","CMRDHS200402","","1.2 [0.5-2.9]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","","CMRDHS200403","","1.4 [0.4-4.8]","1.00000","0.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","","CMRDHS200404","","1.4 [0.5-3.7]","1.00000","1.00000","4.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","","CMRMICS200611","","1.2 [0.4-3.5]","1.00000","0.00000","4.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","","CMRMICS200612","","1.0 [0.3-3.2]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","","CMRDHS201103","","1.2 [0.4-3.4]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","","CMRDHS201104","","2.4 [1.0-5.5]","2.00000","1.00000","6.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","","CMRDHS201105","","4.1 [3.0-5.6]","4.00000","3.00000","6.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","","CMRDHS201106","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","","","CMRDHS201805","","3.4 [1.9-5.8]","3.00000","2.00000","6.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","","","CMRDHS201806","","1.0 [0.3-3.3]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","","","CMRDHS201807","","1.6 [0.7-3.3]","2.00000","1.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2018","AFR","CMR","","","","","","CMRDHS201808","","0.4 [0.1-3.4]","0.00000","0.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1994","AFR","CAF","","","","","","CAFDHS199405","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","1994","AFR","CAF","","","","","","CAFDHS199406","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","","","CAFMICS200008","","1.1 [0.5-2.0]","1.00000","1.00000","2.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","","","CAFMICS200009","","4.1 [2.5-6.8]","4.00000","2.00000","7.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","","","CAFMICS200010","","2.8 [1.6-4.7]","3.00000","2.00000","5.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","","","CAFMICS200011","","3.8 [2.2-6.2]","4.00000","2.00000","6.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","","CAFMICS200602","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","","CAFMICS200603","","7.7 [5.0-11.6]","8.00000","5.00000","12.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","","CAFMICS200603","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","","CAFMICS200604","","8.7 [3.1-22.2]","9.00000","3.00000","22.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","","CAFMICS200610","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","","CAFMICS200611","","3.5 [2.2-5.7]","4.00000","2.00000","6.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","","CAFMICS200611","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","","CAFMICS200612","","1.5 [0.7-3.1]","2.00000","1.00000","3.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","","","CAFMICS200612","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","","CAFMICS201006","","1.5 [0.7-3.0]","1.00000","1.00000","3.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","","CAFMICS201006","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","","CAFMICS201007","","4.0 [2.6-6.1]","4.00000","3.00000","6.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","","CAFMICS201007","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","","CAFMICS201008","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","","CAFMICS201014","","1.7 [1.1-2.7]","2.00000","1.00000","3.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","","CAFMICS201015","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","","CAFMICS201015","","0.8 [0.3-2.0]","1.00000","0.00000","2.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","","CAFMICS201016","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","","","TCDDHS199604","","6.8 [5.5-8.4]","7.00000","6.00000","8.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","","","TCDDHS199605","","13.7 [8.7-20.9]","14.00000","9.00000","21.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","","","","TCDDHS199606","","5.7 [4.4-7.3]","6.00000","4.00000","7.00000",""
