"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"SA_0000001782_ARCHIVED","SA_0000001782_BEL","PUBLISHED","2010","EUR","BEL","MLE","47.0","47.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_LUX","PUBLISHED","2005","EUR","LUX","MLE","48.0","48.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_UKR","PUBLISHED","2005","EUR","UKR","MLE","48.0","48.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_LVA","PUBLISHED","2010","EUR","LVA","MLE","52.0","52.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_HUN","PUBLISHED","2005","EUR","HUN","BTSX","52.0","52.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_HRV","PUBLISHED","2005","EUR","HRV","MLE","56.0","56.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_HRV","PUBLISHED","2010","EUR","HRV","MLE","57.0","57.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_EST","PUBLISHED","2010","EUR","EST","BTSX","62.0","62.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_NLD","PUBLISHED","2005","EUR","NLD","MLE","63.0","63.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_CZE","PUBLISHED","2005","EUR","CZE","FMLE","65.0","65.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_NOR","PUBLISHED","2005","EUR","NOR","BTSX","23.0","23.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_NOR","PUBLISHED","2005","EUR","NOR","FMLE","23.0","23.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ITA","PUBLISHED","2010","EUR","ITA","FMLE","24.0","24.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_RUS","PUBLISHED","2010","EUR","RUS","FMLE","25.0","25.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_SVK","PUBLISHED","2010","EUR","SVK","BTSX","32.0","32.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_FIN","PUBLISHED","2005","EUR","FIN","MLE","32.0","32.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ROU","PUBLISHED","2010","EUR","ROU","MLE","33.0","33.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_UKR","PUBLISHED","2010","EUR","UKR","MLE","33.0","33.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_HRV","PUBLISHED","2005","EUR","HRV","FMLE","39.0","39.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_CHE","PUBLISHED","2005","EUR","CHE","FMLE","39.0","39.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_BGR","PUBLISHED","2005","EUR","BGR","FMLE","41.0","41.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ESP","PUBLISHED","2010","EUR","ESP","MLE","41.0","41.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_DNK","PUBLISHED","2010","EUR","DNK","MLE","45.0","45.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_SVN","PUBLISHED","2010","EUR","SVN","BTSX","45.0","45.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_GRB","PUBLISHED","2005","EUR","GBR","FMLE","45.7","45.70000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_GRC","PUBLISHED","2010","EUR","GRC","BTSX","46.0","46.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_PRT","PUBLISHED","2010","EUR","PRT","MLE","46.0","46.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_POL","PUBLISHED","2005","EUR","POL","FMLE","49.0","49.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_GRB","PUBLISHED","2005","EUR","GBR","MLE","49.0","49.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_SVN","PUBLISHED","2010","EUR","SVN","MLE","51.0","51.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_LVA","PUBLISHED","2005","EUR","LVA","MLE","51.0","51.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_LTU","PUBLISHED","2010","EUR","LTU","BTSX","57.0","57.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_EST","PUBLISHED","2010","EUR","EST","FMLE","58.0","58.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_AUT","PUBLISHED","2005","EUR","AUT","MLE","60.0","60.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_NLD","PUBLISHED","2005","EUR","NLD","FMLE","61.0","61.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ISL","PUBLISHED","2005","EUR","ISL","FMLE","13.0","13.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_NOR","PUBLISHED","2010","EUR","NOR","MLE","20.0","20.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_MKD","PUBLISHED","2010","EUR","MKD","FMLE","22.0","22.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_NOR","PUBLISHED","2005","EUR","NOR","MLE","23.0","23.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_SWE","PUBLISHED","2005","EUR","SWE","BTSX","24.0","24.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ITA","PUBLISHED","2005","EUR","ITA","BTSX","27.0","27.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_CAN","PUBLISHED","2010","AMR","CAN","FMLE","31.0","31.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_FIN","PUBLISHED","2005","EUR","FIN","BTSX","32.0","32.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_MLT","PUBLISHED","2005","EUR","MLT","FMLE","34.0","34.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_CAN","PUBLISHED","2005","AMR","CAN","FMLE","35.0","35.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_UKR","PUBLISHED","2005","EUR","UKR","FMLE","36.0","36.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_CHE","PUBLISHED","2010","EUR","CHE","MLE","40.0","40.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_GRC","PUBLISHED","2010","EUR","GRC","FMLE","41.0","41.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_PRT","PUBLISHED","2010","EUR","PRT","BTSX","42.0","42.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_BEL","PUBLISHED","2010","EUR","BEL","BTSX","44.0","44.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_DNK","PUBLISHED","2010","EUR","DNK","FMLE","45.0","45.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_DEU","PUBLISHED","2010","EUR","DEU","MLE","46.0","46.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_GRC","PUBLISHED","2005","EUR","GRC","BTSX","47.0","47.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_DEU","PUBLISHED","2005","EUR","DEU","BTSX","48.0","48.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_LVA","PUBLISHED","2005","EUR","LVA","BTSX","49.0","49.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_SVK","PUBLISHED","2005","EUR","SVK","FMLE","51.0","51.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_SVK","PUBLISHED","2005","EUR","SVK","BTSX","52.0","52.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_LTU","PUBLISHED","2005","EUR","LTU","BTSX","54.0","54.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_EST","PUBLISHED","2005","EUR","EST","BTSX","58.0","58.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_AUT","PUBLISHED","2005","EUR","AUT","FMLE","61.0","61.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_EST","PUBLISHED","2010","EUR","EST","MLE","66.0","66.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_MLT","PUBLISHED","2010","EUR","MLT","FMLE","","","","","missing data"
"SA_0000001782_ARCHIVED","SA_0000001782_NOR","PUBLISHED","2010","EUR","NOR","BTSX","19.0","19.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_USA","PUBLISHED","2010","AMR","USA","FMLE","19.0","19.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_SWE","PUBLISHED","2005","EUR","SWE","FMLE","23.0","23.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_USA","PUBLISHED","2005","AMR","USA","FMLE","23.0","23.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_FIN","PUBLISHED","2010","EUR","FIN","BTSX","28.0","28.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_FIN","PUBLISHED","2010","EUR","FIN","FMLE","29.0","29.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_IRL","PUBLISHED","2010","EUR","IRL","BTSX","33.0","33.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ITA","PUBLISHED","2010","EUR","ITA","MLE","33.0","33.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ITA","PUBLISHED","2005","EUR","ITA","MLE","35.0","35.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_CAN","PUBLISHED","2005","AMR","CAN","MLE","36.0","36.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_GRC","PUBLISHED","2005","EUR","GRC","FMLE","40.0","40.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_MLT","PUBLISHED","2005","EUR","MLT","BTSX","40.0","40.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_NLD","PUBLISHED","2010","EUR","NLD","BTSX","43.0","43.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_POL","PUBLISHED","2010","EUR","POL","FMLE","43.0","43.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_DNK","PUBLISHED","2005","EUR","DNK","FMLE","45.0","45.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_CHE","PUBLISHED","2005","EUR","CHE","BTSX","45.0","45.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_LUX","PUBLISHED","2005","EUR","LUX","FMLE","47.0","47.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ROU","PUBLISHED","2005","EUR","ROU","MLE","47.0","47.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_GRC","PUBLISHED","2010","EUR","GRC","MLE","51.0","51.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_LVA","PUBLISHED","2010","EUR","LVA","BTSX","51.0","51.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_HUN","PUBLISHED","2010","EUR","HUN","MLE","53.0","53.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_SVK","PUBLISHED","2005","EUR","SVK","MLE","53.0","53.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_LTU","PUBLISHED","2010","EUR","LTU","FMLE","54.0","54.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_POL","PUBLISHED","2005","EUR","POL","MLE","58.0","58.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_CZE","PUBLISHED","2010","EUR","CZE","MLE","59.0","59.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_FRA","PUBLISHED","2010","EUR","FRA","FMLE","","","","","missing data"
"SA_0000001782_ARCHIVED","SA_0000001782_ISR","PUBLISHED","2010","EUR","ISR","BTSX","","","","","missing data"
"SA_0000001782_ARCHIVED","SA_0000001782_ISL","PUBLISHED","2010","EUR","ISL","FMLE","9.0","9.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ISR","PUBLISHED","2005","EUR","ISR","FMLE","11.0","11.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_SWE","PUBLISHED","2010","EUR","SWE","MLE","22.0","22.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_SWE","PUBLISHED","2010","EUR","SWE","BTSX","23.0","23.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ROU","PUBLISHED","2005","EUR","ROU","FMLE","25.0","25.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_RUS","PUBLISHED","2010","EUR","RUS","MLE","26.0","26.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_FIN","PUBLISHED","2010","EUR","FIN","MLE","27.0","27.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_UKR","PUBLISHED","2010","EUR","UKR","BTSX","31.0","31.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_LUX","PUBLISHED","2010","EUR","LUX","BTSX","32.0","32.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ROU","PUBLISHED","2005","EUR","ROU","BTSX","34.0","34.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ESP","PUBLISHED","2005","EUR","ESP","BTSX","34.0","34.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_IRL","PUBLISHED","2005","EUR","IRL","BTSX","38.0","38.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_NLD","PUBLISHED","2010","EUR","NLD","FMLE","39.0","39.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_AUT","PUBLISHED","2010","EUR","AUT","FMLE","42.0","42.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_HUN","PUBLISHED","2010","EUR","HUN","FMLE","42.0","42.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_HRV","PUBLISHED","2010","EUR","HRV","FMLE","44.0","44.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_GRB","PUBLISHED","2010","EUR","GBR","MLE","44.0","44.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_AUT","PUBLISHED","2010","EUR","AUT","MLE","47.0","47.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_BGR","PUBLISHED","2005","EUR","BGR","MLE","47.0","47.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_LUX","PUBLISHED","2005","EUR","LUX","BTSX","48.0","48.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_SVN","PUBLISHED","2005","EUR","SVN","MLE","48.0","48.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_DEU","PUBLISHED","2005","EUR","DEU","FMLE","49.0","49.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_CHE","PUBLISHED","2005","EUR","CHE","MLE","51.0","51.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_EST","PUBLISHED","2005","EUR","EST","FMLE","52.0","52.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_BEL","PUBLISHED","2005","EUR","BEL","BTSX","56.0","56.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_LTU","PUBLISHED","2005","EUR","LTU","MLE","56.0","56.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_NLD","PUBLISHED","2005","EUR","NLD","BTSX","62.0","62.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_EST","PUBLISHED","2005","EUR","EST","MLE","64.0","64.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ISR","PUBLISHED","2005","EUR","ISR","BTSX","16.0","16.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_NOR","PUBLISHED","2010","EUR","NOR","FMLE","18.0","18.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_USA","PUBLISHED","2005","AMR","USA","BTSX","23.0","23.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_USA","PUBLISHED","2005","AMR","USA","MLE","23.0","23.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ITA","PUBLISHED","2010","EUR","ITA","BTSX","29.0","29.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_UKR","PUBLISHED","2010","EUR","UKR","FMLE","29.0","29.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ESP","PUBLISHED","2005","EUR","ESP","MLE","32.0","32.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_CAN","PUBLISHED","2010","AMR","CAN","BTSX","33.0","33.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_LUX","PUBLISHED","2010","EUR","LUX","MLE","33.0","33.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_SVK","PUBLISHED","2010","EUR","SVK","MLE","36.0","36.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_CAN","PUBLISHED","2005","AMR","CAN","BTSX","36.0","36.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_RUS","PUBLISHED","2005","EUR","RUS","FMLE","40.0","40.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ARM","PUBLISHED","2010","EUR","ARM","BTSX","41.0","41.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_UKR","PUBLISHED","2005","EUR","UKR","BTSX","42.0","42.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ESP","PUBLISHED","2010","EUR","ESP","FMLE","43.0","43.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_MLT","PUBLISHED","2005","EUR","MLT","MLE","45.0","45.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_PRT","PUBLISHED","2005","EUR","PRT","BTSX","45.0","45.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_GRB","PUBLISHED","2005","EUR","GBR","BTSX","47.3","47.30000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ARM","PUBLISHED","2010","EUR","ARM","MLE","48.0","48.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_HRV","PUBLISHED","2010","EUR","HRV","BTSX","50.0","50.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_LVA","PUBLISHED","2010","EUR","LVA","FMLE","51.0","51.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_POL","PUBLISHED","2010","EUR","POL","MLE","53.0","53.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_LTU","PUBLISHED","2005","EUR","LTU","FMLE","53.0","53.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_BEL","PUBLISHED","2005","EUR","BEL","MLE","59.0","59.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_LTU","PUBLISHED","2010","EUR","LTU","MLE","60.0","60.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_FRA","PUBLISHED","2010","EUR","FRA","MLE","","","","","missing data"
"SA_0000001782_ARCHIVED","SA_0000001782_ISR","PUBLISHED","2010","EUR","ISR","MLE","","","","","missing data"
"SA_0000001782_ARCHIVED","SA_0000001782_ISL","PUBLISHED","2010","EUR","ISL","MLE","13.0","13.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ISL","PUBLISHED","2005","EUR","ISL","BTSX","14.0","14.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_USA","PUBLISHED","2010","AMR","USA","BTSX","20.0","20.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_USA","PUBLISHED","2010","AMR","USA","MLE","21.0","21.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ROU","PUBLISHED","2010","EUR","ROU","BTSX","27.0","27.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_FRA","PUBLISHED","2005","EUR","FRA","FMLE","27.0","27.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_MKD","PUBLISHED","2005","EUR","MKD","BTSX","30.0","30.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_IRL","PUBLISHED","2010","EUR","IRL","FMLE","31.0","31.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_IRL","PUBLISHED","2010","EUR","IRL","MLE","35.0","35.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_FRA","PUBLISHED","2005","EUR","FRA","MLE","35.0","35.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ESP","PUBLISHED","2005","EUR","ESP","FMLE","36.0","36.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_CHE","PUBLISHED","2010","EUR","CHE","BTSX","37.0","37.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_MKD","PUBLISHED","2010","EUR","MKD","MLE","42.0","42.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_ESP","PUBLISHED","2010","EUR","ESP","BTSX","42.0","42.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_PRT","PUBLISHED","2005","EUR","PRT","FMLE","42.0","42.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_GRB","PUBLISHED","2010","EUR","GBR","BTSX","43.0","43.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_AUT","PUBLISHED","2010","EUR","AUT","BTSX","44.0","44.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_HUN","PUBLISHED","2010","EUR","HUN","BTSX","47.0","47.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_DEU","PUBLISHED","2005","EUR","DEU","MLE","47.0","47.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_DNK","PUBLISHED","2005","EUR","DNK","BTSX","48.0","48.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_LVA","PUBLISHED","2005","EUR","LVA","FMLE","48.0","48.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_HUN","PUBLISHED","2005","EUR","HUN","FMLE","52.0","52.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_BEL","PUBLISHED","2005","EUR","BEL","FMLE","52.5","52.50000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_POL","PUBLISHED","2005","EUR","POL","BTSX","54.0","54.00000","","",""
"SA_0000001782_ARCHIVED","SA_0000001782_CZE","PUBLISHED","2010","EUR","CZE","FMLE","56.0","56.00000","","",""
