"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AFR","GAB","SA_WINE","No","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_BEER","No","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_WINE","No","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AFR","GNQ","SA_SPIRITS","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AFR","GIN","SA_BEER","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AFR","GIN","SA_WINE","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_SPIRITS","No","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AMR","PRY","SA_BEER","No","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AMR","URY","SA_WINE","No","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AMR","BRA","SA_WINE","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AMR","GUY","SA_WINE","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AMR","TTO","SA_SPIRITS","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","EMR","KWT","SA_BEER","","","","","missing data"
"SA_0000001536_ARCHIVED","PUBLISHED","2012","EMR","LBN","SA_BEER","","","","","missing data"
"SA_0000001536_ARCHIVED","PUBLISHED","2012","EMR","SOM","SA_SPIRITS","","","","","missing data"
"SA_0000001536_ARCHIVED","PUBLISHED","2012","EMR","PAK","SA_SPIRITS","No","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","EUR","ESP","SA_BEER","No","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","EUR","ESP","SA_WINE","No","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","EUR","MLT","SA_BEER","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","EUR","ROU","SA_BEER","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","EUR","TKM","SA_BEER","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","EUR","DNK","SA_WINE","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","EUR","DNK","SA_SPIRITS","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","EUR","SVK","SA_WINE","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","SEAR","LKA","SA_WINE","No","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","WPR","JPN","SA_WINE","No","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","WPR","LAO","SA_WINE","No","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","WPR","COK","SA_WINE","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","WPR","TUV","SA_BEER","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","WPR","TUV","SA_WINE","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","WPR","SGP","SA_BEER","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AFR","BEN","SA_SPIRITS","No","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AFR","COG","SA_BEER","No","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AFR","MWI","SA_WINE","No","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AFR","ZMB","SA_SPIRITS","No","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AFR","DZA","SA_BEER","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AFR","MDG","SA_SPIRITS","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AFR","COM","SA_BEER","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AFR","COM","SA_SPIRITS","Yes","","","",""
"SA_0000001536_ARCHIVED","PUBLISHED","2012","AFR","COD","SA_WINE","Yes","","","",""
