"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","UNSDGREGION","Display Value","Numeric","Low","High","Comments"
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_AUSTRALIANEWZEALAND","16.2 [5.5-27.0]","16.20000","5.50000","27.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_LDC","2.8 [2.2-3.6]","2.80000","2.20000","3.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_WESTERNASIANORTHERNAFR","8.9 [5.4-12.4]","8.90000","5.40000","12.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_NORTHAFR","10.1 [5.3-18.5]","10.10000","5.30000","18.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_NORTHERNAMR","8.0 [7.7-8.3]","8.00000","7.70000","8.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_LLDC","3.3 [2.5-4.4]","3.30000","2.50000","4.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_SOUTHASIA","2.5 [2.0-3.1]","2.50000","2.00000","3.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","6.0 [5.1-7.0]","6.00000","5.10000","7.00000","excluding Japan"
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_WESTERNAFR","2.3 [1.8-2.9]","2.30000","1.80000","2.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_SOUTHAMR","7.6 [6.6-8.8]","7.60000","6.60000","8.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_CENTRALAMR","6.5 [5.7-7.4]","6.50000","5.70000","7.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_WESTERNASIA","7.7 [5.1-11.7]","7.70000","5.10000","11.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_MIDDLEAFR","4.8 [3.4-6.7]","4.80000","3.40000","6.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_EASTERNASIA","6.4 [5.6-7.2]","6.40000","5.60000","7.20000","excluding Japan"
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_LAC","7.2 [6.4-7.9]","7.20000","6.40000","7.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_SUBSAHARANAFRICA","3.8 [3.3-4.4]","3.80000","3.30000","4.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_OCEANIAexAUSNZL","7.3 [4.9-10.8]","7.30000","4.90000","10.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_CARIBBEAN","6.2 [3.7-10.2]","6.20000","3.70000","10.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_CENTRALASIA","7.3 [5.6-9.4]","7.30000","5.60000","9.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_EASTERNAFR","4.0 [3.3-5.0]","4.00000","3.30000","5.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_SUBSAHARANAFRICA","3.7 [3.2-4.3]","3.70000","3.20000","4.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_LLDC","3.2 [2.4-4.2]","3.20000","2.40000","4.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_SOUTHERNAFR","12.1 [8.3-17.4]","12.10000","8.30000","17.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_OCEANIAexAUSNZL","8.2 [5.4-12.2]","8.20000","5.40000","12.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_AUSTRALIANEWZEALAND","18.1 [5.6-30.7]","18.10000","5.60000","30.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_CENTRALASIASOUTHERNASIA","2.7 [1.8-3.6]","2.70000","1.80000","3.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_EASTERNAFR","3.9 [3.1-4.8]","3.90000","3.10000","4.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_WESTERNASIA","8.0 [4.9-12.9]","8.00000","4.90000","12.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_LDC","2.8 [2.0-3.9]","2.80000","2.00000","3.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_CENTRALASIA","6.8 [4.5-10.1]","6.80000","4.50000","10.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_WESTERNAFR","2.1 [1.6-2.7]","2.10000","1.60000","2.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_EASTERNASIA","6.3 [5.6-7.2]","6.30000","5.60000","7.20000","excluding Japan"
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_CARIBBEAN","6.6 [3.7-11.4]","6.60000","3.70000","11.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_SOUTHEASTERNASIA","6.3 [3.9-9.9]","6.30000","3.90000","9.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_NORTHAFR","10.6 [5.4-19.7]","10.60000","5.40000","19.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_SOUTHASIA","2.5 [1.8-3.6]","2.50000","1.80000","3.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_SOUTHAMR","7.7 [6.7-8.9]","7.70000","6.70000","8.90000","Consecutive Low Population Coverage"
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_CENTRALAMR","6.7 [5.8-7.6]","6.70000","5.80000","7.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_MIDDLEAFR","4.9 [3.4-7.1]","4.90000","3.40000","7.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_WESTERNASIANORTHERNAFR","9.3 [5.3-13.3]","9.30000","5.30000","13.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_LAC","7.3 [6.6-8.1]","7.30000","6.60000","8.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_NORTHERNAMR","8.4 [8.1-8.7]","8.40000","8.10000","8.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","6.3 [5.1-7.5]","6.30000","5.10000","7.50000","excluding Japan"
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_WESTERNAFR","1.9 [1.4-2.5]","1.90000","1.40000","2.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_MIDDLEAFR","5.1 [3.3-7.6]","5.10000","3.30000","7.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_WESTERNASIANORTHERNAFR","9.9 [5.3-14.5]","9.90000","5.30000","14.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_WESTERNASIA","8.4 [4.6-15.0]","8.40000","4.60000","15.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_LDC","2.8 [1.7-4.5]","2.80000","1.70000","4.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_CENTRALASIA","6.2 [3.3-11.3]","6.20000","3.30000","11.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_EASTERNASIA","6.3 [5.5-7.2]","6.30000","5.50000","7.20000","excluding Japan"
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_OCEANIAexAUSNZL","9.4 [6.1-14.4]","9.40000","6.10000","14.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_SOUTHERNAFR","12.7 [8.6-18.3]","12.70000","8.60000","18.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_NORTHAFR","11.3 [5.6-21.5]","11.30000","5.60000","21.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_SOUTHEASTERNASIA","7.5 [4.3-12.6]","7.50000","4.30000","12.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","6.8 [5.2-8.4]","6.80000","5.20000","8.40000","excluding Japan"
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_LAC","7.5 [6.7-8.4]","7.50000","6.70000","8.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_SOUTHAMR","7.9 [6.9-9.1]","7.90000","6.90000","9.10000","Consecutive Low Population Coverage"
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_EASTERNAFR","3.7 [2.9-4.6]","3.70000","2.90000","4.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_SOUTHASIA","2.5 [1.5-4.4]","2.50000","1.50000","4.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_LLDC","3.0 [2.2-4.1]","3.00000","2.20000","4.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_AUSTRALIANEWZEALAND","20.7 [4.8-36.5]","20.70000","4.80000","36.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_CENTRALAMR","6.9 [5.9-8.2]","6.90000","5.90000","8.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_CARIBBEAN","7.0 [3.6-13.2]","7.00000","3.60000","13.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_CENTRALASIASOUTHERNASIA","2.7 [1.4-4.0]","2.70000","1.40000","4.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_NORTHERNAMR","8.9 [8.6-9.2]","8.90000","8.60000","9.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_SUBSAHARANAFRICA","3.6 [3.0-4.2]","3.60000","3.00000","4.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","","WB_LI","","4.2 [2.8-6.2]","4.20000","2.80000","6.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","","WB_LIMI","","4.9 [3.9-5.9]","4.90000","3.90000","5.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","","WB_HI","","4.5 [2.7-7.2]","4.50000","2.70000","7.20000","Consecutive Low Population Coverage"
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","","WB_MI","","5.0 [3.9-6.1]","5.00000","3.90000","6.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","","WB_LMI","","4.1 [2.8-6.0]","4.10000","2.80000","6.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","","WB_UMI","","6.0 [4.6-7.7]","6.00000","4.60000","7.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","","WB_LI","","3.9 [2.7-5.5]","3.90000","2.70000","5.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","","WB_LIMI","","5.0 [4.1-5.8]","5.00000","4.10000","5.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","","WB_UMI","","6.4 [5.1-8.0]","6.40000","5.10000","8.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","","WB_HI","","4.9 [3.3-7.3]","4.90000","3.30000","7.30000","Consecutive Low Population Coverage"
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","","WB_MI","","5.1 [4.2-6.1]","5.10000","4.20000","6.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","","WB_LMI","","4.2 [3.1-5.7]","4.20000","3.10000","5.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","","WB_UMI","","6.9 [5.6-8.3]","6.90000","5.60000","8.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","","WB_HI","","5.4 [3.8-7.6]","5.40000","3.80000","7.60000","Consecutive Low Population Coverage"
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","","WB_LIMI","","5.1 [4.3-5.8]","5.10000","4.30000","5.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","","WB_MI","","5.3 [4.5-6.2]","5.30000","4.50000","6.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","","WB_LMI","","4.3 [3.3-5.6]","4.30000","3.30000","5.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","","WB_LI","","3.6 [2.6-4.9]","3.60000","2.60000","4.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","","WB_HI","","5.9 [4.2-8.2]","5.90000","4.20000","8.20000","Consecutive Low Population Coverage"
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","","WB_MI","","5.5 [4.7-6.3]","5.50000","4.70000","6.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","","WB_LMI","","4.4 [3.5-5.5]","4.40000","3.50000","5.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","","WB_UMI","","7.3 [6.1-8.7]","7.30000","6.10000","8.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","","WB_LIMI","","5.2 [4.5-5.8]","5.20000","4.50000","5.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","","WB_LI","","3.3 [2.5-4.4]","3.30000","2.50000","4.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","","WB_LIMI","","5.3 [4.6-6.0]","5.30000","4.60000","6.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","","WB_LI","","3.1 [2.4-4.0]","3.10000","2.40000","4.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","","WB_HI","","6.4 [4.5-9.1]","6.40000","4.50000","9.10000","Consecutive Low Population Coverage"
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","","WB_UMI","","7.8 [6.6-9.3]","7.80000","6.60000","9.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","","WB_LMI","","4.5 [3.6-5.7]","4.50000","3.60000","5.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","","WB_MI","","5.8 [4.9-6.6]","5.80000","4.90000","6.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","WB_LMI","","4.6 [3.6-5.8]","4.60000","3.60000","5.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","WB_UMI","","8.1 [6.7-9.6]","8.10000","6.70000","9.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","WB_LI","","3.0 [2.3-3.9]","3.00000","2.30000","3.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","WB_HI","","6.7 [4.6-9.7]","6.70000","4.60000","9.70000","Consecutive Low Population Coverage"
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","WB_LIMI","","5.4 [4.6-6.1]","5.40000","4.60000","6.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","","WB_MI","","5.9 [5.0-6.7]","5.90000","5.00000","6.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","WB_LIMI","","5.5 [4.7-6.3]","5.50000","4.70000","6.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","WB_MI","","6.0 [5.1-7.0]","6.00000","5.10000","7.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","WB_LMI","","4.6 [3.6-6.0]","4.60000","3.60000","6.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","WB_UMI","","8.4 [7.0-10.1]","8.40000","7.00000","10.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","WB_LI","","2.9 [2.2-3.7]","2.90000","2.20000","3.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","","","WB_HI","","7.0 [4.6-10.6]","7.00000","4.60000","10.60000","Consecutive Low Population Coverage"
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","WB_HI","","7.6 [4.7-12.0]","7.60000","4.70000","12.00000","Consecutive Low Population Coverage"
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","WB_LIMI","","5.6 [4.6-6.5]","5.60000","4.60000","6.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","WB_UMI","","8.8 [7.2-10.8]","8.80000","7.20000","10.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","WB_LI","","2.7 [2.1-3.5]","2.70000","2.10000","3.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","WB_MI","","6.2 [5.1-7.4]","6.20000","5.10000","7.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","","","WB_LMI","","4.7 [3.5-6.4]","4.70000","3.50000","6.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","4.9 [4.1-5.7]","4.90000","4.10000","5.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","4.9 [4.2-5.6]","4.90000","4.20000","5.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","4.9 [4.3-5.5]","4.90000","4.30000","5.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","5.0 [4.5-5.5]","5.00000","4.50000","5.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","5.2 [4.7-5.8]","5.20000","4.70000","5.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","5.3 [4.7-5.9]","5.30000","4.70000","5.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","5.5 [4.8-6.2]","5.50000","4.80000","6.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","5.6 [4.9-6.4]","5.60000","4.90000","6.40000",""
