"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"SE_PRE_PARTN","PUBLISHED","2016","AFR","AGO","BTSX","65.6","65.64097","","",""
"SE_PRE_PARTN","PUBLISHED","2016","AFR","AGO","FMLE","61.6","61.60445","","",""
"SE_PRE_PARTN","PUBLISHED","2016","AFR","AGO","MLE","69.7","69.70598","","",""
"SE_PRE_PARTN","PUBLISHED","2000","EUR","ALB","BTSX","54.3","54.33683","","",""
"SE_PRE_PARTN","PUBLISHED","2001","EUR","ALB","BTSX","56.9","56.85468","","",""
"SE_PRE_PARTN","PUBLISHED","2001","EUR","ALB","FMLE","60.6","60.57867","","",""
"SE_PRE_PARTN","PUBLISHED","2001","EUR","ALB","MLE","53.4","53.36702","","",""
"SE_PRE_PARTN","PUBLISHED","2003","EUR","ALB","BTSX","64","63.96334","","",""
"SE_PRE_PARTN","PUBLISHED","2003","EUR","ALB","FMLE","66.1","66.08407","","",""
"SE_PRE_PARTN","PUBLISHED","2003","EUR","ALB","MLE","62","61.99768","","",""
"SE_PRE_PARTN","PUBLISHED","2004","EUR","ALB","BTSX","61","60.98277","","",""
"SE_PRE_PARTN","PUBLISHED","2004","EUR","ALB","FMLE","61.9","61.87942","","",""
"SE_PRE_PARTN","PUBLISHED","2004","EUR","ALB","MLE","60.2","60.15118","","",""
"SE_PRE_PARTN","PUBLISHED","2008","EUR","ALB","BTSX","65.2","65.23252","","",""
"SE_PRE_PARTN","PUBLISHED","2008","EUR","ALB","FMLE","64.6","64.61083","","",""
"SE_PRE_PARTN","PUBLISHED","2008","EUR","ALB","MLE","65.8","65.80822","","",""
"SE_PRE_PARTN","PUBLISHED","2009","EUR","ALB","BTSX","72.5","72.49470","","",""
"SE_PRE_PARTN","PUBLISHED","2009","EUR","ALB","FMLE","72.4","72.40592","","",""
"SE_PRE_PARTN","PUBLISHED","2009","EUR","ALB","MLE","72.6","72.57646","","",""
"SE_PRE_PARTN","PUBLISHED","2010","EUR","ALB","BTSX","74.3","74.32148","","",""
"SE_PRE_PARTN","PUBLISHED","2010","EUR","ALB","FMLE","73.2","73.18656","","",""
"SE_PRE_PARTN","PUBLISHED","2010","EUR","ALB","MLE","75.4","75.35806","","",""
"SE_PRE_PARTN","PUBLISHED","2011","EUR","ALB","BTSX","78.9","78.93339","","",""
"SE_PRE_PARTN","PUBLISHED","2011","EUR","ALB","FMLE","78.3","78.32733","","",""
"SE_PRE_PARTN","PUBLISHED","2011","EUR","ALB","MLE","79.5","79.48127","","",""
"SE_PRE_PARTN","PUBLISHED","2012","EUR","ALB","BTSX","85.8","85.78940","","",""
"SE_PRE_PARTN","PUBLISHED","2012","EUR","ALB","FMLE","84.9","84.90566","","",""
"SE_PRE_PARTN","PUBLISHED","2012","EUR","ALB","MLE","86.6","86.59020","","",""
"SE_PRE_PARTN","PUBLISHED","2015","EUR","ALB","BTSX","89.5","89.48741","","",""
"SE_PRE_PARTN","PUBLISHED","2015","EUR","ALB","FMLE","89","89.01304","","",""
"SE_PRE_PARTN","PUBLISHED","2015","EUR","ALB","MLE","89.9","89.92201","","",""
"SE_PRE_PARTN","PUBLISHED","2000","EMR","ARE","BTSX","70.9","70.89486","","",""
"SE_PRE_PARTN","PUBLISHED","2000","EMR","ARE","FMLE","70.2","70.22867","","",""
"SE_PRE_PARTN","PUBLISHED","2000","EMR","ARE","MLE","71.5","71.53103","","",""
"SE_PRE_PARTN","PUBLISHED","2001","EMR","ARE","BTSX","70.5","70.49915","","",""
"SE_PRE_PARTN","PUBLISHED","2001","EMR","ARE","FMLE","70","69.99496","","",""
"SE_PRE_PARTN","PUBLISHED","2001","EMR","ARE","MLE","71","70.97698","","",""
"SE_PRE_PARTN","PUBLISHED","2002","EMR","ARE","BTSX","76.7","76.66359","","",""
"SE_PRE_PARTN","PUBLISHED","2002","EMR","ARE","FMLE","75.5","75.54650","","",""
"SE_PRE_PARTN","PUBLISHED","2002","EMR","ARE","MLE","77.8","77.75466","","",""
"SE_PRE_PARTN","PUBLISHED","2003","EMR","ARE","BTSX","93.9","93.85948","","",""
"SE_PRE_PARTN","PUBLISHED","2003","EMR","ARE","FMLE","92.2","92.22188","","",""
"SE_PRE_PARTN","PUBLISHED","2003","EMR","ARE","MLE","95.5","95.49139","","",""
"SE_PRE_PARTN","PUBLISHED","2004","EMR","ARE","BTSX","88.9","88.94577","","",""
"SE_PRE_PARTN","PUBLISHED","2004","EMR","ARE","FMLE","87.5","87.46539","","",""
"SE_PRE_PARTN","PUBLISHED","2004","EMR","ARE","MLE","90.4","90.42427","","",""
"SE_PRE_PARTN","PUBLISHED","2005","EMR","ARE","BTSX","92","91.96908","","",""
"SE_PRE_PARTN","PUBLISHED","2005","EMR","ARE","FMLE","90.4","90.42950","","",""
"SE_PRE_PARTN","PUBLISHED","2005","EMR","ARE","MLE","93.5","93.47194","","",""
"SE_PRE_PARTN","PUBLISHED","2006","EMR","ARE","BTSX","92.8","92.83855","","",""
"SE_PRE_PARTN","PUBLISHED","2006","EMR","ARE","FMLE","92.9","92.90313","","",""
"SE_PRE_PARTN","PUBLISHED","2006","EMR","ARE","MLE","92.8","92.77821","","",""
"SE_PRE_PARTN","PUBLISHED","2007","EMR","ARE","BTSX","92.7","92.65338","","",""
"SE_PRE_PARTN","PUBLISHED","2007","EMR","ARE","FMLE","92.1","92.14697","","",""
"SE_PRE_PARTN","PUBLISHED","2007","EMR","ARE","MLE","93.1","93.13553","","",""
"SE_PRE_PARTN","PUBLISHED","2009","EMR","ARE","BTSX","94.9","94.85659","","",""
"SE_PRE_PARTN","PUBLISHED","2009","EMR","ARE","FMLE","95.7","95.73789","","",""
"SE_PRE_PARTN","PUBLISHED","2009","EMR","ARE","MLE","94","94.02509","","",""
"SE_PRE_PARTN","PUBLISHED","2010","EMR","ARE","BTSX","93.7","93.68430","","",""
"SE_PRE_PARTN","PUBLISHED","2010","EMR","ARE","FMLE","93.9","93.86888","","",""
"SE_PRE_PARTN","PUBLISHED","2010","EMR","ARE","MLE","93.5","93.50946","","",""
"SE_PRE_PARTN","PUBLISHED","2011","EMR","ARE","BTSX","92.5","92.45293","","",""
"SE_PRE_PARTN","PUBLISHED","2011","EMR","ARE","FMLE","91.7","91.65035","","",""
"SE_PRE_PARTN","PUBLISHED","2011","EMR","ARE","MLE","93.2","93.22615","","",""
"SE_PRE_PARTN","PUBLISHED","2012","EMR","ARE","BTSX","89.7","89.68605","","",""
