"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001527_ARCHIVED","PUBLISHED","2012","AFR","CIV","SA_SPIRITS","No","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","AFR","MWI","SA_BEER","No","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_SPIRITS","No","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","AFR","COG","SA_SPIRITS","Yes","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","AFR","KEN","SA_SPIRITS","Yes","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_WINE","Yes","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","AFR","ZWE","SA_BEER","Yes","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","AMR","BRB","SA_BEER","No","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_BEER","No","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","AMR","PRY","SA_WINE","No","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","AMR","URY","SA_SPIRITS","No","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","AMR","CUB","SA_SPIRITS","Yes","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","AMR","KNA","SA_WINE","Yes","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","EMR","BHR","SA_SPIRITS","","","","","missing data"
"SA_0000001527_ARCHIVED","PUBLISHED","2012","EMR","MAR","SA_SPIRITS","","","","","missing data"
"SA_0000001527_ARCHIVED","PUBLISHED","2012","EMR","QAT","SA_WINE","","","","","missing data"
"SA_0000001527_ARCHIVED","PUBLISHED","2012","EMR","OMN","SA_WINE","Yes","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","EUR","ARM","SA_SPIRITS","No","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","EUR","AZE","SA_WINE","No","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","EUR","FRA","SA_WINE","No","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","EUR","GEO","SA_BEER","No","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","EUR","KAZ","SA_SPIRITS","No","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","EUR","NLD","SA_BEER","No","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","EUR","SWE","SA_BEER","No","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","EUR","IRL","SA_WINE","Yes","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","EUR","POL","SA_WINE","Yes","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_BEER","Yes","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","SEAR","NPL","SA_WINE","","","","","missing data"
"SA_0000001527_ARCHIVED","PUBLISHED","2012","SEAR","BGD","SA_BEER","Yes","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","SEAR","MDV","SA_WINE","Yes","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","WPR","AUS","SA_WINE","Yes","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","WPR","PNG","SA_BEER","Yes","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","AFR","AGO","SA_WINE","No","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","AFR","CMR","SA_WINE","No","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","AFR","GNB","SA_SPIRITS","No","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","AFR","MLI","SA_BEER","No","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","AFR","COD","SA_WINE","Yes","","","",""
"SA_0000001527_ARCHIVED","PUBLISHED","2012","AFR","KEN","SA_BEER","Yes","","","",""
