"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ADVERTISINGTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AFR","ZAF","SA_SPIRITS_ADS","voluntary/self-restricted","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EMR","TUN","SA_BEER_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AFR","ZWE","SA_BEER_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EMR","SOM","SA_WINE_ADS","","","","","missing data"
"SA_0000001507_ARCHIVED","PUBLISHED","2012","WPR","WSM","SA_SPIRITS_ADS","","","","","missing data"
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","AND","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","ARG","SA_BEER_ADS","partial restriction time/place/content","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","ARG","SA_SPIRITS_ADS","partial restriction time/place/content","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","SEAR","BGD","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","BRB","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","BLR","SA_BEER_ADS","partial restriction time/place/content","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","BEL","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","BLZ","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","BGR","SA_BEER_ADS","partial restriction content","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","BGR","SA_SPIRITS_ADS","partial restriction time/place/content","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","WPR","KHM","SA_BEER_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","WPR","KHM","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","IRL","SA_SPIRITS_ADS","partial restriction time/place","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","JAM","SA_SPIRITS_ADS","partial restriction content","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EMR","PAK","SA_BEER_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EMR","SAU","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","SEAR","LKA","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","SEAR","THA","SA_WINE_ADS","partial restriction time/place","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","MKD","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","SEAR","TLS","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AFR","UGA","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","GBR","SA_BEER_ADS","partial restriction time/place/content","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","GBR","SA_SPIRITS_ADS","partial restriction time/place/content","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AFR","ZMB","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EMR","BHR","SA_WINE_ADS","","","","","missing data"
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EMR","KWT","SA_BEER_ADS","","","","","missing data"
"SA_0000001507_ARCHIVED","PUBLISHED","2012","WPR","TUV","SA_SPIRITS_ADS","","","","","missing data"
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EMR","MAR","SA_BEER_ADS","","","","","missing data"
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","HND","SA_BEER_ADS","","","","","missing data"
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","ALB","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","AND","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","ATG","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","BLZ","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","BOL","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AFR","BWA","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AFR","BFA","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","WPR","KHM","SA_WINE_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","CHL","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","GRC","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","JAM","SA_WINE_ADS","partial restriction content","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_WINE_ADS","partial restriction time/place","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","NOR","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","PRY","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","WPR","PHL","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","PRT","SA_SPIRITS_ADS","partial restriction time/place/content","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","WPR","KOR","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","RUS","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","SVN","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","ESP","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","SEAR","THA","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","UKR","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","GBR","SA_WINE_ADS","partial restriction time/place/content","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","WPR","VUT","SA_SPIRITS_ADS","","","","","missing data"
"SA_0000001507_ARCHIVED","PUBLISHED","2012","WPR","MHL","SA_SPIRITS_ADS","","","","","missing data"
"SA_0000001507_ARCHIVED","PUBLISHED","2012","SEAR","PRK","SA_SPIRITS_ADS","","","","","missing data"
"SA_0000001507_ARCHIVED","PUBLISHED","2012","SEAR","PRK","SA_BEER_ADS","","","","","missing data"
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EMR","AFG","SA_WINE_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","ARG","SA_WINE_ADS","partial restriction time/place/content","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","WPR","AUS","SA_SPIRITS_ADS","partial restriction time/place/content","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","BHS","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","BGR","SA_WINE_ADS","partial restriction content","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AFR","BDI","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AFR","ETH","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AFR","GIN","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","NLD","SA_SPIRITS_ADS","partial restriction time/place","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","WPR","NIU","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","WPR","PNG","SA_WINE_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","LCA","SA_SPIRITS_ADS","voluntary/self-restricted","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_BEER_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","SEAR","LKA","SA_WINE_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","SUR","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","CHE","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AFR","TGO","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","URY","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EMR","YEM","SA_BEER_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EMR","BHR","SA_SPIRITS_ADS","","","","","missing data"
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EMR","DJI","SA_BEER_ADS","","","","","missing data"
"SA_0000001507_ARCHIVED","PUBLISHED","2012","WPR","TON","SA_WINE_ADS","","","","","missing data"
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EMR","QAT","SA_BEER_ADS","","","","","missing data"
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EMR","DJI","SA_WINE_ADS","","","","","missing data"
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","ARM","SA_WINE_ADS","partial restriction content","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","WPR","AUS","SA_BEER_ADS","partial restriction time/place","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AFR","BEN","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AFR","BEN","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","BRA","SA_SPIRITS_ADS","partial restriction time/place","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","WPR","BRN","SA_WINE_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","WPR","CHN","SA_BEER_ADS","partial restriction time/place/content","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","EST","SA_BEER_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","EST","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EMR","IRQ","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AFR","MWI","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","WPR","MYS","SA_WINE_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","SUR","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","USA","SA_BEER_ADS","voluntary/self-restricted","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EMR","MAR","SA_WINE_ADS","","","","","missing data"
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","ARM","SA_SPIRITS_ADS","partial restriction content","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","SEAR","BGD","SA_WINE_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","SEAR","BTN","SA_BEER_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","CAN","SA_WINE_ADS","partial restriction content","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AFR","ETH","SA_BEER_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EMR","IRN","SA_WINE_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AFR","MUS","SA_WINE_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","WPR","MNG","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","WPR","PLW","SA_SPIRITS_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_WINE_ADS","no restrictions","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","POL","SA_WINE_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","ROU","SA_SPIRITS_ADS","partial restriction time/place/content","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AFR","SEN","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EUR","SRB","SA_WINE_ADS","partial restriction time/place","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EMR","SDN","SA_BEER_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EMR","SDN","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","EMR","SYR","SA_SPIRITS_ADS","ban","","","",""
"SA_0000001507_ARCHIVED","PUBLISHED","2012","AMR","VEN","SA_SPIRITS_ADS","ban","","","",""
