"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"fps","EQ_MICS","PUBLISHED","2005","AFR","SLE","","","","","SLEMICS200501","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2006","AFR","MLI","","","","","MLIDHS200605","","8.1 [4.8-13.4]","8.00000","5.00000","13.00000",""
"fps","EQ_MICS","PUBLISHED","2000","WPR","MNG","","","","","MNGMICS200001","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2005","EUR","MNE","","","","","MNEMICS200502","","43.8 [36.1-51.7]","44.00000","36.00000","52.00000",""
"fps","EQ_DHS","PUBLISHED","2015","AFR","MOZ","","","","","MOZDHS201507","","41.9 [33.4-50.8]","42.00000","33.00000","51.00000",""
"fps","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","","NGAMICS200717","","7.0 [3.9-12.3]","7.00000","4.00000","12.00000",""
"fps","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","","NGAMICS200725","","26.3 [19.2-35.0]","26.00000","19.00000","35.00000",""
"fps","EQ_DHS","PUBLISHED","2001","AMR","NIC","","","","","NICDHS200102","","72.0 [65.8-77.6]","72.00000","66.00000","78.00000",""
"fps","EQ_DHS","PUBLISHED","2001","AMR","NIC","","","","","NICDHS200111","","87.3 [84.4-89.8]","87.00000","84.00000","90.00000",""
"fps","EQ_DHS","PUBLISHED","2006","AFR","NAM","","","","","NAMDHS200603","","75.9 [69.0-81.7]","76.00000","69.00000","82.00000",""
"fps","EQ_DHS","PUBLISHED","1997","AMR","NIC","","","","","NICDHS199717","","77.1 [70.9-82.3]","77.00000","71.00000","82.00000",""
"fps","EQ_DHS","PUBLISHED","2013","AFR","NAM","","","","","NAMDHS201311","","82.1 [74.3-87.9]","82.00000","74.00000","88.00000",""
"fps","EQ_DHS","PUBLISHED","1996","SEAR","NPL","","","","","NPLDHS199601","","51.3 [46.6-56.0]","51.00000","47.00000","56.00000",""
"fps","EQ_MICS","PUBLISHED","2014","SEAR","NPL","","","","","NPLMICS201414","","61.8 [57.3-66.0]","62.00000","57.00000","66.00000",""
"fps","EQ_DHS","PUBLISHED","2016","SEAR","NPL","","","","","NPLDHS201604","","61.8 [57.0-66.3]","62.00000","57.00000","66.00000",""
"fps","EQ_DHS","PUBLISHED","1996","AMR","PER","","","","","PERDHS199606","","74.8 [68.4-80.2]","75.00000","68.00000","80.00000",""
"fps","EQ_DHS","PUBLISHED","2010","AMR","PER","","","","","PERDHS201017","","93.4 [90.1-95.7]","93.00000","90.00000","96.00000",""
"fps","EQ_DHS","PUBLISHED","2015","AMR","PER","","","","","PERDHS201502","","91.1 [88.3-93.2]","91.00000","88.00000","93.00000",""
"fps","EQ_DHS","PUBLISHED","2017","AMR","PER","","","","","PERDHS201721","","90.9 [87.1-93.6]","91.00000","87.00000","94.00000",""
"fps","EQ_DHS","PUBLISHED","2006","AMR","PER","","","","","PERDHS200603","","89.5 [83.1-93.6]","89.00000","83.00000","94.00000",""
"fps","EQ_DHS","PUBLISHED","2007","AMR","PER","","","","","PERDHS200709","","90.2 [83.0-94.5]","90.00000","83.00000","95.00000",""
"fps","EQ_DHS","PUBLISHED","2005","AMR","PER","","","","","PERDHS200513","","86.6 [75.0-93.3]","87.00000","75.00000","93.00000",""
"fps","EQ_MICS","PUBLISHED","2000","AFR","NER","","","","","NERMICS200004","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2006","AFR","NER","","","","","NERDHS200607","","19.8 [15.4-25.1]","20.00000","15.00000","25.00000",""
"fps","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","","NGAMICS200702","","6.7 [3.3-13.1]","7.00000","3.00000","13.00000",""
"fps","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","","NGAMICS201113","","61.6 [55.4-67.4]","62.00000","55.00000","67.00000",""
"fps","EQ_RHS","PUBLISHED","1998","AMR","PRY","","","","","PRYRHS199801","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2016","AFR","NGA","","","","","NGAMICS201601","","34.4 [28.7-40.7]","34.00000","29.00000","41.00000",""
"fps","EQ_MICS","PUBLISHED","2016","AFR","NGA","","","","","NGAMICS201618","","56.2 [48.5-63.6]","56.00000","48.00000","64.00000",""
"fps","EQ_DHS","PUBLISHED","2000","AMR","PER","","","","","PERDHS200007","","85.8 [81.6-89.2]","86.00000","82.00000","89.00000",""
"fps","EQ_MICS","PUBLISHED","2005","EUR","MKD","","","","","MKDMICS200503","","22.7 [5.9-58.2]","23.00000","6.00000","58.00000",""
"fps","EQ_DHS","PUBLISHED","2012","EMR","PAK","","","","","PAKDHS201201","","69.7 [66.5-72.8]","70.00000","67.00000","73.00000",""
"fps","EQ_DHS","PUBLISHED","2004","AMR","PER","","","","","PERDHS200417","","80.5 [73.3-86.1]","80.00000","73.00000","86.00000",""
"fps","EQ_DHS","PUBLISHED","1996","AMR","PER","","","","","PERDHS199622","","94.6 [92.2-96.3]","95.00000","92.00000","96.00000",""
"fps","EQ_DHS","PUBLISHED","2006","AMR","PER","","","","","PERDHS200611","","93.2 [88.0-96.2]","93.00000","88.00000","96.00000",""
"fps","EQ_DHS","PUBLISHED","2004","AMR","PER","","","","","PERDHS200424","","94.5 [88.2-97.6]","95.00000","88.00000","98.00000",""
"fps","EQ_DHS","PUBLISHED","1991","AMR","PER","","","","","PERDHS199101","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2011","AMR","PER","","","","","PERDHS201122","","93.6 [90.5-95.7]","94.00000","90.00000","96.00000",""
"fps","EQ_DHS","PUBLISHED","2009","AMR","PER","","","","","PERDHS200910","","88.9 [85.6-91.6]","89.00000","86.00000","92.00000",""
"fps","EQ_DHS","PUBLISHED","2008","AMR","PER","","","","","PERDHS200805","","89.0 [84.8-92.1]","89.00000","85.00000","92.00000",""
"fps","EQ_DHS","PUBLISHED","2008","AMR","PER","","","","","PERDHS200813","","91.8 [87.5-94.7]","92.00000","87.00000","95.00000",""
"fps","EQ_DHS","PUBLISHED","2008","AMR","PER","","","","","PERDHS200822","","89.1 [85.6-91.7]","89.00000","86.00000","92.00000",""
"fps","EQ_DHS","PUBLISHED","2010","AMR","PER","","","","","PERDHS201009","","89.7 [85.2-93.0]","90.00000","85.00000","93.00000",""
"fps","EQ_DHS","PUBLISHED","2018","AMR","PER","","","","","PERDHS201811","","92.9 [90.2-94.8]","93.00000","90.00000","95.00000",""
"fps","EQ_DHS","PUBLISHED","2015","AMR","PER","","","","","PERDHS201520","","93.7 [91.1-95.6]","94.00000","91.00000","96.00000",""
"fps","EQ_DHS","PUBLISHED","2018","AMR","PER","","","","","PERDHS201820","","93.8 [91.1-95.7]","94.00000","91.00000","96.00000",""
"fps","EQ_DHS","PUBLISHED","2013","AMR","PER","","","","","PERDHS201309","","83.6 [79.0-87.3]","84.00000","79.00000","87.00000",""
"fps","EQ_DHS","PUBLISHED","2013","AMR","PER","","","","","PERDHS201324","","94.3 [90.2-96.7]","94.00000","90.00000","97.00000",""
"fps","EQ_DHS","PUBLISHED","2017","AMR","PER","","","","","PERDHS201713","","91.8 [88.7-94.2]","92.00000","89.00000","94.00000",""
"fps","EQ_DHS","PUBLISHED","2018","AMR","PER","","","","","PERDHS201802","","90.7 [87.0-93.5]","91.00000","87.00000","93.00000",""
"fps","EQ_DHS","PUBLISHED","1993","WPR","PHL","","","","","PHLDHS199305","","59.6 [55.4-63.7]","60.00000","55.00000","64.00000",""
"fps","EQ_DHS","PUBLISHED","1993","WPR","PHL","","","","","PHLDHS199313","","55.7 [49.2-62.1]","56.00000","49.00000","62.00000",""
"fps","EQ_DHS","PUBLISHED","1998","WPR","PHL","","","","","PHLDHS199802","","74.2 [69.8-78.3]","74.00000","70.00000","78.00000",""
"fps","EQ_DHS","PUBLISHED","2016","AMR","PER","","","","","PERDHS201617","","88.3 [85.2-90.9]","88.00000","85.00000","91.00000",""
"fps","EQ_DHS","PUBLISHED","2003","AFR","ZAF","","","","","ZAFDHS200308","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2015","AFR","SEN","","","","","SENDHS201505","","30.2 [20.9-41.5]","30.00000","21.00000","42.00000",""
"fps","EQ_DHS","PUBLISHED","2015","AFR","SEN","","","","","SENDHS201513","","31.1 [17.7-48.6]","31.00000","18.00000","49.00000",""
"fps","EQ_DHS","PUBLISHED","2003","AFR","ZAF","","","","","ZAFDHS200307","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2014","EMR","SDN","","","","","SDNMICS201402","","53.4 [45.9-60.7]","53.00000","46.00000","61.00000",""
"fps","EQ_DHS","PUBLISHED","2008","WPR","PHL","","","","","PHLDHS200803","","76.6 [73.5-79.5]","77.00000","73.00000","79.00000",""
"fps","EQ_MICS","PUBLISHED","2000","AFR","STP","","","","","STPMICS200003","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2003","WPR","PHL","","","","","PHLDHS200308","","67.9 [62.5-72.8]","68.00000","63.00000","73.00000",""
"fps","EQ_MICS","PUBLISHED","2012","EUR","MDA","","","","","MDAMICS201203","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2012","EUR","MDA","","","","","MDAMICS201204","","86.4 [83.8-88.7]","86.00000","84.00000","89.00000",""
"fps","EQ_DHS","PUBLISHED","2005","AFR","RWA","","","","","RWADHS200505","","22.1 [17.7-27.2]","22.00000","18.00000","27.00000",""
"fps","EQ_DHS","PUBLISHED","2014","AFR","RWA","","","","","RWADHS201405","","74.3 [71.0-77.3]","74.00000","71.00000","77.00000",""
"fps","EQ_RHS","PUBLISHED","1997","EUR","MDA","","","","","MDARHS199704","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2005","EUR","MDA","","","","","MDADHS200502","","90.5 [88.4-92.2]","90.00000","88.00000","92.00000",""
"fps","EQ_DHS","PUBLISHED","2010","AFR","SEN","","","","","SENDHS201012","","15.3 [10.5-21.7]","15.00000","10.00000","22.00000",""
"fps","EQ_DHS","PUBLISHED","2012","AFR","SEN","","","","","SENDHS201202","","44.5 [29.5-60.6]","44.00000","29.00000","61.00000",""
"fps","EQ_MICS","PUBLISHED","2000","AFR","SLE","","","","","SLEMICS200002","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2014","AFR","SEN","","","","","SENDHS201407","","61.5 [56.5-66.3]","61.00000","56.00000","66.00000",""
"fps","EQ_DHS","PUBLISHED","2016","AFR","SEN","","","","","SENDHS201609","","51.4 [46.4-56.4]","51.00000","46.00000","56.00000",""
"fps","EQ_MICS","PUBLISHED","2000","SEAR","MMR","","","","","MMRMICS200003","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2008","AFR","SLE","","","","","SLEDHS200804","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2016","AFR","ZAF","","","","","ZAFDHS201609","","70.2 [62.9-76.7]","70.00000","63.00000","77.00000",""
"fps","EQ_MICS","PUBLISHED","2015","AMR","MEX","","","","","MEXMICS201501","","86.6 [82.2-90.1]","87.00000","82.00000","90.00000",""
"fps","EQ_MICS","PUBLISHED","2010","WPR","MNG","","","","","MNGMICS201003","","87.5 [84.7-89.8]","87.00000","85.00000","90.00000",""
"fps","EQ_DHS","PUBLISHED","1992","EMR","MAR","","","","","MARDHS199205","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2003","EMR","MAR","","","","","MARDHS200309","","86.9 [83.7-89.5]","87.00000","84.00000","90.00000",""
"fps","EQ_DHS","PUBLISHED","1996","AMR","PER","","","","","PERDHS199612","","83.0 [78.2-86.9]","83.00000","78.00000","87.00000",""
"fps","EQ_DHS","PUBLISHED","2000","AFR","NAM","","","","","NAMDHS200004","","75.0 [66.1-82.1]","75.00000","66.00000","82.00000",""
"fps","EQ_DHS","PUBLISHED","2000","AFR","NAM","","","","","NAMDHS200009","","66.5 [52.9-77.8]","66.00000","53.00000","78.00000",""
"fps","EQ_DHS","PUBLISHED","1996","SEAR","NPL","","","","","NPLDHS199604","","46.1 [38.8-53.7]","46.00000","39.00000","54.00000",""
"fps","EQ_MICS","PUBLISHED","2014","SEAR","NPL","","","","","NPLMICS201412","","76.3 [70.0-81.6]","76.00000","70.00000","82.00000",""
"fps","EQ_DHS","PUBLISHED","2001","AMR","NIC","","","","","NICDHS200117","","79.1 [74.4-83.1]","79.00000","74.00000","83.00000",""
"fps","EQ_DHS","PUBLISHED","1992","AFR","NER","","","","","NERDHS199205","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","","NGAMICS200707","","18.3 [10.5-30.0]","18.00000","11.00000","30.00000",""
"fps","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","","NGAMICS200715","","11.4 [6.7-18.7]","11.00000","7.00000","19.00000",""
"fps","EQ_DHS","PUBLISHED","2008","AFR","NGA","","","","","NGADHS200803","","11.7 [8.8-15.3]","12.00000","9.00000","15.00000",""
"fps","EQ_DHS","PUBLISHED","2001","AMR","NIC","","","","","NICDHS200101","","82.3 [77.1-86.5]","82.00000","77.00000","87.00000",""
"fps","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","","NGAMICS201124","","58.1 [49.0-66.6]","58.00000","49.00000","67.00000",""
"fps","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","","NGAMICS201136","","16.8 [10.0-26.7]","17.00000","10.00000","27.00000",""
"fps","EQ_MICS","PUBLISHED","2016","AFR","NGA","","","","","NGAMICS201629","","51.4 [41.3-61.3]","51.00000","41.00000","61.00000",""
"fps","EQ_DHS","PUBLISHED","2018","AFR","NGA","","","","","NGADHS201802","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2005","EUR","MKD","","","","","MKDMICS200508","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2011","EUR","MKD","","","","","MKDMICS201104","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2013","AMR","PAN","","","","","PANMICS201309","","85.2 [79.0-89.7]","85.00000","79.00000","90.00000",""
"fps","EQ_RHS","PUBLISHED","2004","AMR","PRY","","","","","PRYRHS200401","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2009","AMR","PER","","","","","PERDHS200909","","83.9 [77.9-88.5]","84.00000","78.00000","88.00000",""
"fps","EQ_DHS","PUBLISHED","2009","AMR","PER","","","","","PERDHS200921","","90.0 [87.3-92.3]","90.00000","87.00000","92.00000",""
"fps","EQ_DHS","PUBLISHED","2010","AMR","PER","","","","","PERDHS201019","","92.2 [89.2-94.4]","92.00000","89.00000","94.00000",""
"fps","EQ_DHS","PUBLISHED","2011","AMR","PER","","","","","PERDHS201108","","92.1 [88.8-94.5]","92.00000","89.00000","95.00000",""
"fps","EQ_DHS","PUBLISHED","2012","AMR","PER","","","","","PERDHS201201","","90.5 [87.6-92.8]","90.00000","88.00000","93.00000",""
"fps","EQ_DHS","PUBLISHED","1996","AMR","PER","","","","","PERDHS199619","","83.3 [79.6-86.5]","83.00000","80.00000","86.00000",""
"fps","EQ_DHS","PUBLISHED","1994","SEAR","IDN","","","","","IDNDHS199427","","79.3 [74.8-83.2]","79.00000","75.00000","83.00000",""
"fps","EQ_DHS","PUBLISHED","1997","SEAR","IDN","","","","","IDNDHS199707","","78.4 [73.7-82.4]","78.00000","74.00000","82.00000",""
"fps","EQ_DHS","PUBLISHED","2002","SEAR","IDN","","","","","IDNDHS200204","","90.7 [87.3-93.2]","91.00000","87.00000","93.00000",""
"fps","EQ_DHS","PUBLISHED","2009","AMR","GUY","","","","","GUYDHS200907","","49.6 [36.0-63.2]","50.00000","36.00000","63.00000",""
"fps","EQ_DHS","PUBLISHED","2009","AMR","GUY","","","","","GUYDHS200909","","35.6 [24.5-48.6]","36.00000","24.00000","49.00000",""
"fps","EQ_MICS","PUBLISHED","2000","AFR","SWZ","","","","","SWZMICS200003","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","1995","EMR","EGY","","","","","EGYDHS199504","","78.5 [75.2-81.4]","78.00000","75.00000","81.00000",""
"fps","EQ_RHS","PUBLISHED","2004","AMR","ECU","","","","","ECURHS200416","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2000","AFR","GNB","","","","","GNBMICS200007","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2012","AMR","HTI","","","","","HTIDHS201205","","49.5 [43.6-55.5]","50.00000","44.00000","56.00000",""
"fps","EQ_RHS","PUBLISHED","2001","AMR","HND","","","","","HNDRHS200114","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2005","AMR","HND","","","","","HNDDHS200503","","79.0 [75.2-82.3]","79.00000","75.00000","82.00000",""
"fps","EQ_DHS","PUBLISHED","2011","AMR","HND","","","","","HNDDHS201110","","85.2 [81.0-88.7]","85.00000","81.00000","89.00000",""
"fps","EQ_DHS","PUBLISHED","2011","AMR","HND","","","","","HNDDHS201118","","86.6 [83.1-89.4]","87.00000","83.00000","89.00000",""
"fps","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","","","INDDHS199803","","50.0 [47.5-52.4]","50.00000","48.00000","52.00000",""
"fps","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","","","INDDHS200505","","88.4 [85.8-90.6]","88.00000","86.00000","91.00000",""
"fps","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","","","INDDHS200513","","80.6 [78.0-82.9]","81.00000","78.00000","83.00000",""
"fps","EQ_DHS","PUBLISHED","2015","SEAR","IND","","","","","INDDHS201524","","54.4 [51.9-56.8]","54.00000","52.00000","57.00000",""
"fps","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","","","IDNDHS201209","","87.6 [84.2-90.4]","88.00000","84.00000","90.00000",""
"fps","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","","","IDNDHS201226","","79.7 [75.8-83.0]","80.00000","76.00000","83.00000",""
"fps","EQ_DHS","PUBLISHED","2017","SEAR","IDN","","","","","IDNDHS201710","","84.7 [81.3-87.6]","85.00000","81.00000","88.00000",""
"fps","EQ_MICS","PUBLISHED","2006","EMR","IRQ","","","","","IRQMICS200608","","85.9 [82.9-88.4]","86.00000","83.00000","88.00000",""
"fps","EQ_MICS","PUBLISHED","2006","EMR","IRQ","","","","","IRQMICS200617","","84.4 [80.6-87.6]","84.00000","81.00000","88.00000",""
"fps","EQ_DHS","PUBLISHED","2002","SEAR","IDN","","","","","IDNDHS200212","","94.1 [92.6-95.4]","94.00000","93.00000","95.00000",""
"fps","EQ_DHS","PUBLISHED","2007","SEAR","IDN","","","","","IDNDHS200708","","92.6 [89.9-94.6]","93.00000","90.00000","95.00000",""
"fps","EQ_DHS","PUBLISHED","2007","SEAR","IDN","","","","","IDNDHS200710","","82.4 [77.7-86.3]","82.00000","78.00000","86.00000",""
"fps","EQ_DHS","PUBLISHED","2007","SEAR","IDN","","","","","IDNDHS200727","","79.7 [75.6-83.4]","80.00000","76.00000","83.00000",""
"fps","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","","","IDNDHS201201","","77.0 [71.8-81.5]","77.00000","72.00000","81.00000",""
"fps","EQ_MICS","PUBLISHED","2011","WPR","LAO","","","","","LAOMICS201115","","62.1 [57.4-66.6]","62.00000","57.00000","67.00000",""
"fps","EQ_MICS","PUBLISHED","2017","WPR","LAO","","","","","LAOMICS201710","","86.6 [83.6-89.2]","87.00000","84.00000","89.00000",""
"fps","EQ_MICS","PUBLISHED","2017","WPR","LAO","","","","","LAOMICS201714","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2014","AFR","LSO","","","","","LSODHS201401","","73.0 [65.5-79.4]","73.00000","65.00000","79.00000",""
"fps","EQ_DHS","PUBLISHED","2008","EMR","EGY","","","","","EGYDHS200803","","89.3 [88.0-90.5]","89.00000","88.00000","90.00000",""
"fps","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","","SLVRHS199802","","No data","","","","Not available."
"fps","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","","SLVRHS200802","","No data","","","","Not available."
"fps","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","","SLVRHS200810","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2002","AFR","ERI","","","","","ERIDHS200202","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2014","AFR","SWZ","","","","","SWZMICS201401","","87.0 [83.6-89.8]","87.00000","84.00000","90.00000",""
"fps","EQ_DHS","PUBLISHED","2011","AFR","ETH","","","","","ETHDHS201101","","48.8 [42.9-54.8]","49.00000","43.00000","55.00000",""
"fps","EQ_DHS","PUBLISHED","2016","AFR","ETH","","","","","ETHDHS201601","","66.9 [61.5-71.8]","67.00000","62.00000","72.00000",""
"fps","EQ_MICS","PUBLISHED","2010","AFR","GMB","","","","","GMBMICS201004","","35.8 [28.9-43.4]","36.00000","29.00000","43.00000",""
"fps","EQ_MICS","PUBLISHED","2010","AFR","GMB","","","","","GMBMICS201007","","31.4 [26.2-37.2]","31.00000","26.00000","37.00000",""
"fps","EQ_MICS","PUBLISHED","2005","EUR","GEO","","","","","GEOMICS200502","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2005","EUR","GEO","","","","","GEOMICS200509","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","1998","AFR","GHA","","","","","GHADHS199810","","24.4 [17.2-33.4]","24.00000","17.00000","33.00000",""
"fps","EQ_DHS","PUBLISHED","2003","AFR","GHA","","","","","GHADHS200306","","51.0 [44.2-57.8]","51.00000","44.00000","58.00000",""
"fps","EQ_DHS","PUBLISHED","2008","AFR","GHA","","","","","GHADHS200809","","31.4 [21.7-42.9]","31.00000","22.00000","43.00000",""
"fps","EQ_MICS","PUBLISHED","2011","AFR","GHA","","","","","GHAMICS201104","","35.3 [29.2-41.8]","35.00000","29.00000","42.00000",""
"fps","EQ_DHS","PUBLISHED","2014","AFR","GHA","","","","","GHADHS201409","","47.3 [41.7-52.8]","47.00000","42.00000","53.00000",""
"fps","EQ_MICS","PUBLISHED","2017","AFR","GHA","","","","","GHAMICS201708","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","1995","AMR","GTM","","","","","GTMDHS199507","","30.1 [25.5-35.3]","30.00000","25.00000","35.00000",""
"fps","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","","","GTMRHS200803","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2018","EMR","IRQ","","","","","IRQMICS201815","","70.1 [65.3-74.5]","70.00000","65.00000","74.00000",""
"fps","EQ_MICS","PUBLISHED","2005","AMR","JAM","","","","","JAMMICS200503","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2005","AMR","JAM","","","","","JAMMICS200512","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2002","EMR","JOR","","","","","JORDHS200201","","85.7 [83.8-87.4]","86.00000","84.00000","87.00000",""
"fps","EQ_DHS","PUBLISHED","1999","EUR","KAZ","","","","","KAZDHS199903","","83.9 [78.8-88.0]","84.00000","79.00000","88.00000",""
"fps","EQ_DHS","PUBLISHED","1999","EUR","KAZ","","","","","KAZDHS199905","","90.8 [87.9-93.1]","91.00000","88.00000","93.00000",""
"fps","EQ_MICS","PUBLISHED","2010","EUR","KAZ","","","","","KAZMICS201008","","76.8 [70.9-81.8]","77.00000","71.00000","82.00000",""
"fps","EQ_MICS","PUBLISHED","2010","EUR","KAZ","","","","","KAZMICS201016","","81.6 [77.6-85.0]","82.00000","78.00000","85.00000",""
"fps","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","","","","KAZMICS201515","","83.9 [77.2-88.9]","84.00000","77.00000","89.00000",""
"fps","EQ_MICS","PUBLISHED","2000","AFR","KEN","","","","","KENMICS200005","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","1997","EUR","KGZ","","","","","KGZDHS199701","","87.9 [83.7-91.1]","88.00000","84.00000","91.00000",""
"fps","EQ_MICS","PUBLISHED","2005","EUR","KGZ","","","","","KGZMICS200504","","77.9 [64.9-87.1]","78.00000","65.00000","87.00000",""
"fps","EQ_MICS","PUBLISHED","2018","EUR","KGZ","","","","","KGZMICS201807","","74.6 [69.9-78.8]","75.00000","70.00000","79.00000",""
"fps","EQ_MICS","PUBLISHED","2006","WPR","LAO","","","","","LAOMICS200601","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2011","WPR","LAO","","","","","LAOMICS201107","","80.7 [74.3-85.9]","81.00000","74.00000","86.00000",""
"fps","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","","","MWIMICS201314","","82.2 [77.1-86.4]","82.00000","77.00000","86.00000",""
"fps","EQ_DHS","PUBLISHED","1995","AFR","MLI","","","","","MLIDHS199507","","16.8 [8.6-30.2]","17.00000","9.00000","30.00000",""
"fps","EQ_DHS","PUBLISHED","2006","AFR","MLI","","","","","MLIDHS200602","","19.6 [16.3-23.4]","20.00000","16.00000","23.00000",""
"fps","EQ_MICS","PUBLISHED","2018","AFR","LSO","","","","","LSOMICS201801","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","1992","AFR","MDG","","","","","MDGDHS199203","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","1997","AFR","MDG","","","","","MDGDHS199706","","41.5 [33.5-49.9]","41.00000","33.00000","50.00000",""
"fps","EQ_MICS","PUBLISHED","2018","AFR","MDG","","","","","MDGMICS201801","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2018","AFR","MDG","","","","","MDGMICS201809","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","","","MWIMICS201306","","82.8 [73.5-89.3]","83.00000","73.00000","89.00000",""
"fps","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","","","INDDHS199809","","83.5 [81.8-85.1]","83.00000","82.00000","85.00000",""
"fps","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","","","INDDHS199817","","75.1 [72.8-77.3]","75.00000","73.00000","77.00000",""
"fps","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","","","INDDHS200503","","89.8 [88.1-91.2]","90.00000","88.00000","91.00000",""
"fps","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","","","GTMRHS200808","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","","","INDDHS200512","","53.8 [49.2-58.4]","54.00000","49.00000","58.00000",""
"fps","EQ_DHS","PUBLISHED","2012","AFR","GIN","","","","","GINDHS201206","","29.8 [23.3-37.4]","30.00000","23.00000","37.00000",""
"fps","EQ_MICS","PUBLISHED","2016","AFR","GIN","","","","","GINMICS201602","","33.8 [27.0-41.3]","34.00000","27.00000","41.00000",""
"fps","EQ_MICS","PUBLISHED","2000","AFR","GNB","","","","","GNBMICS200008","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2006","AFR","GNB","","","","","GNBMICS200604","","31.3 [24.8-38.8]","31.00000","25.00000","39.00000",""
"fps","EQ_MICS","PUBLISHED","2010","AFR","GNB","","","","","GNBMICS201006","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2000","AMR","GUY","","","","","GUYMICS200008","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2009","AMR","GUY","","","","","GUYDHS200902","","54.6 [46.4-62.6]","55.00000","46.00000","63.00000",""
"fps","EQ_DHS","PUBLISHED","2005","AMR","HTI","","","","","HTIDHS200503","","41.2 [33.8-49.1]","41.00000","34.00000","49.00000",""
"fps","EQ_DHS","PUBLISHED","2012","AMR","HTI","","","","","HTIDHS201203","","57.1 [50.3-63.7]","57.00000","50.00000","64.00000",""
