"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001545_ARCHIVED","PUBLISHED","2012","AFR","DZA","SA_SPIRITS","Yes","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","EMR","SYR","SA_BEER","Yes","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","AMR","VEN","SA_SPIRITS","Yes","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","AFR","CAF","SA_BEER","Yes","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","EUR","NOR","SA_BEER","Yes","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","AFR","RWA","SA_WINE","No","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","AMR","SUR","SA_BEER","Yes","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","WPR","TUV","SA_WINE","Yes","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","WPR","WSM","SA_SPIRITS","","","","","missing data"
"SA_0000001545_ARCHIVED","PUBLISHED","2012","EUR","BIH","SA_BEER","No","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","WPR","NIU","SA_SPIRITS","Yes","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","EMR","SYR","SA_SPIRITS","Yes","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","EMR","BHR","SA_BEER","","","","","missing data"
"SA_0000001545_ARCHIVED","PUBLISHED","2012","SEAR","BTN","SA_WINE","Yes","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","AFR","ZAF","SA_BEER","Yes","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","EUR","ARM","SA_BEER","No","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","AFR","GHA","SA_SPIRITS","Yes","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","EUR","ITA","SA_WINE","Yes","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","WPR","MNG","SA_BEER","Yes","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","AMR","HND","SA_SPIRITS","Yes","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","WPR","MNG","SA_SPIRITS","Yes","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","EUR","TKM","SA_SPIRITS","Yes","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","AMR","BRA","SA_WINE","Yes","","","",""
"SA_0000001545_ARCHIVED","PUBLISHED","2012","EMR","SSD","SA_WINE","","","","","missing data"
"SA_0000001545_ARCHIVED","PUBLISHED","2012","AFR","CIV","SA_SPIRITS","Yes","","","",""
