"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"Adult_curr_tob_smoking","PUBLISHED","2018","EMR","AFG","MLE","Data not available","","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","AFR","AGO","MLE","14.3","14.30000","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","EUR","ALB","MLE","35.9","35.90000","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","EUR","AND","MLE","37.4","37.40000","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","EMR","ARE","MLE","15.7","15.70000","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","AMR","ARG","MLE","Data not available","","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","EUR","ARM","MLE","55.8","55.80000","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","AMR","ATG","MLE","Data not available","","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","WPR","AUS","MLE","Data not available","","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","EUR","AUT","MLE","34.0","34.00000","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","EUR","AZE","MLE","48.8","48.80000","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","AFR","BDI","MLE","13.7","13.70000","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","EUR","BEL","MLE","23.0","23.00000","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","AFR","BEN","MLE","9.5","9.50000","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","AFR","BFA","MLE","24.5","24.50000","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","SEAR","BGD","MLE","36.2","36.20000","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","EUR","BGR","MLE","45.0","45.00000","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","EMR","BHR","MLE","33.4","33.40000","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","AMR","BHS","MLE","11.7","11.70000","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","EUR","BIH","MLE","Data not available","","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","EUR","BLR","MLE","48.4","48.40000","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","AMR","BLZ","MLE","Data not available","","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","AMR","BOL","MLE","21.9","21.90000","","",""
"Adult_curr_tob_smoking","PUBLISHED","2018","AMR","BRA","MLE","18.9","18.90000","","",""
