"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","PUBLICPLACE","Display Value","Numeric","Low","High","Comments"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","DJI","SA_EDUCATIONAL_BUILDINGS","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","KWT","SA_PUBLIC_TRANSPORT","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","JOR","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","YEM","SA_WORKPLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","TKM","","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","ISR","SA_PARKS_AND_STREETS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","KGZ","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","LVA","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","TUR","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","BLR","SA_SPORTING_EVENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","BIH","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","AND","SA_GOVERNMENT_OFFICES","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","GRC","SA_EDUCATIONAL_BUILDINGS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","SVN","SA_PUBLIC_TRANSPORT","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","CHE","SA_GOVERNMENT_OFFICES","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","ARM","SA_LEISURE_EVENTS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","AZE","SA_SPORTING_EVENTS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","EST","SA_PUBLIC_TRANSPORT","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","IRL","SA_EDUCATIONAL_BUILDINGS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","LTU","SA_PUBLIC_TRANSPORT","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","NOR","SA_EDUCATIONAL_BUILDINGS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","ESP","SA_GOVERNMENT_OFFICES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_GOVERNMENT_OFFICES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","AUT","SA_HEALTH_CARE_ESTABLISHMENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","CZE","SA_RELIGIOUS_PLACES","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","SVK","SA_SPORTING_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","SWE","SA_LEISURE_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","BEL","SA_PARKS_AND_STREETS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","SEAR","BTN","SA_HEALTH_CARE_ESTABLISHMENTS","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","SEAR","IDN","SA_LEISURE_EVENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","WSM","SA_EDUCATIONAL_BUILDINGS","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","BRN","SA_PARKS_AND_STREETS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","FJI","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","FSM","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","VNM","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","PLW","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","VNM","SA_RELIGIOUS_PLACES","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","LAO","SA_GOVERNMENT_OFFICES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","PNG","SA_WORKPLACES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","COK","SA_HEALTH_CARE_ESTABLISHMENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","JPN","SA_SPORTING_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","LAO","SA_PARKS_AND_STREETS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","PHL","SA_SPORTING_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","DZA","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","UGA","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","ZWE","SA_PARKS_AND_STREETS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","BDI","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","STP","SA_SPORTING_EVENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","TGO","SA_WORKPLACES","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","GNQ","SA_PARKS_AND_STREETS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","GAB","SA_PUBLIC_TRANSPORT","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","GAB","SA_SPORTING_EVENTS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_EDUCATIONAL_BUILDINGS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","GMB","SA_LEISURE_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","LSO","SA_SPORTING_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","STP","SA_EDUCATIONAL_BUILDINGS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","STP","SA_WORKPLACES","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","USA","SA_GOVERNMENT_OFFICES","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","BHS","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","COL","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","GUY","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","VCT","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","URY","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","BOL","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","DMA","SA_SPORTING_EVENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","HND","SA_PUBLIC_TRANSPORT","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","HND","SA_SPORTING_EVENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","PER","SA_PARKS_AND_STREETS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","SUR","SA_EDUCATIONAL_BUILDINGS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","GTM","SA_RELIGIOUS_PLACES","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","LBN","SA_PUBLIC_TRANSPORT","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","LBN","SA_SPORTING_EVENTS","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","LBN","SA_WORKPLACES","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","AFG","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","IRN","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","OMN","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","SAU","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","SYR","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","SYR","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","BIH","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","KAZ","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","KAZ","SA_PARKS_AND_STREETS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","LTU","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","LTU","SA_WORKPLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","MLT","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","RUS","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","UZB","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","UZB","SA_SPORTING_EVENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","AND","SA_RELIGIOUS_PLACES","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","DNK","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","GRC","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","MCO","SA_HEALTH_CARE_ESTABLISHMENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","MCO","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_PUBLIC_TRANSPORT","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_SPORTING_EVENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","TUR","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","AZE","SA_GOVERNMENT_OFFICES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","FRA","SA_LEISURE_EVENTS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","FRA","SA_RELIGIOUS_PLACES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","IRL","SA_SPORTING_EVENTS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","MLT","SA_PARKS_AND_STREETS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","NOR","SA_LEISURE_EVENTS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","UKR","SA_HEALTH_CARE_ESTABLISHMENTS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","AUT","SA_PARKS_AND_STREETS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","DNK","SA_WORKPLACES","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","SVN","SA_PARKS_AND_STREETS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","SWE","SA_GOVERNMENT_OFFICES","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","SEAR","PRK","SA_LEISURE_EVENTS","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","SEAR","MDV","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","MHL","SA_SPORTING_EVENTS","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","MYS","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","MNG","SA_WORKPLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","PHL","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","TON","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","KOR","","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","KHM","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","PLW","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","AUS","SA_WORKPLACES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","PNG","SA_GOVERNMENT_OFFICES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","PNG","SA_PARKS_AND_STREETS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","AUS","SA_HEALTH_CARE_ESTABLISHMENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","COK","SA_PARKS_AND_STREETS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","JPN","SA_RELIGIOUS_PLACES","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","COG","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","CPV","SA_RELIGIOUS_PLACES","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","LBR","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","ZAF","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","SWZ","SA_GOVERNMENT_OFFICES","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","BEN","SA_SPORTING_EVENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","GHA","SA_GOVERNMENT_OFFICES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","ZMB","SA_GOVERNMENT_OFFICES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","GAB","SA_LEISURE_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","HTI","SA_HEALTH_CARE_ESTABLISHMENTS","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","HTI","SA_WORKPLACES","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","COL","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","CRI","SA_SPORTING_EVENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","CUB","SA_SPORTING_EVENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","VEN","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","DMA","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","LCA","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","SUR","SA_SPORTING_EVENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","SUR","SA_HEALTH_CARE_ESTABLISHMENTS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","GRD","","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","SLV","SA_SPORTING_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","GTM","SA_HEALTH_CARE_ESTABLISHMENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","JAM","SA_SPORTING_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","BHR","SA_LEISURE_EVENTS","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","IRQ","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","IRQ","SA_PARKS_AND_STREETS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","JOR","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","PAK","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","SAU","SA_WORKPLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","TUN","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","HRV","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","HUN","SA_WORKPLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","KGZ","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","LVA","SA_WORKPLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","MDA","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","SRB","SA_LEISURE_EVENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","TUR","SA_WORKPLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","UKR","SA_PARKS_AND_STREETS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","BLR","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","BLR","SA_WORKPLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","AND","SA_SPORTING_EVENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","MNE","SA_HEALTH_CARE_ESTABLISHMENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_EDUCATIONAL_BUILDINGS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","GBR","SA_RELIGIOUS_PLACES","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","ARM","SA_PARKS_AND_STREETS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","FRA","SA_EDUCATIONAL_BUILDINGS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","ITA","SA_HEALTH_CARE_ESTABLISHMENTS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","MLT","SA_WORKPLACES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","PRT","SA_WORKPLACES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","SVK","SA_PARKS_AND_STREETS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","ESP","SA_WORKPLACES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","ALB","SA_HEALTH_CARE_ESTABLISHMENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","AUT","SA_GOVERNMENT_OFFICES","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","BGR","SA_RELIGIOUS_PLACES","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","DEU","SA_HEALTH_CARE_ESTABLISHMENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","SEAR","IDN","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","SEAR","MDV","SA_LEISURE_EVENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","SEAR","IND","SA_LEISURE_EVENTS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","NRU","SA_EDUCATIONAL_BUILDINGS","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","BRN","SA_LEISURE_EVENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","FSM","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","PHL","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","KOR","SA_GOVERNMENT_OFFICES","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","VNM","SA_LEISURE_EVENTS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","COK","SA_GOVERNMENT_OFFICES","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","FJI","SA_PUBLIC_TRANSPORT","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","JPN","SA_PUBLIC_TRANSPORT","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","MYS","SA_LEISURE_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","DZA","","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","TCD","SA_WORKPLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","CAF","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","SWZ","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","TGO","SA_EDUCATIONAL_BUILDINGS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","ZMB","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","LSO","SA_WORKPLACES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","AGO","SA_LEISURE_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","BFA","SA_GOVERNMENT_OFFICES","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","BFA","SA_WORKPLACES","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","TCD","SA_LEISURE_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","NAM","SA_GOVERNMENT_OFFICES","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","NAM","SA_PUBLIC_TRANSPORT","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_RELIGIOUS_PLACES","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","CHL","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","CUB","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","NIC","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","NIC","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","PER","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","VEN","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","BLZ","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","ARG","SA_RELIGIOUS_PLACES","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","CRI","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","URY","SA_PARKS_AND_STREETS","no restrictions","","","",""
