"GHO","PUBLISHSTATE","YEAR","REGION","Display Value","Numeric","Low","High","Comments"
"AMRGLASS_SURVL03","PUBLISHED","2018","AFR","5","5.00000","","",""
"AMRGLASS_SURVL03","PUBLISHED","2019","AFR","12","12.00000","","",""
"AMRGLASS_SURVL03","PUBLISHED","2018","EMR","6","6.00000","","",""
"AMRGLASS_SURVL03","PUBLISHED","2019","EMR","1","1.00000","","",""
"AMRGLASS_SURVL03","PUBLISHED","2017","EUR","147","147.00000","","",""
"AMRGLASS_SURVL03","PUBLISHED","2018","EUR","412","412.00000","","",""
"AMRGLASS_SURVL03","PUBLISHED","2019","EUR","363","363.00000","","",""
"AMRGLASS_SURVL03","PUBLISHED","2018","SEAR","15","15.00000","","",""
"AMRGLASS_SURVL03","PUBLISHED","2019","SEAR","48","48.00000","","",""
