"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"WHOSIS_000013","PUBLISHED","2007","EUR","WB_UMI","LVA","FMLE","33.9","","","",""
"WHOSIS_000013","PUBLISHED","2009","WPR","WB_UMI","MYS","MLE","35.1","","","",""
"WHOSIS_000013","PUBLISHED","2009","WPR","WB_UMI","PLW","FMLE","42.4","","","",""
"WHOSIS_000013","PUBLISHED","2007","WPR","WB_LMI","FSM","MLE","51.9","","","",""
"WHOSIS_000013","PUBLISHED","2009","WPR","WB_UMI","PLW","MLE","58.3","","","",""
"WHOSIS_000013","PUBLISHED","2004","EUR","WB_LI","TJK","FMLE","2.8","","","",""
"WHOSIS_000013","PUBLISHED","2009","EMR","WB_LMI","SDN","FMLE","4.3","","","",""
"WHOSIS_000013","PUBLISHED","2008","EUR","WB_LMI","MDA","FMLE","7.1","","","",""
"WHOSIS_000013","PUBLISHED","2009","EUR","WB_UMI","TUR","FMLE","7.4","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LI","ZWE","FMLE","8.2","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LI","TZA","FMLE","8.8","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LI","RWA","FMLE","9.5","","","",""
"WHOSIS_000013","PUBLISHED","2009","EUR","WB_UMI","ROU","FMLE","10.4","","","",""
"WHOSIS_000013","PUBLISHED","2000","WPR","WB_HI","SGP","MLE","10.5","","","",""
"WHOSIS_000013","PUBLISHED","2008","EUR","WB_UMI","MKD","MLE","11.9","","","",""
"WHOSIS_000013","PUBLISHED","2007","SEAR","WB_LMI","LKA","MLE","12.4","","","",""
"WHOSIS_000013","PUBLISHED","2007","AMR","WB_UMI","LCA","FMLE","14.5","","","",""
"WHOSIS_000013","PUBLISHED","2008","WPR","WB_HI","KOR","MLE","14.9","","","",""
"WHOSIS_000013","PUBLISHED","2009","AFR","WB_LMI","SWZ","MLE","15.8","","","",""
"WHOSIS_000013","PUBLISHED","2009","AMR","WB_UMI","SUR","FMLE","16.6","","","",""
"WHOSIS_000013","PUBLISHED","2009","EUR","WB_UMI","ROU","MLE","18.4","","","",""
"WHOSIS_000013","PUBLISHED","2007","WPR","WB_LMI","VUT","FMLE","19.6","","","",""
"WHOSIS_000013","PUBLISHED","2008","EUR","WB_LMI","MDA","MLE","20.8","","","",""
"WHOSIS_000013","PUBLISHED","2007","AMR","WB_HI","TTO","MLE","20.8","","","",""
"WHOSIS_000013","PUBLISHED","2005","EUR","WB_LMI","UKR","FMLE","22.2","","","",""
"WHOSIS_000013","PUBLISHED","2009","SEAR","WB_LMI","THA","MLE","24","","","",""
"WHOSIS_000013","PUBLISHED","2007","EMR","WB_HI","QAT","MLE","25.2","","","",""
"WHOSIS_000013","PUBLISHED","2007","AFR","WB_LI","ZMB","FMLE","25.6","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_UMI","ZAF","MLE","29.3","","","",""
"WHOSIS_000013","PUBLISHED","2004","EUR","WB_UMI","RUS","MLE","30.1","","","",""
"WHOSIS_000013","PUBLISHED","2008","WPR","WB_LMI","SLB","FMLE","37","","","",""
"WHOSIS_000013","PUBLISHED","2006","WPR","","TUV","MLE","41.6","","","",""
"WHOSIS_000013","PUBLISHED","2009","EUR","","SMR","MLE","0","0.00000","","",""
"WHOSIS_000013","PUBLISHED","2005","AFR","","","FMLE","13.0696","","","",""
"WHOSIS_000013","PUBLISHED","2005","EMR","","","MLE","17.08273","","","",""
"WHOSIS_000013","PUBLISHED","2005","NOTSPEC","WB_WORLD_INCOME","","FMLE","10.5271","","","",""
"WHOSIS_000013","PUBLISHED","2005","NOTSPEC","WB_HI","","FMLE","13.40817","","","",""
"WHOSIS_000013","PUBLISHED","2003","WPR","WB_LI","KHM","FMLE","3","","","",""
"WHOSIS_000013","PUBLISHED","2009","EMR","WB_LMI","EGY","FMLE","3.8","","","",""
"WHOSIS_000013","PUBLISHED","2007","SEAR","WB_LI","BGD","FMLE","5.1","","","",""
"WHOSIS_000013","PUBLISHED","2003","AFR","WB_LI","BEN","FMLE","5.8","","","",""
"WHOSIS_000013","PUBLISHED","2007","SEAR","WB_LI","BGD","MLE","9.1","","","",""
"WHOSIS_000013","PUBLISHED","2009","WPR","WB_UMI","FJI","FMLE","10.1","","","",""
"WHOSIS_000013","PUBLISHED","2002","EMR","WB_HI","BHR","FMLE","11.7","","","",""
"WHOSIS_000013","PUBLISHED","2004","AMR","WB_UMI","DOM","FMLE","11.9","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LMI","CMR","MLE","14","","","",""
"WHOSIS_000013","PUBLISHED","2003","AFR","WB_LI","BEN","MLE","14.6","","","",""
"WHOSIS_000013","PUBLISHED","2009","AMR","WB_HI","ATG","FMLE","15.9","","","",""
"WHOSIS_000013","PUBLISHED","2008","EUR","WB_UMI","BIH","MLE","16.3","","","",""
"WHOSIS_000013","PUBLISHED","2009","AMR","WB_LMI","SLV","MLE","18.2","","","",""
"WHOSIS_000013","PUBLISHED","2010","AMR","WB_UMI","CUB","MLE","19.8","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LI","BDI","MLE","20.7","","","",""
"WHOSIS_000013","PUBLISHED","2008","AMR","WB_LMI","BLZ","MLE","21.8","","","",""
"WHOSIS_000013","PUBLISHED","2004","EUR","WB_UMI","BLR","FMLE","22.2","","","",""
"WHOSIS_000013","PUBLISHED","2009","AMR","WB_HI","ATG","MLE","24.3","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_HI","GNQ","MLE","25.1","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_UMI","BWA","MLE","27","","","",""
"WHOSIS_000013","PUBLISHED","2009","SEAR","WB_LMI","BTN","MLE","27.6","","","",""
"WHOSIS_000013","PUBLISHED","2009","AMR","WB_UMI","BRA","MLE","28.7","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LI","CAF","MLE","29.5","","","",""
"WHOSIS_000013","PUBLISHED","2008","AMR","WB_UMI","CHL","MLE","29.8","","","",""
"WHOSIS_000013","PUBLISHED","2008","EUR","WB_UMI","BGR","FMLE","31.8","","","",""
"WHOSIS_000013","PUBLISHED","2007","EUR","WB_HI","EST","MLE","33.8","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LI","COD","MLE","36.5","","","",""
"WHOSIS_000013","PUBLISHED","2008","AMR","WB_UMI","CHL","FMLE","39.8","","","",""
"WHOSIS_000013","PUBLISHED","2007","SEAR","WB_LI","NPL","FMLE","5.3","","","",""
"WHOSIS_000013","PUBLISHED","2009","SEAR","WB_LMI","IDN","FMLE","6.2","","","",""
"WHOSIS_000013","PUBLISHED","2007","WPR","WB_LI","LAO","MLE","7.8","","","",""
"WHOSIS_000013","PUBLISHED","2007","SEAR","WB_LI","MMR","FMLE","8.2","","","",""
"WHOSIS_000013","PUBLISHED","2009","AFR","WB_LI","GHA","FMLE","10.6","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LMI","NGA","FMLE","11.1","","","",""
"WHOSIS_000013","PUBLISHED","2003","EMR","WB_LMI","PAK","MLE","12.4","","","",""
"WHOSIS_000013","PUBLISHED","2007","AFR","WB_LI","MOZ","MLE","12.7","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LI","MDG","FMLE","14.3","","","",""
"WHOSIS_000013","PUBLISHED","2007","AFR","WB_LI","KEN","FMLE","14.5","","","",""
"WHOSIS_000013","PUBLISHED","2005","EUR","WB_HI","GRC","MLE","17.1","","","",""
"WHOSIS_000013","PUBLISHED","2009","AFR","WB_LI","MRT","FMLE","17.7","","","",""
"WHOSIS_000013","PUBLISHED","2008","AMR","WB_LMI","GTM","MLE","19.7","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_UMI","MUS","MLE","20.3","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LMI","LSO","FMLE","21.7","","","",""
"WHOSIS_000013","PUBLISHED","2003","AMR","WB_LMI","HND","MLE","22.8","","","",""
"WHOSIS_000013","PUBLISHED","2007","WPR","WB_LMI","MNG","MLE","25.7","","","",""
"WHOSIS_000013","PUBLISHED","2008","EUR","WB_HI","HUN","FMLE","26.7","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_UMI","NAM","FMLE","29.9","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LI","GIN","MLE","30.8","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LI","MDG","MLE","33.2","","","",""
"WHOSIS_000013","PUBLISHED","2009","EMR","WB_LMI","JOR","MLE","34.1","","","",""
"WHOSIS_000013","PUBLISHED","2009","WPR","WB_LMI","KIR","MLE","43.2","","","",""
"WHOSIS_000013","PUBLISHED","2005","EMR","WB_UMI","LBN","FMLE","54.1","","","",""
"WHOSIS_000013","PUBLISHED","2010","EMR","WB_LMI","TUN","FMLE","3.8","","","",""
"WHOSIS_000013","PUBLISHED","2007","SEAR","WB_LMI","LKA","FMLE","5.8","","","",""
"WHOSIS_000013","PUBLISHED","2004","EUR","WB_LI","TJK","MLE","6.8","","","",""
"WHOSIS_000013","PUBLISHED","2010","AMR","WB_UMI","VEN","FMLE","7.2","","","",""
"WHOSIS_000013","PUBLISHED","2009","AFR","WB_LMI","SWZ","FMLE","8.6","","","",""
"WHOSIS_000013","PUBLISHED","2010","EMR","WB_HI","SAU","FMLE","9.1","","","",""
"WHOSIS_000013","PUBLISHED","2008","AMR","WB_UMI","PAN","MLE","10.5","","","",""
"WHOSIS_000013","PUBLISHED","2008","EMR","WB_LI","YEM","FMLE","10.5","","","",""
"WHOSIS_000013","PUBLISHED","2008","EUR","WB_UMI","MKD","FMLE","11.7","","","",""
"WHOSIS_000013","PUBLISHED","2007","EMR","WB_LI","SOM","FMLE","12.3","","","",""
"WHOSIS_000013","PUBLISHED","2009","EUR","WB_UMI","TUR","MLE","14.4","","","",""
"WHOSIS_000013","PUBLISHED","2008","EMR","WB_LI","YEM","MLE","14.5","","","",""
"WHOSIS_000013","PUBLISHED","2007","AMR","WB_UMI","PER","FMLE","16.5","","","",""
"WHOSIS_000013","PUBLISHED","2007","AMR","WB_UMI","VCT","FMLE","16.6","","","",""
"WHOSIS_000013","PUBLISHED","2007","AMR","WB_HI","TTO","FMLE","17.8","","","",""
"WHOSIS_000013","PUBLISHED","2010","EMR","WB_LMI","SYR","FMLE","18.9","","","",""
"WHOSIS_000013","PUBLISHED","2009","AMR","WB_UMI","SUR","MLE","20.7","","","",""
"WHOSIS_000013","PUBLISHED","2008","AMR","WB_LMI","PRY","MLE","20.8","","","",""
"WHOSIS_000013","PUBLISHED","2007","AMR","WB_UMI","LCA","MLE","22.4","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LI","SLE","FMLE","24.1","","","",""
"WHOSIS_000013","PUBLISHED","2005","EMR","WB_HI","ARE","MLE","25.2","","","",""
"WHOSIS_000013","PUBLISHED","2007","AFR","WB_UMI","SYC","FMLE","25.3","","","",""
"WHOSIS_000013","PUBLISHED","2007","AFR","WB_LI","ZMB","MLE","25.7","","","",""
"WHOSIS_000013","PUBLISHED","2007","EUR","WB_HI","SVK","MLE","28.5","","","",""
"WHOSIS_000013","PUBLISHED","2005","EUR","WB_LMI","UKR","MLE","29.8","","","",""
"WHOSIS_000013","PUBLISHED","2007","WPR","WB_LMI","PNG","FMLE","40.3","","","",""
"WHOSIS_000013","PUBLISHED","2008","WPR","WB_LMI","SLB","MLE","43.9","","","",""
"WHOSIS_000013","PUBLISHED","2010","EUR","","ITA","MLE","0","0.00000","","",""
"WHOSIS_000013","PUBLISHED","2005","EUR","","","FMLE","16.66067","","","",""
"WHOSIS_000013","PUBLISHED","2005","AFR","","","MLE","18.78983","","","",""
"WHOSIS_000013","PUBLISHED","2005","NOTSPEC","WB_LMI","","FMLE","7.405191","","","",""
"WHOSIS_000013","PUBLISHED","2005","NOTSPEC","WB_LI","","FMLE","10.86153","","","",""
"WHOSIS_000013","PUBLISHED","2005","NOTSPEC","WB_LI","","MLE","14.25325","","","",""
"WHOSIS_000013","PUBLISHED","2005","NOTSPEC","WB_UMI","","MLE","26.2571","","","",""
"WHOSIS_000013","PUBLISHED","2005","WPR","WB_LMI","CHN","MLE","7.1","","","",""
"WHOSIS_000013","PUBLISHED","2003","WPR","WB_LI","KHM","MLE","7.2","","","",""
"WHOSIS_000013","PUBLISHED","2006","AFR","WB_LI","ERI","MLE","7.8","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LMI","CMR","FMLE","8.2","","","",""
"WHOSIS_000013","PUBLISHED","2005","EUR","WB_HI","CYP","FMLE","8.4","","","",""
"WHOSIS_000013","PUBLISHED","2004","EMR","WB_LI","AFG","MLE","13.1","","","",""
"WHOSIS_000013","PUBLISHED","2008","AMR","WB_UMI","CRI","FMLE","13.1","","","",""
"WHOSIS_000013","PUBLISHED","2005","EUR","WB_HI","CYP","MLE","13.2","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LI","TCD","FMLE","13.9","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LI","BDI","FMLE","16.8","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_HI","GNQ","FMLE","17.3","","","",""
"WHOSIS_000013","PUBLISHED","2009","WPR","WB_UMI","FJI","MLE","17.5","","","",""
"WHOSIS_000013","PUBLISHED","2009","EUR","WB_LMI","ALB","MLE","17.6","","","",""
"WHOSIS_000013","PUBLISHED","2009","AFR","WB_LI","BFA","MLE","22.6","","","",""
"WHOSIS_000013","PUBLISHED","2009","EMR","WB_LMI","DJI","MLE","22.7","","","",""
"WHOSIS_000013","PUBLISHED","2007","AMR","WB_HI","BRB","FMLE","23.2","","","",""
"WHOSIS_000013","PUBLISHED","2007","EUR","WB_HI","HRV","MLE","23.3","","","",""
"WHOSIS_000013","PUBLISHED","2009","AFR","WB_LMI","COG","MLE","27.6","","","",""
"WHOSIS_000013","PUBLISHED","2007","AMR","WB_UMI","COL","FMLE","27.8","","","",""
"WHOSIS_000013","PUBLISHED","2007","EUR","WB_HI","EST","FMLE","27.8","","","",""
"WHOSIS_000013","PUBLISHED","2002","EMR","WB_HI","BHR","MLE","28","","","",""
"WHOSIS_000013","PUBLISHED","2007","EUR","WB_HI","CZE","FMLE","34.1","","","",""
"WHOSIS_000013","PUBLISHED","2007","AMR","WB_HI","BRB","MLE","34.5","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LI","CAF","FMLE","34.5","","","",""
"WHOSIS_000013","PUBLISHED","2007","EUR","WB_HI","CZE","MLE","35.8","","","",""
"WHOSIS_000013","PUBLISHED","2007","AFR","WB_LI","MOZ","FMLE","7.4","","","",""
"WHOSIS_000013","PUBLISHED","2003","EMR","WB_LMI","PAK","FMLE","7.5","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_UMI","MUS","FMLE","7.7","","","",""
"WHOSIS_000013","PUBLISHED","2009","EUR","WB_UMI","KAZ","FMLE","7.8","","","",""
"WHOSIS_000013","PUBLISHED","2009","EMR","WB_HI","KWT","FMLE","11.3","","","",""
"WHOSIS_000013","PUBLISHED","2009","AFR","WB_LI","MWI","FMLE","11.4","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LI","GNB","MLE","11.5","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LI","LBR","FMLE","11.8","","","",""
"WHOSIS_000013","PUBLISHED","2009","AFR","WB_LI","NER","MLE","11.8","","","",""
"WHOSIS_000013","PUBLISHED","2008","EMR","WB_LMI","IRQ","FMLE","15.2","","","",""
"WHOSIS_000013","PUBLISHED","2010","AMR","WB_LMI","GUY","FMLE","16","","","",""
"WHOSIS_000013","PUBLISHED","2007","WPR","WB_LMI","MNG","FMLE","16","","","",""
"WHOSIS_000013","PUBLISHED","2009","AMR","WB_UMI","GRD","FMLE","16.7","","","",""
"WHOSIS_000013","PUBLISHED","2003","AMR","WB_LMI","NIC","FMLE","20.5","","","",""
"WHOSIS_000013","PUBLISHED","2008","WPR","WB_HI","NZL","FMLE","21.5","","","",""
"WHOSIS_000013","PUBLISHED","2009","WPR","WB_LMI","MHL","FMLE","21.6","","","",""
"WHOSIS_000013","PUBLISHED","2005","AMR","WB_LI","HTI","MLE","21.7","","","",""
"WHOSIS_000013","PUBLISHED","2006","AMR","WB_UMI","MEX","MLE","27.8","","","",""
"WHOSIS_000013","PUBLISHED","2008","EUR","WB_HI","HUN","MLE","27.9","","","",""
"WHOSIS_000013","PUBLISHED","2006","AMR","WB_UMI","MEX","FMLE","28.5","","","",""
"WHOSIS_000013","PUBLISHED","2009","EUR","WB_UMI","LTU","FMLE","28.8","","","",""
"WHOSIS_000013","PUBLISHED","2009","EUR","WB_UMI","LTU","MLE","38.4","","","",""
"WHOSIS_000013","PUBLISHED","2007","WPR","WB_LMI","FSM","FMLE","39.8","","","",""
"WHOSIS_000013","PUBLISHED","2009","SEAR","WB_LMI","IDN","MLE","41","","","",""
"WHOSIS_000013","PUBLISHED","2007","EUR","WB_UMI","LVA","MLE","41.8","","","",""
"WHOSIS_000013","PUBLISHED","2008","EUR","WB_UMI","MNE","FMLE","5.9","","","",""
"WHOSIS_000013","PUBLISHED","2008","AMR","WB_UMI","PAN","FMLE","6.5","","","",""
"WHOSIS_000013","PUBLISHED","2007","WPR","WB_LI","VNM","MLE","6.5","","","",""
"WHOSIS_000013","PUBLISHED","2008","EUR","WB_UMI","MNE","MLE","6.6","","","",""
"WHOSIS_000013","PUBLISHED","2009","EMR","WB_LMI","SDN","MLE","9.5","","","",""
"WHOSIS_000013","PUBLISHED","2007","AFR","WB_LI","SEN","FMLE","9.6","","","",""
"WHOSIS_000013","PUBLISHED","2008","EUR","WB_UMI","SRB","FMLE","9.6","","","",""
"WHOSIS_000013","PUBLISHED","2010","AMR","WB_UMI","KNA","MLE","10.4","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LI","TZA","MLE","12.4","","","",""
"WHOSIS_000013","PUBLISHED","2008","AMR","WB_LMI","PRY","FMLE","12.9","","","",""
"WHOSIS_000013","PUBLISHED","2007","EMR","WB_HI","QAT","FMLE","13.1","","","",""
"WHOSIS_000013","PUBLISHED","2005","EMR","WB_HI","ARE","FMLE","13.2","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_LI","RWA","MLE","13.3","","","",""
"WHOSIS_000013","PUBLISHED","2007","EUR","WB_HI","SVN","MLE","16.9","","","",""
"WHOSIS_000013","PUBLISHED","2007","AFR","WB_LI","UGA","MLE","17.3","","","",""
"WHOSIS_000013","PUBLISHED","2007","WPR","WB_LMI","PHL","FMLE","17.5","","","",""
"WHOSIS_000013","PUBLISHED","2007","AFR","WB_LI","TGO","MLE","17.7","","","",""
"WHOSIS_000013","PUBLISHED","2010","EMR","WB_HI","SAU","MLE","21.2","","","",""
"WHOSIS_000013","PUBLISHED","2007","AMR","WB_UMI","URY","MLE","21.4","","","",""
"WHOSIS_000013","PUBLISHED","2007","AMR","WB_UMI","PER","MLE","21.5","","","",""
"WHOSIS_000013","PUBLISHED","2007","AMR","WB_UMI","VCT","MLE","22","","","",""
"WHOSIS_000013","PUBLISHED","2007","WPR","WB_LMI","WSM","MLE","25.8","","","",""
"WHOSIS_000013","PUBLISHED","2009","EUR","WB_UMI","POL","MLE","26","","","",""
"WHOSIS_000013","PUBLISHED","2007","AFR","WB_UMI","SYC","MLE","27.1","","","",""
"WHOSIS_000013","PUBLISHED","2007","WPR","WB_LMI","PHL","MLE","28.3","","","",""
"WHOSIS_000013","PUBLISHED","2009","SEAR","WB_LMI","TLS","FMLE","53.4","","","",""
"WHOSIS_000013","PUBLISHED","2007","WPR","WB_LMI","PNG","MLE","55.4","","","",""
"WHOSIS_000013","PUBLISHED","2009","SEAR","WB_LMI","TLS","MLE","60.2","","","",""
"WHOSIS_000013","PUBLISHED","2005","WPR","","","FMLE","5.400609","","","",""
"WHOSIS_000013","PUBLISHED","2005","SEAR","","","FMLE","7.665442","","","",""
"WHOSIS_000013","PUBLISHED","2005","WPR","","","MLE","9.424586","","","",""
"WHOSIS_000013","PUBLISHED","2005","EMR","","","FMLE","9.532769","","","",""
"WHOSIS_000013","PUBLISHED","2005","NOTSPEC","WB_LMI","","MLE","14.44079","","","",""
"WHOSIS_000013","PUBLISHED","2005","NOTSPEC","WB_WORLD_INCOME","","MLE","16.99571","","","",""
"WHOSIS_000013","PUBLISHED","2005","NOTSPEC","WB_HI","","MLE","17.29667","","","",""
"WHOSIS_000013","PUBLISHED","2005","NOTSPEC","WB_UMI","","FMLE","21.82184","","","",""
"WHOSIS_000013","PUBLISHED","2005","GLOBAL","","","FMLE","10.5271","","","",""
"WHOSIS_000013","PUBLISHED","2005","GLOBAL","","","MLE","16.99571","","","",""
"WHOSIS_000013","PUBLISHED","2005","WPR","WB_LMI","CHN","FMLE","4.1","","","",""
"WHOSIS_000013","PUBLISHED","2009","EUR","WB_LMI","ARM","FMLE","4.3","","","",""
"WHOSIS_000013","PUBLISHED","2006","AFR","WB_LI","ERI","FMLE","4.6","","","",""
"WHOSIS_000013","PUBLISHED","2003","AFR","WB_LI","ETH","FMLE","4.9","","","",""
"WHOSIS_000013","PUBLISHED","2009","EUR","WB_LMI","ARM","MLE","10.9","","","",""
"WHOSIS_000013","PUBLISHED","2009","AFR","WB_LMI","CIV","FMLE","10.9","","","",""
"WHOSIS_000013","PUBLISHED","2009","AMR","WB_LMI","SLV","FMLE","11","","","",""
"WHOSIS_000013","PUBLISHED","2009","AFR","WB_LI","BFA","FMLE","11.5","","","",""
"WHOSIS_000013","PUBLISHED","2007","AFR","WB_LI","COM","FMLE","14.8","","","",""
"WHOSIS_000013","PUBLISHED","2010","AMR","WB_UMI","CUB","FMLE","15","","","",""
"WHOSIS_000013","PUBLISHED","2009","AMR","WB_HI","BHS","FMLE","15.1","","","",""
"WHOSIS_000013","PUBLISHED","2008","EUR","WB_LMI","GEO","MLE","15.2","","","",""
"WHOSIS_000013","PUBLISHED","2008","AMR","WB_LMI","BLZ","FMLE","15.3","","","",""
"WHOSIS_000013","PUBLISHED","2009","AMR","WB_UMI","DMA","FMLE","19.8","","","",""
"WHOSIS_000013","PUBLISHED","2009","EMR","WB_LMI","EGY","MLE","20","","","",""
"WHOSIS_000013","PUBLISHED","2009","AFR","WB_LMI","COG","FMLE","20.4","","","",""
"WHOSIS_000013","PUBLISHED","2008","AFR","WB_UMI","BWA","FMLE","20.5","","","",""
"WHOSIS_000013","PUBLISHED","2007","EUR","WB_HI","HRV","FMLE","25.6","","","",""
"WHOSIS_000013","PUBLISHED","2007","AMR","WB_UMI","ARG","MLE","26.1","","","",""
"WHOSIS_000013","PUBLISHED","2007","AMR","WB_LMI","ECU","FMLE","26.1","","","",""
