"GHO","PUBLISHSTATE","YEAR","REGION","Display Value","Numeric","Low","High","Comments"
"SA_0000001825","PUBLISHED","2016","AMR","61.2 [53.7-66.9]","61.20000","","",""
"SA_0000001825","PUBLISHED","2016","EMR","9.9 [4.8-17.8]","9.90000","","",""
"SA_0000001825","PUBLISHED","2016","EUR","61.4 [56.5-65.9]","61.40000","","",""
"SA_0000001825","PUBLISHED","2016","GLOBAL","48.4 [41.6-54.4]","48.40000","","",""
"SA_0000001825","PUBLISHED","2016","SEAR","44.9 [32.7-53.4]","44.90000","","",""
"SA_0000001825","PUBLISHED","2016","WPR","56.1 [42.7-65]","56.10000","","",""
"SA_0000001825","PUBLISHED","2016","AFR","51.2 [45.6-56.1]","51.20000","","",""
