"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display Value","Numeric","Low","High","Comments"
"SA_0000001788","SA_0000001788_NLD","PUBLISHED","2010","EUR","NLD","0.1","0.10000","","",""
"SA_0000001788","SA_0000001788_ROU","PUBLISHED","2000","EUR","ROU","0.1","0.10000","","",""
"SA_0000001788","SA_0000001788_ROU","PUBLISHED","2002","EUR","ROU","0.1","0.10000","","",""
"SA_0000001788","SA_0000001788_ROU","PUBLISHED","2003","EUR","ROU","0.1","0.10000","","",""
"SA_0000001788","SA_0000001788_ROU","PUBLISHED","2004","EUR","ROU","0.1","0.10000","","",""
"SA_0000001788","SA_0000001788_SVK","PUBLISHED","2010","EUR","SVK","0.1","0.10000","","",""
"SA_0000001788","SA_0000001788_SGP","PUBLISHED","2009","WPR","SGP","0.1","0.10000","","",""
"SA_0000001788","SA_0000001788_SGP","PUBLISHED","2010","WPR","SGP","0.1","0.10000","","",""
"SA_0000001788","SA_0000001788_SGP","PUBLISHED","2011","WPR","SGP","0.1","0.10000","","",""
"SA_0000001788","SA_0000001788_SGP","PUBLISHED","2012","WPR","SGP","0.1","0.10000","","",""
"SA_0000001788","SA_0000001788_USA","PUBLISHED","2008","AMR","USA","0.2","0.20000","","",""
"SA_0000001788","SA_0000001788_ISR","PUBLISHED","2000","EUR","ISR","0.2","0.20000","","",""
"SA_0000001788","SA_0000001788_ISR","PUBLISHED","2001","EUR","ISR","0.2","0.20000","","",""
"SA_0000001788","SA_0000001788_ISR","PUBLISHED","2002","EUR","ISR","0.2","0.20000","","",""
"SA_0000001788","SA_0000001788_ISR","PUBLISHED","2003","EUR","ISR","0.2","0.20000","","",""
"SA_0000001788","SA_0000001788_ITA","PUBLISHED","2000","EUR","ITA","0.2","0.20000","","",""
"SA_0000001788","SA_0000001788_ITA","PUBLISHED","2001","EUR","ITA","0.2","0.20000","","",""
"SA_0000001788","SA_0000001788_ITA","PUBLISHED","2002","EUR","ITA","0.2","0.20000","","",""
"SA_0000001788","SA_0000001788_ITA","PUBLISHED","2005","EUR","ITA","0.2","0.20000","","",""
"SA_0000001788","SA_0000001788_NLD","PUBLISHED","2001","EUR","NLD","0.2","0.20000","","",""
"SA_0000001788","SA_0000001788_NLD","PUBLISHED","2006","EUR","NLD","0.2","0.20000","","",""
"SA_0000001788","SA_0000001788_NLD","PUBLISHED","2007","EUR","NLD","0.2","0.20000","","",""
"SA_0000001788","SA_0000001788_NLD","PUBLISHED","2008","EUR","NLD","0.2","0.20000","","",""
"SA_0000001788","SA_0000001788_NLD","PUBLISHED","2009","EUR","NLD","0.2","0.20000","","",""
"SA_0000001788","SA_0000001788_POL","PUBLISHED","2008","EUR","POL","0.2","0.20000","","",""
"SA_0000001788","SA_0000001788_ROU","PUBLISHED","2001","EUR","ROU","0.2","0.20000","","",""
"SA_0000001788","SA_0000001788_SWE","PUBLISHED","2010","EUR","SWE","0.2","0.20000","","",""
"SA_0000001788","SA_0000001788_MKD","PUBLISHED","2008","EUR","MKD","0.2","0.20000","","",""
"SA_0000001788","SA_0000001788_TUR","PUBLISHED","2008","EUR","TUR","0.2","0.20000","","",""
"SA_0000001788","SA_0000001788_ISR","PUBLISHED","2010","EUR","ISR","0.3","0.30000","","",""
"SA_0000001788","SA_0000001788_ITA","PUBLISHED","2003","EUR","ITA","0.3","0.30000","","",""
"SA_0000001788","SA_0000001788_ITA","PUBLISHED","2004","EUR","ITA","0.3","0.30000","","",""
"SA_0000001788","SA_0000001788_ITA","PUBLISHED","2006","EUR","ITA","0.3","0.30000","","",""
"SA_0000001788","SA_0000001788_NLD","PUBLISHED","2000","EUR","NLD","0.3","0.30000","","",""
"SA_0000001788","SA_0000001788_NLD","PUBLISHED","2005","EUR","NLD","0.3","0.30000","","",""
"SA_0000001788","SA_0000001788_AUT","PUBLISHED","2010","EUR","AUT","0.4","0.40000","","",""
"SA_0000001788","SA_0000001788_BEL","PUBLISHED","2004","EUR","BEL","0.4","0.40000","","",""
"SA_0000001788","SA_0000001788_BEL","PUBLISHED","2005","EUR","BEL","0.4","0.40000","","",""
"SA_0000001788","SA_0000001788_ISR","PUBLISHED","2005","EUR","ISR","0.4","0.40000","","",""
"SA_0000001788","SA_0000001788_ISR","PUBLISHED","2009","EUR","ISR","0.4","0.40000","","",""
"SA_0000001788","SA_0000001788_ITA","PUBLISHED","2007","EUR","ITA","0.4","0.40000","","",""
"SA_0000001788","SA_0000001788_ITA","PUBLISHED","2008","EUR","ITA","0.4","0.40000","","",""
"SA_0000001788","SA_0000001788_NLD","PUBLISHED","2002","EUR","NLD","0.4","0.40000","","",""
"SA_0000001788","SA_0000001788_PRT","PUBLISHED","2004","EUR","PRT","0.4","0.40000","","",""
"SA_0000001788","SA_0000001788_SVK","PUBLISHED","2009","EUR","SVK","0.4","0.40000","","",""
"SA_0000001788","SA_0000001788_SGP","PUBLISHED","2007","WPR","SGP","0.4","0.40000","","",""
"SA_0000001788","SA_0000001788_BEL","PUBLISHED","2009","EUR","BEL","0.5","0.50000","","",""
"SA_0000001788","SA_0000001788_BGR","PUBLISHED","2010","EUR","BGR","0.5","0.50000","","",""
"SA_0000001788","SA_0000001788_CZE","PUBLISHED","2007","EUR","CZE","0.5","0.50000","","",""
"SA_0000001788","SA_0000001788_DEU","PUBLISHED","2010","EUR","DEU","0.5","0.50000","","",""
"SA_0000001788","SA_0000001788_ISR","PUBLISHED","2004","EUR","ISR","0.5","0.50000","","",""
"SA_0000001788","SA_0000001788_PRT","PUBLISHED","2001","EUR","PRT","0.5","0.50000","","",""
"SA_0000001788","SA_0000001788_PRT","PUBLISHED","2008","EUR","PRT","0.5","0.50000","","",""
"SA_0000001788","SA_0000001788_SVK","PUBLISHED","2008","EUR","SVK","0.5","0.50000","","",""
"SA_0000001788","SA_0000001788_SWE","PUBLISHED","2008","EUR","SWE","0.5","0.50000","","",""
"SA_0000001788","SA_0000001788_SWE","PUBLISHED","2009","EUR","SWE","0.5","0.50000","","",""
"SA_0000001788","SA_0000001788_SGP","PUBLISHED","2008","WPR","SGP","0.5","0.50000","","",""
"SA_0000001788","SA_0000001788_BEL","PUBLISHED","2006","EUR","BEL","0.6","0.60000","","",""
"SA_0000001788","SA_0000001788_BEL","PUBLISHED","2008","EUR","BEL","0.6","0.60000","","",""
