"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","Display Value","Numeric","Low","High","Comments"
"WHS7_134","NHA_AFG","PUBLISHED","2002","EMR","WB_LI","AFG","0.00","0.00000","","",""
"WHS7_134","NHA_AFG","PUBLISHED","2003","EMR","WB_LI","AFG","0.00","0.00000","","",""
"WHS7_134","NHA_AFG","PUBLISHED","2004","EMR","WB_LI","AFG","0.00","0.00000","","",""
"WHS7_134","NHA_AFG","PUBLISHED","2005","EMR","WB_LI","AFG","0.00","0.00000","","",""
"WHS7_134","NHA_AFG","PUBLISHED","2006","EMR","WB_LI","AFG","0.00","0.00000","","",""
"WHS7_134","NHA_AFG","PUBLISHED","2007","EMR","WB_LI","AFG","0.00","0.00000","","",""
"WHS7_134","NHA_AFG","PUBLISHED","2008","EMR","WB_LI","AFG","0.00","0.00000","","",""
"WHS7_134","NHA_AFG","PUBLISHED","2009","EMR","WB_LI","AFG","0.00","0.00000","","",""
"WHS7_134","NHA_AFG","PUBLISHED","2010","EMR","WB_LI","AFG","0.00","0.00000","","",""
"WHS7_134","NHA_AFG","PUBLISHED","2011","EMR","WB_LI","AFG","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","1995","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","1996","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","1997","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","1998","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","1999","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","2000","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","2001","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","2002","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","2003","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","2004","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","2005","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","2006","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","2007","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","2008","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","2009","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","2010","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","2011","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","2012","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","2013","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","2014","AFR","WB_UMI","AGO","0.00","0.00000","","",""
"WHS7_134","","PUBLISHED","1995","EUR","WB_UMI","ALB","7.89","7.88542","","",""
"WHS7_134","","PUBLISHED","1996","EUR","WB_UMI","ALB","23.37","23.36592","","",""
"WHS7_134","","PUBLISHED","1997","EUR","WB_UMI","ALB","24.81","24.81033","","",""
"WHS7_134","","PUBLISHED","1998","EUR","WB_UMI","ALB","28.01","28.00669","","",""
"WHS7_134","","PUBLISHED","1999","EUR","WB_UMI","ALB","21.91","21.91161","","",""
"WHS7_134","","PUBLISHED","2000","EUR","WB_UMI","ALB","20.39","20.38916","","",""
"WHS7_134","","PUBLISHED","2001","EUR","WB_UMI","ALB","22.21","22.21030","","",""
"WHS7_134","","PUBLISHED","2002","EUR","WB_UMI","ALB","25.57","25.56813","","",""
"WHS7_134","","PUBLISHED","2003","EUR","WB_UMI","ALB","23.74","23.74074","","",""
"WHS7_134","","PUBLISHED","2004","EUR","WB_UMI","ALB","28.05","28.05049","","",""
"WHS7_134","","PUBLISHED","2005","EUR","WB_UMI","ALB","31.80","31.80273","","",""
"WHS7_134","","PUBLISHED","2006","EUR","WB_UMI","ALB","27.07","27.07231","","",""
"WHS7_134","","PUBLISHED","2007","EUR","WB_UMI","ALB","39.77","39.77470","","",""
"WHS7_134","","PUBLISHED","2008","EUR","WB_UMI","ALB","38.25","38.24528","","",""
"WHS7_134","","PUBLISHED","2009","EUR","WB_UMI","ALB","70.89","70.89465","","",""
"WHS7_134","","PUBLISHED","2010","EUR","WB_UMI","ALB","70.89","70.89465","","",""
"WHS7_134","","PUBLISHED","2011","EUR","WB_UMI","ALB","74.12","74.12095","","",""
"WHS7_134","","PUBLISHED","2012","EUR","WB_UMI","ALB","78.91","78.90516","","",""
"WHS7_134","","PUBLISHED","2013","EUR","WB_UMI","ALB","77.88","77.88312","","",""
"WHS7_134","","PUBLISHED","2014","EUR","WB_UMI","ALB","81.15","81.15354","","",""
"WHS7_134","","PUBLISHED","1995","EUR","WB_HI","AND","84.37","84.36782","","",""
"WHS7_134","","PUBLISHED","1996","EUR","WB_HI","AND","84.22","84.22131","","",""
"WHS7_134","","PUBLISHED","1997","EUR","WB_HI","AND","78.62","78.62319","","",""
"WHS7_134","","PUBLISHED","1998","EUR","WB_HI","AND","59.97","59.97409","","",""
"WHS7_134","","PUBLISHED","1999","EUR","WB_HI","AND","87.46","87.45583","","",""
"WHS7_134","","PUBLISHED","2000","EUR","WB_HI","AND","88.10","88.09917","","",""
"WHS7_134","","PUBLISHED","2001","EUR","WB_HI","AND","86.21","86.21212","","",""
"WHS7_134","","PUBLISHED","2002","EUR","WB_HI","AND","82.97","82.96701","","",""
