"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","SEX","INADEQUACY","Display Value","Numeric","Low","High","Comments"
"WSH_30_HYG","PUBLISHED","2016","EUR","BGR","YEARSALL","FMLE","INADEQUATE_HYGIENE","305","304.67977","","",""
"WSH_30_HYG","PUBLISHED","2016","AMR","BHS","YEARSALL","BTSX","INADEQUATE_HYGIENE","48","48.07651","","",""
"WSH_30_HYG","PUBLISHED","2016","EMR","EGY","YEARSALL","BTSX","INADEQUATE_HYGIENE","47 883","47883.20484","","",""
"WSH_30_HYG","PUBLISHED","2016","AFR","GAB","YEARSALL","MLE","INADEQUATE_HYGIENE","2594","2594.26564","","",""
"WSH_30_HYG","PUBLISHED","2016","EUR","GEO","YEARSALL","FMLE","INADEQUATE_HYGIENE","172","172.22104","","",""
"WSH_30_HYG","PUBLISHED","2016","EMR","LBN","YEARSALL","FMLE","INADEQUATE_HYGIENE","562","561.70810","","",""
"WSH_30_HYG","PUBLISHED","2016","EUR","LVA","YEARSALL","BTSX","INADEQUATE_HYGIENE","156","156.23646","","",""
"WSH_30_HYG","PUBLISHED","2016","WPR","SGP","YEARSALL","BTSX","INADEQUATE_HYGIENE","105","104.84642","","",""
"WSH_30_HYG","PUBLISHED","2016","AMR","SUR","YEARSALL","MLE","INADEQUATE_HYGIENE","80","80.09749","","",""
"WSH_30_HYG","PUBLISHED","2016","EUR","CYP","YEARSALL","FMLE","INADEQUATE_HYGIENE","28","28.06138","","",""
"WSH_30_HYG","PUBLISHED","2016","AMR","DOM","YEARSALL","MLE","INADEQUATE_HYGIENE","2241","2240.96832","","",""
"WSH_30_HYG","PUBLISHED","2016","EUR","KAZ","YEARSALL","MLE","INADEQUATE_HYGIENE","1807","1807.31298","","",""
"WSH_30_HYG","PUBLISHED","2016","EMR","LBY","YEARSALL","FMLE","INADEQUATE_HYGIENE","781","781.03951","","",""
"WSH_30_HYG","PUBLISHED","2016","WPR","PHL","YEARSALL","FMLE","INADEQUATE_HYGIENE","34 381","34380.73036","","",""
"WSH_30_HYG","PUBLISHED","2016","EUR","PRT","YEARSALL","FMLE","INADEQUATE_HYGIENE","200","199.76404","","",""
"WSH_30_HYG","PUBLISHED","2016","AFR","RWA","YEARSALL","FMLE","INADEQUATE_HYGIENE","15 351","15351.38077","","",""
"WSH_30_HYG","PUBLISHED","2016","AMR","URY","YEARSALL","FMLE","INADEQUATE_HYGIENE","148","148.35866","","",""
"WSH_30_HYG","PUBLISHED","2016","WPR","VUT","YEARSALL","MLE","INADEQUATE_HYGIENE","281","280.51443","","",""
"WSH_30_HYG","PUBLISHED","2016","AMR","BRA","YEARSALL","FMLE","INADEQUATE_HYGIENE","26 802","26801.62419","","",""
"WSH_30_HYG","PUBLISHED","2016","AMR","CAN","YEARSALL","FMLE","INADEQUATE_HYGIENE","1233","1233.00448","","",""
"WSH_30_HYG","PUBLISHED","2016","AFR","GNQ","YEARSALL","BTSX","INADEQUATE_HYGIENE","4519","4518.71423","","",""
"WSH_30_HYG","PUBLISHED","2016","AMR","HND","YEARSALL","FMLE","INADEQUATE_HYGIENE","2361","2360.78718","","",""
"WSH_30_HYG","PUBLISHED","2016","WPR","MYS","YEARSALL","FMLE","INADEQUATE_HYGIENE","2967","2966.93793","","",""
"WSH_30_HYG","PUBLISHED","2016","EUR","NLD","YEARSALL","MLE","INADEQUATE_HYGIENE","498","497.63458","","",""
"WSH_30_HYG","PUBLISHED","2016","SEAR","TLS","YEARSALL","FMLE","INADEQUATE_HYGIENE","1230","1229.57512","","",""
"WSH_30_HYG","PUBLISHED","2016","AFR","TZA","YEARSALL","MLE","INADEQUATE_HYGIENE","115 856","115856.41190","","",""
"WSH_30_HYG","PUBLISHED","2016","AFR","BDI","YEARSALL","FMLE","INADEQUATE_HYGIENE","45 489","45488.56034","","",""
"WSH_30_HYG","PUBLISHED","2016","EUR","BGR","YEARSALL","MLE","INADEQUATE_HYGIENE","305","304.67752","","",""
"WSH_30_HYG","PUBLISHED","2016","EUR","FIN","YEARSALL","BTSX","INADEQUATE_HYGIENE","208","207.59792","","",""
"WSH_30_HYG","PUBLISHED","2016","AFR","GAB","YEARSALL","FMLE","INADEQUATE_HYGIENE","1784","1783.66654","","",""
"WSH_30_HYG","PUBLISHED","2016","EUR","LTU","YEARSALL","MLE","INADEQUATE_HYGIENE","129","129.05248","","",""
"WSH_30_HYG","PUBLISHED","2016","AFR","MDG","YEARSALL","MLE","INADEQUATE_HYGIENE","46 739","46739.35708","","",""
"WSH_30_HYG","PUBLISHED","2016","WPR","SLB","YEARSALL","MLE","INADEQUATE_HYGIENE","352","352.31136","","",""
"WSH_30_HYG","PUBLISHED","2016","AFR","SSD","YEARSALL","MLE","INADEQUATE_HYGIENE","45 792","45791.66635","","",""
"WSH_30_HYG","PUBLISHED","2016","EMR","ARE","YEARSALL","MLE","INADEQUATE_HYGIENE","481","480.93082","","",""
"WSH_30_HYG","PUBLISHED","2016","AMR","CUB","YEARSALL","FMLE","INADEQUATE_HYGIENE","766","766.25214","","",""
"WSH_30_HYG","PUBLISHED","2016","EUR","CYP","YEARSALL","BTSX","INADEQUATE_HYGIENE","64","63.88015","","",""
"WSH_30_HYG","PUBLISHED","2016","EUR","ISL","YEARSALL","BTSX","INADEQUATE_HYGIENE","11","10.70022","","",""
"WSH_30_HYG","PUBLISHED","2016","WPR","JPN","YEARSALL","BTSX","INADEQUATE_HYGIENE","3853","3852.85708","","",""
"WSH_30_HYG","PUBLISHED","2016","SEAR","NPL","YEARSALL","BTSX","INADEQUATE_HYGIENE","37 888","37887.75255","","",""
"WSH_30_HYG","PUBLISHED","2016","WPR","PHL","YEARSALL","MLE","INADEQUATE_HYGIENE","48 990","48990.42406","","",""
"WSH_30_HYG","PUBLISHED","2016","EUR","TUR","YEARSALL","MLE","INADEQUATE_HYGIENE","5851","5850.67265","","",""
"WSH_30_HYG","PUBLISHED","2016","AMR","URY","YEARSALL","BTSX","INADEQUATE_HYGIENE","265","264.75113","","",""
"WSH_30_HYG","PUBLISHED","2016","EUR","BEL","YEARSALL","MLE","INADEQUATE_HYGIENE","308","307.83863","","",""
"WSH_30_HYG","PUBLISHED","2016","EMR","BHR","YEARSALL","BTSX","INADEQUATE_HYGIENE","109","109.00515","","",""
"WSH_30_HYG","PUBLISHED","2016","EUR","FIN","YEARSALL","FMLE","INADEQUATE_HYGIENE","106","105.51370","","",""
"WSH_30_HYG","PUBLISHED","2016","EUR","GEO","YEARSALL","MLE","INADEQUATE_HYGIENE","186","185.51028","","",""
"WSH_30_HYG","PUBLISHED","2016","SEAR","LKA","YEARSALL","MLE","INADEQUATE_HYGIENE","2190","2189.62221","","",""
"WSH_30_HYG","PUBLISHED","2016","EUR","MKD","YEARSALL","MLE","INADEQUATE_HYGIENE","81","80.55325","","",""
"WSH_30_HYG","PUBLISHED","2016","AFR","SEN","YEARSALL","FMLE","INADEQUATE_HYGIENE","21 567","21566.98839","","",""
