"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","GMB","","","169 [38 - 704]","169.00000","38.00000","704.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","GEO","","","209","209.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","DEU","","","653","653.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","GHA","","","2527 [587 - 10999]","2527.00000","587.00000","10999.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EMR","IRN","","","3630 [874 - 16070]","3630.00000","874.00000","16070.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EMR","IRQ","","","6093 [3063 - 9886]","6093.00000","3063.00000","9886.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","IRL","","","54","54.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","ISR","","","160","160.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","LBR","","","469 [111 - 2045]","469.00000","111.00000","2045.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EMR","LBY","","","157 [35 - 663]","157.00000","35.00000","663.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","LTU","","","202","202.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","LUX","","","1","1.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","MNE","","","17 [13 - 22]","17.00000","13.00000","22.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EMR","MAR","","","810","810.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","MOZ","","","852","852.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","SEAR","MMR","","","2198 [505 - 8815]","2198.00000","505.00000","8815.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","PLW","","","1","1.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","PAN","","","734","734.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","PNG","","","774","774.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","PRY","","","649","649.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","PER","","","3295","3295.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","WSM","","","7","7.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","SMR","","","0","0.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","STP","","","14","14.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EMR","SAU","","","1829 [405 - 8559]","1829.00000","405.00000","8559.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EMR","SDN","","","2435 [585 - 9560]","2435.00000","585.00000","9560.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","SUR","","","50","50.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","SWZ","","","239","239.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","SWE","","","72","72.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","UGA","","","4358","4358.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","UKR","","","2381","2381.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EMR","ARE","","","375 [62 - 2755]","375.00000","62.00000","2755.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","GBR","","","922","922.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EMR","AFG","","","2180 [516 - 9030]","2180.00000","516.00000","9030.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","DZA","","","1701 [390-6998]","1701.00000","390.00000","6998.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","AUT","","","77","77.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","BHS","","","120","120.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","BEN","","","633 [156 - 2521]","633.00000","156.00000","2521.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","BOL","","","1461","1461.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","BGR","","","141","141.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","BDI","","","657 [138 - 2844]","657.00000","138.00000","2844.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","CHL","","","811","811.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","COL","","","20923","20923.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","CUB","","","561","561.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","CZE","","","99","99.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","DMA","","","5","5.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","ECU","","","2144","2144.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","FJI","","","20 [18 - 27]","20.00000","18.00000","27.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","FRA","","","665","665.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","GRD","","","7","7.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","GIN","","","1008 [243 - 4065]","1008.00000","243.00000","4065.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","HUN","","","154","154.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","SEAR","IND","","","52998","52998.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","JAM","","","1250","1250.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EMR","JOR","","","205","205.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","LVA","","","143","143.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","LSO","","","770 [678 - 848]","770.00000","678.00000","848.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","MDG","","","1810 [452 - 7244]","1810.00000","452.00000","7244.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","MYS","","","1244 [292 - 6109]","1244.00000","292.00000","6109.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","MEX","","","26597","26597.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","MCO","","","0","0.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","NRU","","","0","0.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","NLD","","","152","152.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","NIU","","","0","0.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EMR","OMN","","","159 [27 - 1137]","159.00000","27.00000","1137.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","PHL","","","12029 [10713 - 13329]","12029.00000","10713.00000","13329.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","PRT","","","150","150.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","KNA","","","7","7.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","VCT","","","15","15.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","SEN","","","1087 [266 - 4449]","1087.00000","266.00000","4449.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","SYC","","","9","9.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","ZAF","","","18698","18698.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","ESP","","","364","364.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EMR","SYR","","","544","544.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","SEAR","THA","","","3704","3704.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","TTO","","","472","472.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","TUR","","","2020","2020.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","TUV","","","0","0.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","TZA","","","3831 [905 - 16023]","3831.00000","905.00000","16023.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","URY","","","267","267.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","ZWE","","","2066 [521 - 8051]","2066.00000","521.00000","8051.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","AGO","","","2232 [526 - 9140]","2232.00000","526.00000","9140.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","ATG","","","4","4.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","ARG","","","2445","2445.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","ARM","","","62","62.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","BIH","","","132 [32 - 566]","132.00000","32.00000","566.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","BWA","","","249","249.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","BRA","","","64357","64357.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","BRN","","","9 [2 - 35]","9.00000","2.00000","35.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","COG","","","450 [110 - 2113]","450.00000","110.00000","2113.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","COK","","","1","1.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","CRI","","","407","407.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","CIV","","","2412 [535 - 9912]","2412.00000","535.00000","9912.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","SLV","","","2767","2767.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","GNQ","","","26 [5 - 112]","26.00000","5.00000","112.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","ERI","","","474 [102 - 2024]","474.00000","102.00000","2024.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","EST","","","70","70.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","GNB","","","169 [39 - 717]","169.00000","39.00000","717.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","GUY","","","160","160.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","HTI","","","2703 [633 - 10908]","2703.00000","633.00000","10908.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","HND","","","8248","8248.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","KEN","","","3175","3175.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","KIR","","","8","8.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EMR","KWT","","","102 [72 - 133]","102.00000","72.00000","133.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","KGZ","","","497","497.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","MLI","","","1640 [413 - 6466]","1640.00000","413.00000","6466.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","MLT","","","12","12.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","MHL","","","2","2.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","MRT","","","430 [94 - 1879]","430.00000","94.00000","1879.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","MUS","","","33","33.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","NZL","","","53","53.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","NIC","","","776","776.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","NER","","","1760 [383 - 6929]","1760.00000","383.00000","6929.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","NGA","","","17059 [4158 - 66312]","17059.00000","4158.00000","66312.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","KOR","","","993","993.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","MDA","","","265","265.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","ROU","","","457","457.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","RUS","","","18780","18780.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","SGP","","","33","33.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","SVK","","","75","75.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","SVN","","","14","14.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","SLB","","","27 [6 - 112]","27.00000","6.00000","112.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EMR","SOM","","","560 [130 - 2370]","560.00000","130.00000","2370.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EUR","MKD","","","37","37.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","SEAR","TLS","","","54 [13 - 219]","54.00000","13.00000","219.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AFR","TGO","","","618 [152 - 2392]","618.00000","152.00000","2392.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","TON","","","5","5.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","VUT","","","7","7.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","AMR","VEN","","","17259","17259.00000","","",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","WPR","VNM","","","3605 [830 - 14008]","3605.00000","830.00000","14008.00000",""
"VIOLENCE_HOMICIDENUM","PUBLISHED","2012","EMR","YEM","","","1300","1300.00000","","",""
