"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"SDGTOBACCO","PUBLISHED","2000","EUR","ALB","BTSX","34.2","34.20000","","","Estimate refers to smoking only, but expected to be similar to all tobacco use"
"SDGTOBACCO","PUBLISHED","2000","EUR","ALB","FMLE","11.1","11.10000","","","Estimate refers to smoking only, but expected to be similar to all tobacco use"
"SDGTOBACCO","PUBLISHED","2000","EUR","ALB","MLE","57.4","57.40000","","","Estimate refers to smoking only, but expected to be similar to all tobacco use"
"SDGTOBACCO","PUBLISHED","2005","EUR","ALB","BTSX","32.7","32.70000","","","Estimate refers to smoking only, but expected to be similar to all tobacco use"
"SDGTOBACCO","PUBLISHED","2005","EUR","ALB","FMLE","10.0","10.00000","","","Estimate refers to smoking only, but expected to be similar to all tobacco use"
"SDGTOBACCO","PUBLISHED","2005","EUR","ALB","MLE","55.3","55.30000","","","Estimate refers to smoking only, but expected to be similar to all tobacco use"
"SDGTOBACCO","PUBLISHED","2010","EUR","ALB","BTSX","31.1","31.10000","","","Estimate refers to smoking only, but expected to be similar to all tobacco use"
"SDGTOBACCO","PUBLISHED","2010","EUR","ALB","FMLE","9.1","9.10000","","","Estimate refers to smoking only, but expected to be similar to all tobacco use"
"SDGTOBACCO","PUBLISHED","2010","EUR","ALB","MLE","53.2","53.20000","","","Estimate refers to smoking only, but expected to be similar to all tobacco use"
"SDGTOBACCO","PUBLISHED","2013","EUR","ALB","BTSX","30.3","30.30000","","","Estimate refers to smoking only, but expected to be similar to all tobacco use"
"SDGTOBACCO","PUBLISHED","2013","EUR","ALB","FMLE","8.6","8.60000","","","Estimate refers to smoking only, but expected to be similar to all tobacco use"
"SDGTOBACCO","PUBLISHED","2013","EUR","ALB","MLE","52.0","52.00000","","","Estimate refers to smoking only, but expected to be similar to all tobacco use"
"SDGTOBACCO","PUBLISHED","2014","EUR","ALB","BTSX","30.1","30.10000","","","Estimate refers to smoking only, but expected to be similar to all tobacco use"
"SDGTOBACCO","PUBLISHED","2014","EUR","ALB","FMLE","8.5","8.50000","","","Estimate refers to smoking only, but expected to be similar to all tobacco use"
"SDGTOBACCO","PUBLISHED","2014","EUR","ALB","MLE","51.7","51.70000","","","Estimate refers to smoking only, but expected to be similar to all tobacco use"
"SDGTOBACCO","PUBLISHED","2015","EUR","ALB","BTSX","29.9","29.90000","","","Estimate refers to smoking only, but expected to be similar to all tobacco use"
