"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","GHECAUSES","Display Value","Numeric","Low","High","Comments"
"WHS2_126","PUBLISHED","2000","EMR","DJI","GHE001","71","71.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","DJI","GHE060","20","20.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","DJI","GHE151","9","9.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","DOM","GHE060","50","50.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","DOM","GHE151","19","19.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","DZA","GHE001","32","32.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","DZA","GHE060","52","52.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","EGY","GHE151","6","6.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","EGY","GHE001","20","20.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","EGY","GHE060","72","72.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","EGY","GHE151","7","7.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","ERI","GHE001","44","44.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","EST","GHE060","79","79.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","EST","GHE151","16","16.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","EST","GHE001","4","4.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","EST","GHE060","87","87.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","FJI","GHE001","24","24.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","FJI","GHE060","62","62.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","FJI","GHE151","14","14.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","FJI","GHE001","19","19.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","GAB","GHE151","9","9.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","GBR","GHE001","10","10.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","GBR","GHE060","84","84.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","GBR","GHE151","6","6.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","GHA","GHE001","63","63.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","GHA","GHE060","28","28.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","GHA","GHE151","9","9.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","GIN","GHE001","80","80.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","GNB","GHE151","6","6.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","GNB","GHE001","74","74.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","GNB","GHE060","18","18.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","GNB","GHE151","8","8.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","GTM","GHE060","26","26.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","GTM","GHE151","21","21.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","GTM","GHE001","43","43.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","GTM","GHE060","32","32.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","HND","GHE151","22","22.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","HRV","GHE001","5","5.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","HRV","GHE060","86","86.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","HRV","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","HRV","GHE001","2","2.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","HUN","GHE060","89","89.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","HUN","GHE151","8","8.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","IDN","GHE001","46","46.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","IDN","GHE060","44","44.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","IRL","GHE001","6","6.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","IRL","GHE060","82","82.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","IRL","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","IRN","GHE001","26","26.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","ISL","GHE151","16","16.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","ISL","GHE001","4","4.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","ISL","GHE060","84","84.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","ISL","GHE151","12","12.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","JAM","GHE001","40","40.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","JAM","GHE060","47","47.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","JAM","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","JAM","GHE001","25","25.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","JPN","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","KAZ","GHE001","17","17.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","KAZ","GHE060","62","62.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","KAZ","GHE151","20","20.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","KGZ","GHE060","63","63.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","KGZ","GHE151","14","14.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","KHM","GHE001","66","66.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","KHM","GHE060","22","22.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","KWT","GHE151","19","19.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","KWT","GHE001","21","21.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","KWT","GHE060","62","62.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","KWT","GHE151","17","17.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","LAO","GHE001","65","65.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","LBR","GHE060","13","13.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","LBR","GHE151","6","6.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","LBR","GHE001","69","69.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","LBR","GHE060","22","22.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","LSO","GHE001","78","78.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","LSO","GHE060","14","14.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","LSO","GHE151","8","8.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","LSO","GHE001","74","74.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","LUX","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","LVA","GHE001","5","5.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","LVA","GHE060","76","76.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","LVA","GHE151","19","19.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","MDA","GHE001","8","8.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","MDA","GHE060","80","80.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","MDA","GHE151","12","12.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","MDG","GHE001","73","73.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","MEX","GHE151","18","18.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","MEX","GHE001","16","16.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","MEX","GHE060","64","64.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","MEX","GHE151","21","21.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","MLT","GHE060","84","84.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","MLT","GHE151","7","7.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","MLT","GHE001","5","5.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","MLT","GHE060","89","89.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","MNE","GHE151","9","9.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","MNG","GHE001","33","33.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","MNG","GHE060","53","53.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","MNG","GHE151","14","14.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","MNG","GHE001","20","20.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","MRT","GHE060","21","21.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","MRT","GHE151","9","9.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","MUS","GHE001","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","MUS","GHE060","77","77.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","MYS","GHE001","20","20.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","MYS","GHE060","64","64.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","MYS","GHE151","16","16.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","NAM","GHE001","75","75.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","NGA","GHE151","7","7.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","NGA","GHE001","73","73.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","NGA","GHE060","16","16.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","NGA","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","NOR","GHE001","6","6.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","NOR","GHE060","84","84.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","NOR","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","NOR","GHE001","6","6.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","NZL","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","OMN","GHE001","28","28.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","OMN","GHE060","55","55.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","OMN","GHE151","17","17.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","PAN","GHE060","53","53.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","PAN","GHE151","22","22.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","PER","GHE001","46","46.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","PER","GHE060","42","42.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","PNG","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","PNG","GHE001","58","58.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","PNG","GHE060","31","31.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","PNG","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","POL","GHE001","5","5.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","PRT","GHE060","80","80.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","PRT","GHE151","12","12.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","PRT","GHE001","10","10.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","PRT","GHE060","83","83.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","ROU","GHE001","12","12.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","ROU","GHE060","78","78.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","ROU","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","ROU","GHE001","7","7.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","RWA","GHE151","14","14.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","SAU","GHE001","30","30.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","SAU","GHE060","54","54.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","SAU","GHE151","16","16.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","SEN","GHE001","67","67.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","SEN","GHE060","24","24.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","SEN","GHE151","9","9.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","SGP","GHE001","12","12.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","SLE","GHE151","7","7.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","SLE","GHE001","73","73.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","SLE","GHE060","19","19.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","SLE","GHE151","8","8.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","SRB","GHE060","87","87.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","SRB","GHE151","8","8.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","SRB","GHE001","3","3.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","SRB","GHE060","91","91.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","SUR","GHE151","21","21.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","SVK","GHE001","6","6.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","SVK","GHE060","84","84.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","SVK","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","SVK","GHE001","6","6.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","SWE","GHE060","87","87.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","SWE","GHE151","8","8.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","SWZ","GHE001","77","77.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","SWZ","GHE060","15","15.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","TCD","GHE001","80","80.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","TCD","GHE060","13","13.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","TCD","GHE151","7","7.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","TGO","GHE001","78","78.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","TJK","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","TJK","GHE001","49","49.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","TJK","GHE060","40","40.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","TJK","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","TTO","GHE001","25","25.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","TTO","GHE060","65","65.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","TTO","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","TTO","GHE001","13","13.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","TUR","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","TZA","GHE001","79","79.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","TZA","GHE060","13","13.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","TZA","GHE151","8","8.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","UKR","GHE060","80","80.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","UKR","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","URY","GHE001","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","URY","GHE060","75","75.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","UZB","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","UZB","GHE001","28","28.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","UZB","GHE060","60","60.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","UZB","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","VEN","GHE001","25","25.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","YEM","GHE060","20","20.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","YEM","GHE151","9","9.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","YEM","GHE001","59","59.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","YEM","GHE060","28","28.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","ZWE","GHE001","86","86.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","ZWE","GHE060","9","9.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","ZWE","GHE151","5","5.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","ZWE","GHE001","74","74.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","AFG","GHE001","58","58.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","AFG","GHE151","18","18.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","ALB","GHE001","17","17.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","ALB","GHE151","16","16.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","ARE","GHE060","61","61.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","ARE","GHE001","17","17.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","ARG","GHE060","71","71.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","ARM","GHE001","12","12.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","AUS","GHE060","82","82.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","AUS","GHE001","5","5.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","AUT","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","AUT","GHE060","88","88.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","AZE","GHE151","9","9.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","BDI","GHE060","12","12.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","BEL","GHE151","12","12.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","BEL","GHE060","83","83.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","BEN","GHE001","67","67.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","BEN","GHE151","9","9.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","BGD","GHE001","63","63.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","BGD","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","BGR","GHE001","5","5.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","BGR","GHE151","6","6.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","BHR","GHE060","66","66.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","BHS","GHE001","51","51.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","BIH","GHE060","82","82.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","BIH","GHE001","4","4.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","BLR","GHE060","80","80.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","BLZ","GHE001","33","33.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","BLZ","GHE151","23","23.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","BOL","GHE060","33","33.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","BRA","GHE151","18","18.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","BRA","GHE060","62","62.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","BRB","GHE151","8","8.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","BRN","GHE060","65","65.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","BTN","GHE001","51","51.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","BTN","GHE151","24","24.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","BWA","GHE001","66","66.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","BWA","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","CAN","GHE001","5","5.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","CAN","GHE151","12","12.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","CHE","GHE060","83","83.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","CHE","GHE001","5","5.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","CHL","GHE060","75","75.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","CHN","GHE001","22","22.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","CIV","GHE060","14","14.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","CIV","GHE001","69","69.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","CMR","GHE151","7","7.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","CMR","GHE060","22","22.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","COD","GHE001","81","81.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","COD","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","COG","GHE060","14","14.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","COL","GHE151","38","38.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","COL","GHE060","53","53.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","COM","GHE001","63","63.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","COM","GHE151","12","12.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","CPV","GHE060","41","41.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","CRI","GHE001","16","16.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","CRI","GHE151","18","18.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","CUB","GHE001","7","7.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","CUB","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","CYP","GHE060","84","84.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","CZE","GHE001","4","4.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","CZE","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","DEU","GHE060","88","88.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","DEU","GHE001","5","5.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","DJI","GHE060","25","25.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","DNK","GHE001","4","4.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","DOM","GHE060","39","39.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","DOM","GHE001","30","30.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","DZA","GHE151","16","16.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","DZA","GHE060","63","63.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","ECU","GHE151","23","23.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","EGY","GHE060","59","59.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","ERI","GHE151","45","45.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","ERI","GHE060","26","26.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","ESP","GHE001","6","6.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","ESP","GHE151","6","6.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","ETH","GHE001","79","79.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","ETH","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","FIN","GHE001","2","2.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","FIN","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","FJI","GHE060","69","69.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","FRA","GHE001","6","6.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","GAB","GHE060","18","18.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","GAB","GHE001","68","68.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","GBR","GHE060","86","86.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","GEO","GHE001","13","13.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","GEO","GHE151","6","6.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","GHA","GHE060","19","19.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","GIN","GHE151","6","6.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","GIN","GHE060","20","20.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","GMB","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","GNB","GHE060","14","14.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","GNQ","GHE001","74","74.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","GNQ","GHE151","8","8.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","GRC","GHE001","6","6.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","GRC","GHE151","7","7.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","GUY","GHE001","34","34.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","GUY","GHE151","20","20.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","HND","GHE060","32","32.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","HND","GHE001","35","35.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","HRV","GHE060","89","89.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","HTI","GHE001","69","69.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","HUN","GHE060","87","87.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","HUN","GHE001","3","3.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","IDN","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","IDN","GHE060","55","55.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","IND","GHE151","15","15.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","IRL","GHE060","81","81.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","IRN","GHE151","23","23.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","IRN","GHE060","60","60.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","IRQ","GHE001","34","34.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","IRQ","GHE151","24","24.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","ISL","GHE060","78","78.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","ISR","GHE001","9","9.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","ISR","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","ITA","GHE001","5","5.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","ITA","GHE151","6","6.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","JAM","GHE060","61","61.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","JOR","GHE001","33","33.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","JOR","GHE151","16","16.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","JPN","GHE060","77","77.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","JPN","GHE001","10","10.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","KAZ","GHE060","71","71.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","KEN","GHE001","82","82.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","KGZ","GHE060","55","55.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","KGZ","GHE001","23","23.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","KHM","GHE151","12","12.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","KHM","GHE060","37","37.00000","","",""
