"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","COUNTRY","SEX","ENVCAUSE","Display Value","Numeric","Low","High","Comments"
"SDGAIRBODA","PUBLISHED","2016","EUR","","ITA","MLE","ENVCAUSE113","9[ 6–12]","8.85765","6.04461","11.77971",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","ITA","BTSX","ENVCAUSE068","2[ 1–4]","2.20122","1.14151","3.53077",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","ITA","FMLE","ENVCAUSE068","1[ 1–2]","1.15184","0.59732","1.84757",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","ITA","MLE","ENVCAUSE068","4[ 2–6]","3.51881","1.82479","5.64419",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","ITA","BTSX","ENVCAUSE114","3[ 1–6]","2.73885","1.21520","5.93887",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","ITA","FMLE","ENVCAUSE114","3[ 1–6]","2.57129","1.03942","5.84607",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","ITA","MLE","ENVCAUSE114","3[ 1–6]","2.89020","1.45711","5.78393",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","JAM","BTSX","ENVCAUSE039","3[ 2–5]","3.17973","1.77432","4.64578",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","JAM","FMLE","ENVCAUSE039","3[ 2–4]","2.96574","1.65465","4.38598",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","JAM","MLE","ENVCAUSE039","3[ 2–5]","3.39959","1.86873","5.00411",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","JAM","BTSX","ENVCAUSE113","9[ 6–12]","8.71830","6.18538","11.78675",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","JAM","FMLE","ENVCAUSE113","8[ 5–11]","7.68558","5.21987","10.65115",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","JAM","MLE","ENVCAUSE113","10[ 7–13]","9.81564","7.11342","12.99759",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","JAM","BTSX","ENVCAUSE068","2[ 1–4]","2.41047","1.16863","3.96464",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","JAM","FMLE","ENVCAUSE068","1[ 0–2]","1.03136","0.49664","1.73432",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","JAM","MLE","ENVCAUSE068","4[ 2–7]","3.91779","1.87498","6.51434",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","JAM","BTSX","ENVCAUSE114","8[ 5–13]","8.26166","5.18213","13.04255",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","JAM","FMLE","ENVCAUSE114","8[ 5–14]","8.26962","4.94209","13.54722",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","JAM","MLE","ENVCAUSE114","8[ 5–12]","8.16764","5.32823","12.43574",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","JOR","BTSX","ENVCAUSE039","5[ 4–7]","5.47717","3.82898","7.37898",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","JOR","FMLE","ENVCAUSE039","5[ 3–6]","4.69528","3.28096","6.33208",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","JOR","MLE","ENVCAUSE039","6[ 4–9]","6.38376","4.45598","8.58532",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","JOR","BTSX","ENVCAUSE113","30[ 24–35]","29.81076","24.49746","35.34511",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","JOR","FMLE","ENVCAUSE113","22[ 17–27]","21.82027","17.32248","26.54349",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","JOR","MLE","ENVCAUSE113","38[ 32–45]","38.11860","31.61793","45.18091",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","JOR","BTSX","ENVCAUSE068","2[ 1–3]","2.17606","1.28422","3.22847",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","JOR","FMLE","ENVCAUSE068","1[ 0–1]","0.53960","0.32106","0.82077",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","JOR","MLE","ENVCAUSE068","4[ 2–6]","3.95611","2.32983","5.82539",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","JOR","BTSX","ENVCAUSE114","10[ 8–13]","10.07074","7.78914","13.08356",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","JOR","FMLE","ENVCAUSE114","10[ 7–13]","9.61883","7.41186","12.65935",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","JOR","MLE","ENVCAUSE114","11[ 8–14]","10.58772","8.21056","13.62641",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","JPN","BTSX","ENVCAUSE039","3[ 1–5]","2.82115","0.94485","5.45410",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","JPN","FMLE","ENVCAUSE039","2[ 1–4]","2.05626","0.68867","3.97534",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","JPN","MLE","ENVCAUSE039","4[ 1–8]","3.93080","1.31648","7.59937",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","JPN","BTSX","ENVCAUSE113","4[ 2–5]","3.85153","2.42698","5.43218",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","JPN","FMLE","ENVCAUSE113","3[ 1–4]","2.57028","1.41387","3.94158",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","JPN","MLE","ENVCAUSE113","5[ 4–7]","5.19528","3.59572","6.82771",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","JPN","BTSX","ENVCAUSE068","1[ 1–2]","1.34292","0.62698","2.28396",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","JPN","FMLE","ENVCAUSE068","1[ 0–1]","0.66368","0.30986","1.12875",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","JPN","MLE","ENVCAUSE068","2[ 1–4]","2.21904","1.03602","3.77400",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","JPN","BTSX","ENVCAUSE114","2[ 1–5]","2.39834","1.10767","5.34938",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","JPN","FMLE","ENVCAUSE114","2[ 1–5]","1.85833","0.69826","4.63237",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","JPN","MLE","ENVCAUSE114","3[ 2–6]","2.98698","1.68844","5.80441",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KAZ","BTSX","ENVCAUSE039","3[ 1–5]","2.64118","1.09844","4.89762",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KAZ","FMLE","ENVCAUSE039","2[ 1–3]","1.69111","0.69938","3.16703",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KAZ","MLE","ENVCAUSE039","4[ 2–7]","3.90147","1.64524","7.22419",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KAZ","BTSX","ENVCAUSE113","39[ 27–55]","39.09277","27.14293","55.45597",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KAZ","FMLE","ENVCAUSE113","30[ 19–42]","29.57383","19.29831","42.36602",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KAZ","MLE","ENVCAUSE113","52[ 38–73]","52.14429","38.28717","73.48374",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KAZ","BTSX","ENVCAUSE068","3[ 1–6]","2.62073","1.08755","5.55800",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KAZ","FMLE","ENVCAUSE068","1[ 0–2]","1.03524","0.40531","2.31499",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KAZ","MLE","ENVCAUSE068","5[ 2–11]","5.14811","2.18106","10.75784",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KAZ","BTSX","ENVCAUSE114","12[ 8–19]","12.48327","8.20567","19.10011",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KAZ","FMLE","ENVCAUSE114","10[ 6–18]","10.48398","6.35663","17.62103",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KAZ","MLE","ENVCAUSE114","15[ 11–22]","15.23470","10.50486","22.21403",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","KEN","BTSX","ENVCAUSE039","37[ 31–42]","37.06981","31.08559","42.04389",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","KEN","FMLE","ENVCAUSE039","35[ 30–40]","35.42448","29.75944","39.98351",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","KEN","MLE","ENVCAUSE039","39[ 32–44]","38.84359","32.44054","44.23852",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","KEN","BTSX","ENVCAUSE113","17[ 14–19]","16.69016","14.27460","19.14368",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","KEN","FMLE","ENVCAUSE113","15[ 13–18]","15.43954","12.99235","18.12909",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","KEN","MLE","ENVCAUSE113","18[ 15–20]","18.04420","15.47192","20.49251",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","KEN","BTSX","ENVCAUSE068","1[ 1–2]","1.47617","1.15195","1.75847",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","KEN","FMLE","ENVCAUSE068","1[ 1–1]","1.16573","0.93598","1.35628",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","KEN","MLE","ENVCAUSE068","2[ 1–2]","1.85809","1.39710","2.27344",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","KEN","BTSX","ENVCAUSE114","14[ 12–17]","14.36495","12.22729","16.76708",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","KEN","FMLE","ENVCAUSE114","15[ 12–17]","14.81628","12.44628","17.31544",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","KEN","MLE","ENVCAUSE114","14[ 12–16]","13.74453","11.60209","16.05375",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KGZ","BTSX","ENVCAUSE039","5[ 3–7]","4.78786","2.77090","6.87416",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KGZ","FMLE","ENVCAUSE039","4[ 2–6]","3.91672","2.25638","5.59146",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KGZ","MLE","ENVCAUSE039","6[ 3–8]","5.82271","3.38993","8.30698",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KGZ","BTSX","ENVCAUSE113","68[ 47–91]","67.54112","47.33973","91.32873",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KGZ","FMLE","ENVCAUSE113","54[ 36–76]","53.81541","36.05870","75.67374",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KGZ","MLE","ENVCAUSE113","86[ 63–113]","85.57695","62.70315","113.00900",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KGZ","BTSX","ENVCAUSE068","3[ 2–5]","3.31646","1.52966","5.20705",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KGZ","FMLE","ENVCAUSE068","1[ 1–2]","1.49691","0.67706","2.35171",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KGZ","MLE","ENVCAUSE068","6[ 3–9]","5.81010","2.73762","9.19491",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KGZ","BTSX","ENVCAUSE114","23[ 15–33]","23.31399","15.47233","32.59951",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KGZ","FMLE","ENVCAUSE114","19[ 12–27]","19.10973","12.32090","27.35499",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","KGZ","MLE","ENVCAUSE114","29[ 20–39]","28.66260","19.62818","39.26133",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KHM","BTSX","ENVCAUSE039","45[ 38–51]","45.03421","37.97506","51.14127",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KHM","FMLE","ENVCAUSE039","42[ 36–48]","42.42824","35.87170","47.98167",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KHM","MLE","ENVCAUSE039","48[ 40–55]","48.33573","40.24045","55.38488",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KHM","BTSX","ENVCAUSE113","37[ 32–41]","36.74786","31.94122","41.31221",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KHM","FMLE","ENVCAUSE113","31[ 26–34]","30.60613","26.43033","34.40975",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KHM","MLE","ENVCAUSE113","45[ 39–51]","45.20718","39.46364","51.08403",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KHM","BTSX","ENVCAUSE068","7[ 6–9]","7.31958","5.54112","8.87031",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KHM","FMLE","ENVCAUSE068","5[ 4–5]","4.60701","3.64504","5.40168",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KHM","MLE","ENVCAUSE068","11[ 8–14]","11.28957","8.23827","13.95442",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KHM","BTSX","ENVCAUSE114","45[ 38–52]","44.87662","37.93607","51.73940",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KHM","FMLE","ENVCAUSE114","50[ 42–58]","49.69570","42.10849","57.64855",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KHM","MLE","ENVCAUSE114","38[ 31–43]","37.55403","31.46257","43.35949",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KIR","BTSX","ENVCAUSE039","31[ 26–35]","30.95777","26.19223","35.01792",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KIR","FMLE","ENVCAUSE039","30[ 25–34]","29.89330","25.44588","33.72121",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KIR","MLE","ENVCAUSE039","32[ 27–36]","32.08865","26.97482","36.40183",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KIR","BTSX","ENVCAUSE113","43[ 38–48]","43.43547","38.18959","48.30688",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KIR","FMLE","ENVCAUSE113","33[ 29–37]","33.27713","29.14750","37.06660",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KIR","MLE","ENVCAUSE113","55[ 47–61]","54.79890","47.49392","61.37489",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KIR","BTSX","ENVCAUSE068","9[ 7–11]","8.83965","7.02391","10.51646",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KIR","FMLE","ENVCAUSE068","7[ 6–8]","7.04627","5.70772","8.14354",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KIR","MLE","ENVCAUSE068","11[ 8–14]","11.32121","8.45552","13.99722",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KIR","BTSX","ENVCAUSE114","39[ 34–44]","38.84209","33.85025","44.35791",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KIR","FMLE","ENVCAUSE114","27[ 23–31]","27.14847","23.36497","30.78915",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KIR","MLE","ENVCAUSE114","56[ 48–64]","55.79811","48.02307","64.18052",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KOR","BTSX","ENVCAUSE039","5[ 3–8]","4.90328","2.80376","7.83220",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KOR","FMLE","ENVCAUSE039","4[ 2–6]","3.74056","2.12498","6.06656",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KOR","MLE","ENVCAUSE039","7[ 4–11]","6.77165","3.90305","10.65930",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KOR","BTSX","ENVCAUSE113","5[ 4–7]","4.88613","3.52952","6.67228",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KOR","FMLE","ENVCAUSE113","3[ 2–5]","3.45880","2.20505","4.92375",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KOR","MLE","ENVCAUSE113","6[ 5–8]","6.35084","4.95603","8.46501",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KOR","BTSX","ENVCAUSE068","4[ 2–7]","3.79121","1.94268","6.59285",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KOR","FMLE","ENVCAUSE068","2[ 1–3]","1.83248","0.91856","3.39902",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KOR","MLE","ENVCAUSE068","7[ 3–11]","6.55837","3.37489","11.33488",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KOR","BTSX","ENVCAUSE114","4[ 3–7]","4.22130","2.81132","6.64196",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KOR","FMLE","ENVCAUSE114","3[ 2–6]","3.37357","1.96438","5.97586",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","KOR","MLE","ENVCAUSE114","5[ 4–8]","5.21315","3.73634","7.50269",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","KWT","BTSX","ENVCAUSE039","38[ 30–47]","38.46205","30.33684","46.87669",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","KWT","FMLE","ENVCAUSE039","39[ 31–48]","39.18777","30.90925","47.76118",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","KWT","MLE","ENVCAUSE039","38[ 30–46]","38.06174","30.02109","46.38880",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","KWT","BTSX","ENVCAUSE113","42[ 36–47]","41.52144","35.75627","47.30822",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","KWT","FMLE","ENVCAUSE113","30[ 26–34]","30.12542","25.72487","34.48533",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","KWT","MLE","ENVCAUSE113","49[ 42–56]","48.70045","41.91364","55.87815",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","KWT","BTSX","ENVCAUSE068","5[ 3–7]","5.02123","3.33213","6.71600",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","KWT","FMLE","ENVCAUSE068","3[ 2–3]","2.51947","1.67194","3.36985",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","KWT","MLE","ENVCAUSE068","7[ 5–9]","6.83261","4.53418","9.13877",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","KWT","BTSX","ENVCAUSE114","12[ 10–14]","12.16310","10.26801","14.09074",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","KWT","FMLE","ENVCAUSE114","11[ 9–13]","10.82681","9.07967","12.79060",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","KWT","MLE","ENVCAUSE114","13[ 11–15]","12.95783","10.97067","14.96044",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","LAO","BTSX","ENVCAUSE039","36[ 31–41]","36.45211","30.91039","41.13856",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","LAO","FMLE","ENVCAUSE039","36[ 31–41]","36.47329","30.98362","41.01722",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","LAO","MLE","ENVCAUSE039","36[ 31–41]","36.39675","30.64670","41.24763",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","LAO","BTSX","ENVCAUSE113","70[ 62–78]","69.93649","61.55513","77.90271",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","LAO","FMLE","ENVCAUSE113","70[ 61–78]","69.79260","60.83099","77.93393",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","LAO","MLE","ENVCAUSE113","70[ 61–78]","69.87649","61.09355","78.36517",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","LAO","BTSX","ENVCAUSE068","8[ 6–9]","7.90609","6.13609","9.41964",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","LAO","FMLE","ENVCAUSE068","5[ 4–5]","4.56658","3.70675","5.28893",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","LAO","MLE","ENVCAUSE068","12[ 9–15]","12.01833","9.04925","14.69669",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","LAO","BTSX","ENVCAUSE114","50[ 43–57]","50.09574","42.66478","57.44242",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","LAO","FMLE","ENVCAUSE114","49[ 42–57]","49.37410","42.20196","56.97728",""
"SDGAIRBODA","PUBLISHED","2016","WPR","","LAO","MLE","ENVCAUSE114","50[ 43–58]","50.44614","42.83001","58.08502",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBN","BTSX","ENVCAUSE039","2[ 2–3]","2.41248","1.65158","3.23586",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBN","FMLE","ENVCAUSE039","2[ 2–3]","2.48442","1.70083","3.33235",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBN","MLE","ENVCAUSE039","2[ 2–3]","2.29375","1.57030","3.07660",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBN","BTSX","ENVCAUSE113","38[ 30–46]","37.70512","29.51370","45.87737",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBN","FMLE","ENVCAUSE113","26[ 20–33]","26.20044","19.84230","32.88602",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBN","MLE","ENVCAUSE113","49[ 39–58]","48.92366","38.96372","58.35783",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBN","BTSX","ENVCAUSE068","3[ 2–4]","2.80840","1.65214","4.10662",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBN","FMLE","ENVCAUSE068","2[ 1–2]","1.65072","0.97110","2.41379",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBN","MLE","ENVCAUSE068","4[ 2–6]","3.96797","2.33429","5.80222",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBN","BTSX","ENVCAUSE114","4[ 3–6]","4.39383","3.22059","6.08406",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBN","FMLE","ENVCAUSE114","7[ 5–9]","6.74167","4.83846","9.49327",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBN","MLE","ENVCAUSE114","2[ 1–2]","1.88027","1.46971","2.43322",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LBR","BTSX","ENVCAUSE039","69[ 59–78]","69.14685","58.76753","77.85966",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LBR","FMLE","ENVCAUSE039","69[ 59–77]","68.75311","58.70290","77.09224",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LBR","MLE","ENVCAUSE039","69[ 59–78]","69.36737","58.60180","78.32523",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LBR","BTSX","ENVCAUSE113","55[ 48–63]","55.48642","48.49390","62.59597",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LBR","FMLE","ENVCAUSE113","53[ 46–60]","53.28607","46.16182","60.09332",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LBR","MLE","ENVCAUSE113","58[ 50–65]","57.72195","50.29229","65.41678",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LBR","BTSX","ENVCAUSE068","1[ 1–1]","0.91144","0.72179","1.07570",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LBR","FMLE","ENVCAUSE068","1[ 1–1]","0.74571","0.60871","0.85678",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LBR","MLE","ENVCAUSE068","1[ 1–1]","1.08739","0.81986","1.32649",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LBR","BTSX","ENVCAUSE114","33[ 28–37]","32.63176","28.10750","37.11188",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LBR","FMLE","ENVCAUSE114","36[ 31–41]","36.23357","30.92861","41.41893",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","LBR","MLE","ENVCAUSE114","28[ 24–32]","28.15194","24.11529","32.25721",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBY","BTSX","ENVCAUSE039","8[ 6–10]","8.26320","6.35940","10.28985",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBY","FMLE","ENVCAUSE039","7[ 5–8]","6.75356","5.19758","8.40995",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBY","MLE","ENVCAUSE039","10[ 8–13]","10.08082","7.75825","12.55326",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBY","BTSX","ENVCAUSE113","43[ 36–50]","43.06982","35.82146","50.03514",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBY","FMLE","ENVCAUSE113","33[ 27–40]","33.49915","27.19823","39.56195",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBY","MLE","ENVCAUSE113","54[ 45–62]","53.66790","45.12419","61.78600",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBY","BTSX","ENVCAUSE068","4[ 3–6]","4.25366","2.71757","5.86865",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBY","FMLE","ENVCAUSE068","1[ 1–1]","0.98467","0.62909","1.35852",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBY","MLE","ENVCAUSE068","8[ 5–11]","7.97072","5.09233","10.99697",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBY","BTSX","ENVCAUSE114","10[ 8–12]","10.04631","8.08263","12.41398",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBY","FMLE","ENVCAUSE114","9[ 7–11]","8.66603","6.88043","10.94033",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","LBY","MLE","ENVCAUSE114","12[ 10–14]","11.66222","9.52708","14.24166",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","LCA","BTSX","ENVCAUSE039","5[ 3–7]","4.79259","2.98389","6.84860",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","LCA","FMLE","ENVCAUSE039","4[ 3–6]","4.34825","2.73916","6.17942",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","LCA","MLE","ENVCAUSE039","5[ 3–8]","5.37573","3.33940","7.69368",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","LCA","BTSX","ENVCAUSE113","11[ 8–13]","10.71503","8.17735","13.06107",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","LCA","FMLE","ENVCAUSE113","9[ 7–12]","9.33514","6.96930","11.72258",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","LCA","MLE","ENVCAUSE113","12[ 10–15]","12.24406","9.51703","14.78879",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","LCA","BTSX","ENVCAUSE068","1[ 1–2]","1.28698","0.71141","1.94721",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","LCA","FMLE","ENVCAUSE068","1[ 0–1]","0.56921","0.32525","0.85193",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","LCA","MLE","ENVCAUSE068","2[ 1–3]","2.08463","1.14650","3.16136",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","LCA","BTSX","ENVCAUSE114","9[ 6–13]","8.66272","5.89103","13.19243",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","LCA","FMLE","ENVCAUSE114","8[ 5–13]","8.12546","5.07192","13.23494",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","LCA","MLE","ENVCAUSE114","9[ 7–13]","9.10812","6.69526","12.79800",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","LKA","BTSX","ENVCAUSE039","12[ 9–14]","11.51437","9.22000","13.70101",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","LKA","FMLE","ENVCAUSE039","9[ 7–11]","9.07345","7.32490","10.65669",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","LKA","MLE","ENVCAUSE039","14[ 12–17]","14.39477","11.51114","17.33691",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","LKA","BTSX","ENVCAUSE113","39[ 32–47]","39.38675","31.91753","46.66695",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","LKA","FMLE","ENVCAUSE113","30[ 24–36]","30.21039","24.01735","36.09307",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","LKA","MLE","ENVCAUSE113","50[ 40–59]","49.85283","40.48505","58.90433",""
