"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2000","AFR","RWA","EDLVL12PLUSYR","","","93.3","93.30000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2000","AFR","RWA","","","WQ2","100.0","100.00000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2005","AFR","RWA","EDLVL00TO05YR","","","99.9","99.90000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","EUR","SRB","","URB","","14.4","14.40000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","EUR","SRB","EDLVL00TO05YR","","","31.5","31.50000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","EUR","SRB","","","WQ3","1.2","1.20000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2012","AMR","LCA","EDLVL00TO05YR","","","4.2","4.20000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2012","AMR","LCA","","","WQ5","0.0","0.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","EMR","SDN","EDLVL06TO11YR","","","28.3","28.30000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","EUR","SRB","","","WQ5","0.0","0.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","AFR","SLE","","URB","","99.0","99.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","AFR","SLE","","","WQ1","100.0","100.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","EMR","SDN","","","WQ1","96.8","96.80000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2008","AFR","STP","","","WQ1","94.5","94.50000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2008","AFR","STP","","","WQ3","73.1","73.10000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2005","AFR","SEN","","RUR","","89.1","89.10000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2005","AFR","SEN","EDLVL06TO11YR","","","13.6","13.60000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2010","AFR","SEN","","","","71.4","71.40000","","",""
