"GHO","PUBLISHSTATE","YEAR","REGION","Display Value","Numeric","Low","High","Comments"
"SHS_6","PUBLISHED","2004","WHO_LMI_AFR","7.2","7.24000","","",""
"SHS_6","PUBLISHED","2004","WHO_LMI_AMR","3.9","3.89000","","",""
"SHS_6","PUBLISHED","2004","WHO_LMI_EMR","12.6","12.60000","","",""
"SHS_6","PUBLISHED","2004","WHO_LMI_EUR","30.2","30.17000","","",""
"SHS_6","PUBLISHED","2004","WHO_LMI_SEAR","9.8","9.76000","","",""
"SHS_6","PUBLISHED","2004","WHO_LMI_WPR","6.8","6.84000","","",""
"SHS_6","PUBLISHED","2004","WHO_LMI_HIC","6.5","6.47000","","",""
"SHS_6","PUBLISHED","2004","WHO_LMI_WORLD","9.4","9.39000","","",""
