"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2008","AFR","MDG","","","WQ4","62.5","62.54808","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2010","AFR","MWI","EDLVL12PLUSYR","","","68.2","68.23037","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2010","AFR","MWI","","","WQ2","39.3","39.28238","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2006","AFR","MLI","EDLVL00TO05YR","","","29.9","29.91216","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2006","AFR","MLI","EDLVL12PLUSYR","","","29.1","29.09427","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2006","AFR","MLI","","","WQ5","35.4","35.38340","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2012","AFR","MLI","","URB","","70.4","70.40033","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2013","AFR","NAM","","","","6.5","6.54582","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2013","AFR","NAM","","RUR","","7.6","7.58900","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2013","AFR","NAM","","","WQ4","3.1","3.10920","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2006","AFR","NER","","","","7.4","7.36543","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2006","AFR","NER","EDLVL12PLUSYR","","","21.3","21.26696","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2006","AFR","NER","","","WQ2","17.9","17.94547","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2006","AFR","NAM","EDLVL06TO11YR","","","8.3","8.32884","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2005","AFR","RWA","","","WQ1","12.2","12.22913","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2012","AFR","NER","EDLVL00TO05YR","","","37.5","37.52488","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2012","AFR","NER","EDLVL12PLUSYR","","","40.6","40.56622","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2003","AFR","NGA","","URB","","0.6","0.61334","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2003","AFR","NGA","EDLVL00TO05YR","","","0.6","0.55382","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2003","AFR","NGA","","","WQ3","0.1","0.06600","","",""
