"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display Value","Numeric","Low","High","Comments"
"SA_0000001474","SA_0000001474_ESP","PUBLISHED","2016","EUR","ESP","0.6","0.60000","","",""
"SA_0000001474","SA_0000001474_NOR","PUBLISHED","2015","EUR","NOR","1.5","1.50000","","",""
"SA_0000001474","SA_0000001474_ZAF","PUBLISHED","2015","AFR","ZAF","1.7","1.70000","","",""
"SA_0000001474","SA_0000001474_EST","PUBLISHED","2015","EUR","EST","2.7","2.70000","","",""
"SA_0000001474","SA_0000001474_ISL","PUBLISHED","2015","EUR","ISL","2.5","2.50000","","",""
"SA_0000001474","SA_0000001474_ESP","PUBLISHED","2015","EUR","ESP","0.6","0.60000","","",""
"SA_0000001474","SA_0000001474_GBR","PUBLISHED","2015","EUR","GBR","3.1","3.10000","","",""
"SA_0000001474","SA_0000001474_SWE","PUBLISHED","2015","EUR","SWE","1.6","1.60000","","",""
"SA_0000001474","SA_0000001474_FIN","PUBLISHED","2015","EUR","FIN","4.6","4.60000","","",""
"SA_0000001474","SA_0000001474_GBR","PUBLISHED","2014","EUR","GBR","3.1","3.10000","","",""
"SA_0000001474","SA_0000001474_EST","PUBLISHED","2014","EUR","EST","2.8","2.80000","","",""
"SA_0000001474","SA_0000001474_FIN","PUBLISHED","2014","EUR","FIN","4.9","4.90000","","",""
"SA_0000001474","SA_0000001474_ESP","PUBLISHED","2014","EUR","ESP","0.6","0.60000","","",""
"SA_0000001474","SA_0000001474_UGA","PUBLISHED","2014","AFR","UGA","2","2.00000","","",""
"SA_0000001474","SA_0000001474_NOR","PUBLISHED","2014","EUR","NOR","1.4","1.40000","","",""
"SA_0000001474","SA_0000001474_NZL","PUBLISHED","2014","WPR","NZL","1","1.00000","","",""
"SA_0000001474","SA_0000001474_ZAF","PUBLISHED","2014","AFR","ZAF","1.8","1.80000","","",""
"SA_0000001474","SA_0000001474_ISL","PUBLISHED","2014","EUR","ISL","2.6","2.60000","","",""
"SA_0000001474","SA_0000001474_SGP","PUBLISHED","2014","WPR","SGP","1","1.00000","","",""
"SA_0000001474","SA_0000001474_POL","PUBLISHED","2014","EUR","POL","3.7","3.70000","","",""
"SA_0000001474","SA_0000001474_IRL","PUBLISHED","2014","EUR","IRL","0.6","0.60000","","",""
"SA_0000001474","SA_0000001474_MLI","PUBLISHED","2014","AFR","MLI","0.3","0.30000","","",""
"SA_0000001474","SA_0000001474_SWE","PUBLISHED","2014","EUR","SWE","1.7","1.70000","","",""
"SA_0000001474","SA_0000001474_JPN","PUBLISHED","2014","WPR","JPN","2.3","2.30000","","",""
"SA_0000001474","SA_0000001474_DEU","PUBLISHED","2013","EUR","DEU","0.6","0.60000","","",""
"SA_0000001474","SA_0000001474_EST","PUBLISHED","2013","EUR","EST","2.7","2.70000","","",""
"SA_0000001474","SA_0000001474_FIN","PUBLISHED","2013","EUR","FIN","4.8","4.80000","","",""
"SA_0000001474","SA_0000001474_JPN","PUBLISHED","2013","WPR","JPN","2.8","2.80000","","",""
"SA_0000001474","SA_0000001474_ESP","PUBLISHED","2013","EUR","ESP","0.6","0.60000","","",""
"SA_0000001474","SA_0000001474_CHE","PUBLISHED","2013","EUR","CHE","0.1","0.10000","","",""
"SA_0000001474","SA_0000001474_ZAF","PUBLISHED","2013","AFR","ZAF","1.6","1.60000","","",""
"SA_0000001474","SA_0000001474_NOR","PUBLISHED","2013","EUR","NOR","1.4","1.40000","","",""
"SA_0000001474","SA_0000001474_MYS","PUBLISHED","2013","WPR","MYS","0.7","0.70000","","",""
"SA_0000001474","SA_0000001474_GBR","PUBLISHED","2013","EUR","GBR","3","3.00000","","",""
"SA_0000001474","SA_0000001474_DOM","PUBLISHED","2013","AMR","DOM","5.2","5.20000","","",""
"SA_0000001474","SA_0000001474_SGP","PUBLISHED","2013","WPR","SGP","0.9","0.90000","","",""
"SA_0000001474","SA_0000001475_DOM","PUBLISHED","2013","AMR","DOM","5.2","5.20000","","",""
"SA_0000001474","SA_0000001474_POL","PUBLISHED","2013","EUR","POL","4","4.00000","","",""
"SA_0000001474","SA_0000001474_ISL","PUBLISHED","2013","EUR","ISL","2.9","2.90000","","",""
"SA_0000001474","SA_0000001474_UGA","PUBLISHED","2013","AFR","UGA","2.3","2.30000","","",""
"SA_0000001474","SA_0000001474_MEX","PUBLISHED","2013","AMR","MEX","0.8","0.80000","","",""
"SA_0000001474","SA_0000001474_CAN","PUBLISHED","2013","AMR","CAN","0.8","0.80000","","",""
"SA_0000001474","SA_0000001474_MUS","PUBLISHED","2013","AFR","MUS","6.7","6.70000","","",""
"SA_0000001474","SA_0000001474_LKA","PUBLISHED","2013","SEAR","LKA","5.5","5.50000","","",""
"SA_0000001474","SA_0000001474_IRL","PUBLISHED","2013","EUR","IRL","0.6","0.60000","","",""
"SA_0000001474","SA_0000001474_MLI","PUBLISHED","2013","AFR","MLI","0.2","0.20000","","",""
"SA_0000001474","SA_0000001474_NZL","PUBLISHED","2013","WPR","NZL","1","1.00000","","",""
"SA_0000001474","SA_0000001474_SWE","PUBLISHED","2013","EUR","SWE","1.6","1.60000","","",""
"SA_0000001474","SA_0000001474_DNK","PUBLISHED","2012","EUR","DNK","0.3","0.30000","","",""
"SA_0000001474","SA_0000001474_MUS","PUBLISHED","2012","AFR","MUS","6.4","6.40000","","",""
"SA_0000001474","SA_0000001474_CAN","PUBLISHED","2012","AMR","CAN","0.8","0.80000","","",""
"SA_0000001474","SA_0000001474_ESP","PUBLISHED","2012","EUR","ESP","0.6","0.60000","","",""
"SA_0000001474","SA_0000001474_GBR","PUBLISHED","2012","EUR","GBR","3","3.00000","","",""
"SA_0000001474","SA_0000001474_MLI","PUBLISHED","2012","AFR","MLI","0.3","0.30000","","",""
"SA_0000001474","SA_0000001474_ZAF","PUBLISHED","2012","AFR","ZAF","1.7","1.70000","","",""
"SA_0000001474","SA_0000001474_MYS","PUBLISHED","2012","WPR","MYS","0.6","0.60000","","",""
"SA_0000001474","SA_0000001474_EST","PUBLISHED","2012","EUR","EST","2.6","2.60000","","",""
"SA_0000001474","SA_0000001474_JPN","PUBLISHED","2012","WPR","JPN","2.9","2.90000","","",""
"SA_0000001474","SA_0000001474_DEU","PUBLISHED","2012","EUR","DEU","0.6","0.60000","","",""
"SA_0000001474","SA_0000001474_KOR","PUBLISHED","2012","WPR","KOR","1.5","1.50000","","",""
"SA_0000001474","SA_0000001474_IRL","PUBLISHED","2012","EUR","IRL","0.5","0.50000","","",""
"SA_0000001474","SA_0000001474_CHE","PUBLISHED","2012","EUR","CHE","0.1","0.10000","","",""
"SA_0000001474","SA_0000001474_FIN","PUBLISHED","2012","EUR","FIN","5","5.00000","","",""
"SA_0000001474","SA_0000001474_ISL","PUBLISHED","2012","EUR","ISL","2.2","2.20000","","",""
"SA_0000001474","SA_0000001474_NZL","PUBLISHED","2012","WPR","NZL","1.1","1.10000","","",""
"SA_0000001474","SA_0000001474_SGP","PUBLISHED","2012","WPR","SGP","0.9","0.90000","","",""
"SA_0000001474","SA_0000001475_DOM","PUBLISHED","2012","AMR","DOM","6.1","6.10000","","",""
"SA_0000001474","SA_0000001474_POL","PUBLISHED","2012","EUR","POL","3.7","3.70000","","",""
"SA_0000001474","SA_0000001474_MNG","PUBLISHED","2012","WPR","MNG","2.4","2.40000","","",""
"SA_0000001474","SA_0000001474_NOR","PUBLISHED","2012","EUR","NOR","1.4","1.40000","","",""
"SA_0000001474","SA_0000001474_LKA","PUBLISHED","2012","SEAR","LKA","5.7","5.70000","","",""
"SA_0000001474","SA_0000001474_DOM","PUBLISHED","2012","AMR","DOM","6.1","6.10000","","",""
"SA_0000001474","SA_0000001474_SWE","PUBLISHED","2012","EUR","SWE","1.6","1.60000","","",""
"SA_0000001474","SA_0000001474_UGA","PUBLISHED","2012","AFR","UGA","2.7","2.70000","","",""
"SA_0000001474","SA_0000001474_DEU","PUBLISHED","2011","EUR","DEU","0.7","0.70000","","",""
"SA_0000001474","SA_0000001474_MUS","PUBLISHED","2011","AFR","MUS","5.9","5.90000","","",""
"SA_0000001474","SA_0000001474_JPN","PUBLISHED","2011","WPR","JPN","3","3.00000","","",""
"SA_0000001474","SA_0000001474_MNG","PUBLISHED","2011","WPR","MNG","2","2.00000","","",""
"SA_0000001474","SA_0000001474_ZAF","PUBLISHED","2011","AFR","ZAF","1.5","1.50000","","",""
"SA_0000001474","SA_0000001474_MYS","PUBLISHED","2011","WPR","MYS","0.8","0.80000","","",""
"SA_0000001474","SA_0000001474_CAN","PUBLISHED","2011","AMR","CAN","0.8","0.80000","","",""
"SA_0000001474","SA_0000001474_ESP","PUBLISHED","2011","EUR","ESP","0.7","0.70000","","",""
"SA_0000001474","SA_0000001474_LKA","PUBLISHED","2011","SEAR","LKA","5.8","5.80000","","",""
"SA_0000001474","SA_0000001474_FIN","PUBLISHED","2011","EUR","FIN","4.9","4.90000","","",""
"SA_0000001474","SA_0000001474_MLI","PUBLISHED","2011","AFR","MLI","0.3","0.30000","","",""
"SA_0000001474","SA_0000001474_NZL","PUBLISHED","2011","WPR","NZL","0.9","0.90000","","",""
"SA_0000001474","SA_0000001474_ISL","PUBLISHED","2011","EUR","ISL","2.4","2.40000","","",""
"SA_0000001474","SA_0000001474_SWE","PUBLISHED","2011","EUR","SWE","1.4","1.40000","","",""
"SA_0000001474","SA_0000001474_IRL","PUBLISHED","2011","EUR","IRL","0.5","0.50000","","",""
"SA_0000001474","SA_0000001474_CHE","PUBLISHED","2011","EUR","CHE","0.1","0.10000","","",""
"SA_0000001474","SA_0000001474_UGA","PUBLISHED","2011","AFR","UGA","2.7","2.70000","","",""
"SA_0000001474","SA_0000001474_DOM","PUBLISHED","2011","AMR","DOM","6.3","6.30000","","",""
"SA_0000001474","SA_0000001474_NOR","PUBLISHED","2011","EUR","NOR","1.4","1.40000","","",""
"SA_0000001474","SA_0000001474_KOR","PUBLISHED","2011","WPR","KOR","1.4","1.40000","","",""
"SA_0000001474","SA_0000001474_EST","PUBLISHED","2011","EUR","EST","3","3.00000","","",""
"SA_0000001474","SA_0000001474_SGP","PUBLISHED","2011","WPR","SGP","1","1.00000","","",""
"SA_0000001474","SA_0000001474_GBR","PUBLISHED","2011","EUR","GBR","2.8","2.80000","","",""
"SA_0000001474","SA_0000001475_DOM","PUBLISHED","2011","AMR","DOM","6.3","6.30000","","",""
"SA_0000001474","SA_0000001474_POL","PUBLISHED","2011","EUR","POL","3.7","3.70000","","",""
"SA_0000001474","SA_0000001474_CAN","PUBLISHED","2010","AMR","CAN","0.8","0.80000","","",""
"SA_0000001474","SA_0000001474_ESP","PUBLISHED","2010","EUR","ESP","0.7","0.70000","","",""
"SA_0000001474","SA_0000001474_MNG","PUBLISHED","2010","WPR","MNG","2.7","2.70000","","",""
"SA_0000001474","SA_0000001474_ZAF","PUBLISHED","2010","AFR","ZAF","1.6","1.60000","","",""
"SA_0000001474","SA_0000001474_MYS","PUBLISHED","2010","WPR","MYS","0.8","0.80000","","",""
"SA_0000001474","SA_0000001474_JPN","PUBLISHED","2010","WPR","JPN","3","3.00000","","",""
"SA_0000001474","SA_0000001474_TUR","PUBLISHED","2010","EUR","TUR","0.3","0.30000","","",""
"SA_0000001474","SA_0000001474_SWE","PUBLISHED","2010","EUR","SWE","1.6","1.60000","","",""
"SA_0000001474","SA_0000001474_KOR","PUBLISHED","2010","WPR","KOR","1.7","1.70000","","",""
"SA_0000001474","SA_0000001474_UGA","PUBLISHED","2010","AFR","UGA","2.5","2.50000","","",""
"SA_0000001474","SA_0000001474_AUT","PUBLISHED","2010","EUR","AUT","0.3","0.30000","","",""
"SA_0000001474","SA_0000001474_EST","PUBLISHED","2010","EUR","EST","2.9","2.90000","","",""
"SA_0000001474","SA_0000001474_MLI","PUBLISHED","2010","AFR","MLI","0.2","0.20000","","",""
"SA_0000001474","SA_0000001474_MUS","PUBLISHED","2010","AFR","MUS","4.8","4.80000","","",""
"SA_0000001474","SA_0000001474_GBR","PUBLISHED","2010","EUR","GBR","2.7","2.70000","","",""
"SA_0000001474","SA_0000001474_NOR","PUBLISHED","2010","EUR","NOR","1.6","1.60000","","",""
"SA_0000001474","SA_0000001474_LKA","PUBLISHED","2010","SEAR","LKA","4.6","4.60000","","",""
"SA_0000001474","SA_0000001474_FIN","PUBLISHED","2010","EUR","FIN","5.4","5.40000","","",""
"SA_0000001474","SA_0000001474_ISL","PUBLISHED","2010","EUR","ISL","2.4","2.40000","","",""
"SA_0000001474","SA_0000001474_IRL","PUBLISHED","2010","EUR","IRL","0.5","0.50000","","",""
"SA_0000001474","SA_0000001474_CHE","PUBLISHED","2010","EUR","CHE","0.1","0.10000","","",""
"SA_0000001474","SA_0000001474_NZL","PUBLISHED","2010","WPR","NZL","0.8","0.80000","","",""
"SA_0000001474","SA_0000001474_SGP","PUBLISHED","2010","WPR","SGP","1","1.00000","","",""
"SA_0000001474","SA_0000001474_POL","PUBLISHED","2010","EUR","POL","4.1","4.10000","","",""
"SA_0000001474","SA_0000001474_EST","PUBLISHED","2009","EUR","EST","2.9","2.90000","","",""
"SA_0000001474","SA_0000001474_ZAF","PUBLISHED","2009","AFR","ZAF","1.5","1.50000","","",""
"SA_0000001474","SA_0000001474_KOR","PUBLISHED","2009","WPR","KOR","1.8","1.80000","","",""
"SA_0000001474","SA_0000001474_MUS","PUBLISHED","2009","AFR","MUS","2.5","2.50000","","",""
"SA_0000001474","SA_0000001474_TUR","PUBLISHED","2009","EUR","TUR","0.3","0.30000","","",""
"SA_0000001474","SA_0000001474_MNG","PUBLISHED","2009","WPR","MNG","3.4","3.40000","","",""
"SA_0000001474","SA_0000001474_LKA","PUBLISHED","2009","SEAR","LKA","4.1","4.10000","","",""
"SA_0000001474","SA_0000001474_NOR","PUBLISHED","2009","EUR","NOR","1.6","1.60000","","",""
"SA_0000001474","SA_0000001474_SGP","PUBLISHED","2009","WPR","SGP","1.1","1.10000","","",""
"SA_0000001474","SA_0000001474_AUT","PUBLISHED","2009","EUR","AUT","0.3","0.30000","","",""
"SA_0000001474","SA_0000001474_IRL","PUBLISHED","2009","EUR","IRL","1.8","1.80000","","",""
