"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","IHRSPARCAPACITYLEVEL","Display Value","Numeric","Low","High","Comments"
"IHRSPAR_CAPACITY01","PUBLISHED","2018","EMR","AFG","IHRSPARCAPLEVEL01_C_1_1","20","20.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","AFR","AGO","IHRSPARCAPLEVEL01_C_1_1","20","20.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","EUR","ALB","IHRSPARCAPLEVEL01_C_1_1","Other","","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","EUR","AND","IHRSPARCAPLEVEL01_C_1_1","60","60.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","EMR","ARE","IHRSPARCAPLEVEL01_C_1_1","100","100.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","AMR","ARG","IHRSPARCAPLEVEL01_C_1_1","100","100.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","EUR","ARM","IHRSPARCAPLEVEL01_C_1_1","100","100.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","AMR","ATG","IHRSPARCAPLEVEL01_C_1_1","20","20.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","WPR","AUS","IHRSPARCAPLEVEL01_C_1_1","100","100.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","EUR","AUT","IHRSPARCAPLEVEL01_C_1_1","100","100.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","EUR","AZE","IHRSPARCAPLEVEL01_C_1_1","100","100.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","AFR","BDI","IHRSPARCAPLEVEL01_C_1_1","0","0.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","EUR","BEL","IHRSPARCAPLEVEL01_C_1_1","60","60.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","AFR","BEN","IHRSPARCAPLEVEL01_C_1_1","20","20.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","AFR","BFA","IHRSPARCAPLEVEL01_C_1_1","20","20.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","SEAR","BGD","IHRSPARCAPLEVEL01_C_1_1","60","60.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","EUR","BGR","IHRSPARCAPLEVEL01_C_1_1","100","100.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","EMR","BHR","IHRSPARCAPLEVEL01_C_1_1","80","80.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","AMR","BHS","IHRSPARCAPLEVEL01_C_1_1","60","60.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","EUR","BIH","IHRSPARCAPLEVEL01_C_1_1","40","40.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","EUR","BLR","IHRSPARCAPLEVEL01_C_1_1","No data","","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","AMR","BLZ","IHRSPARCAPLEVEL01_C_1_1","20","20.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","AMR","BOL","IHRSPARCAPLEVEL01_C_1_1","Other","","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","AMR","BRA","IHRSPARCAPLEVEL01_C_1_1","100","100.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","AMR","BRB","IHRSPARCAPLEVEL01_C_1_1","No data","","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","WPR","BRN","IHRSPARCAPLEVEL01_C_1_1","No data","","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","SEAR","BTN","IHRSPARCAPLEVEL01_C_1_1","60","60.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","AFR","BWA","IHRSPARCAPLEVEL01_C_1_1","40","40.00000","","",""
"IHRSPAR_CAPACITY01","PUBLISHED","2018","AFR","CAF","IHRSPARCAPLEVEL01_C_1_1","0","0.00000","","",""
