"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","EUR","ALB","","MLE","","","75.5","75.50000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","EUR","ALB","","MLE","URB","","83.7","83.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2005","EUR","ARM","EDLVL00TO05YR","MLE","","","20.1","20.10000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","EUR","ALB","","MLE","RUR","","68.5","68.50000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","EUR","ALB","EDLVL00TO05YR","MLE","","","47.2","47.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","EUR","ALB","EDLVL06TO11YR","MLE","","","80.4","80.40000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","EUR","ALB","EDLVL12PLUSYR","MLE","","","87.8","87.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","EUR","ALB","","MLE","","WQ1","71.0","71.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","EUR","ALB","","MLE","","WQ2","82.2","82.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","EUR","ALB","","MLE","","WQ3","86.0","86.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","EUR","ALB","","MLE","","WQ4","85.9","85.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","EUR","ALB","","MLE","","WQ5","91.7","91.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2000","EUR","ARM","","MLE","","","81.1","81.10000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2000","EUR","ARM","","MLE","URB","","88.9","88.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2000","EUR","ARM","","MLE","RUR","","67.1","67.10000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2000","EUR","ARM","EDLVL00TO05YR","MLE","","","100.0","100.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2000","EUR","ARM","EDLVL06TO11YR","MLE","","","88.9","88.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2000","EUR","ARM","EDLVL12PLUSYR","MLE","","","88.9","88.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2000","EUR","ARM","","MLE","","WQ1","79.0","79.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2000","EUR","ARM","","MLE","","WQ2","93.2","93.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2000","EUR","ARM","","MLE","","WQ3","83.6","83.60000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2000","EUR","ARM","","MLE","","WQ4","90.7","90.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2000","EUR","ARM","","MLE","","WQ5","97.3","97.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2005","EUR","ARM","","MLE","","","78.3","78.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2005","EUR","ARM","","MLE","URB","","79.2","79.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2005","EUR","ARM","","MLE","RUR","","76.7","76.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2005","EUR","ARM","EDLVL12PLUSYR","MLE","","","91.3","91.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","EUR","AZE","","MLE","","WQ2","48.5","48.50000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2005","EUR","ARM","EDLVL06TO11YR","MLE","","","74.4","74.40000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2005","EUR","ARM","","MLE","","WQ1","60.0","60.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2005","EUR","ARM","","MLE","","WQ2","76.4","76.40000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2005","EUR","ARM","","MLE","","WQ3","71.7","71.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2005","EUR","ARM","","MLE","","WQ4","87.5","87.50000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2005","EUR","ARM","","MLE","","WQ5","90.5","90.50000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2010","EUR","ARM","","MLE","","","80.2","80.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2010","EUR","ARM","","MLE","URB","","82.3","82.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2010","EUR","ARM","","MLE","RUR","","76.8","76.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2010","EUR","ARM","EDLVL00TO05YR","MLE","","","4.2","4.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2010","EUR","ARM","EDLVL06TO11YR","MLE","","","77.2","77.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2010","EUR","ARM","EDLVL12PLUSYR","MLE","","","88.5","88.50000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2010","EUR","ARM","","MLE","","WQ1","76.7","76.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2010","EUR","ARM","","MLE","","WQ2","80.4","80.40000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2010","EUR","ARM","","MLE","","WQ3","82.6","82.60000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2010","EUR","ARM","","MLE","","WQ4","79.5","79.50000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2010","EUR","ARM","","MLE","","WQ5","88.1","88.10000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","EUR","AZE","","MLE","","","50.8","50.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","EUR","AZE","","MLE","URB","","63.3","63.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","EUR","AZE","","MLE","RUR","","33.8","33.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","EUR","AZE","EDLVL00TO05YR","MLE","","","21.6","21.60000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","EUR","AZE","EDLVL06TO11YR","MLE","","","54.6","54.60000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","EUR","AZE","EDLVL12PLUSYR","MLE","","","74.8","74.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","EUR","AZE","","MLE","","WQ1","39.6","39.60000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","EUR","AZE","","MLE","","WQ3","57.2","57.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","MLE","","","1.0","1.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","MLE","URB","","1.6","1.60000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","MLE","RUR","","0.8","0.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2004","SEAR","BGD","EDLVL00TO05YR","MLE","","","0.6","0.60000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2004","SEAR","BGD","EDLVL06TO11YR","MLE","","","2.1","2.10000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2004","SEAR","BGD","EDLVL12PLUSYR","MLE","","","3.0","3.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","MLE","","WQ1","0.9","0.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","MLE","","WQ2","0.5","0.50000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","MLE","","WQ3","2.1","2.10000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","MLE","","WQ4","1.7","1.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","MLE","","WQ5","2.2","2.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","MLE","","","51.0","51.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","MLE","URB","","59.7","59.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","MLE","RUR","","48.4","48.40000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2007","SEAR","BGD","EDLVL00TO05YR","MLE","","","44.7","44.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2007","SEAR","BGD","EDLVL06TO11YR","MLE","","","69.4","69.40000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2007","SEAR","BGD","EDLVL12PLUSYR","MLE","","","82.2","82.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","MLE","","WQ1","42.6","42.60000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","MLE","","WQ2","50.0","50.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","MLE","","WQ3","57.8","57.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","MLE","","WQ4","62.4","62.40000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","MLE","","WQ5","78.6","78.60000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","MLE","","","55.9","55.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","MLE","URB","","64.8","64.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","MLE","RUR","","52.6","52.60000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","EUR","AZE","","MLE","","WQ4","67.4","67.40000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","EUR","AZE","","MLE","","WQ5","85.7","85.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","MLE","","","1.8","1.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","MLE","URB","","7.0","7.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","MLE","RUR","","1.1","1.10000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","SEAR","BGD","EDLVL00TO05YR","MLE","","","0.6","0.60000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","SEAR","BGD","EDLVL06TO11YR","MLE","","","6.8","6.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","SEAR","BGD","EDLVL12PLUSYR","MLE","","","15.9","15.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","MLE","","WQ1","1.4","1.40000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","MLE","","WQ2","4.3","4.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","MLE","","WQ3","4.5","4.50000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","MLE","","WQ4","7.1","7.10000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","MLE","","WQ5","13.7","13.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","MLE","","","3.0","3.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","MLE","URB","","5.9","5.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","MLE","RUR","","2.3","2.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1999","SEAR","BGD","EDLVL00TO05YR","MLE","","","0.1","0.10000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1999","SEAR","BGD","EDLVL06TO11YR","MLE","","","7.3","7.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1999","SEAR","BGD","EDLVL12PLUSYR","MLE","","","16.2","16.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","MLE","","WQ1","0.8","0.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","MLE","","WQ2","1.3","1.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","MLE","","WQ3","3.2","3.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","MLE","","WQ4","8.3","8.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","MLE","","WQ5","14.8","14.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","SEAR","BGD","EDLVL00TO05YR","MLE","","","53.8","53.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","AFR","BEN","","MLE","","WQ1","7.0","7.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","AFR","BEN","","MLE","","WQ2","7.7","7.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","AFR","BEN","","MLE","","WQ3","22.2","22.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","AFR","BEN","","MLE","","WQ4","33.0","33.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","AFR","BEN","","MLE","","WQ5","36.8","36.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2001","AFR","BEN","","MLE","","","53.5","53.50000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2001","AFR","BEN","","MLE","URB","","47.7","47.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2001","AFR","BEN","","MLE","RUR","","58.1","58.10000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2001","AFR","BEN","EDLVL00TO05YR","MLE","","","56.9","56.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2001","AFR","BEN","EDLVL06TO11YR","MLE","","","45.3","45.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2001","AFR","BEN","EDLVL12PLUSYR","MLE","","","28.9","28.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2001","AFR","BEN","","MLE","","WQ1","69.2","69.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2001","AFR","BEN","","MLE","","WQ2","61.1","61.10000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2001","AFR","BEN","","MLE","","WQ3","50.3","50.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2001","AFR","BEN","","MLE","","WQ4","32.8","32.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2001","AFR","BEN","","MLE","","WQ5","30.1","30.10000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","AFR","BEN","","MLE","","","82.3","82.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","AFR","BEN","","MLE","URB","","85.7","85.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","AFR","BEN","","MLE","RUR","","79.8","79.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","AFR","BEN","EDLVL00TO05YR","MLE","","","80.1","80.10000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","AFR","BEN","EDLVL06TO11YR","MLE","","","87.8","87.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","AFR","BEN","EDLVL12PLUSYR","MLE","","","94.2","94.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","AFR","BEN","","MLE","","WQ1","72.6","72.60000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","AFR","BEN","","MLE","","WQ2","84.0","84.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","AFR","BEN","","MLE","","WQ3","87.7","87.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","SEAR","BGD","EDLVL06TO11YR","MLE","","","73.7","73.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","SEAR","BGD","EDLVL12PLUSYR","MLE","","","75.5","75.50000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","MLE","","WQ1","51.2","51.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","MLE","","WQ2","59.1","59.10000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","MLE","","WQ3","63.5","63.50000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","MLE","","WQ4","67.5","67.50000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","MLE","","WQ5","77.9","77.90000","","",""
"EQ_KNHIV","EQ_MICS","PUBLISHED","2012","EUR","BLR","","MLE","","","86.5","86.50000","","",""
"EQ_KNHIV","EQ_MICS","PUBLISHED","2012","EUR","BLR","","MLE","URB","","86.7","86.70000","","",""
"EQ_KNHIV","EQ_MICS","PUBLISHED","2012","EUR","BLR","","MLE","RUR","","86.1","86.10000","","",""
"EQ_KNHIV","EQ_MICS","PUBLISHED","2012","EUR","BLR","EDLVL00TO05YR","MLE","","","81.2","81.20000","","",""
"EQ_KNHIV","EQ_MICS","PUBLISHED","2012","EUR","BLR","EDLVL06TO11YR","MLE","","","85.5","85.50000","","",""
"EQ_KNHIV","EQ_MICS","PUBLISHED","2012","EUR","BLR","EDLVL12PLUSYR","MLE","","","89.6","89.60000","","",""
"EQ_KNHIV","EQ_MICS","PUBLISHED","2012","EUR","BLR","","MLE","","WQ1","81.9","81.90000","","",""
"EQ_KNHIV","EQ_MICS","PUBLISHED","2012","EUR","BLR","","MLE","","WQ2","85.2","85.20000","","",""
"EQ_KNHIV","EQ_MICS","PUBLISHED","2012","EUR","BLR","","MLE","","WQ3","89.6","89.60000","","",""
"EQ_KNHIV","EQ_MICS","PUBLISHED","2012","EUR","BLR","","MLE","","WQ4","89.2","89.20000","","",""
"EQ_KNHIV","EQ_MICS","PUBLISHED","2012","EUR","BLR","","MLE","","WQ5","88.0","88.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","AFR","BEN","","MLE","","","10.4","10.40000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","AFR","BEN","","MLE","URB","","21.3","21.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","AFR","BEN","","MLE","RUR","","3.2","3.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","AFR","BEN","EDLVL00TO05YR","MLE","","","11.2","11.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","AFR","BEN","EDLVL06TO11YR","MLE","","","28.0","28.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1996","AFR","BEN","EDLVL12PLUSYR","MLE","","","46.6","46.60000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","AFR","BEN","","MLE","","WQ4","88.7","88.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2003","AMR","BOL","","MLE","URB","","72.3","72.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2003","AMR","BOL","","MLE","RUR","","42.5","42.50000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2003","AMR","BOL","EDLVL00TO05YR","MLE","","","52.3","52.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2003","AMR","BOL","EDLVL06TO11YR","MLE","","","71.0","71.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2003","AMR","BOL","EDLVL12PLUSYR","MLE","","","79.0","79.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2003","AMR","BOL","","MLE","","WQ1","56.8","56.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2003","AMR","BOL","","MLE","","WQ2","73.3","73.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2003","AMR","BOL","","MLE","","WQ3","75.5","75.50000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2003","AMR","BOL","","MLE","","WQ4","73.8","73.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2003","AMR","BOL","","MLE","","WQ5","79.7","79.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","AMR","BOL","","MLE","","","62.8","62.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","AMR","BOL","","MLE","URB","","74.6","74.60000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","AMR","BOL","","MLE","RUR","","42.2","42.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","AMR","BOL","EDLVL00TO05YR","MLE","","","49.8","49.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","AMR","BOL","EDLVL06TO11YR","MLE","","","72.0","72.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","AMR","BOL","EDLVL12PLUSYR","MLE","","","81.7","81.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","AMR","BOL","","MLE","","WQ1","65.3","65.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","AMR","BOL","","MLE","","WQ2","68.9","68.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","AMR","BOL","","MLE","","WQ3","78.8","78.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","AMR","BOL","","MLE","","WQ4","79.1","79.10000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2008","AMR","BOL","","MLE","","WQ5","81.6","81.60000","","",""
"EQ_KNHIV","EQ_MICS","PUBLISHED","2011","EUR","BIH","","MLE","","","88.3","88.30000","","",""
"EQ_KNHIV","EQ_MICS","PUBLISHED","2011","EUR","BIH","","MLE","URB","","88.1","88.10000","","",""
"EQ_KNHIV","EQ_MICS","PUBLISHED","2011","EUR","BIH","","MLE","RUR","","88.4","88.40000","","",""
"EQ_KNHIV","EQ_MICS","PUBLISHED","2011","EUR","BIH","EDLVL00TO05YR","MLE","","","76.7","76.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2006","AFR","BEN","","MLE","","WQ5","90.7","90.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","AFR","BEN","","MLE","","","72.3","72.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","AFR","BEN","","MLE","URB","","73.9","73.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","AFR","BEN","","MLE","RUR","","70.9","70.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","AFR","BEN","EDLVL00TO05YR","MLE","","","67.9","67.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","AFR","BEN","EDLVL06TO11YR","MLE","","","73.9","73.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","AFR","BEN","EDLVL12PLUSYR","MLE","","","82.4","82.40000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","AFR","BEN","","MLE","","WQ1","62.6","62.60000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","AFR","BEN","","MLE","","WQ2","72.0","72.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","AFR","BEN","","MLE","","WQ3","75.0","75.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","AFR","BEN","","MLE","","WQ4","76.3","76.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2011","AFR","BEN","","MLE","","WQ5","78.6","78.60000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AMR","BOL","","MLE","","","24.4","24.40000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AMR","BOL","","MLE","URB","","32.1","32.10000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AMR","BOL","","MLE","RUR","","7.6","7.60000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AMR","BOL","EDLVL00TO05YR","MLE","","","15.8","15.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AMR","BOL","EDLVL06TO11YR","MLE","","","29.8","29.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AMR","BOL","EDLVL12PLUSYR","MLE","","","43.2","43.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AMR","BOL","","MLE","","WQ1","18.6","18.60000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AMR","BOL","","MLE","","WQ2","24.1","24.10000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AMR","BOL","","MLE","","WQ3","32.2","32.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AMR","BOL","","MLE","","WQ4","32.4","32.40000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AMR","BOL","","MLE","","WQ5","46.8","46.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","2003","AMR","BOL","","MLE","","","63.1","63.10000","","",""
"EQ_KNHIV","EQ_MICS","PUBLISHED","2011","EUR","BIH","EDLVL06TO11YR","MLE","","","86.1","86.10000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1993","AFR","BFA","","MLE","","WQ2","27.4","27.40000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1993","AFR","BFA","","MLE","","WQ3","32.9","32.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1993","AFR","BFA","","MLE","","WQ4","38.7","38.70000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1993","AFR","BFA","","MLE","","WQ5","45.2","45.20000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AFR","BFA","","MLE","","","30.6","30.60000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AFR","BFA","","MLE","URB","","36.3","36.30000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AFR","BFA","","MLE","RUR","","28.9","28.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AFR","BFA","EDLVL00TO05YR","MLE","","","33.8","33.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AFR","BFA","EDLVL06TO11YR","MLE","","","37.8","37.80000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AFR","BFA","EDLVL12PLUSYR","MLE","","","39.9","39.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AFR","BFA","","MLE","","WQ1","40.9","40.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AFR","BFA","","MLE","","WQ2","28.0","28.00000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AFR","BFA","","MLE","","WQ3","43.4","43.40000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AFR","BFA","","MLE","","WQ4","39.9","39.90000","","",""
"EQ_KNHIV","EQ_DHS","PUBLISHED","1998","AFR","BFA","","MLE","","WQ5","29.7","29.70000","","",""
