"GHO","PUBLISHSTATE","YEAR","REGION","Display Value","Numeric","Low","High","Comments"
"SHS_5","PUBLISHED","2004","WHO_LMI_AFR","1717","1716.80000","","",""
"SHS_5","PUBLISHED","2004","WHO_LMI_AMR","525","525.28000","","",""
"SHS_5","PUBLISHED","2004","WHO_LMI_EMR","1584","1583.90000","","",""
"SHS_5","PUBLISHED","2004","WHO_LMI_EUR","1106","1106.32000","","",""
"SHS_5","PUBLISHED","2004","WHO_LMI_SEAR","3616","3615.53000","","",""
"SHS_5","PUBLISHED","2004","WHO_LMI_WPR","1795","1794.92000","","",""
"SHS_5","PUBLISHED","2004","WHO_LMI_HIC","570","570.00000","","",""
"SHS_5","PUBLISHED","2004","WHO_LMI_WORLD","10913","10912.74000","","",""
